integrated_decision_id,approval_package_id,decision_status,section_score,completeness_status,identity_complete,issue_summary_complete,kpi_risk_complete,recommendation_complete,scenario_complete,financial_complete,governance_complete,management_questions_complete,actions_complete,evidence_complete,lineage_complete
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,Ready with Conditions,0.5714,Complete with Conditions,True,False,False,False,True,True,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,Ready with Conditions,0.5714,Complete with Conditions,True,False,False,False,True,True,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,Monitoring Only,0.4286,Monitoring Package,True,False,False,False,True,False,True,True,True,True,True
