integrated_decision_id,approval_package_id,evidence_available,evidence_types,evidence_count,kpi_evidence,risk_evidence,recommendation_evidence,scenario_evidence,financial_evidence,governance_evidence,evidence_completeness_score,lineage_reference
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
