integrated_management_brief_id,decision_package_id,section_name,section_present,governance_note
IMB-3B12D895,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260310,Monitoring and Escalation,True,Required section present
IMB-3B12D895,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260310,Governance and Limitations,True,Required section present
IMB-3B12D895,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260310,Audit and Traceability,True,Required section present
IMB-3B12D895,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260310,Management Decision Boundary,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Executive Headline,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,What Is Happening,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Why It Matters,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Evidence Summary,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Contributing Factors,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Recommendation Options,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Scenario Options,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Trade-off and Impact Summary,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Financial Summary,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Readiness and Conditions,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Permitted Management Actions,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Management Questions,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Required Confirmations,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Monitoring and Escalation,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Governance and Limitations,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Audit and Traceability,True,Required section present
IMB-6A05B58B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,Management Decision Boundary,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Executive Headline,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,What Is Happening,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Why It Matters,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Evidence Summary,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Contributing Factors,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Recommendation Options,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Scenario Options,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Trade-off and Impact Summary,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Financial Summary,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Readiness and Conditions,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Permitted Management Actions,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Management Questions,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Required Confirmations,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Monitoring and Escalation,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Governance and Limitations,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Audit and Traceability,True,Required section present
IMB-D89DB47B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,Management Decision Boundary,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Executive Headline,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,What Is Happening,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Why It Matters,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Evidence Summary,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Contributing Factors,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Recommendation Options,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Scenario Options,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Trade-off and Impact Summary,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Financial Summary,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Readiness and Conditions,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Permitted Management Actions,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Management Questions,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Required Confirmations,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Monitoring and Escalation,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Governance and Limitations,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Audit and Traceability,True,Required section present
IMB-B778AC03,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,Management Decision Boundary,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Executive Headline,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,What Is Happening,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Why It Matters,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Evidence Summary,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Contributing Factors,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Recommendation Options,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Scenario Options,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Trade-off and Impact Summary,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Financial Summary,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Readiness and Conditions,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Permitted Management Actions,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Management Questions,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Required Confirmations,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Monitoring and Escalation,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Governance and Limitations,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Audit and Traceability,True,Required section present
IMB-922A4E50,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,Management Decision Boundary,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Executive Headline,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,What Is Happening,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Why It Matters,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Evidence Summary,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Contributing Factors,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Recommendation Options,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Scenario Options,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Trade-off and Impact Summary,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Financial Summary,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Readiness and Conditions,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Permitted Management Actions,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Management Questions,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Required Confirmations,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Monitoring and Escalation,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Governance and Limitations,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Audit and Traceability,True,Required section present
IMB-21A3EFE6,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,Management Decision Boundary,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Executive Headline,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,What Is Happening,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Why It Matters,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Evidence Summary,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Contributing Factors,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Recommendation Options,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Scenario Options,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Trade-off and Impact Summary,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Financial Summary,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Readiness and Conditions,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Permitted Management Actions,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Management Questions,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Required Confirmations,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Monitoring and Escalation,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Governance and Limitations,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Audit and Traceability,True,Required section present
IMB-43213456,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,Management Decision Boundary,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Executive Headline,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,What Is Happening,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Why It Matters,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Evidence Summary,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Contributing Factors,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Recommendation Options,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Scenario Options,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Trade-off and Impact Summary,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Financial Summary,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Readiness and Conditions,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Permitted Management Actions,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Management Questions,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Required Confirmations,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Monitoring and Escalation,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Governance and Limitations,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Audit and Traceability,True,Required section present
IMB-4FF86CE0,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,Management Decision Boundary,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Executive Headline,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,What Is Happening,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Why It Matters,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Evidence Summary,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Contributing Factors,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Recommendation Options,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Scenario Options,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Trade-off and Impact Summary,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Financial Summary,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Readiness and Conditions,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Permitted Management Actions,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Management Questions,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Required Confirmations,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Monitoring and Escalation,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Governance and Limitations,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Audit and Traceability,True,Required section present
IMB-006DB262,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,Management Decision Boundary,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Executive Headline,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,What Is Happening,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Why It Matters,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Evidence Summary,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Contributing Factors,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Recommendation Options,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Scenario Options,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Trade-off and Impact Summary,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Financial Summary,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Readiness and Conditions,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Permitted Management Actions,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Management Questions,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Required Confirmations,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Monitoring and Escalation,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Governance and Limitations,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Audit and Traceability,True,Required section present
IMB-B549CE27,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,Management Decision Boundary,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Executive Headline,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,What Is Happening,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Why It Matters,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Evidence Summary,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Contributing Factors,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Recommendation Options,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Scenario Options,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Trade-off and Impact Summary,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Financial Summary,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Readiness and Conditions,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Permitted Management Actions,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Management Questions,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Required Confirmations,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Monitoring and Escalation,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Governance and Limitations,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Audit and Traceability,True,Required section present
IMB-156E2C74,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,Management Decision Boundary,True,Required section present
IMB-21AACEF1,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,Executive Headline,True,Required section present
IMB-21AACEF1,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,What Is Happening,True,Required section present
IMB-21AACEF1,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,Why It Matters,True,Required section present
IMB-21AACEF1,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,Evidence Summary,True,Required section present
IMB-21AACEF1,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,Contributing Factors,True,Required section present
IMB-21AACEF1,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,Recommendation Options,True,Required section present
IMB-21AACEF1,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,Scenario Options,True,Required section present — summary reconciled from frozen 2C-2/2D-7 source
IMB-21AACEF1,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,Trade-off and Impact Summary,True,Required section present
