priority_view_id,decision_package_id,approval_package_id,risk_tier,urgency,breach_status,sustained_movement_flag,management_attention_required,decision_readiness,governance_burden_status,evidence_status,financial_readiness,package_readiness,primary_sort_key,secondary_sort_key,priority_ordering_note
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Non-Quantitative,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Non-Quantitative,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Non-Quantitative,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,Not Assessable,,,,True,,Moderate,Complete,Financial Analysis Not Assessable,Not Ready,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,Not Assessable,,,,True,,Moderate,Complete,Ready for Financial Comparison,Ready with Conditions,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
