interpretation_id,decision_package_id,approval_package_id,management_interpretation,interpretation_version,wording_compliance
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210-INT,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
