decision_package_id,approval_package_id,integrated_decision_id,episode_id,hospital_id,department_id,dominant_kpi_id,dominant_kpi_name,scenario_family,package_status,department_name,decision_scorecard_id,scorecard_version,scorecard_status,approval_status
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,EP-HOSP-001-DEPT-ED-kpi_002-20260603,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,EP-HOSP-001-DEPT-ED-kpi_002-20260610,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,EP-HOSP-001-DEPT-ED-kpi_002-20260614,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,EP-HOSP-001-DEPT-ED-kpi_002-20260626,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,EP-HOSP-001-DEPT-ED-kpi_002-20260707,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,EP-HOSP-001-DEPT-ED-kpi_002-20260818,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,EP-HOSP-001-DEPT-ED-kpi_002-20260923,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,EP-HOSP-001-DEPT-ED-kpi_002-20261005,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261013,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261013,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261013,EP-HOSP-001-DEPT-ED-kpi_002-20261013,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261013,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261026,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261026,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261026,EP-HOSP-001-DEPT-ED-kpi_002-20261026,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261026,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261102,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261102,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261102,EP-HOSP-001-DEPT-ED-kpi_002-20261102,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261102,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261109,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261109,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261109,EP-HOSP-001-DEPT-ED-kpi_002-20261109,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261109,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261127,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261127,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261127,EP-HOSP-001-DEPT-ED-kpi_002-20261127,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261127,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261212,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261212,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261212,EP-HOSP-001-DEPT-ED-kpi_002-20261212,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261212,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261217,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261217,EP-HOSP-001-DEPT-ED-kpi_002-20261217,HOSP-001,DEPT-ED,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261217,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260404,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260404,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260404,EP-HOSP-001-DEPT-ED-kpi_004-20260404,HOSP-001,DEPT-ED,kpi_004,Average Patient Waiting Time,Monitoring-Only or Validation Scenario,Non-Quantitative,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260404,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260413,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260413,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260413,EP-HOSP-001-DEPT-ED-kpi_004-20260413,HOSP-001,DEPT-ED,kpi_004,Average Patient Waiting Time,Monitoring-Only or Validation Scenario,Non-Quantitative,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260413,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260427,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260427,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260427,EP-HOSP-001-DEPT-ED-kpi_004-20260427,HOSP-001,DEPT-ED,kpi_004,Average Patient Waiting Time,Monitoring-Only or Validation Scenario,Non-Quantitative,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260427,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260503,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260503,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260503,EP-HOSP-001-DEPT-ED-kpi_004-20260503,HOSP-001,DEPT-ED,kpi_004,Average Patient Waiting Time,Monitoring-Only or Validation Scenario,Non-Quantitative,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260503,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260508,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260508,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260508,EP-HOSP-001-DEPT-ED-kpi_004-20260508,HOSP-001,DEPT-ED,kpi_004,Average Patient Waiting Time,Monitoring-Only or Validation Scenario,Non-Quantitative,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260508,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260601,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260601,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260601,EP-HOSP-001-DEPT-ED-kpi_004-20260601,HOSP-001,DEPT-ED,kpi_004,Average Patient Waiting Time,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260601,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260606,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260606,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260606,EP-HOSP-001-DEPT-ED-kpi_004-20260606,HOSP-001,DEPT-ED,kpi_004,Average Patient Waiting Time,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260606,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,EP-HOSP-001-DEPT-ED-kpi_004-20260716,HOSP-001,DEPT-ED,kpi_004,Average Patient Waiting Time,No-Action or Baseline Comparator,Ready with Conditions,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,EP-HOSP-001-DEPT-ED-kpi_005-20260209,HOSP-001,DEPT-ED,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,EP-HOSP-001-DEPT-ED-kpi_005-20260216,HOSP-001,DEPT-ED,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,EP-HOSP-001-DEPT-ED-kpi_005-20260312,HOSP-001,DEPT-ED,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,EP-HOSP-001-DEPT-ED-kpi_005-20260510,HOSP-001,DEPT-ED,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,EP-HOSP-001-DEPT-ED-kpi_005-20260719,HOSP-001,DEPT-ED,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,EP-HOSP-001-DEPT-ED-kpi_005-20260913,HOSP-001,DEPT-ED,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,EP-HOSP-001-DEPT-ED-kpi_005-20260917,HOSP-001,DEPT-ED,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,EP-HOSP-001-DEPT-ED-kpi_005-20261116,HOSP-001,DEPT-ED,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,EP-HOSP-001-DEPT-ED-kpi_006-20260128,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,EP-HOSP-001-DEPT-ED-kpi_006-20260309,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,EP-HOSP-001-DEPT-ED-kpi_006-20260318,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,EP-HOSP-001-DEPT-ED-kpi_006-20260323,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,EP-HOSP-001-DEPT-ED-kpi_006-20260330,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,EP-HOSP-001-DEPT-ED-kpi_006-20260412,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,EP-HOSP-001-DEPT-ED-kpi_006-20260702,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,EP-HOSP-001-DEPT-ED-kpi_006-20260712,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,EP-HOSP-001-DEPT-ED-kpi_006-20260731,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,EP-HOSP-001-DEPT-ED-kpi_006-20260805,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,EP-HOSP-001-DEPT-ED-kpi_006-20260902,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,EP-HOSP-001-DEPT-ED-kpi_006-20260909,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,EP-HOSP-001-DEPT-ED-kpi_006-20260914,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,EP-HOSP-001-DEPT-ED-kpi_006-20260921,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,EP-HOSP-001-DEPT-ED-kpi_006-20261004,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,EP-HOSP-001-DEPT-ED-kpi_006-20261111,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,EP-HOSP-001-DEPT-ED-kpi_006-20261118,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,EP-HOSP-001-DEPT-ED-kpi_006-20261129,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,EP-HOSP-001-DEPT-ED-kpi_006-20261203,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,EP-HOSP-001-DEPT-ED-kpi_006-20261210,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,EP-HOSP-001-DEPT-ED-kpi_006-20261224,HOSP-001,DEPT-ED,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Emergency Department,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,EP-HOSP-001-DEPT-ICU-kpi_001-20260106,HOSP-001,DEPT-ICU,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Intensive Care Unit,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,EP-HOSP-001-DEPT-ICU-kpi_001-20260114,HOSP-001,DEPT-ICU,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Intensive Care Unit,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,EP-HOSP-001-DEPT-ICU-kpi_001-20260211,HOSP-001,DEPT-ICU,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Intensive Care Unit,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,1.0,Active,Pending Management Review
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,EP-HOSP-001-DEPT-ICU-kpi_001-20260216,HOSP-001,DEPT-ICU,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Intensive Care Unit,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,1.0,Active,Pending Management Review
