source_to_decision_trace_id,decision_package_id,trace_summary,source_phase_path,source_record_path,transformation_path,configuration_version_path,evidence_reference_path,lineage_reference_path,trace_status,trace_limitation,governance_note
TRC-DE0D1A2E,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20260720_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,Complete,,Trace does not claim completed management decision
TRC-236C298A,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20260727_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,Partial,Limited by readiness status: Requires Stakeholder Validation,Trace does not claim completed management decision
TRC-D8B7D6B5,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20260910_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,Partial,Limited by readiness status: Not Suitable for Decision Use,Trace does not claim completed management decision
TRC-6364DF5B,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20260915_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,Complete,,Trace does not claim completed management decision
TRC-68807332,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20260921_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,Complete,,Trace does not claim completed management decision
TRC-AB49F83C,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20260930_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,Complete,,Trace does not claim completed management decision
TRC-0B7041E7,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20261015_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,Complete,,Trace does not claim completed management decision
TRC-1C182557,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20261019_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,Complete,,Trace does not claim completed management decision
TRC-54695421,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20261027_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,Partial,Limited by readiness status: Requires Financial Input,Trace does not claim completed management decision
TRC-FF265349,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20261111_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,Complete,,Trace does not claim completed management decision
TRC-1961B95C,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20261115_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,Complete,,Trace does not claim completed management decision
TRC-8F75D8BF,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20261126_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,Complete,,Trace does not claim completed management decision
TRC-F89DC474,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20261202_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,Complete,,Trace does not claim completed management decision
TRC-CAAEF4B4,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20261207_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,Partial,Limited by readiness status: Requires Benefit Validation,Trace does not claim completed management decision
TRC-7CB2A862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_002-20261227_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,Partial,Limited by readiness status: Requires Additional Scenario Analysis,Trace does not claim completed management decision
TRC-765CBF59,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_004-20260402_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,Complete,,Trace does not claim completed management decision
TRC-C22EE55F,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_004-20260412_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,Complete,,Trace does not claim completed management decision
TRC-CD765F04,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_004-20260421_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Partial,Limited by readiness status: Not Suitable for Decision Use,Trace does not claim completed management decision
TRC-72F4CACC,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_004-20260428_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Partial,Limited by readiness status: Non-Quantitative,Trace does not claim completed management decision
TRC-E6DA2353,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_004-20260531_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Partial,Limited by readiness status: Requires Stakeholder Validation,Trace does not claim completed management decision
TRC-F21EC0D8,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_004-20260614_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Complete,,Trace does not claim completed management decision
TRC-1968E351,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_004-20260707_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Complete,,Trace does not claim completed management decision
TRC-4937E5F7,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_005-20260107_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-F9A33EE7,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_005-20260116_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
TRC-949E18B5,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-DIAG-kpi_005-20260123_hospital_HOSP-001_dept_DEPT-DIAG,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,LNP-DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Partial,Limited by readiness status: Monitoring Only,Trace does not claim completed management decision
