decision_evidence_profile_id,decision_action_routing_id,decision_readiness_id,decision_scorecard_id,decision_package_id,integrated_decision_id,approval_package_id,episode_id,hospital_id,department_id,final_readiness_status,primary_action_id,primary_queue,approval_status,causality_status,governance_note
EVP-E44841B4,DAR-E81A008F,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,EP-HOSP-001-DEPT-ED-kpi_006-20260330,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-ED44F0A9,DAR-38B19406,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,EP-HOSP-001-DEPT-ED-kpi_006-20260412,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-DE6E0696,DAR-72D49F6A,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,EP-HOSP-001-DEPT-ED-kpi_006-20260702,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-39F82C44,DAR-2216A943,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,EP-HOSP-001-DEPT-ED-kpi_006-20260712,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-DC05C55C,DAR-70D964BE,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,EP-HOSP-001-DEPT-ED-kpi_006-20260731,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-4E4BE858,DAR-874C02AB,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,EP-HOSP-001-DEPT-ED-kpi_006-20260805,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-0C8DE02F,DAR-ECB93E7D,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,EP-HOSP-001-DEPT-ED-kpi_006-20260902,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-88B001DC,DAR-9E1146B7,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,EP-HOSP-001-DEPT-ED-kpi_006-20260909,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-F21EBB98,DAR-C37629BD,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,EP-HOSP-001-DEPT-ED-kpi_006-20260914,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-4073FB35,DAR-058EDE83,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,EP-HOSP-001-DEPT-ED-kpi_006-20260921,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-755B6423,DAR-16529290,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,EP-HOSP-001-DEPT-ED-kpi_006-20261004,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-F3717353,DAR-81BFB53F,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,EP-HOSP-001-DEPT-ED-kpi_006-20261111,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-BA3A7DF7,DAR-0D14F1CE,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,EP-HOSP-001-DEPT-ED-kpi_006-20261118,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-1ABDAEBA,DAR-9A82C15C,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,EP-HOSP-001-DEPT-ED-kpi_006-20261129,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-892D8742,DAR-B15AE9BF,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,EP-HOSP-001-DEPT-ED-kpi_006-20261203,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-F8A55A37,DAR-23903C67,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,EP-HOSP-001-DEPT-ED-kpi_006-20261210,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-93601144,DAR-A4CCDD3C,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,EP-HOSP-001-DEPT-ED-kpi_006-20261224,HOSP-001,DEPT-ED,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-99AFAFAD,DAR-06E98000,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,EP-HOSP-001-DEPT-ICU-kpi_001-20260106,HOSP-001,DEPT-ICU,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-351E928F,DAR-3B804E65,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,EP-HOSP-001-DEPT-ICU-kpi_001-20260114,HOSP-001,DEPT-ICU,Requires Evidence Completion,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-B4C416CD,DAR-1515F471,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,EP-HOSP-001-DEPT-ICU-kpi_001-20260211,HOSP-001,DEPT-ICU,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-24D5913D,DAR-DB98CDBA,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,EP-HOSP-001-DEPT-ICU-kpi_001-20260216,HOSP-001,DEPT-ICU,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-7EB795ED,DAR-E2774DBE,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,EP-HOSP-001-DEPT-ICU-kpi_001-20260323,HOSP-001,DEPT-ICU,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-2F4DECD1,DAR-A5116054,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,EP-HOSP-001-DEPT-ICU-kpi_001-20260407,HOSP-001,DEPT-ICU,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-4F2240C8,DAR-BF35B5D8,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,EP-HOSP-001-DEPT-ICU-kpi_001-20260426,HOSP-001,DEPT-ICU,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-8ADF6C7A,DAR-59AC99F6,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,EP-HOSP-001-DEPT-ICU-kpi_001-20260505,HOSP-001,DEPT-ICU,Requires Baseline Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-19F30E6C,DAR-D4561A14,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,EP-HOSP-001-DEPT-ICU-kpi_001-20260513,HOSP-001,DEPT-ICU,Requires Stakeholder Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-1B519A00,DAR-464F7DE3,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,EP-HOSP-001-DEPT-ICU-kpi_001-20260528,HOSP-001,DEPT-ICU,Ready for Integrated Management Review,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-AEE40B5B,DAR-C93AEC4F,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,EP-HOSP-001-DEPT-ICU-kpi_001-20260612,HOSP-001,DEPT-ICU,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-737BEC61,DAR-A5CDD6AF,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,EP-HOSP-001-DEPT-ICU-kpi_001-20260707,HOSP-001,DEPT-ICU,Requires Evidence Completion,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-CE971BD7,DAR-55B09005,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,EP-HOSP-001-DEPT-ICU-kpi_001-20260801,HOSP-001,DEPT-ICU,Requires Lineage Completion,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-899279DA,DAR-FEC108F0,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,EP-HOSP-001-DEPT-ICU-kpi_001-20260830,HOSP-001,DEPT-ICU,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-53C7B8A4,DAR-FF5F6430,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,EP-HOSP-001-DEPT-ICU-kpi_001-20260914,HOSP-001,DEPT-ICU,Requires Budget Data,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-ECF00AFE,DAR-83301395,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,EP-HOSP-001-DEPT-ICU-kpi_001-20260922,HOSP-001,DEPT-ICU,Ready for Integrated Management Review,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-7E26C93B,DAR-8F58D4A6,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,EP-HOSP-001-DEPT-ICU-kpi_001-20261105,HOSP-001,DEPT-ICU,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-D957ABB6,DAR-CD88FFF7,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,EP-HOSP-001-DEPT-ICU-kpi_001-20261111,HOSP-001,DEPT-ICU,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-14108444,DAR-45B20F4B,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,EP-HOSP-001-DEPT-ICU-kpi_001-20261130,HOSP-001,DEPT-ICU,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-DB5F688B,DAR-1F3A5A77,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,EP-HOSP-001-DEPT-ICU-kpi_001-20261227,HOSP-001,DEPT-ICU,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-F8727220,DAR-49CFA213,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,EP-HOSP-001-DEPT-ICU-kpi_002-20260109,HOSP-001,DEPT-ICU,Requires Evidence Completion,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-92480DAC,DAR-B79D3655,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,EP-HOSP-001-DEPT-ICU-kpi_002-20260126,HOSP-001,DEPT-ICU,Ready for Integrated Management Review,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-FC1500B8,DAR-EB6DB77C,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,EP-HOSP-001-DEPT-ICU-kpi_002-20260219,HOSP-001,DEPT-ICU,Requires Lineage Completion,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-5AA52265,DAR-442626F9,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,EP-HOSP-001-DEPT-ICU-kpi_002-20260227,HOSP-001,DEPT-ICU,Requires Stakeholder Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-7CAC23F5,DAR-25A87F40,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,EP-HOSP-001-DEPT-ICU-kpi_002-20260305,HOSP-001,DEPT-ICU,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-EDEE7789,DAR-0C80B3B9,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,EP-HOSP-001-DEPT-ICU-kpi_002-20260315,HOSP-001,DEPT-ICU,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-DF0C556F,DAR-C6A64134,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,EP-HOSP-001-DEPT-ICU-kpi_002-20260406,HOSP-001,DEPT-ICU,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-35F4745B,DAR-A868B0DA,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,EP-HOSP-001-DEPT-ICU-kpi_002-20260422,HOSP-001,DEPT-ICU,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-BDEFC9D0,DAR-F11DE477,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,EP-HOSP-001-DEPT-ICU-kpi_002-20260429,HOSP-001,DEPT-ICU,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-39AA7AFE,DAR-D9E9EB84,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,EP-HOSP-001-DEPT-ICU-kpi_002-20260522,HOSP-001,DEPT-ICU,Ready for Integrated Management Review,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
