version_control_id,governed_object_type,governed_object_id,current_version,previous_version,version_status,effective_timestamp,created_by_role,source_manifest,checksum,immutable_flag,superseded_flag,correction_reason,future_update_rule,governance_note
VER-0FC0F818,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260601,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B055FA50,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260606,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-62F7BFAA,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-06451980,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-563CD4D8,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-7002A0B7,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-49269F95,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-EAB7111C,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4C852C49,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-036CFB6B,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-965F470D,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-07087D4F,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-09769D29,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-78D45FBE,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DADC33B8,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F3F2A3BD,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-89D983CA,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-355D6ACF,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-EB882BCC,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-06D5711D,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B6C71CD6,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-03996E20,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-77FAE8DB,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1BF4BD91,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-816BD566,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-26A292F2,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2E53DC78,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C1F77668,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1DB7A908,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CE4DC5CF,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8B1B1E44,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-807804F3,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1CA1487B,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-FA458B42,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BD63A847,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D4932A3B,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2CE5399D,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8DA25CEA,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-224A7859,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-AD0B74E3,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-0A30E73A,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E7C833FC,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-10675B6A,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-14763FED,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E3D17B9E,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-37CE7981,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-9262A09C,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F480F46B,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5031827D,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BDA8BD41,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-70907C4E,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-FB72F075,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-34FF8829,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-698E10C2,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5C951EB3,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DCD5D8A8,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-7D68A575,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C727490D,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F4DAA5AF,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F4744312,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D5259241,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-83955ECC,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D13530D1,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-ED63BFF4,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CF4CA376,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E31336DA,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-013A4009,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C941EA21,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-510ECD90,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D3EEF123,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CF622969,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BC222879,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-51EFDBD0,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D87ACD3A,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-6E0C92B7,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-6766B4D9,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B914FE5C,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-4A651EC4,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-0BF2D49F,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-23D146D0,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-04585595,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D42F99ED,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-38ED74C7,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F80591D4,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-FDCB5805,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E76F5BE9,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2DB46695,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-BF048C87,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-6290DB0A,Decision Scorecard,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
