lineage_link_id,decision_lineage_profile_id,decision_package_id,lineage_stage_number,lineage_stage_name,source_phase,source_file,source_record_id,parent_record_id,child_record_id,transformation_id,formula_id,configuration_id,version,source_checksum,link_status,orphan_flag,ambiguity_flag,governance_warning
LNL-09FEAF03,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,3,KPI Calculation,2A,step_2a_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-3,LNL-ECD1BFB6,LNL-09FEAF03,TXF-3,FML-3,LNSTG-003,1.0,,Complete,False,False,
LNL-BCDC4829,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-4,LNL-09FEAF03,LNL-BCDC4829,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-062B8DE9,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-5,LNL-BCDC4829,LNL-062B8DE9,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-3542BFAD,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-6,LNL-062B8DE9,LNL-3542BFAD,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
LNL-BE9D6137,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,7,Recommendation Generation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-7,LNL-3542BFAD,LNL-BE9D6137,TXF-7,FML-7,LNSTG-007,1.0,,Complete,False,False,
LNL-B010F996,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,8,Recommendation Validation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-8,LNL-BE9D6137,LNL-B010F996,TXF-8,FML-8,LNSTG-008,1.0,,Complete,False,False,
LNL-3E465599,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,9,Approval-Package Preparation,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-9,LNL-B010F996,LNL-3E465599,TXF-9,FML-9,LNSTG-009,1.0,,Complete,False,False,
LNL-1931E767,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,10,Scenario Modelling,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-10,LNL-3E465599,LNL-1931E767,TXF-10,FML-10,LNSTG-010,1.0,,Complete,False,False,
LNL-6467B105,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,11,Scenario Validation,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-11,LNL-1931E767,LNL-6467B105,TXF-11,FML-11,LNSTG-011,1.0,,Complete,False,False,
LNL-13DC72B6,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,12,Financial Analysis,2C-3,step_2c3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-12,LNL-6467B105,LNL-13DC72B6,TXF-12,FML-12,LNSTG-012,1.0,,Complete,False,False,
LNL-B4258F16,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,13,Decision Integration,2D-1,step_2d1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-13,LNL-13DC72B6,LNL-B4258F16,TXF-13,FML-13,LNSTG-013,1.0,,Complete,False,False,
LNL-D8F5CFDB,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,14,Decision Package,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-14,LNL-B4258F16,LNL-D8F5CFDB,TXF-14,FML-14,LNSTG-014,1.0,,Complete,False,False,
LNL-50BA91DD,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,15,Decision Scorecard,2D-3,step_2d3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-15,LNL-D8F5CFDB,LNL-50BA91DD,TXF-15,FML-15,LNSTG-015,1.0,,Complete,False,False,
LNL-F7DDA8E1,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,16,Decision Readiness,2D-4,step_2d4_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-16,LNL-50BA91DD,LNL-F7DDA8E1,TXF-16,FML-16,LNSTG-016,1.0,,Complete,False,False,
LNL-9356D454,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,17,Action Routing,2D-5,step_2d5_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-17,LNL-F7DDA8E1,LNL-9356D454,TXF-17,FML-17,LNSTG-017,1.0,,Complete,False,False,
LNL-079CC023,LNP-AA1FB7D9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,18,Audit Contract,2D-6,step_2d6_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610-18,LNL-9356D454,LNL-079CC023,TXF-18,FML-18,LNSTG-018,1.0,,Complete with Conditions,False,False,
LNL-19B6E877,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,1,Raw or Synthetic Source Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-1,,LNL-19B6E877,TXF-1,FML-1,LNSTG-001,1.0,,Complete,False,False,
LNL-26734DCF,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,2,Processed Operational Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-2,LNL-19B6E877,LNL-26734DCF,TXF-2,FML-2,LNSTG-002,1.0,,Complete,False,False,
LNL-25E5546B,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,3,KPI Calculation,2A,step_2a_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-3,LNL-26734DCF,LNL-25E5546B,TXF-3,FML-3,LNSTG-003,1.0,,Complete,False,False,
LNL-EA50BBCD,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-4,LNL-25E5546B,LNL-EA50BBCD,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-1DD6216C,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-5,LNL-EA50BBCD,LNL-1DD6216C,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-3D2FBB28,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-6,LNL-1DD6216C,LNL-3D2FBB28,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
LNL-7580150F,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,7,Recommendation Generation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-7,LNL-3D2FBB28,LNL-7580150F,TXF-7,FML-7,LNSTG-007,1.0,,Complete,False,False,
LNL-16850B27,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,8,Recommendation Validation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-8,LNL-7580150F,LNL-16850B27,TXF-8,FML-8,LNSTG-008,1.0,,Complete,False,False,
LNL-90654E82,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,9,Approval-Package Preparation,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-9,LNL-16850B27,LNL-90654E82,TXF-9,FML-9,LNSTG-009,1.0,,Complete,False,False,
LNL-16825967,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,10,Scenario Modelling,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-10,LNL-90654E82,LNL-16825967,TXF-10,FML-10,LNSTG-010,1.0,,Complete,False,False,
LNL-AEB092FD,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,11,Scenario Validation,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-11,LNL-16825967,LNL-AEB092FD,TXF-11,FML-11,LNSTG-011,1.0,,Complete,False,False,
LNL-941836B9,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,12,Financial Analysis,2C-3,step_2c3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-12,LNL-AEB092FD,LNL-941836B9,TXF-12,FML-12,LNSTG-012,1.0,,Complete,False,False,
LNL-AD80A60A,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,13,Decision Integration,2D-1,step_2d1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-13,LNL-941836B9,LNL-AD80A60A,TXF-13,FML-13,LNSTG-013,1.0,,Complete,False,False,
LNL-F369EE68,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,14,Decision Package,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-14,LNL-AD80A60A,LNL-F369EE68,TXF-14,FML-14,LNSTG-014,1.0,,Complete,False,False,
LNL-F7DC136A,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,15,Decision Scorecard,2D-3,step_2d3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-15,LNL-F369EE68,LNL-F7DC136A,TXF-15,FML-15,LNSTG-015,1.0,,Complete,False,False,
LNL-1105CE5F,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,16,Decision Readiness,2D-4,step_2d4_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-16,LNL-F7DC136A,LNL-1105CE5F,TXF-16,FML-16,LNSTG-016,1.0,,Complete,False,False,
LNL-6E73A2E6,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,17,Action Routing,2D-5,step_2d5_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-17,LNL-1105CE5F,LNL-6E73A2E6,TXF-17,FML-17,LNSTG-017,1.0,,Complete,False,False,
LNL-8AE4B5A9,LNP-3ED202A9,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,18,Audit Contract,2D-6,step_2d6_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614-18,LNL-6E73A2E6,LNL-8AE4B5A9,TXF-18,FML-18,LNSTG-018,1.0,,Complete with Conditions,False,False,
LNL-3759471A,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,1,Raw or Synthetic Source Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-1,,LNL-3759471A,TXF-1,FML-1,LNSTG-001,1.0,,Complete,False,False,
LNL-E92B2B2C,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,2,Processed Operational Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-2,LNL-3759471A,LNL-E92B2B2C,TXF-2,FML-2,LNSTG-002,1.0,,Complete,False,False,
LNL-3274DDBA,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,3,KPI Calculation,2A,step_2a_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-3,LNL-E92B2B2C,LNL-3274DDBA,TXF-3,FML-3,LNSTG-003,1.0,,Complete,False,False,
LNL-AA937E9E,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-4,LNL-3274DDBA,LNL-AA937E9E,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-F0019646,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-5,LNL-AA937E9E,LNL-F0019646,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-CB698542,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-6,LNL-F0019646,LNL-CB698542,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
LNL-A58012E9,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,7,Recommendation Generation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-7,LNL-CB698542,LNL-A58012E9,TXF-7,FML-7,LNSTG-007,1.0,,Complete,False,False,
LNL-205A7870,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,8,Recommendation Validation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-8,LNL-A58012E9,LNL-205A7870,TXF-8,FML-8,LNSTG-008,1.0,,Complete,False,False,
LNL-AE087CB3,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,9,Approval-Package Preparation,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-9,LNL-205A7870,LNL-AE087CB3,TXF-9,FML-9,LNSTG-009,1.0,,Complete,False,False,
LNL-BF6651A2,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,10,Scenario Modelling,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-10,LNL-AE087CB3,LNL-BF6651A2,TXF-10,FML-10,LNSTG-010,1.0,,Complete,False,False,
LNL-0348675C,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,11,Scenario Validation,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-11,LNL-BF6651A2,LNL-0348675C,TXF-11,FML-11,LNSTG-011,1.0,,Complete,False,False,
LNL-DAFC4011,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,12,Financial Analysis,2C-3,step_2c3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-12,LNL-0348675C,LNL-DAFC4011,TXF-12,FML-12,LNSTG-012,1.0,,Complete,False,False,
LNL-BFCC330B,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,13,Decision Integration,2D-1,step_2d1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-13,LNL-DAFC4011,LNL-BFCC330B,TXF-13,FML-13,LNSTG-013,1.0,,Complete,False,False,
LNL-8E085D91,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,14,Decision Package,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-14,LNL-BFCC330B,LNL-8E085D91,TXF-14,FML-14,LNSTG-014,1.0,,Complete,False,False,
LNL-68A69FEB,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,15,Decision Scorecard,2D-3,step_2d3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-15,LNL-8E085D91,LNL-68A69FEB,TXF-15,FML-15,LNSTG-015,1.0,,Complete,False,False,
LNL-5C462BEE,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,16,Decision Readiness,2D-4,step_2d4_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-16,LNL-68A69FEB,LNL-5C462BEE,TXF-16,FML-16,LNSTG-016,1.0,,Complete,False,False,
LNL-8FD8B58A,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,17,Action Routing,2D-5,step_2d5_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-17,LNL-5C462BEE,LNL-8FD8B58A,TXF-17,FML-17,LNSTG-017,1.0,,Complete,False,False,
LNL-9D7CE3B3,LNP-04F72E82,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,18,Audit Contract,2D-6,step_2d6_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626-18,LNL-8FD8B58A,LNL-9D7CE3B3,TXF-18,FML-18,LNSTG-018,1.0,,Complete with Conditions,False,False,
LNL-3D61D935,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,1,Raw or Synthetic Source Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-1,,LNL-3D61D935,TXF-1,FML-1,LNSTG-001,1.0,,Complete,False,False,
LNL-1C411FA5,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,2,Processed Operational Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-2,LNL-3D61D935,LNL-1C411FA5,TXF-2,FML-2,LNSTG-002,1.0,,Complete,False,False,
LNL-1E2EFC8C,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,3,KPI Calculation,2A,step_2a_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-3,LNL-1C411FA5,LNL-1E2EFC8C,TXF-3,FML-3,LNSTG-003,1.0,,Complete,False,False,
LNL-08016C5C,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-4,LNL-1E2EFC8C,LNL-08016C5C,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-CC682972,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-5,LNL-08016C5C,LNL-CC682972,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-04037649,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-6,LNL-CC682972,LNL-04037649,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
LNL-E1BD9ED2,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,7,Recommendation Generation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-7,LNL-04037649,LNL-E1BD9ED2,TXF-7,FML-7,LNSTG-007,1.0,,Complete,False,False,
LNL-A59734DF,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,8,Recommendation Validation,2C-1,step_2c1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-8,LNL-E1BD9ED2,LNL-A59734DF,TXF-8,FML-8,LNSTG-008,1.0,,Complete,False,False,
LNL-31B278A9,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,9,Approval-Package Preparation,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-9,LNL-A59734DF,LNL-31B278A9,TXF-9,FML-9,LNSTG-009,1.0,,Complete,False,False,
LNL-7B8A399D,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,10,Scenario Modelling,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-10,LNL-31B278A9,LNL-7B8A399D,TXF-10,FML-10,LNSTG-010,1.0,,Complete,False,False,
LNL-10CFC584,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,11,Scenario Validation,2C-2,step_2c2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-11,LNL-7B8A399D,LNL-10CFC584,TXF-11,FML-11,LNSTG-011,1.0,,Complete,False,False,
LNL-7F47ED4D,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,12,Financial Analysis,2C-3,step_2c3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-12,LNL-10CFC584,LNL-7F47ED4D,TXF-12,FML-12,LNSTG-012,1.0,,Complete,False,False,
LNL-2970C427,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,13,Decision Integration,2D-1,step_2d1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-13,LNL-7F47ED4D,LNL-2970C427,TXF-13,FML-13,LNSTG-013,1.0,,Complete,False,False,
LNL-091B477A,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,14,Decision Package,2D-2,step_2d2_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-14,LNL-2970C427,LNL-091B477A,TXF-14,FML-14,LNSTG-014,1.0,,Complete,False,False,
LNL-AD2755F1,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,15,Decision Scorecard,2D-3,step_2d3_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-15,LNL-091B477A,LNL-AD2755F1,TXF-15,FML-15,LNSTG-015,1.0,,Complete,False,False,
LNL-B2A8029A,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,16,Decision Readiness,2D-4,step_2d4_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-16,LNL-AD2755F1,LNL-B2A8029A,TXF-16,FML-16,LNSTG-016,1.0,,Complete,False,False,
LNL-E0806302,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,17,Action Routing,2D-5,step_2d5_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-17,LNL-B2A8029A,LNL-E0806302,TXF-17,FML-17,LNSTG-017,1.0,,Complete,False,False,
LNL-52AB095E,LNP-B01C131B,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,18,Audit Contract,2D-6,step_2d6_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707-18,LNL-E0806302,LNL-52AB095E,TXF-18,FML-18,LNSTG-018,1.0,,Complete with Conditions,False,False,
LNL-5B8A7711,LNP-2EAB469E,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,1,Raw or Synthetic Source Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818-1,,LNL-5B8A7711,TXF-1,FML-1,LNSTG-001,1.0,,Complete,False,False,
LNL-B94E5516,LNP-2EAB469E,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,2,Processed Operational Data,1,step_1_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818-2,LNL-5B8A7711,LNL-B94E5516,TXF-2,FML-2,LNSTG-002,1.0,,Complete,False,False,
LNL-D1C9E54C,LNP-2EAB469E,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,3,KPI Calculation,2A,step_2a_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818-3,LNL-B94E5516,LNL-D1C9E54C,TXF-3,FML-3,LNSTG-003,1.0,,Complete,False,False,
LNL-13E17F33,LNP-2EAB469E,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,4,Threshold and Trend Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818-4,LNL-D1C9E54C,LNL-13E17F33,TXF-4,FML-4,LNSTG-004,1.0,,Complete,False,False,
LNL-8041D34B,LNP-2EAB469E,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,5,Risk Prioritisation,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818-5,LNL-13E17F33,LNL-8041D34B,TXF-5,FML-5,LNSTG-005,1.0,,Complete,False,False,
LNL-4FDFF564,LNP-2EAB469E,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818,6,Contributing-Factor Analysis,2B,step_2b_register.csv,SRC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260818-6,LNL-8041D34B,LNL-4FDFF564,TXF-6,FML-6,LNSTG-006,1.0,,Complete,False,False,
