decision_action_routing_id,decision_readiness_id,decision_scorecard_id,decision_package_id,integrated_decision_id,approval_package_id,episode_id,hospital_id,hospital_name,department_id,department_name,reporting_date,dominant_kpi_id,dominant_kpi_name,scenario_family,final_readiness_status,approval_status,causality_status,operational_escalation_status,primary_queue
DAR-72D49F6A,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,EP-HOSP-001-DEPT-ED-kpi_006-20260702,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-2216A943,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,EP-HOSP-001-DEPT-ED-kpi_006-20260712,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-70D964BE,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,EP-HOSP-001-DEPT-ED-kpi_006-20260731,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-874C02AB,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,EP-HOSP-001-DEPT-ED-kpi_006-20260805,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-ECB93E7D,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,EP-HOSP-001-DEPT-ED-kpi_006-20260902,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-9E1146B7,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,EP-HOSP-001-DEPT-ED-kpi_006-20260909,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-C37629BD,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,EP-HOSP-001-DEPT-ED-kpi_006-20260914,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-058EDE83,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,EP-HOSP-001-DEPT-ED-kpi_006-20260921,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-16529290,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,EP-HOSP-001-DEPT-ED-kpi_006-20261004,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-81BFB53F,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,EP-HOSP-001-DEPT-ED-kpi_006-20261111,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-0D14F1CE,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,EP-HOSP-001-DEPT-ED-kpi_006-20261118,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-9A82C15C,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,EP-HOSP-001-DEPT-ED-kpi_006-20261129,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-B15AE9BF,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,EP-HOSP-001-DEPT-ED-kpi_006-20261203,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-23903C67,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,EP-HOSP-001-DEPT-ED-kpi_006-20261210,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-A4CCDD3C,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,EP-HOSP-001-DEPT-ED-kpi_006-20261224,HOSP-001,,DEPT-ED,Emergency Department,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-06E98000,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,EP-HOSP-001-DEPT-ICU-kpi_001-20260106,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-3B804E65,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,EP-HOSP-001-DEPT-ICU-kpi_001-20260114,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Evidence Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-1515F471,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,EP-HOSP-001-DEPT-ICU-kpi_001-20260211,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-DB98CDBA,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,EP-HOSP-001-DEPT-ICU-kpi_001-20260216,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-E2774DBE,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,EP-HOSP-001-DEPT-ICU-kpi_001-20260323,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-A5116054,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,EP-HOSP-001-DEPT-ICU-kpi_001-20260407,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-BF35B5D8,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,EP-HOSP-001-DEPT-ICU-kpi_001-20260426,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-59AC99F6,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,EP-HOSP-001-DEPT-ICU-kpi_001-20260505,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Baseline Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-D4561A14,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,EP-HOSP-001-DEPT-ICU-kpi_001-20260513,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-464F7DE3,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,EP-HOSP-001-DEPT-ICU-kpi_001-20260528,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-C93AEC4F,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,EP-HOSP-001-DEPT-ICU-kpi_001-20260612,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-A5CDD6AF,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,EP-HOSP-001-DEPT-ICU-kpi_001-20260707,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Evidence Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-55B09005,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,EP-HOSP-001-DEPT-ICU-kpi_001-20260801,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Lineage Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-FEC108F0,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,EP-HOSP-001-DEPT-ICU-kpi_001-20260830,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-FF5F6430,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,EP-HOSP-001-DEPT-ICU-kpi_001-20260914,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Budget Data,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-83301395,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,EP-HOSP-001-DEPT-ICU-kpi_001-20260922,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-8F58D4A6,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,EP-HOSP-001-DEPT-ICU-kpi_001-20261105,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-CD88FFF7,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,EP-HOSP-001-DEPT-ICU-kpi_001-20261111,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-45B20F4B,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,EP-HOSP-001-DEPT-ICU-kpi_001-20261130,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-1F3A5A77,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,EP-HOSP-001-DEPT-ICU-kpi_001-20261227,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-49CFA213,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,EP-HOSP-001-DEPT-ICU-kpi_002-20260109,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Evidence Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-B79D3655,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,EP-HOSP-001-DEPT-ICU-kpi_002-20260126,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-EB6DB77C,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,EP-HOSP-001-DEPT-ICU-kpi_002-20260219,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Lineage Completion,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-442626F9,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,EP-HOSP-001-DEPT-ICU-kpi_002-20260227,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-25A87F40,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,EP-HOSP-001-DEPT-ICU-kpi_002-20260305,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-0C80B3B9,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,EP-HOSP-001-DEPT-ICU-kpi_002-20260315,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-C6A64134,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,EP-HOSP-001-DEPT-ICU-kpi_002-20260406,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
DAR-A868B0DA,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,ID-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,EP-HOSP-001-DEPT-ICU-kpi_002-20260422,HOSP-001,,DEPT-ICU,Intensive Care Unit,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Pending Management Review,Not Confirmed,No Escalation,General Queue
