decision_package_id,representative_recommendation,immediate_option,near_term_option,preventive_option,validation_status,confirmation_required,provisional_warning,stakeholder_validation_required,causality_warning,evidence_link,management_questions
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,,,,,Valid with Conditions,True,False; False; False; False; False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,,,,,Valid after Minor Revision,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,,,,,Valid with Conditions,True,False; False,True,Causality not confirmed,EVP-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,
