management_action_id,decision_package_id,approval_package_id,action_name,action_allowed,action_reason,prerequisite,blocking_condition,audit_required,action_selected
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Validate Financial Inputs,True,Required when financial completeness is partial.,Financial validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Request Additional Scenario,True,Permitted when current scenarios are insufficient.,Scenario analysis incomplete,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Request Stakeholder Review,True,Permitted when stakeholder alignment is uncertain.,Stakeholder question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421-ACT-PRO,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Proceed to Limited-Trial Consideration,True,Permitted only for Ready with Conditions packages.,Package readiness is Ready with Conditions,Package not Ready with Conditions,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421-ACT-CON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Continue Monitoring,True,Default action for Monitoring Only packages.,None,None,False,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421-ACT-DEF,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Defer Decision,True,Permitted when further validation is needed.,Validation questions remain open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421-ACT-REJ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,Reject Decision Use,True,Permitted when package is Not Suitable.,Package marked Not Suitable,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-ACT-REV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Review Integrated Decision Package,True,Fundamental step for all packages.,None,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-ACT-COM,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Compare Scenario Options,True,Permitted when scenarios are available.,Scenario data present,No scenario data,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Validate Assumptions,True,Required when assumption gaps exist.,Assumption validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Validate Baseline,True,Required when baseline uncertainty exists.,Baseline validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Validate Financial Inputs,True,Required when financial completeness is partial.,Financial validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Request Additional Scenario,True,Permitted when current scenarios are insufficient.,Scenario analysis incomplete,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Request Stakeholder Review,True,Permitted when stakeholder alignment is uncertain.,Stakeholder question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-ACT-PRO,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Proceed to Limited-Trial Consideration,False,Permitted only for Ready with Conditions packages.,Package readiness is Ready with Conditions,Package not Ready with Conditions,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-ACT-CON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Continue Monitoring,True,Default action for Monitoring Only packages.,None,None,False,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-ACT-DEF,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Defer Decision,True,Permitted when further validation is needed.,Validation questions remain open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428-ACT-REJ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260428,Reject Decision Use,True,Permitted when package is Not Suitable.,Package marked Not Suitable,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-ACT-REV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Review Integrated Decision Package,True,Fundamental step for all packages.,None,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-ACT-COM,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Compare Scenario Options,True,Permitted when scenarios are available.,Scenario data present,No scenario data,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Validate Assumptions,True,Required when assumption gaps exist.,Assumption validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Validate Baseline,True,Required when baseline uncertainty exists.,Baseline validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Validate Financial Inputs,True,Required when financial completeness is partial.,Financial validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Request Additional Scenario,True,Permitted when current scenarios are insufficient.,Scenario analysis incomplete,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Request Stakeholder Review,True,Permitted when stakeholder alignment is uncertain.,Stakeholder question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-ACT-PRO,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Proceed to Limited-Trial Consideration,True,Permitted only for Ready with Conditions packages.,Package readiness is Ready with Conditions,Package not Ready with Conditions,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-ACT-CON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Continue Monitoring,True,Default action for Monitoring Only packages.,None,None,False,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-ACT-DEF,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Defer Decision,True,Permitted when further validation is needed.,Validation questions remain open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531-ACT-REJ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,Reject Decision Use,True,Permitted when package is Not Suitable.,Package marked Not Suitable,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-ACT-REV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Review Integrated Decision Package,True,Fundamental step for all packages.,None,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-ACT-COM,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Compare Scenario Options,True,Permitted when scenarios are available.,Scenario data present,No scenario data,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Validate Assumptions,True,Required when assumption gaps exist.,Assumption validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Validate Baseline,True,Required when baseline uncertainty exists.,Baseline validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Validate Financial Inputs,True,Required when financial completeness is partial.,Financial validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Request Additional Scenario,True,Permitted when current scenarios are insufficient.,Scenario analysis incomplete,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Request Stakeholder Review,True,Permitted when stakeholder alignment is uncertain.,Stakeholder question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-ACT-PRO,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Proceed to Limited-Trial Consideration,True,Permitted only for Ready with Conditions packages.,Package readiness is Ready with Conditions,Package not Ready with Conditions,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-ACT-CON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Continue Monitoring,True,Default action for Monitoring Only packages.,None,None,False,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-ACT-DEF,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Defer Decision,True,Permitted when further validation is needed.,Validation questions remain open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614-ACT-REJ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,Reject Decision Use,True,Permitted when package is Not Suitable.,Package marked Not Suitable,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-ACT-REV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Review Integrated Decision Package,True,Fundamental step for all packages.,None,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-ACT-COM,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Compare Scenario Options,True,Permitted when scenarios are available.,Scenario data present,No scenario data,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Validate Assumptions,True,Required when assumption gaps exist.,Assumption validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Validate Baseline,True,Required when baseline uncertainty exists.,Baseline validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Validate Financial Inputs,True,Required when financial completeness is partial.,Financial validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Request Additional Scenario,True,Permitted when current scenarios are insufficient.,Scenario analysis incomplete,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Request Stakeholder Review,True,Permitted when stakeholder alignment is uncertain.,Stakeholder question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-ACT-PRO,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Proceed to Limited-Trial Consideration,True,Permitted only for Ready with Conditions packages.,Package readiness is Ready with Conditions,Package not Ready with Conditions,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-ACT-CON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Continue Monitoring,True,Default action for Monitoring Only packages.,None,None,False,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-ACT-DEF,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Defer Decision,True,Permitted when further validation is needed.,Validation questions remain open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707-ACT-REJ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,Reject Decision Use,True,Permitted when package is Not Suitable.,Package marked Not Suitable,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-ACT-REV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Review Integrated Decision Package,True,Fundamental step for all packages.,None,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-ACT-COM,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Compare Scenario Options,True,Permitted when scenarios are available.,Scenario data present,No scenario data,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Validate Assumptions,True,Required when assumption gaps exist.,Assumption validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Validate Baseline,True,Required when baseline uncertainty exists.,Baseline validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Validate Financial Inputs,True,Required when financial completeness is partial.,Financial validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Request Additional Scenario,True,Permitted when current scenarios are insufficient.,Scenario analysis incomplete,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Request Stakeholder Review,True,Permitted when stakeholder alignment is uncertain.,Stakeholder question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-ACT-PRO,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Proceed to Limited-Trial Consideration,False,Permitted only for Ready with Conditions packages.,Package readiness is Ready with Conditions,Package not Ready with Conditions,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-ACT-CON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Continue Monitoring,True,Default action for Monitoring Only packages.,None,None,False,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-ACT-DEF,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Defer Decision,True,Permitted when further validation is needed.,Validation questions remain open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107-ACT-REJ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260107,Reject Decision Use,True,Permitted when package is Not Suitable.,Package marked Not Suitable,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-ACT-REV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Review Integrated Decision Package,True,Fundamental step for all packages.,None,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-ACT-COM,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Compare Scenario Options,True,Permitted when scenarios are available.,Scenario data present,No scenario data,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Validate Assumptions,True,Required when assumption gaps exist.,Assumption validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Validate Baseline,True,Required when baseline uncertainty exists.,Baseline validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Validate Financial Inputs,True,Required when financial completeness is partial.,Financial validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Request Additional Scenario,True,Permitted when current scenarios are insufficient.,Scenario analysis incomplete,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Request Stakeholder Review,True,Permitted when stakeholder alignment is uncertain.,Stakeholder question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-ACT-PRO,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Proceed to Limited-Trial Consideration,False,Permitted only for Ready with Conditions packages.,Package readiness is Ready with Conditions,Package not Ready with Conditions,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-ACT-CON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Continue Monitoring,True,Default action for Monitoring Only packages.,None,None,False,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-ACT-DEF,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Defer Decision,True,Permitted when further validation is needed.,Validation questions remain open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116-ACT-REJ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,Reject Decision Use,True,Permitted when package is Not Suitable.,Package marked Not Suitable,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-ACT-REV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Review Integrated Decision Package,True,Fundamental step for all packages.,None,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-ACT-COM,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Compare Scenario Options,True,Permitted when scenarios are available.,Scenario data present,No scenario data,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Validate Assumptions,True,Required when assumption gaps exist.,Assumption validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Validate Baseline,True,Required when baseline uncertainty exists.,Baseline validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-ACT-VAL,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Validate Financial Inputs,True,Required when financial completeness is partial.,Financial validation question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Request Additional Scenario,True,Permitted when current scenarios are insufficient.,Scenario analysis incomplete,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-ACT-REQ,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Request Stakeholder Review,True,Permitted when stakeholder alignment is uncertain.,Stakeholder question open,None,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-ACT-PRO,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Proceed to Limited-Trial Consideration,False,Permitted only for Ready with Conditions packages.,Package readiness is Ready with Conditions,Package not Ready with Conditions,True,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-ACT-CON,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Continue Monitoring,True,Default action for Monitoring Only packages.,None,None,False,False
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123-ACT-DEF,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,Defer Decision,True,Permitted when further validation is needed.,Validation questions remain open,None,True,False
