secondary_condition_id,decision_readiness_id,decision_scorecard_id,decision_package_id,condition_type,condition_category,condition_description,severity,blocking_flag,source_phase,source_record_id,responsible_role,required_action,current_status,visibility_required
SC-DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260415-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260428-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260527-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260604-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260620-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260708-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260804-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260821-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260828-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260901-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260912-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260926-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261001-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261007-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20261020-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
