integrated_decision_id,approval_package_id,operational_risk_score,recommendation_readiness,scenario_readiness,comparator_consistency,tradeoff_severity,displacement_risk,financial_readiness,cost_completeness,financial_confidence_score,governance_burden,evidence_completeness,lineage_completeness,overall_decision_readiness,scorecard_note
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.65,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.25,Individual component scores for decision support. Not a single best-option ranking.
