retention_record_id,object_type,object_id,record_class,retention_status,retention_period_rule,archival_required,deletion_permitted,legal_hold_flag,sensitive_data_flag,access_classification,governance_note
RET-2EF2DDFE,Audit Event Contract,AEC-93649260,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-9F39C659,Audit Event Contract,AEC-FF567E81,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-3FD0AE73,Audit Event Contract,AEC-EB170F99,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F27F5400,Audit Event Contract,AEC-A2648F7C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-FB095E1D,Audit Event Contract,AEC-C887BB7B,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-590C2C3B,Audit Event Contract,AEC-3C8A0F09,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-79717966,Audit Event Contract,AEC-55DCBA37,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-88E21BD2,Audit Event Contract,AEC-5937CE91,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-04EEE177,Audit Event Contract,AEC-3B1E8129,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-118FDE91,Audit Event Contract,AEC-2A05E877,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-0C756342,Audit Event Contract,AEC-5AABA751,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-518B5D0B,Audit Event Contract,AEC-E49FF133,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-1FE2C663,Audit Event Contract,AEC-6A3AD193,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-FDACCF30,Audit Event Contract,AEC-899D4E3D,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-DCA4E5A1,Audit Event Contract,AEC-6C62956A,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-AD64494C,Audit Event Contract,AEC-8B7615B5,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B96B1DF0,Audit Event Contract,AEC-9C63658E,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-564041C9,Audit Event Contract,AEC-E966D559,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-11390CF4,Audit Event Contract,AEC-4C6D5A75,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-242546CC,Audit Event Contract,AEC-25E36DEC,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B3885122,Audit Event Contract,AEC-F633883D,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-5FE88D53,Audit Event Contract,AEC-BB45E42B,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-9C0CFDE3,Audit Event Contract,AEC-4CF04518,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-6CC19A06,Audit Event Contract,AEC-4BEA777C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-A52200AE,Audit Event Contract,AEC-6D75AF11,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-524ACC04,Audit Event Contract,AEC-A5961B9C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-7DB0BF1D,Audit Event Contract,AEC-C4CDF443,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-81FA0D9D,Audit Event Contract,AEC-E30B1E8D,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-E8E92756,Audit Event Contract,AEC-4DFF8BA2,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-FF6F74C3,Audit Event Contract,AEC-35C85621,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F79B7275,Audit Event Contract,AEC-80A9FC16,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-08F6BBDA,Audit Event Contract,AEC-22633AC5,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-ADCEE5DA,Audit Event Contract,AEC-3128179E,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-AF184D3F,Audit Event Contract,AEC-1511F399,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-77CCEDBB,Audit Event Contract,AEC-58077B3F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-02D826A5,Audit Event Contract,AEC-832CA1B3,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B4EADE8F,Audit Event Contract,AEC-A67D78E9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-E193DD41,Audit Event Contract,AEC-2F4940E9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-3DA8493C,Audit Event Contract,AEC-864643D1,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-68352899,Audit Event Contract,AEC-F9F63959,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-56C849DE,Audit Event Contract,AEC-1E18058D,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-6C3CD276,Audit Event Contract,AEC-39AA3121,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2971C338,Audit Event Contract,AEC-6B1A9B93,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-32E008CA,Audit Event Contract,AEC-9F06B88A,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-E026E2C8,Audit Event Contract,AEC-4DB7E0B8,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-0340FA6E,Audit Event Contract,AEC-41005DE8,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-43C36F96,Audit Event Contract,AEC-7260F2CE,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-CDA1B4E3,Audit Event Contract,AEC-D9D8BD31,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B5023073,Audit Event Contract,AEC-48EC53DC,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2841D1DF,Audit Event Contract,AEC-960BF43C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-208C3962,Audit Event Contract,AEC-66FB0EEA,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-CFD4EE91,Audit Event Contract,AEC-C4787F14,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-8D6658BF,Audit Event Contract,AEC-66ECA135,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-89515F84,Audit Event Contract,AEC-15F59C48,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
