section_validation_id,decision_package_id,approval_package_id,mandatory_sections_count,present_sections_count,missing_sections,section_validation_passed
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215-SV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111-SV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115-SV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203-SV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207-SV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,13,9,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs,False
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212-SV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,13,8,executive_issue_summary|kpi_and_risk_evidence|recommendation_options|kpi_impact_and_tradeoffs|financial_impact,False
