decision_readiness_id,decision_scorecard_id,decision_package_id,integrated_decision_id,approval_package_id,episode_id,hospital_id,hospital_name,department_id,department_name,reporting_date,dominant_kpi_id,dominant_kpi_name,scenario_family,package_status,final_readiness_status,approval_status,causality_status,classification_source,classification_version,precedence_rank
DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260920,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260920,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260920,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260920,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260920,EP-HOSP-001-DEPT-DIAG-kpi_006-20260920,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260925,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260925,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260925,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260925,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260925,EP-HOSP-001-DEPT-DIAG-kpi_006-20260925,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261007,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261007,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261007,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261007,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261007,EP-HOSP-001-DEPT-DIAG-kpi_006-20261007,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261025,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261025,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261025,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261025,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261025,EP-HOSP-001-DEPT-DIAG-kpi_006-20261025,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261114,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261114,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261114,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261114,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261114,EP-HOSP-001-DEPT-DIAG-kpi_006-20261114,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261206,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261206,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261206,ID-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261206,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20261206,EP-HOSP-001-DEPT-DIAG-kpi_006-20261206,HOSP-001,,DEPT-DIAG,Diagnostics,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260107,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260107,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260107,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260107,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260107,EP-HOSP-001-DEPT-ED-kpi_001-20260107,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,13
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260201,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260201,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260201,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260201,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260201,EP-HOSP-001-DEPT-ED-kpi_001-20260201,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Requires Lineage Completion,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,6
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260211,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260211,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260211,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260211,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260211,EP-HOSP-001-DEPT-ED-kpi_001-20260211,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready with Conditions,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,14
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260303,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260303,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260303,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260303,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260303,EP-HOSP-001-DEPT-ED-kpi_001-20260303,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready with Conditions,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,14
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260319,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260319,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260319,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260319,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260319,EP-HOSP-001-DEPT-ED-kpi_001-20260319,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready with Conditions,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,14
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260402,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260402,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260402,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260402,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260402,EP-HOSP-001-DEPT-ED-kpi_001-20260402,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260502,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260502,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260502,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260502,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260502,EP-HOSP-001-DEPT-ED-kpi_001-20260502,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Requires Evidence Completion,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,5
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260509,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260509,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260509,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260509,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260509,EP-HOSP-001-DEPT-ED-kpi_001-20260509,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,13
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260522,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260522,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260522,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260522,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260522,EP-HOSP-001-DEPT-ED-kpi_001-20260522,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,15
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260531,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260531,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260531,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260531,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260531,EP-HOSP-001-DEPT-ED-kpi_001-20260531,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Requires Evidence Completion,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,5
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260604,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260604,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260604,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260604,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260604,EP-HOSP-001-DEPT-ED-kpi_001-20260604,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,13
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260624,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260624,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260624,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260624,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260624,EP-HOSP-001-DEPT-ED-kpi_001-20260624,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,13
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260705,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260705,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260705,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260705,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260705,EP-HOSP-001-DEPT-ED-kpi_001-20260705,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready with Conditions,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,14
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260713,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260713,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260713,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260713,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260713,EP-HOSP-001-DEPT-ED-kpi_001-20260713,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,13
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260727,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260727,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260727,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260727,EP-HOSP-001-DEPT-ED-kpi_001-20260727,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260930,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260930,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260930,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260930,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20260930,EP-HOSP-001-DEPT-ED-kpi_001-20260930,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,15
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261008,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261008,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261008,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261008,EP-HOSP-001-DEPT-ED-kpi_001-20261008,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Requires Baseline Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,7
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261014,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261014,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261014,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261014,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261014,EP-HOSP-001-DEPT-ED-kpi_001-20261014,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Requires Evidence Completion,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,5
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261101,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261101,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261101,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261101,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261101,EP-HOSP-001-DEPT-ED-kpi_001-20261101,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Requires Assumption Validation,Requires Assumption Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,8
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261113,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261113,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261113,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261113,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261113,EP-HOSP-001-DEPT-ED-kpi_001-20261113,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready for Integrated Management Review,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,15
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261227,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261227,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261227,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261227,PKG-EP-HOSP-001-DEPT-ED-kpi_001-20261227,EP-HOSP-001-DEPT-ED-kpi_001-20261227,HOSP-001,,DEPT-ED,Emergency Department,,kpi_001,Staffing Level,No-Action or Baseline Comparator,Ready with Conditions,Ready with Conditions,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,14
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260106,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260106,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260106,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260106,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260106,EP-HOSP-001-DEPT-ED-kpi_002-20260106,HOSP-001,,DEPT-ED,Emergency Department,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Requires Evidence Completion,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,5
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260207,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260207,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260207,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260207,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260207,EP-HOSP-001-DEPT-ED-kpi_002-20260207,HOSP-001,,DEPT-ED,Emergency Department,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Requires Baseline Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,7
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260310,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260310,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260310,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260310,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260310,EP-HOSP-001-DEPT-ED-kpi_002-20260310,HOSP-001,,DEPT-ED,Emergency Department,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Ready with Conditions,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,14
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260421,EP-HOSP-001-DEPT-ED-kpi_002-20260421,HOSP-001,,DEPT-ED,Emergency Department,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Requires Stakeholder Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,13
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260425,EP-HOSP-001-DEPT-ED-kpi_002-20260425,HOSP-001,,DEPT-ED,Emergency Department,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Requires Baseline Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,7
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260521,EP-HOSP-001-DEPT-ED-kpi_002-20260521,HOSP-001,,DEPT-ED,Emergency Department,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Ready with Conditions,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,14
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260603,EP-HOSP-001-DEPT-ED-kpi_002-20260603,HOSP-001,,DEPT-ED,Emergency Department,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Requires Budget Data,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,12
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260610,EP-HOSP-001-DEPT-ED-kpi_002-20260610,HOSP-001,,DEPT-ED,Emergency Department,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Requires Financial Input,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,10
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260614,EP-HOSP-001-DEPT-ED-kpi_002-20260614,HOSP-001,,DEPT-ED,Emergency Department,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Requires Lineage Completion,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,6
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260626,EP-HOSP-001-DEPT-ED-kpi_002-20260626,HOSP-001,,DEPT-ED,Emergency Department,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Ready with Conditions,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,14
DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,ID-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260707,EP-HOSP-001-DEPT-ED-kpi_002-20260707,HOSP-001,,DEPT-ED,Emergency Department,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Requires Baseline Validation,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,7
