decision_readiness_id,decision_scorecard_id,decision_package_id,integrated_decision_id,approval_package_id,episode_id,hospital_id,hospital_name,department_id,department_name,reporting_date,dominant_kpi_id,dominant_kpi_name,scenario_family,package_status,final_readiness_status,approval_status,causality_status,classification_source,classification_version,precedence_rank,deferral_reason
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,EP-HOSP-001-DEPT-OPC-kpi_004-20260420,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_004,Average Patient Waiting Time,Monitoring-Only or Validation Scenario,Non-Quantitative,Non-Quantitative,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,3,Non-Quantitative
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,EP-HOSP-001-DEPT-OPC-kpi_004-20260430,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_004,Average Patient Waiting Time,Monitoring-Only or Validation Scenario,Non-Quantitative,Non-Quantitative,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,3,Non-Quantitative
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,EP-HOSP-001-DEPT-OPC-kpi_004-20260505,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_004,Average Patient Waiting Time,Monitoring-Only or Validation Scenario,Non-Quantitative,Non-Quantitative,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,3,Non-Quantitative
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,EP-HOSP-001-DEPT-OPC-kpi_004-20260709,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_004,Average Patient Waiting Time,No-Action or Baseline Comparator,Ready with Conditions,Not Suitable for Decision Use,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,2,Not Suitable for Decision Use
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,EP-HOSP-001-DEPT-OPC-kpi_005-20260518,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,EP-HOSP-001-DEPT-OPC-kpi_005-20260526,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,EP-HOSP-001-DEPT-OPC-kpi_005-20260624,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,EP-HOSP-001-DEPT-OPC-kpi_005-20260728,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,EP-HOSP-001-DEPT-OPC-kpi_005-20260808,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,EP-HOSP-001-DEPT-OPC-kpi_005-20260921,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,EP-HOSP-001-DEPT-OPC-kpi_005-20261002,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,EP-HOSP-001-DEPT-OPC-kpi_005-20261225,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_005,Patient Complaint Rate,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,EP-HOSP-001-DEPT-OPC-kpi_006-20260119,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,EP-HOSP-001-DEPT-OPC-kpi_006-20260129,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,EP-HOSP-001-DEPT-OPC-kpi_006-20260211,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,EP-HOSP-001-DEPT-OPC-kpi_006-20260401,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,EP-HOSP-001-DEPT-OPC-kpi_006-20260415,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,EP-HOSP-001-DEPT-OPC-kpi_006-20260425,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,EP-HOSP-001-DEPT-OPC-kpi_006-20260523,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,EP-HOSP-001-DEPT-OPC-kpi_006-20260601,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,EP-HOSP-001-DEPT-OPC-kpi_006-20260606,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,EP-HOSP-001-DEPT-OPC-kpi_006-20260715,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,EP-HOSP-001-DEPT-OPC-kpi_006-20260719,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,EP-HOSP-001-DEPT-OPC-kpi_006-20260802,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,EP-HOSP-001-DEPT-OPC-kpi_006-20260818,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,EP-HOSP-001-DEPT-OPC-kpi_006-20261020,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,EP-HOSP-001-DEPT-OPC-kpi_006-20261102,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,EP-HOSP-001-DEPT-OPC-kpi_006-20261117,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,EP-HOSP-001-DEPT-OPC-kpi_006-20261204,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,DSC-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,ID-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,EP-HOSP-001-DEPT-OPC-kpi_006-20261215,HOSP-001,,DEPT-OPC,Outpatient Clinic,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,EP-HOSP-001-DEPT-PEX-kpi_002-20260925,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_002,Staff Absenteeism Rate,No-Action or Baseline Comparator,Ready with Conditions,Not Suitable for Decision Use,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,2,Not Suitable for Decision Use
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,EP-HOSP-001-DEPT-PEX-kpi_006-20260121,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,EP-HOSP-001-DEPT-PEX-kpi_006-20260202,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,EP-HOSP-001-DEPT-PEX-kpi_006-20260215,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,EP-HOSP-001-DEPT-PEX-kpi_006-20260301,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,EP-HOSP-001-DEPT-PEX-kpi_006-20260306,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,EP-HOSP-001-DEPT-PEX-kpi_006-20260314,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,EP-HOSP-001-DEPT-PEX-kpi_006-20260321,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,EP-HOSP-001-DEPT-PEX-kpi_006-20260401,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,EP-HOSP-001-DEPT-PEX-kpi_006-20260417,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,EP-HOSP-001-DEPT-PEX-kpi_006-20260422,HOSP-001,,DEPT-PEX,Patient Experience,,kpi_006,Patient Satisfaction Score,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring Only,Pending Management Review,Not Confirmed,Step 2D-4 rule engine,1.0,4,Monitoring Only
