issue_id,decision_package_id,issue_type,issue_description,severity,resolution_status,governance_note
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
CISS-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,Validation Condition,Package validated with conditions: scenario:ready_review_scenario_present,Medium,Open,Condition remains visible in Streamlit handover
