priority_view_id,decision_package_id,approval_package_id,hospital,department,dominant_kpi,risk_tier,urgency,package_status,decision_readiness,scenario_readiness,financial_readiness,contradiction_warning,provisional_warning,top_management_question,permitted_next_action,monitoring_required
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,Unknown,Emergency Department,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,Unknown,Emergency Department,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,Unknown,Emergency Department,Patient Complaint Rate,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224-PV,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,Unknown,Emergency Department,Patient Satisfaction Score,,,Monitoring Only,Unknown,0.0,,,False; False,Should the case remain under monitoring?,Continue Monitoring,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,Unknown,Intensive Care Unit,Staffing Level,,,Requires Assumption Validation,Unknown,0.0,,,False; False; False; False; False; False,Are the recommendation assumptions acceptable?,Validate Assumptions,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,Unknown,Intensive Care Unit,Staffing Level,,,Requires Assumption Validation,Unknown,0.0,,,False; False; False; False; False; False,Are the recommendation assumptions acceptable?,Validate Assumptions,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Unknown,Intensive Care Unit,Staffing Level,,,Requires Assumption Validation,Unknown,0.0,,,False; False; False; False; False; False,Are the recommendation assumptions acceptable?,Validate Assumptions,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Unknown,Intensive Care Unit,Staffing Level,,,Requires Assumption Validation,Unknown,0.0,,,False; False; False; False; False; False,Are the recommendation assumptions acceptable?,Validate Assumptions,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,Unknown,Intensive Care Unit,Staffing Level,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,Unknown,Intensive Care Unit,Staffing Level,,,Requires Assumption Validation,Unknown,0.0,,,False; False; False; False; False; False,Are the recommendation assumptions acceptable?,Validate Assumptions,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-PV,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,Unknown,Intensive Care Unit,Staff Absenteeism Rate,,,Ready with Conditions,Unknown,1.0,Ready for Financial Comparison,,False; False; False; False; False; False,Are the trade-offs acceptable?,Proceed to Limited-Trial Consideration,True
