queue_assignment_id,decision_readiness_id,decision_scorecard_id,decision_package_id,final_readiness_status,primary_queue,secondary_queue,queue_entry_date,queue_priority,queue_status,governance_note
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260413,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260413,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260413,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260413,Non-Quantitative,Non-Quantitative Review Queue,,2026-07-29T13:40:33.081985,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260427,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260427,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260427,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260427,Non-Quantitative,Non-Quantitative Review Queue,,2026-07-29T13:40:33.082013,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260503,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260503,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260503,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260503,Non-Quantitative,Non-Quantitative Review Queue,,2026-07-29T13:40:33.082040,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260508,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260508,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260508,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260508,Non-Quantitative,Non-Quantitative Review Queue,,2026-07-29T13:40:33.082067,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260601,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260601,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260601,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260601,Requires Additional Scenario Analysis,Additional Scenario Queue,,2026-07-29T13:40:33.082094,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260606,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260606,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260606,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260606,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.082122,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.082149,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260209,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082176,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260216,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082204,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260312,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082231,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260510,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082258,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260719,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082286,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260913,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082312,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20260917,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082339,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_005-20261116,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082367,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260128,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082393,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260309,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082420,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260318,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082448,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260323,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082475,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260330,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082503,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260412,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082530,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260702,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082557,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260712,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082583,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260731,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082610,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260805,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082637,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082664,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082691,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082718,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082746,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082774,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082801,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082827,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082854,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082881,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082908,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.082936,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.082963,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,Requires Evidence Completion,Evidence Completion Queue,,2026-07-29T13:40:33.082991,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.083019,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.083061,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.083096,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.083126,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.083157,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,Requires Baseline Validation,Baseline Validation Queue,,2026-07-29T13:40:33.083187,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.083216,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.083244,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.083273,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,Requires Evidence Completion,Evidence Completion Queue,,2026-07-29T13:40:33.083301,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,Requires Lineage Completion,Lineage Completion Queue,,2026-07-29T13:40:33.083330,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.083358,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Requires Budget Data,Budget Information Queue,,2026-07-29T13:40:33.083385,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.083413,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.083444,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.083476,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.083506,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.083536,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,Requires Evidence Completion,Evidence Completion Queue,,2026-07-29T13:40:33.083565,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.083595,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,Requires Lineage Completion,Lineage Completion Queue,,2026-07-29T13:40:33.083624,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.083653,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.083683,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.083711,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.083740,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.083769,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.083800,Standard,Active,Exactly one primary queue assigned
