lineage_record_id,decision_package_id,approval_package_id,lineage_reference_count,lineage_complete,lineage_ids,source_phase_list,audit_traceability_status
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260128,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260209,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260222,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260322,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260403,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260411,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260505,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260711,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260715,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260722,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260731,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226-LN,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260423,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260428,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260517,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260530,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008-LN,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,1,1.0,Derived from Step 2D-2 lineage register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable
