transition_rule_id,decision_readiness_id,decision_package_id,current_state,eligible_next_state,transition_requirements,transition_not_executed_flag,transition_executed,execution_timestamp,executed_by,governance_note
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260902,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260909,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260914,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20260921,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261004,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261111,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261118,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261129,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261203,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261210,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,DPKG-PKG-EP-HOSP-001-DEPT-ED-kpi_006-20261224,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114-7,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,Requires Evidence Completion,Ready with Conditions,Required evidence references provided,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323-0,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505-1,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,Requires Baseline Validation,Ready with Conditions,Baseline validation passes,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513-9,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612-0,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707-7,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,Requires Evidence Completion,Ready with Conditions,Required evidence references provided,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801-8,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,Requires Lineage Completion,Ready with Conditions,Source-to-decision lineage completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914-3,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Requires Budget Data,Ready with Conditions,Authoritative budget data supplied,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105-0,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111-0,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227-0,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109-7,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,Requires Evidence Completion,Ready with Conditions,Required evidence references provided,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219-8,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,Requires Lineage Completion,Ready with Conditions,Source-to-decision lineage completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227-9,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630-9,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014-7,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,Requires Evidence Completion,Ready with Conditions,Required evidence references provided,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-11,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,Requires Additional Scenario Analysis,Ready with Conditions,Additional modelling completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118-7,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,Requires Evidence Completion,Ready with Conditions,Required evidence references provided,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129-7,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,Requires Evidence Completion,Ready with Conditions,Required evidence references provided,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-1,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,Requires Baseline Validation,Ready with Conditions,Baseline validation passes,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-9,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-4,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322-5,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
