patient_experience_daily_id,hospital_id,department_id,reporting_date,reporting_month,reporting_year,complaint_record_count,complaint_valid_record_count,complaint_excluded_record_count,complaint_high_severity_count,complaint_medium_severity_count,complaint_low_severity_count,complaint_open_source_count,complaint_resolved_source_count,complaint_channel_distinct_count,complaint_category_distinct_count,complaint_count_available_flag,survey_record_count,survey_response_count_total,survey_valid_score_record_count,survey_invalid_score_record_count,survey_score_sum,survey_score_weighted_sum,survey_score_min,survey_score_max,survey_score_source_scale_count,survey_score_available_flag,survey_response_count_available_flag,complaint_source_present_flag,survey_source_present_flag,patient_experience_data_complete_flag,unresolved_rule_flag,processing_run_id,processed_datetime,transformation_version
PEX-HOSP-001-DEPT-SURG-20261009,HOSP-001,DEPT-SURG,2026-10-09,10,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,2.0,2.0,2.813811649554108,2.813811649554108,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20261009,HOSP-001,DEPT-PEX,2026-10-09,10,2026,1,1,1,0,1,0,1,0,1,1,True,3.0,3.0,3.0,0.0,11.0,11.0,2.899486611919269,4.199140820398436,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20261009,HOSP-001,DEPT-MED,2026-10-09,10,2026,1,1,1,0,0,1,1,0,1,1,True,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,False,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20261009,HOSP-001,DEPT-DIAG,2026-10-09,10,2026,1,1,1,0,1,0,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20261010,HOSP-001,DEPT-OPC,2026-10-10,10,2026,1,1,1,1,0,0,1,0,1,1,True,2.0,2.0,2.0,0.0,6.0,6.0,3.171624086411129,3.3645578787375414,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20261010,HOSP-001,DEPT-ICU,2026-10-10,10,2026,1,1,1,0,1,0,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20261011,HOSP-001,DEPT-DIAG,2026-10-11,10,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,2.0,2.0,2.838525436244024,2.838525436244024,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20261011,HOSP-001,DEPT-MED,2026-10-11,10,2026,1,1,1,0,1,0,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20261011,HOSP-001,DEPT-OPC,2026-10-11,10,2026,2,2,2,0,2,0,0,2,2,1,True,3.0,3.0,1.0,0.0,2.0,2.0,2.644230601236884,2.644230601236884,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20261011,HOSP-001,DEPT-PEX,2026-10-11,10,2026,1,1,1,0,1,0,1,0,1,1,True,2.0,2.0,2.0,0.0,8.0,8.0,3.745731480577593,4.534091568803108,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20261012,HOSP-001,DEPT-MED,2026-10-12,10,2026,2,2,2,1,1,0,1,1,2,2,True,1.0,1.0,1.0,0.0,2.0,2.0,2.88073458881249,2.88073458881249,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20261012,HOSP-001,DEPT-ADM,2026-10-12,10,2026,1,1,1,0,1,0,1,0,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.071795071197549,4.8855421082148816,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20261013,HOSP-001,DEPT-PEX,2026-10-13,10,2026,1,1,1,0,0,1,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.7991319255081226,3.7991319255081226,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20261013,HOSP-001,DEPT-ICU,2026-10-13,10,2026,1,1,1,0,0,1,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20261013,HOSP-001,DEPT-OPC,2026-10-13,10,2026,1,1,1,0,1,0,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20261013,HOSP-001,DEPT-MED,2026-10-13,10,2026,1,1,1,0,0,0,0,1,1,1,True,1.0,1.0,1.0,0.0,1.0,1.0,1.8469555293446287,1.8469555293446287,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20261013,HOSP-001,DEPT-ED,2026-10-13,10,2026,1,1,1,0,1,0,1,0,1,1,True,3.0,3.0,3.0,0.0,11.0,11.0,3.554797421356217,3.7997432148532,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20261014,HOSP-001,DEPT-PEX,2026-10-14,10,2026,2,2,2,0,1,1,2,0,2,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20261014,HOSP-001,DEPT-DIAG,2026-10-14,10,2026,1,1,1,1,0,0,0,1,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.2247180863563933,3.2247180863563933,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20261015,HOSP-001,DEPT-ADM,2026-10-15,10,2026,2,2,2,1,0,0,1,1,1,2,True,4.0,4.0,4.0,0.0,12.0,12.0,2.4827878316394854,3.7669430537130433,4.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20261015,HOSP-001,DEPT-ICU,2026-10-15,10,2026,1,1,1,0,1,0,0,1,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.0803138042901823,3.0803138042901823,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20261016,HOSP-001,DEPT-ICU,2026-10-16,10,2026,2,2,2,0,1,1,2,0,2,2,True,1.0,1.0,1.0,0.0,3.0,3.0,3.7890935671339534,3.7890935671339534,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20261016,HOSP-001,DEPT-ED,2026-10-16,10,2026,2,2,2,0,1,1,1,1,1,2,True,1.0,1.0,1.0,0.0,3.0,3.0,3.958556721046493,3.958556721046493,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20261016,HOSP-001,DEPT-PEX,2026-10-16,10,2026,1,1,1,0,0,1,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.027889130437588,3.027889130437588,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20261016,HOSP-001,DEPT-OPC,2026-10-16,10,2026,1,1,1,0,1,0,1,0,1,1,True,3.0,3.0,2.0,0.0,8.0,8.0,3.87825518531934,4.557669206371445,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20261017,HOSP-001,DEPT-DIAG,2026-10-17,10,2026,2,2,2,0,1,1,1,1,2,2,True,3.0,3.0,2.0,0.0,8.0,8.0,3.6654813448573655,4.448619531266109,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20261017,HOSP-001,DEPT-PEX,2026-10-17,10,2026,1,1,1,0,1,0,1,0,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.253193929543153,4.223216967960295,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20261017,HOSP-001,DEPT-MED,2026-10-17,10,2026,2,2,2,0,1,1,2,0,2,2,True,3.0,3.0,2.0,0.0,8.0,8.0,3.6241932539226345,4.606734908862949,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20261018,HOSP-001,DEPT-ICU,2026-10-18,10,2026,2,2,2,0,2,0,2,0,2,2,True,1.0,1.0,1.0,0.0,3.0,3.0,3.542063901525016,3.542063901525016,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20261018,HOSP-001,DEPT-DIAG,2026-10-18,10,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.9816096135340446,3.9816096135340446,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20261019,HOSP-001,DEPT-ED,2026-10-19,10,2026,1,1,1,0,0,1,1,0,1,1,True,3.0,3.0,3.0,0.0,10.0,10.0,2.954885553398529,4.088481581118202,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20261019,HOSP-001,DEPT-ADM,2026-10-19,10,2026,1,1,1,0,1,0,1,0,1,1,True,4.0,4.0,4.0,0.0,17.0,17.0,3.9230628007434487,4.470439492180303,4.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20261019,HOSP-001,DEPT-PEX,2026-10-19,10,2026,2,2,2,0,2,0,2,0,2,2,True,2.0,2.0,1.0,0.0,3.0,3.0,3.7203032980482473,3.7203032980482473,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20261019,HOSP-001,DEPT-SURG,2026-10-19,10,2026,2,2,2,1,0,1,2,0,2,2,True,3.0,3.0,3.0,0.0,11.0,11.0,3.279541857096847,4.464118990496243,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20261020,HOSP-001,DEPT-PEX,2026-10-20,10,2026,1,1,1,0,1,0,1,0,1,1,True,5.0,5.0,5.0,0.0,18.0,18.0,3.2180879173753403,4.115953780603092,5.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20261020,HOSP-001,DEPT-SURG,2026-10-20,10,2026,2,2,2,0,2,0,2,0,2,1,True,3.0,3.0,3.0,0.0,12.0,12.0,3.204615814444961,4.737139839067645,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20261020,HOSP-001,DEPT-ADM,2026-10-20,10,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.5198273098180466,3.5198273098180466,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20261020,HOSP-001,DEPT-OPC,2026-10-20,10,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,2.0,2.0,2.944009730702634,2.944009730702634,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20261020,HOSP-001,DEPT-ED,2026-10-20,10,2026,1,1,1,0,1,0,1,0,1,1,True,4.0,4.0,4.0,0.0,15.0,15.0,2.454372195753177,4.787142283679446,4.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20261021,HOSP-001,DEPT-MED,2026-10-21,10,2026,1,1,1,0,0,1,1,0,1,1,True,2.0,2.0,1.0,0.0,3.0,3.0,3.865871833706149,3.865871833706149,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20261021,HOSP-001,DEPT-DIAG,2026-10-21,10,2026,1,1,1,1,0,0,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.620526902933765,3.620526902933765,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20261021,HOSP-001,DEPT-ED,2026-10-21,10,2026,1,1,1,1,0,0,1,0,1,1,True,4.0,4.0,3.0,0.0,10.0,10.0,2.256958100327961,4.37441779096337,4.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20261022,HOSP-001,DEPT-OPC,2026-10-22,10,2026,2,2,2,0,2,0,1,1,2,2,True,1.0,1.0,1.0,0.0,2.0,2.0,2.853572112702662,2.853572112702662,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20261022,HOSP-001,DEPT-ADM,2026-10-22,10,2026,1,1,1,0,0,1,1,0,1,1,True,2.0,2.0,2.0,0.0,6.0,6.0,3.1285486246823915,3.454990667211675,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20261022,HOSP-001,DEPT-DIAG,2026-10-22,10,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,4.0,4.0,4.127491900841383,4.127491900841383,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20261023,HOSP-001,DEPT-ADM,2026-10-23,10,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,1.0,1.0,1.887736464294432,1.887736464294432,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20261023,HOSP-001,DEPT-DIAG,2026-10-23,10,2026,1,1,1,0,0,1,0,1,1,1,True,2.0,2.0,2.0,0.0,6.0,6.0,2.5019175383256043,3.845767122938705,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20261023,HOSP-001,DEPT-ED,2026-10-23,10,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.644566161833125,3.644566161833125,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20261024,HOSP-001,DEPT-ICU,2026-10-24,10,2026,2,2,2,1,1,0,1,1,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.0432117871526967,3.0432117871526967,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20261024,HOSP-001,DEPT-MED,2026-10-24,10,2026,1,1,1,0,1,0,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.419200648675049,3.419200648675049,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20261025,HOSP-001,DEPT-ICU,2026-10-25,10,2026,2,2,2,1,0,1,1,1,2,2,True,2.0,2.0,1.0,0.0,3.0,3.0,3.5245685042756807,3.5245685042756807,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20261025,HOSP-001,DEPT-SURG,2026-10-25,10,2026,1,1,1,0,1,0,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20261025,HOSP-001,DEPT-ADM,2026-10-25,10,2026,1,1,1,0,0,1,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20261025,HOSP-001,DEPT-OPC,2026-10-25,10,2026,1,1,1,0,0,1,1,0,1,1,True,1.0,1.0,1.0,0.0,2.0,2.0,2.668359335054653,2.668359335054653,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20261025,HOSP-001,DEPT-PEX,2026-10-25,10,2026,1,1,1,0,1,0,1,0,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.9083219100470985,4.04480592222088,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20261026,HOSP-001,DEPT-DIAG,2026-10-26,10,2026,2,2,2,1,1,0,2,0,2,2,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20261026,HOSP-001,DEPT-MED,2026-10-26,10,2026,1,1,1,1,0,0,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20261026,HOSP-001,DEPT-ADM,2026-10-26,10,2026,1,1,1,1,0,0,0,1,1,1,True,5.0,5.0,5.0,0.0,16.0,16.0,2.436025109769055,3.838259556321855,5.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20261026,HOSP-001,DEPT-OPC,2026-10-26,10,2026,1,1,1,0,0,1,1,0,1,1,True,2.0,2.0,2.0,0.0,6.0,6.0,2.970431012671395,3.241275534950414,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20261027,HOSP-001,DEPT-DIAG,2026-10-27,10,2026,1,1,1,0,1,0,1,0,1,1,True,2.0,2.0,1.0,0.0,4.0,4.0,4.068056912741283,4.068056912741283,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20261027,HOSP-001,DEPT-PEX,2026-10-27,10,2026,1,1,1,0,0,1,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20261027,HOSP-001,DEPT-ICU,2026-10-27,10,2026,1,1,1,0,0,1,1,0,1,1,True,3.0,3.0,2.0,0.0,7.0,7.0,3.620579603626639,4.002327492015954,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20261028,HOSP-001,DEPT-PEX,2026-10-28,10,2026,1,1,1,0,0,1,0,1,1,1,True,2.0,2.0,1.0,0.0,2.0,2.0,2.985217750071478,2.985217750071478,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20261028,HOSP-001,DEPT-SURG,2026-10-28,10,2026,1,1,1,0,1,0,1,0,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.9079089464463705,3.963733940502361,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20261028,HOSP-001,DEPT-ED,2026-10-28,10,2026,1,1,1,0,0,1,1,0,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.171961186296967,4.185163084588862,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20261028,HOSP-001,DEPT-DIAG,2026-10-28,10,2026,2,2,2,0,0,2,1,1,1,2,True,1.0,1.0,1.0,0.0,3.0,3.0,3.3401678574596483,3.3401678574596483,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20261029,HOSP-001,DEPT-SURG,2026-10-29,10,2026,1,1,1,1,0,0,1,0,1,1,True,3.0,3.0,3.0,0.0,9.0,9.0,2.873689516845343,3.2829701764953056,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20261029,HOSP-001,DEPT-MED,2026-10-29,10,2026,1,1,1,0,0,1,1,0,1,1,True,1.0,1.0,1.0,0.0,4.0,4.0,4.088989706611712,4.088989706611712,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20261029,HOSP-001,DEPT-PEX,2026-10-29,10,2026,1,1,1,1,0,0,0,1,1,1,True,1.0,1.0,1.0,0.0,4.0,4.0,4.155455652811908,4.155455652811908,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20261029,HOSP-001,DEPT-ED,2026-10-29,10,2026,1,1,1,0,0,1,1,0,1,1,True,1.0,1.0,1.0,0.0,4.0,4.0,4.6261193624858805,4.6261193624858805,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20261030,HOSP-001,DEPT-MED,2026-10-30,10,2026,1,1,1,0,0,1,1,0,1,1,True,1.0,1.0,1.0,0.0,3.0,3.0,3.595258703266308,3.595258703266308,1.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20261030,HOSP-001,DEPT-ICU,2026-10-30,10,2026,1,1,1,0,1,0,1,0,1,1,True,3.0,3.0,2.0,0.0,8.0,8.0,3.991706667095593,4.377067918827036,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20261030,HOSP-001,DEPT-DIAG,2026-10-30,10,2026,1,1,1,0,0,1,0,1,1,1,True,2.0,2.0,2.0,0.0,7.0,7.0,3.256673669248274,3.9848634770199935,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-MED-20261031,HOSP-001,DEPT-MED,2026-10-31,10,2026,1,1,1,0,1,0,1,0,1,1,True,3.0,3.0,2.0,0.0,7.0,7.0,3.1116885069085285,4.113086701288196,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ADM-20261031,HOSP-001,DEPT-ADM,2026-10-31,10,2026,1,1,1,1,0,0,1,0,1,1,True,2.0,2.0,2.0,0.0,8.0,8.0,3.65305153048866,5.0,2.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-PEX-20261031,HOSP-001,DEPT-PEX,2026-10-31,10,2026,1,1,1,0,0,1,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-OPC-20261031,HOSP-001,DEPT-OPC,2026-10-31,10,2026,1,1,1,0,0,1,1,0,1,1,True,4.0,4.0,4.0,0.0,15.0,15.0,3.406384508881481,4.46061472602438,4.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ICU-20261101,HOSP-001,DEPT-ICU,2026-11-01,11,2026,1,1,1,0,0,1,1,0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-ED-20261101,HOSP-001,DEPT-ED,2026-11-01,11,2026,1,1,1,0,0,1,0,1,1,1,True,4.0,4.0,2.0,0.0,7.0,7.0,3.7678466931569767,4.009182389659128,4.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-SURG-20261101,HOSP-001,DEPT-SURG,2026-11-01,11,2026,2,2,2,0,2,0,2,0,2,2,True,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,False,False,True,False,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
PEX-HOSP-001-DEPT-DIAG-20261101,HOSP-001,DEPT-DIAG,2026-11-01,11,2026,1,1,1,1,0,0,0,1,1,1,True,3.0,3.0,3.0,0.0,10.0,10.0,3.2701600645208253,3.666299556958114,3.0,True,True,True,True,True,False,PROC-PEX-8337749CCBE7,2026-07-26 22:04:48.872161,2D-4.0
