service_schedule_id,hospital_id,department_id,service_date,reporting_date,reporting_month,service_type,session_start_datetime,session_end_datetime,planned_service_hours,planned_capacity,schedule_status,reduced_session_flag,cancelled_session_flag,extended_session_flag,valid_schedule_flag,source_primary_key,processing_run_id,validation_run_id,transformation_version,processed_datetime,source_row_number
SCH-00000749,HOSP-001,DEPT-OPC,2026-02-01,2026-02-01,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000749,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000750,HOSP-001,DEPT-OPC,2026-02-01,2026-02-01,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000750,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000751,HOSP-001,DEPT-MED,2026-02-01,2026-02-01,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000751,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000752,HOSP-001,DEPT-MED,2026-02-01,2026-02-01,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000752,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000753,HOSP-001,DEPT-MED,2026-02-01,2026-02-01,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000753,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000754,HOSP-001,DEPT-SURG,2026-02-01,2026-02-01,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,100,Planned,False,False,False,True,SCH-00000754,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000755,HOSP-001,DEPT-SURG,2026-02-01,2026-02-01,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,100,Planned,False,False,False,True,SCH-00000755,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000756,HOSP-001,DEPT-SURG,2026-02-01,2026-02-01,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,100,Planned,False,False,False,True,SCH-00000756,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000757,HOSP-001,DEPT-ICU,2026-02-01,2026-02-01,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,24,Planned,False,False,False,True,SCH-00000757,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000758,HOSP-001,DEPT-ICU,2026-02-01,2026-02-01,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,24,Planned,False,False,False,True,SCH-00000758,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000759,HOSP-001,DEPT-ICU,2026-02-01,2026-02-01,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,24,Planned,False,False,False,True,SCH-00000759,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000760,HOSP-001,DEPT-DIAG,2026-02-01,2026-02-01,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,60,Planned,False,False,False,True,SCH-00000760,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000761,HOSP-001,DEPT-DIAG,2026-02-01,2026-02-01,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,60,Planned,False,False,False,True,SCH-00000761,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000762,HOSP-001,DEPT-DIAG,2026-02-01,2026-02-01,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,60,Planned,False,False,False,True,SCH-00000762,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000763,HOSP-001,DEPT-PEX,2026-02-01,2026-02-01,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000763,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000764,HOSP-001,DEPT-PEX,2026-02-01,2026-02-01,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000764,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000765,HOSP-001,DEPT-PEX,2026-02-01,2026-02-01,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000765,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000766,HOSP-001,DEPT-ADM,2026-02-01,2026-02-01,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000766,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000767,HOSP-001,DEPT-ADM,2026-02-01,2026-02-01,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000767,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000768,HOSP-001,DEPT-ADM,2026-02-01,2026-02-01,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000768,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000769,HOSP-001,DEPT-ED,2026-02-02,2026-02-02,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,80,Planned,False,False,False,True,SCH-00000769,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000770,HOSP-001,DEPT-ED,2026-02-02,2026-02-02,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,80,Planned,False,False,False,True,SCH-00000770,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000771,HOSP-001,DEPT-ED,2026-02-02,2026-02-02,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,80,Planned,False,False,False,True,SCH-00000771,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000772,HOSP-001,DEPT-OPC,2026-02-02,2026-02-02,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000772,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000773,HOSP-001,DEPT-OPC,2026-02-02,2026-02-02,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000773,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000774,HOSP-001,DEPT-OPC,2026-02-02,2026-02-02,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000774,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000775,HOSP-001,DEPT-MED,2026-02-02,2026-02-02,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000775,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000776,HOSP-001,DEPT-MED,2026-02-02,2026-02-02,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000776,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000777,HOSP-001,DEPT-MED,2026-02-02,2026-02-02,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000777,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000778,HOSP-001,DEPT-SURG,2026-02-02,2026-02-02,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,100,Planned,False,False,False,True,SCH-00000778,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000779,HOSP-001,DEPT-SURG,2026-02-02,2026-02-02,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,100,Planned,False,False,False,True,SCH-00000779,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000780,HOSP-001,DEPT-SURG,2026-02-02,2026-02-02,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,100,Planned,False,False,False,True,SCH-00000780,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000781,HOSP-001,DEPT-ICU,2026-02-02,2026-02-02,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,24,Planned,False,False,False,True,SCH-00000781,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000782,HOSP-001,DEPT-ICU,2026-02-02,2026-02-02,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,24,Planned,False,False,False,True,SCH-00000782,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000783,HOSP-001,DEPT-ICU,2026-02-02,2026-02-02,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,24,Planned,False,False,False,True,SCH-00000783,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000784,HOSP-001,DEPT-DIAG,2026-02-02,2026-02-02,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,60,Planned,False,False,False,True,SCH-00000784,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000785,HOSP-001,DEPT-DIAG,2026-02-02,2026-02-02,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,60,Planned,False,False,False,True,SCH-00000785,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000786,HOSP-001,DEPT-DIAG,2026-02-02,2026-02-02,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,60,Planned,False,False,False,True,SCH-00000786,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000787,HOSP-001,DEPT-PEX,2026-02-02,2026-02-02,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000787,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000788,HOSP-001,DEPT-PEX,2026-02-02,2026-02-02,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000788,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000789,HOSP-001,DEPT-PEX,2026-02-02,2026-02-02,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000789,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000790,HOSP-001,DEPT-ADM,2026-02-02,2026-02-02,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000790,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000791,HOSP-001,DEPT-ADM,2026-02-02,2026-02-02,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000791,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000792,HOSP-001,DEPT-ADM,2026-02-02,2026-02-02,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000792,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000793,HOSP-001,DEPT-ED,2026-02-03,2026-02-03,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,80,Planned,False,False,False,True,SCH-00000793,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000794,HOSP-001,DEPT-ED,2026-02-03,2026-02-03,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,80,Planned,False,False,False,True,SCH-00000794,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000795,HOSP-001,DEPT-ED,2026-02-03,2026-02-03,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,80,Planned,False,False,False,True,SCH-00000795,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000796,HOSP-001,DEPT-OPC,2026-02-03,2026-02-03,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000796,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000797,HOSP-001,DEPT-OPC,2026-02-03,2026-02-03,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000797,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000798,HOSP-001,DEPT-OPC,2026-02-03,2026-02-03,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000798,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000799,HOSP-001,DEPT-MED,2026-02-03,2026-02-03,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000799,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000800,HOSP-001,DEPT-MED,2026-02-03,2026-02-03,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000800,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000801,HOSP-001,DEPT-MED,2026-02-03,2026-02-03,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000801,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000802,HOSP-001,DEPT-SURG,2026-02-03,2026-02-03,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,100,Planned,False,False,False,True,SCH-00000802,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000803,HOSP-001,DEPT-SURG,2026-02-03,2026-02-03,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,100,Planned,False,False,False,True,SCH-00000803,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000804,HOSP-001,DEPT-SURG,2026-02-03,2026-02-03,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,100,Planned,False,False,False,True,SCH-00000804,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000805,HOSP-001,DEPT-ICU,2026-02-03,2026-02-03,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,24,Planned,False,False,False,True,SCH-00000805,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000806,HOSP-001,DEPT-ICU,2026-02-03,2026-02-03,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,24,Planned,False,False,False,True,SCH-00000806,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000807,HOSP-001,DEPT-ICU,2026-02-03,2026-02-03,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,24,Planned,False,False,False,True,SCH-00000807,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000808,HOSP-001,DEPT-DIAG,2026-02-03,2026-02-03,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,60,Planned,False,False,False,True,SCH-00000808,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000809,HOSP-001,DEPT-DIAG,2026-02-03,2026-02-03,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,60,Planned,False,False,False,True,SCH-00000809,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000810,HOSP-001,DEPT-DIAG,2026-02-03,2026-02-03,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,60,Planned,False,False,False,True,SCH-00000810,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000811,HOSP-001,DEPT-PEX,2026-02-03,2026-02-03,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000811,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000812,HOSP-001,DEPT-PEX,2026-02-03,2026-02-03,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000812,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000813,HOSP-001,DEPT-PEX,2026-02-03,2026-02-03,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000813,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000814,HOSP-001,DEPT-ADM,2026-02-03,2026-02-03,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000814,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000815,HOSP-001,DEPT-ADM,2026-02-03,2026-02-03,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,20,Planned,False,False,False,True,SCH-00000815,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000816,HOSP-001,DEPT-ADM,2026-02-03,2026-02-03,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,20,Planned,False,False,False,True,SCH-00000816,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000817,HOSP-001,DEPT-ED,2026-02-04,2026-02-04,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,80,Planned,False,False,False,True,SCH-00000817,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000818,HOSP-001,DEPT-ED,2026-02-04,2026-02-04,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,80,Planned,False,False,False,True,SCH-00000818,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000819,HOSP-001,DEPT-ED,2026-02-04,2026-02-04,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,80,Planned,False,False,False,True,SCH-00000819,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000820,HOSP-001,DEPT-OPC,2026-02-04,2026-02-04,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000820,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000821,HOSP-001,DEPT-OPC,2026-02-04,2026-02-04,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000821,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000822,HOSP-001,DEPT-OPC,2026-02-04,2026-02-04,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000822,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000823,HOSP-001,DEPT-MED,2026-02-04,2026-02-04,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,120,Planned,False,False,False,True,SCH-00000823,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000824,HOSP-001,DEPT-MED,2026-02-04,2026-02-04,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,120,Planned,False,False,False,True,SCH-00000824,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000825,HOSP-001,DEPT-MED,2026-02-04,2026-02-04,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,120,Planned,False,False,False,True,SCH-00000825,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000826,HOSP-001,DEPT-SURG,2026-02-04,2026-02-04,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,100,Planned,False,False,False,True,SCH-00000826,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000827,HOSP-001,DEPT-SURG,2026-02-04,2026-02-04,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,100,Planned,False,False,False,True,SCH-00000827,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000828,HOSP-001,DEPT-SURG,2026-02-04,2026-02-04,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,100,Planned,False,False,False,True,SCH-00000828,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000829,HOSP-001,DEPT-ICU,2026-02-04,2026-02-04,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,24,Planned,False,False,False,True,SCH-00000829,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000830,HOSP-001,DEPT-ICU,2026-02-04,2026-02-04,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,24,Planned,False,False,False,True,SCH-00000830,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000831,HOSP-001,DEPT-ICU,2026-02-04,2026-02-04,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,24,Planned,False,False,False,True,SCH-00000831,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000832,HOSP-001,DEPT-DIAG,2026-02-04,2026-02-04,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,60,Planned,False,False,False,True,SCH-00000832,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000833,HOSP-001,DEPT-DIAG,2026-02-04,2026-02-04,2026-02,EVENING,2026-07-26 15:00:00,2026-07-26 23:00:00,8.0,60,Planned,False,False,False,True,SCH-00000833,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000834,HOSP-001,DEPT-DIAG,2026-02-04,2026-02-04,2026-02,NIGHT,2026-07-26 23:00:00,2026-07-26 07:00:00,8.0,60,Planned,False,False,False,True,SCH-00000834,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
SCH-00000835,HOSP-001,DEPT-PEX,2026-02-04,2026-02-04,2026-02,MORNING,2026-07-26 07:00:00,2026-07-26 15:00:00,8.0,20,Planned,False,False,False,True,SCH-00000835,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.288837,
