patient_flow_daily_id,hospital_id,department_id,reporting_date,reporting_month,encounter_count,completed_encounter_count,cancelled_encounter_count,left_before_service_count,official_wait_eligible_encounter_count,total_arrival_to_consultation_minutes,queue_arrivals_count,queue_served_count,queue_waiting_patient_count,queue_average_wait_minutes,licensed_beds,staffed_beds,operational_beds,occupied_beds,unavailable_beds,reserved_beds,beds_above_operational_capacity,overcapacity_flag,planned_service_session_count,cancelled_service_session_count,reduced_service_session_count,extended_service_session_count,processing_run_id,validation_run_id,transformation_version,processed_datetime
PFD-HOSP-001-DEPT-ED-20261015,HOSP-001,DEPT-ED,2026-10-15,2026-10,86,85,0,1,0,,86.0,85.0,1.0,38.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261015,HOSP-001,DEPT-OPC,2026-10-15,2026-10,107,104,2,1,0,,107.0,104.0,3.0,39.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261015,HOSP-001,DEPT-DIAG,2026-10-15,2026-10,44,44,0,0,0,,44.0,44.0,0.0,37.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261016,HOSP-001,DEPT-ED,2026-10-16,2026-10,100,98,1,1,0,,100.0,98.0,2.0,39.1,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261016,HOSP-001,DEPT-OPC,2026-10-16,2026-10,96,93,2,1,0,,96.0,93.0,3.0,42.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261016,HOSP-001,DEPT-DIAG,2026-10-16,2026-10,48,48,0,0,0,,48.0,48.0,0.0,43.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261017,HOSP-001,DEPT-ED,2026-10-17,2026-10,121,120,1,0,0,,121.0,120.0,1.0,40.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261017,HOSP-001,DEPT-OPC,2026-10-17,2026-10,98,93,2,3,0,,98.0,93.0,5.0,38.1,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261017,HOSP-001,DEPT-DIAG,2026-10-17,2026-10,69,68,1,0,0,,69.0,68.0,1.0,40.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261018,HOSP-001,DEPT-ED,2026-10-18,2026-10,103,100,2,1,0,,103.0,100.0,3.0,40.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261018,HOSP-001,DEPT-OPC,2026-10-18,2026-10,121,121,0,0,0,,121.0,121.0,0.0,40.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261018,HOSP-001,DEPT-DIAG,2026-10-18,2026-10,66,61,2,3,0,,66.0,61.0,5.0,40.1,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261019,HOSP-001,DEPT-ED,2026-10-19,2026-10,120,118,2,0,0,,120.0,118.0,2.0,41.2,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261019,HOSP-001,DEPT-OPC,2026-10-19,2026-10,104,100,2,2,0,,104.0,100.0,4.0,39.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261019,HOSP-001,DEPT-DIAG,2026-10-19,2026-10,47,47,0,0,0,,47.0,47.0,0.0,43.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261020,HOSP-001,DEPT-ED,2026-10-20,2026-10,93,91,1,1,0,,93.0,91.0,2.0,39.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261020,HOSP-001,DEPT-OPC,2026-10-20,2026-10,85,84,0,1,0,,85.0,84.0,1.0,38.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261020,HOSP-001,DEPT-DIAG,2026-10-20,2026-10,51,49,2,0,0,,51.0,49.0,2.0,39.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261021,HOSP-001,DEPT-ED,2026-10-21,2026-10,113,104,4,5,0,,113.0,104.0,9.0,33.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261021,HOSP-001,DEPT-OPC,2026-10-21,2026-10,103,103,0,0,0,,103.0,103.0,0.0,38.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261021,HOSP-001,DEPT-DIAG,2026-10-21,2026-10,55,54,1,0,0,,55.0,54.0,1.0,36.2,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261022,HOSP-001,DEPT-ED,2026-10-22,2026-10,124,115,3,6,0,,124.0,115.0,9.0,41.2,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261022,HOSP-001,DEPT-OPC,2026-10-22,2026-10,110,110,0,0,0,,110.0,110.0,0.0,43.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261022,HOSP-001,DEPT-DIAG,2026-10-22,2026-10,56,52,2,2,0,,56.0,52.0,4.0,41.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261023,HOSP-001,DEPT-ED,2026-10-23,2026-10,104,99,1,4,0,,104.0,99.0,5.0,41.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261023,HOSP-001,DEPT-OPC,2026-10-23,2026-10,88,85,2,1,0,,88.0,85.0,3.0,37.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261023,HOSP-001,DEPT-DIAG,2026-10-23,2026-10,40,39,1,0,0,,40.0,39.0,1.0,38.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261024,HOSP-001,DEPT-ED,2026-10-24,2026-10,93,90,2,1,0,,93.0,90.0,3.0,39.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261024,HOSP-001,DEPT-OPC,2026-10-24,2026-10,79,77,0,2,0,,79.0,77.0,2.0,42.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261024,HOSP-001,DEPT-DIAG,2026-10-24,2026-10,68,64,1,3,0,,68.0,64.0,4.0,40.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261025,HOSP-001,DEPT-ED,2026-10-25,2026-10,121,117,1,3,0,,121.0,117.0,4.0,40.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261025,HOSP-001,DEPT-OPC,2026-10-25,2026-10,102,98,1,3,0,,102.0,98.0,4.0,42.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261025,HOSP-001,DEPT-DIAG,2026-10-25,2026-10,50,50,0,0,0,,50.0,50.0,0.0,38.2,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261026,HOSP-001,DEPT-ED,2026-10-26,2026-10,104,98,3,3,0,,104.0,98.0,6.0,39.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261026,HOSP-001,DEPT-OPC,2026-10-26,2026-10,108,104,3,1,0,,108.0,104.0,4.0,39.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261026,HOSP-001,DEPT-DIAG,2026-10-26,2026-10,58,55,2,1,0,,58.0,55.0,3.0,39.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261027,HOSP-001,DEPT-ED,2026-10-27,2026-10,115,111,2,2,0,,115.0,111.0,4.0,41.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261027,HOSP-001,DEPT-OPC,2026-10-27,2026-10,92,91,0,1,0,,92.0,91.0,1.0,41.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261027,HOSP-001,DEPT-DIAG,2026-10-27,2026-10,59,57,2,0,0,,59.0,57.0,2.0,42.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261028,HOSP-001,DEPT-ED,2026-10-28,2026-10,115,112,2,1,0,,115.0,112.0,3.0,38.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261028,HOSP-001,DEPT-OPC,2026-10-28,2026-10,78,78,0,0,0,,78.0,78.0,0.0,39.2,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261028,HOSP-001,DEPT-DIAG,2026-10-28,2026-10,58,57,0,1,0,,58.0,57.0,1.0,40.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261029,HOSP-001,DEPT-ED,2026-10-29,2026-10,101,98,2,1,0,,101.0,98.0,3.0,38.1,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261029,HOSP-001,DEPT-OPC,2026-10-29,2026-10,88,86,1,1,0,,88.0,86.0,2.0,45.1,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261029,HOSP-001,DEPT-DIAG,2026-10-29,2026-10,52,50,1,1,0,,52.0,50.0,2.0,41.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261030,HOSP-001,DEPT-ED,2026-10-30,2026-10,118,113,1,4,0,,118.0,113.0,5.0,38.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261030,HOSP-001,DEPT-OPC,2026-10-30,2026-10,117,114,1,2,0,,117.0,114.0,3.0,41.1,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261030,HOSP-001,DEPT-DIAG,2026-10-30,2026-10,47,45,1,1,0,,47.0,45.0,2.0,39.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261031,HOSP-001,DEPT-ED,2026-10-31,2026-10,111,110,1,0,0,,111.0,110.0,1.0,41.1,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261031,HOSP-001,DEPT-OPC,2026-10-31,2026-10,107,106,0,1,0,,107.0,106.0,1.0,43.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261031,HOSP-001,DEPT-DIAG,2026-10-31,2026-10,59,59,0,0,0,,59.0,59.0,0.0,40.1,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261101,HOSP-001,DEPT-ED,2026-11-01,2026-11,112,107,5,0,0,,112.0,107.0,5.0,43.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261101,HOSP-001,DEPT-OPC,2026-11-01,2026-11,104,98,3,3,0,,104.0,98.0,6.0,39.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261101,HOSP-001,DEPT-DIAG,2026-11-01,2026-11,65,63,1,1,0,,65.0,63.0,2.0,40.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261102,HOSP-001,DEPT-ED,2026-11-02,2026-11,110,106,2,2,0,,110.0,106.0,4.0,40.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261102,HOSP-001,DEPT-OPC,2026-11-02,2026-11,89,87,2,0,0,,89.0,87.0,2.0,37.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261102,HOSP-001,DEPT-DIAG,2026-11-02,2026-11,53,53,0,0,0,,53.0,53.0,0.0,36.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261103,HOSP-001,DEPT-ED,2026-11-03,2026-11,118,115,2,1,0,,118.0,115.0,3.0,40.2,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261103,HOSP-001,DEPT-OPC,2026-11-03,2026-11,67,66,0,1,0,,67.0,66.0,1.0,37.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261103,HOSP-001,DEPT-DIAG,2026-11-03,2026-11,37,37,0,0,0,,37.0,37.0,0.0,43.1,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261104,HOSP-001,DEPT-ED,2026-11-04,2026-11,127,125,0,2,0,,127.0,125.0,2.0,39.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261104,HOSP-001,DEPT-OPC,2026-11-04,2026-11,101,97,4,0,0,,101.0,97.0,4.0,40.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261104,HOSP-001,DEPT-DIAG,2026-11-04,2026-11,47,47,0,0,0,,47.0,47.0,0.0,39.1,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261105,HOSP-001,DEPT-ED,2026-11-05,2026-11,105,99,2,4,0,,105.0,99.0,6.0,42.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261105,HOSP-001,DEPT-OPC,2026-11-05,2026-11,86,84,1,1,0,,86.0,84.0,2.0,36.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261105,HOSP-001,DEPT-DIAG,2026-11-05,2026-11,50,50,0,0,0,,50.0,50.0,0.0,39.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261106,HOSP-001,DEPT-ED,2026-11-06,2026-11,104,102,0,2,0,,104.0,102.0,2.0,40.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261106,HOSP-001,DEPT-OPC,2026-11-06,2026-11,71,69,1,1,0,,71.0,69.0,2.0,44.2,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261106,HOSP-001,DEPT-DIAG,2026-11-06,2026-11,43,43,0,0,0,,43.0,43.0,0.0,37.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261107,HOSP-001,DEPT-ED,2026-11-07,2026-11,99,95,1,3,0,,99.0,95.0,4.0,37.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261107,HOSP-001,DEPT-OPC,2026-11-07,2026-11,94,93,1,0,0,,94.0,93.0,1.0,39.9,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261107,HOSP-001,DEPT-DIAG,2026-11-07,2026-11,57,56,0,1,0,,57.0,56.0,1.0,37.1,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261108,HOSP-001,DEPT-ED,2026-11-08,2026-11,121,115,1,5,0,,121.0,115.0,6.0,42.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261108,HOSP-001,DEPT-OPC,2026-11-08,2026-11,93,90,1,2,0,,93.0,90.0,3.0,38.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261108,HOSP-001,DEPT-DIAG,2026-11-08,2026-11,58,57,1,0,0,,58.0,57.0,1.0,38.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261109,HOSP-001,DEPT-ED,2026-11-09,2026-11,117,116,1,0,0,,117.0,116.0,1.0,40.2,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261109,HOSP-001,DEPT-OPC,2026-11-09,2026-11,87,84,1,2,0,,87.0,84.0,3.0,37.5,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261109,HOSP-001,DEPT-DIAG,2026-11-09,2026-11,48,48,0,0,0,,48.0,48.0,0.0,39.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261110,HOSP-001,DEPT-ED,2026-11-10,2026-11,96,91,2,3,0,,96.0,91.0,5.0,41.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261110,HOSP-001,DEPT-OPC,2026-11-10,2026-11,75,73,0,2,0,,75.0,73.0,2.0,39.8,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261110,HOSP-001,DEPT-DIAG,2026-11-10,2026-11,59,58,0,1,0,,59.0,58.0,1.0,38.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261111,HOSP-001,DEPT-ED,2026-11-11,2026-11,118,115,2,1,0,,118.0,115.0,3.0,40.0,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261111,HOSP-001,DEPT-OPC,2026-11-11,2026-11,60,58,2,0,0,,60.0,58.0,2.0,33.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261111,HOSP-001,DEPT-DIAG,2026-11-11,2026-11,49,49,0,0,0,,49.0,49.0,0.0,37.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261112,HOSP-001,DEPT-ED,2026-11-12,2026-11,117,115,1,1,0,,117.0,115.0,2.0,39.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261112,HOSP-001,DEPT-OPC,2026-11-12,2026-11,104,100,3,1,0,,104.0,100.0,4.0,40.6,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-DIAG-20261112,HOSP-001,DEPT-DIAG,2026-11-12,2026-11,67,63,2,2,0,,67.0,63.0,4.0,37.3,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-ED-20261113,HOSP-001,DEPT-ED,2026-11-13,2026-11,94,92,0,2,0,,94.0,92.0,2.0,39.4,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
PFD-HOSP-001-DEPT-OPC-20261113,HOSP-001,DEPT-OPC,2026-11-13,2026-11,94,93,1,0,0,,94.0,93.0,1.0,41.7,,,,,,,,,3,0,0,0,PROC-PFD-52B503B5DA53,VAL-C62B370EC6C3,2D-3C-1.0.0,2026-07-26 10:36:59.563965
