lineage_id,processing_run_id,output_dataset,output_record_id,source_dataset,source_record_id,source_file,source_row_number,transformation_name,transformation_version,lineage_datetime
LIN-51BB51D56629,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000302,patient_surveys,SURV-00000302,patient_surveys.csv,302,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929569
LIN-87F159F88DDA,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000303,patient_surveys,SURV-00000303,patient_surveys.csv,303,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929591
LIN-D2ED5D603468,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000304,patient_surveys,SURV-00000304,patient_surveys.csv,304,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929614
LIN-7DBFD7A682F2,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000305,patient_surveys,SURV-00000305,patient_surveys.csv,305,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929634
LIN-404A3DD632B9,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000306,patient_surveys,SURV-00000306,patient_surveys.csv,306,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929656
LIN-79E014C33D52,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000307,patient_surveys,SURV-00000307,patient_surveys.csv,307,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929677
LIN-652BF81D8AE8,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000308,patient_surveys,SURV-00000308,patient_surveys.csv,308,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929698
LIN-7B53663B0E5C,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000309,patient_surveys,SURV-00000309,patient_surveys.csv,309,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929718
LIN-82E556CF8513,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000310,patient_surveys,SURV-00000310,patient_surveys.csv,310,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929740
LIN-C347D6F395B8,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000311,patient_surveys,SURV-00000311,patient_surveys.csv,311,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929763
LIN-B1635B92C6EF,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000312,patient_surveys,SURV-00000312,patient_surveys.csv,312,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929784
LIN-36212D1814EB,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000313,patient_surveys,SURV-00000313,patient_surveys.csv,313,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929805
LIN-F2BC8ED441AD,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000314,patient_surveys,SURV-00000314,patient_surveys.csv,314,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929824
LIN-6091B39622C6,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000315,patient_surveys,SURV-00000315,patient_surveys.csv,315,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929843
LIN-7A656137BCD5,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000316,patient_surveys,SURV-00000316,patient_surveys.csv,316,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929864
LIN-06F9325413F1,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000317,patient_surveys,SURV-00000317,patient_surveys.csv,317,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929883
LIN-AEB7BAA4154F,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000318,patient_surveys,SURV-00000318,patient_surveys.csv,318,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929902
LIN-F6DE80CDF277,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000319,patient_surveys,SURV-00000319,patient_surveys.csv,319,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929921
LIN-698FC37039B7,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000320,patient_surveys,SURV-00000320,patient_surveys.csv,320,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929941
LIN-971DF85D6FBC,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000321,patient_surveys,SURV-00000321,patient_surveys.csv,321,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929961
LIN-A3B247925976,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000322,patient_surveys,SURV-00000322,patient_surveys.csv,322,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929980
LIN-E2A4BDAF569E,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000323,patient_surveys,SURV-00000323,patient_surveys.csv,323,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.929999
LIN-4EAF81359FE5,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000324,patient_surveys,SURV-00000324,patient_surveys.csv,324,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930019
LIN-3D914753C018,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000325,patient_surveys,SURV-00000325,patient_surveys.csv,325,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930038
LIN-DB0F19AA8576,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000326,patient_surveys,SURV-00000326,patient_surveys.csv,326,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930058
LIN-E512571FD0D0,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000327,patient_surveys,SURV-00000327,patient_surveys.csv,327,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930078
LIN-8F3A735EBFA5,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000328,patient_surveys,SURV-00000328,patient_surveys.csv,328,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930097
LIN-58ABAE5EA500,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000329,patient_surveys,SURV-00000329,patient_surveys.csv,329,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930117
LIN-B1743573387A,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000330,patient_surveys,SURV-00000330,patient_surveys.csv,330,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930136
LIN-24F5A4171A76,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000331,patient_surveys,SURV-00000331,patient_surveys.csv,331,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930156
LIN-0EEEE6C45BBB,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000332,patient_surveys,SURV-00000332,patient_surveys.csv,332,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930176
LIN-452E43B48DB8,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000333,patient_surveys,SURV-00000333,patient_surveys.csv,333,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930195
LIN-0BCD84CFEE03,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000334,patient_surveys,SURV-00000334,patient_surveys.csv,334,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930214
LIN-210AFD9006BE,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000335,patient_surveys,SURV-00000335,patient_surveys.csv,335,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930233
LIN-CD6525584501,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000336,patient_surveys,SURV-00000336,patient_surveys.csv,336,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930254
LIN-3282BF0A4331,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000337,patient_surveys,SURV-00000337,patient_surveys.csv,337,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930273
LIN-495BEB80E035,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000338,patient_surveys,SURV-00000338,patient_surveys.csv,338,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930293
LIN-2C605E99AB60,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000339,patient_surveys,SURV-00000339,patient_surveys.csv,339,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930311
LIN-D5629234CEFF,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000340,patient_surveys,SURV-00000340,patient_surveys.csv,340,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930331
LIN-6A2CC827CDFE,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000341,patient_surveys,SURV-00000341,patient_surveys.csv,341,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930350
LIN-9DFF534A8424,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000342,patient_surveys,SURV-00000342,patient_surveys.csv,342,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930369
LIN-659DB31ADD32,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000343,patient_surveys,SURV-00000343,patient_surveys.csv,343,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930389
LIN-CE1E7069B816,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000344,patient_surveys,SURV-00000344,patient_surveys.csv,344,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930409
LIN-8159B6734E95,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000345,patient_surveys,SURV-00000345,patient_surveys.csv,345,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930429
LIN-31ED1A11767F,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000346,patient_surveys,SURV-00000346,patient_surveys.csv,346,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930449
LIN-8B87DD456668,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000347,patient_surveys,SURV-00000347,patient_surveys.csv,347,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930468
LIN-383E2E849512,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000348,patient_surveys,SURV-00000348,patient_surveys.csv,348,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930488
LIN-B566D9246DEC,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000349,patient_surveys,SURV-00000349,patient_surveys.csv,349,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930507
LIN-356A7561A78E,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000350,patient_surveys,SURV-00000350,patient_surveys.csv,350,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930527
LIN-3996127DB4A2,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000351,patient_surveys,SURV-00000351,patient_surveys.csv,351,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930547
LIN-4E7B900F035A,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000352,patient_surveys,SURV-00000352,patient_surveys.csv,352,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930566
LIN-15E8BAEE16DD,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000353,patient_surveys,SURV-00000353,patient_surveys.csv,353,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930586
LIN-2B622E22CBE1,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000354,patient_surveys,SURV-00000354,patient_surveys.csv,354,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930607
LIN-B7D8A887ABD5,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000355,patient_surveys,SURV-00000355,patient_surveys.csv,355,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930627
LIN-A583F1E44DA1,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000356,patient_surveys,SURV-00000356,patient_surveys.csv,356,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930647
LIN-1ECD5399E47D,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000357,patient_surveys,SURV-00000357,patient_surveys.csv,357,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930667
LIN-886B54773624,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000358,patient_surveys,SURV-00000358,patient_surveys.csv,358,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930686
LIN-3BE8A614737E,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000359,patient_surveys,SURV-00000359,patient_surveys.csv,359,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930705
LIN-69419E7D331F,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000360,patient_surveys,SURV-00000360,patient_surveys.csv,360,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930724
LIN-483C4A2F4C7C,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000361,patient_surveys,SURV-00000361,patient_surveys.csv,361,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930745
LIN-B63CEB0EC924,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000362,patient_surveys,SURV-00000362,patient_surveys.csv,362,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930765
LIN-C94760B7720D,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000363,patient_surveys,SURV-00000363,patient_surveys.csv,363,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930785
LIN-887239BF0FC1,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000364,patient_surveys,SURV-00000364,patient_surveys.csv,364,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930806
LIN-F55EFF261D30,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000365,patient_surveys,SURV-00000365,patient_surveys.csv,365,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930826
LIN-8B68D638253C,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000366,patient_surveys,SURV-00000366,patient_surveys.csv,366,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930847
LIN-ABADC6B02FF7,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000367,patient_surveys,SURV-00000367,patient_surveys.csv,367,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930867
LIN-647430BD8B99,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000368,patient_surveys,SURV-00000368,patient_surveys.csv,368,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930886
LIN-21B077999307,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000369,patient_surveys,SURV-00000369,patient_surveys.csv,369,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930907
LIN-57FDC0F560C9,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000370,patient_surveys,SURV-00000370,patient_surveys.csv,370,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930933
LIN-B21525684AAF,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000371,patient_surveys,SURV-00000371,patient_surveys.csv,371,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930960
LIN-AFE399114ED1,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000372,patient_surveys,SURV-00000372,patient_surveys.csv,372,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.930982
LIN-67A161286D5C,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000373,patient_surveys,SURV-00000373,patient_surveys.csv,373,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931003
LIN-21790C6D2FE8,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000374,patient_surveys,SURV-00000374,patient_surveys.csv,374,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931024
LIN-0CB0C42D4CC5,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000375,patient_surveys,SURV-00000375,patient_surveys.csv,375,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931045
LIN-55EC05E2C8B6,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000376,patient_surveys,SURV-00000376,patient_surveys.csv,376,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931067
LIN-5CCEE7E6FBDB,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000377,patient_surveys,SURV-00000377,patient_surveys.csv,377,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931088
LIN-D111A37FFB42,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000378,patient_surveys,SURV-00000378,patient_surveys.csv,378,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931108
LIN-5CC070718D3E,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000379,patient_surveys,SURV-00000379,patient_surveys.csv,379,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931129
LIN-633DF9699EA0,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000380,patient_surveys,SURV-00000380,patient_surveys.csv,380,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931150
LIN-0556B3E092AF,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000381,patient_surveys,SURV-00000381,patient_surveys.csv,381,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931170
LIN-CA3FA116820D,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000382,patient_surveys,SURV-00000382,patient_surveys.csv,382,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931190
LIN-C8022EC36863,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000383,patient_surveys,SURV-00000383,patient_surveys.csv,383,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931211
LIN-A9BE40CAD715,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000384,patient_surveys,SURV-00000384,patient_surveys.csv,384,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931232
LIN-83FFA4FC33FA,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000385,patient_surveys,SURV-00000385,patient_surveys.csv,385,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931252
LIN-2798A69528EF,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000386,patient_surveys,SURV-00000386,patient_surveys.csv,386,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931273
LIN-A3E748338676,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000387,patient_surveys,SURV-00000387,patient_surveys.csv,387,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931294
LIN-D764CCEE03DA,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000388,patient_surveys,SURV-00000388,patient_surveys.csv,388,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931314
LIN-D4EDA42ACA89,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000389,patient_surveys,SURV-00000389,patient_surveys.csv,389,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931333
LIN-0E52CAB7BF68,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000390,patient_surveys,SURV-00000390,patient_surveys.csv,390,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931354
LIN-DF41DABDF0BA,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000391,patient_surveys,SURV-00000391,patient_surveys.csv,391,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931375
LIN-2AB85325343F,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000392,patient_surveys,SURV-00000392,patient_surveys.csv,392,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931396
LIN-737D07B0203A,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000393,patient_surveys,SURV-00000393,patient_surveys.csv,393,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931417
LIN-B6B589371765,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000394,patient_surveys,SURV-00000394,patient_surveys.csv,394,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931436
LIN-93CD1E93F7D4,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000395,patient_surveys,SURV-00000395,patient_surveys.csv,395,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931456
LIN-81170715F44F,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000396,patient_surveys,SURV-00000396,patient_surveys.csv,396,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931476
LIN-FED52324F011,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000397,patient_surveys,SURV-00000397,patient_surveys.csv,397,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931496
LIN-D7151487EBA4,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000398,patient_surveys,SURV-00000398,patient_surveys.csv,398,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931515
LIN-8F3792D862DF,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000399,patient_surveys,SURV-00000399,patient_surveys.csv,399,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931536
LIN-6072E2CBECCD,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000400,patient_surveys,SURV-00000400,patient_surveys.csv,400,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931556
LIN-D8280179410D,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000401,patient_surveys,SURV-00000401,patient_surveys.csv,401,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931577
LIN-27301568BC8D,PROC-PEX-8337749CCBE7,processed_patient_surveys,SURV-00000402,patient_surveys,SURV-00000402,patient_surveys.csv,402,patient_experience_transform,2D-4.0,2026-07-26T22:04:47.931598
