schedule_id,hospital_id,department_id,service_date,planned_start_time,planned_end_time,planned_hours,planned_capacity,schedule_status,shift_code,source_system,created_at
SCH-00002823,HOSP-001,DEPT-ICU,2026-04-28,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002824,HOSP-001,DEPT-DIAG,2026-04-28,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002825,HOSP-001,DEPT-DIAG,2026-04-28,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002826,HOSP-001,DEPT-DIAG,2026-04-28,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002827,HOSP-001,DEPT-PEX,2026-04-28,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002828,HOSP-001,DEPT-PEX,2026-04-28,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002829,HOSP-001,DEPT-PEX,2026-04-28,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002830,HOSP-001,DEPT-ADM,2026-04-28,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002831,HOSP-001,DEPT-ADM,2026-04-28,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002832,HOSP-001,DEPT-ADM,2026-04-28,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002833,HOSP-001,DEPT-ED,2026-04-29,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002834,HOSP-001,DEPT-ED,2026-04-29,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002835,HOSP-001,DEPT-ED,2026-04-29,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002836,HOSP-001,DEPT-OPC,2026-04-29,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002837,HOSP-001,DEPT-OPC,2026-04-29,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002838,HOSP-001,DEPT-OPC,2026-04-29,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002839,HOSP-001,DEPT-MED,2026-04-29,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002840,HOSP-001,DEPT-MED,2026-04-29,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002841,HOSP-001,DEPT-MED,2026-04-29,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002842,HOSP-001,DEPT-SURG,2026-04-29,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002843,HOSP-001,DEPT-SURG,2026-04-29,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002844,HOSP-001,DEPT-SURG,2026-04-29,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002845,HOSP-001,DEPT-ICU,2026-04-29,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002846,HOSP-001,DEPT-ICU,2026-04-29,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002847,HOSP-001,DEPT-ICU,2026-04-29,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002848,HOSP-001,DEPT-DIAG,2026-04-29,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002849,HOSP-001,DEPT-DIAG,2026-04-29,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002850,HOSP-001,DEPT-DIAG,2026-04-29,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002851,HOSP-001,DEPT-PEX,2026-04-29,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002852,HOSP-001,DEPT-PEX,2026-04-29,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002853,HOSP-001,DEPT-PEX,2026-04-29,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002854,HOSP-001,DEPT-ADM,2026-04-29,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002855,HOSP-001,DEPT-ADM,2026-04-29,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002856,HOSP-001,DEPT-ADM,2026-04-29,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002857,HOSP-001,DEPT-ED,2026-04-30,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002858,HOSP-001,DEPT-ED,2026-04-30,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002859,HOSP-001,DEPT-ED,2026-04-30,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002860,HOSP-001,DEPT-OPC,2026-04-30,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002861,HOSP-001,DEPT-OPC,2026-04-30,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002862,HOSP-001,DEPT-OPC,2026-04-30,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002863,HOSP-001,DEPT-MED,2026-04-30,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002864,HOSP-001,DEPT-MED,2026-04-30,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002865,HOSP-001,DEPT-MED,2026-04-30,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002866,HOSP-001,DEPT-SURG,2026-04-30,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002867,HOSP-001,DEPT-SURG,2026-04-30,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002868,HOSP-001,DEPT-SURG,2026-04-30,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002869,HOSP-001,DEPT-ICU,2026-04-30,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002870,HOSP-001,DEPT-ICU,2026-04-30,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002871,HOSP-001,DEPT-ICU,2026-04-30,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002872,HOSP-001,DEPT-DIAG,2026-04-30,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002873,HOSP-001,DEPT-DIAG,2026-04-30,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002874,HOSP-001,DEPT-DIAG,2026-04-30,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002875,HOSP-001,DEPT-PEX,2026-04-30,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002876,HOSP-001,DEPT-PEX,2026-04-30,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002877,HOSP-001,DEPT-PEX,2026-04-30,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002878,HOSP-001,DEPT-ADM,2026-04-30,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002879,HOSP-001,DEPT-ADM,2026-04-30,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002880,HOSP-001,DEPT-ADM,2026-04-30,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002881,HOSP-001,DEPT-ED,2026-05-01,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002882,HOSP-001,DEPT-ED,2026-05-01,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002883,HOSP-001,DEPT-ED,2026-05-01,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002884,HOSP-001,DEPT-OPC,2026-05-01,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002885,HOSP-001,DEPT-OPC,2026-05-01,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002886,HOSP-001,DEPT-OPC,2026-05-01,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002887,HOSP-001,DEPT-MED,2026-05-01,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002888,HOSP-001,DEPT-MED,2026-05-01,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002889,HOSP-001,DEPT-MED,2026-05-01,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002890,HOSP-001,DEPT-SURG,2026-05-01,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002891,HOSP-001,DEPT-SURG,2026-05-01,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002892,HOSP-001,DEPT-SURG,2026-05-01,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002893,HOSP-001,DEPT-ICU,2026-05-01,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002894,HOSP-001,DEPT-ICU,2026-05-01,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002895,HOSP-001,DEPT-ICU,2026-05-01,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002896,HOSP-001,DEPT-DIAG,2026-05-01,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002897,HOSP-001,DEPT-DIAG,2026-05-01,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002898,HOSP-001,DEPT-DIAG,2026-05-01,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002899,HOSP-001,DEPT-PEX,2026-05-01,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002900,HOSP-001,DEPT-PEX,2026-05-01,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002901,HOSP-001,DEPT-PEX,2026-05-01,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002902,HOSP-001,DEPT-ADM,2026-05-01,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002903,HOSP-001,DEPT-ADM,2026-05-01,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002904,HOSP-001,DEPT-ADM,2026-05-01,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002905,HOSP-001,DEPT-ED,2026-05-02,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002906,HOSP-001,DEPT-ED,2026-05-02,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002907,HOSP-001,DEPT-ED,2026-05-02,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002908,HOSP-001,DEPT-OPC,2026-05-02,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002909,HOSP-001,DEPT-OPC,2026-05-02,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002910,HOSP-001,DEPT-OPC,2026-05-02,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002911,HOSP-001,DEPT-MED,2026-05-02,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002912,HOSP-001,DEPT-MED,2026-05-02,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002913,HOSP-001,DEPT-MED,2026-05-02,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002914,HOSP-001,DEPT-SURG,2026-05-02,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002915,HOSP-001,DEPT-SURG,2026-05-02,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002916,HOSP-001,DEPT-SURG,2026-05-02,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002917,HOSP-001,DEPT-ICU,2026-05-02,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002918,HOSP-001,DEPT-ICU,2026-05-02,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002919,HOSP-001,DEPT-ICU,2026-05-02,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002920,HOSP-001,DEPT-DIAG,2026-05-02,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002921,HOSP-001,DEPT-DIAG,2026-05-02,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002922,HOSP-001,DEPT-DIAG,2026-05-02,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002923,HOSP-001,DEPT-PEX,2026-05-02,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002924,HOSP-001,DEPT-PEX,2026-05-02,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002925,HOSP-001,DEPT-PEX,2026-05-02,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002926,HOSP-001,DEPT-ADM,2026-05-02,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002927,HOSP-001,DEPT-ADM,2026-05-02,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002928,HOSP-001,DEPT-ADM,2026-05-02,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002929,HOSP-001,DEPT-ED,2026-05-03,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002930,HOSP-001,DEPT-ED,2026-05-03,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002931,HOSP-001,DEPT-ED,2026-05-03,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002932,HOSP-001,DEPT-OPC,2026-05-03,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002933,HOSP-001,DEPT-OPC,2026-05-03,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002934,HOSP-001,DEPT-OPC,2026-05-03,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002935,HOSP-001,DEPT-MED,2026-05-03,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002936,HOSP-001,DEPT-MED,2026-05-03,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002937,HOSP-001,DEPT-MED,2026-05-03,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002938,HOSP-001,DEPT-SURG,2026-05-03,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002939,HOSP-001,DEPT-SURG,2026-05-03,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002940,HOSP-001,DEPT-SURG,2026-05-03,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002941,HOSP-001,DEPT-ICU,2026-05-03,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002942,HOSP-001,DEPT-ICU,2026-05-03,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002943,HOSP-001,DEPT-ICU,2026-05-03,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002944,HOSP-001,DEPT-DIAG,2026-05-03,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002945,HOSP-001,DEPT-DIAG,2026-05-03,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002946,HOSP-001,DEPT-DIAG,2026-05-03,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002947,HOSP-001,DEPT-PEX,2026-05-03,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002948,HOSP-001,DEPT-PEX,2026-05-03,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002949,HOSP-001,DEPT-PEX,2026-05-03,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002950,HOSP-001,DEPT-ADM,2026-05-03,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002951,HOSP-001,DEPT-ADM,2026-05-03,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002952,HOSP-001,DEPT-ADM,2026-05-03,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002953,HOSP-001,DEPT-ED,2026-05-04,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002954,HOSP-001,DEPT-ED,2026-05-04,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002955,HOSP-001,DEPT-ED,2026-05-04,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002956,HOSP-001,DEPT-OPC,2026-05-04,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002957,HOSP-001,DEPT-OPC,2026-05-04,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002958,HOSP-001,DEPT-OPC,2026-05-04,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002959,HOSP-001,DEPT-MED,2026-05-04,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002960,HOSP-001,DEPT-MED,2026-05-04,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002961,HOSP-001,DEPT-MED,2026-05-04,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002962,HOSP-001,DEPT-SURG,2026-05-04,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002963,HOSP-001,DEPT-SURG,2026-05-04,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002964,HOSP-001,DEPT-SURG,2026-05-04,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002965,HOSP-001,DEPT-ICU,2026-05-04,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002966,HOSP-001,DEPT-ICU,2026-05-04,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002967,HOSP-001,DEPT-ICU,2026-05-04,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002968,HOSP-001,DEPT-DIAG,2026-05-04,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002969,HOSP-001,DEPT-DIAG,2026-05-04,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002970,HOSP-001,DEPT-DIAG,2026-05-04,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002971,HOSP-001,DEPT-PEX,2026-05-04,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002972,HOSP-001,DEPT-PEX,2026-05-04,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002973,HOSP-001,DEPT-PEX,2026-05-04,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002974,HOSP-001,DEPT-ADM,2026-05-04,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002975,HOSP-001,DEPT-ADM,2026-05-04,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002976,HOSP-001,DEPT-ADM,2026-05-04,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002977,HOSP-001,DEPT-ED,2026-05-05,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002978,HOSP-001,DEPT-ED,2026-05-05,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002979,HOSP-001,DEPT-ED,2026-05-05,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002980,HOSP-001,DEPT-OPC,2026-05-05,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002981,HOSP-001,DEPT-OPC,2026-05-05,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002982,HOSP-001,DEPT-OPC,2026-05-05,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002983,HOSP-001,DEPT-MED,2026-05-05,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002984,HOSP-001,DEPT-MED,2026-05-05,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002985,HOSP-001,DEPT-MED,2026-05-05,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002986,HOSP-001,DEPT-SURG,2026-05-05,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002987,HOSP-001,DEPT-SURG,2026-05-05,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002988,HOSP-001,DEPT-SURG,2026-05-05,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002989,HOSP-001,DEPT-ICU,2026-05-05,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002990,HOSP-001,DEPT-ICU,2026-05-05,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00002991,HOSP-001,DEPT-ICU,2026-05-05,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
