governance_id,scenario_run_id,rule_id,rule_name,rule_applied,rule_outcome,message,applied_at
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:00.354230
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:00.354235
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:00.354238
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:00.354242
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:00.354246
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:00.354250
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:00.354253
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:00.354257
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:00.354261
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:00.354265
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:00.354268
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:00.354272
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:00.354276
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:00.354279
GOV-SR-BL-C7ADF007DD874559-COMP-HIGH-001-,SR-BL-C7ADF007DD874559-COMP-HIGH-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:00.354283
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:00.368693
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:00.368699
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:00.368705
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:00.368710
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:00.368716
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:00.368721
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:00.368727
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:00.368732
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:00.368738
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:00.368744
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:00.368749
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:00.368754
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:00.368760
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:00.368765
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001-,SR-BL-D66BBB26F7FCA9E8-COMP-BASE-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:00.368770
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:00.374700
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:00.374705
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:00.374709
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:00.374713
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:00.374717
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:00.374721
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:00.374725
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:00.374729
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:00.374733
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:00.374737
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:00.374746
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:00.374750
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:00.374754
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:00.374758
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001-,SR-BL-D66BBB26F7FCA9E8-COMP-CONS-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:00.374762
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:00.383778
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:00.383783
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:00.383787
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:00.383791
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:00.383795
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:00.383799
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:00.383803
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:00.383807
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:00.383810
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:00.383814
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:00.383818
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:00.383822
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:00.383825
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:00.383829
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001-,SR-BL-D66BBB26F7FCA9E8-COMP-EXP-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:00.383832
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:00.388834
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:00.388838
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:00.388842
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:00.388846
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:00.388850
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:00.388853
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:00.388857
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:00.388861
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:00.388864
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:00.388868
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:00.388871
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:00.388875
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:00.388878
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:00.388882
GOV-SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001-,SR-BL-D66BBB26F7FCA9E8-COMP-HIGH-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:00.388886
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:00.399205
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:00.399210
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:00.399214
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:00.399217
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:00.399221
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:00.399225
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:00.399229
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:00.399233
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:00.399237
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:00.399241
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:00.399244
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:00.399248
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:00.399252
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:00.399255
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-BASE-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:00.399259
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:00.404330
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:00.404343
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:00.404354
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:00.404365
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:00.404376
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:00.404387
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:00.404398
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:00.404410
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:00.404423
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:00.404434
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:00.404444
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:00.404454
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:00.404466
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:00.404478
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-CONS-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:00.404492
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:00.415020
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:00.415024
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:00.415028
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:00.415032
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:00.415036
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:00.415040
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule Fixed Boolean Integrity: passed,2026-07-28T14:59:00.415043
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule Fixed Range Integrity: passed,2026-07-28T14:59:00.415047
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule Fixed Multiplier Integrity: passed,2026-07-28T14:59:00.415051
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule Fixed Penalty Integrity: passed,2026-07-28T14:59:00.415054
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule No High Scenario Confidence: passed,2026-07-28T14:59:00.415058
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule No Automatic Approval: passed,2026-07-28T14:59:00.415061
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule No Financial Calculation in 2C-2: passed,2026-07-28T14:59:00.415065
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule Provisional Warning Preservation: passed,2026-07-28T14:59:00.415077
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-EXP-001,,,False,Passed,Rule Reproducibility Requirement: passed,2026-07-28T14:59:00.415081
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-HIGH-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-HIGH-001,,,False,Passed,Rule Baseline Immutability: passed,2026-07-28T14:59:00.420275
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-HIGH-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-HIGH-001,,,False,Passed,Rule Derived Parameter Integrity: passed,2026-07-28T14:59:00.420281
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-HIGH-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-HIGH-001,,,False,Passed,Rule Staff Count Range Governance: passed,2026-07-28T14:59:00.420284
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-HIGH-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-HIGH-001,,,False,Passed,Rule Percent Reduction Range Governance: passed,2026-07-28T14:59:00.420288
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-HIGH-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-HIGH-001,,,False,Passed,Rule Duration Range Governance: passed,2026-07-28T14:59:00.420292
GOV-SR-BL-F9EDD8AD8C3D4FDF-COMP-HIGH-001-,SR-BL-F9EDD8AD8C3D4FDF-COMP-HIGH-001,,,False,Passed,Rule Fixed Reference Integrity: passed,2026-07-28T14:59:00.420296
