analytical_record_id,hospital_id,department_id,reporting_date,reporting_month,reporting_year,kpi_id,kpi_name,domain,numerator_value,denominator_value,kpi_value,unit,calculation_status,readiness_status,threshold_status,threshold_version,threshold_approval_status,threshold_is_provisional,configuration_version,data_confidence_level,confidence_rule_version,source_dataset,source_record_id,calculation_run_id,calculated_at
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260909,HOSP-001,DEPT-DIAG,2026-09-09,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,52.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260909,PEX-KPI-DCF120177644,2026-07-27T14:43:29.546653
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260909,HOSP-001,DEPT-DIAG,2026-09-09,,,kpi_006,Patient Satisfaction Score,Patient Experience,9.0,3.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260909,PEX-KPI-DCF120177644,2026-07-27T14:43:29.550503
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260910,HOSP-001,DEPT-DIAG,2026-09-10,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,55.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260910,PEX-KPI-DCF120177644,2026-07-27T14:43:29.555677
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260910,HOSP-001,DEPT-DIAG,2026-09-10,,,kpi_006,Patient Satisfaction Score,Patient Experience,18.0,5.0,3.6,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260910,PEX-KPI-DCF120177644,2026-07-27T14:43:29.559773
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260911,HOSP-001,DEPT-DIAG,2026-09-11,,,kpi_005,Patient Complaint Rate,Patient Experience,2.0,58.0,34.48275862068965,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260911,PEX-KPI-DCF120177644,2026-07-27T14:43:29.563834
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260911,HOSP-001,DEPT-DIAG,2026-09-11,,,kpi_006,Patient Satisfaction Score,Patient Experience,8.0,2.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260911,PEX-KPI-DCF120177644,2026-07-27T14:43:29.567627
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260912,HOSP-001,DEPT-DIAG,2026-09-12,,,kpi_005,Patient Complaint Rate,Patient Experience,1.0,53.0,18.867924528301884,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260912,PEX-KPI-DCF120177644,2026-07-27T14:43:29.574279
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260912,HOSP-001,DEPT-DIAG,2026-09-12,,,kpi_006,Patient Satisfaction Score,Patient Experience,,0.0,,Score (1-5 scale),Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260912,PEX-KPI-DCF120177644,2026-07-27T14:43:29.578306
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260913,HOSP-001,DEPT-DIAG,2026-09-13,,,kpi_005,Patient Complaint Rate,Patient Experience,1.0,54.0,18.51851851851852,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260913,PEX-KPI-DCF120177644,2026-07-27T14:43:29.580610
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260913,HOSP-001,DEPT-DIAG,2026-09-13,,,kpi_006,Patient Satisfaction Score,Patient Experience,9.0,3.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260913,PEX-KPI-DCF120177644,2026-07-27T14:43:29.584529
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260914,HOSP-001,DEPT-DIAG,2026-09-14,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,50.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260914,PEX-KPI-DCF120177644,2026-07-27T14:43:29.590748
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260914,HOSP-001,DEPT-DIAG,2026-09-14,,,kpi_006,Patient Satisfaction Score,Patient Experience,11.0,3.0,3.6666666666666665,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260914,PEX-KPI-DCF120177644,2026-07-27T14:43:29.594690
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260915,HOSP-001,DEPT-DIAG,2026-09-15,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,47.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260915,PEX-KPI-DCF120177644,2026-07-27T14:43:29.598704
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260915,HOSP-001,DEPT-DIAG,2026-09-15,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260915,PEX-KPI-DCF120177644,2026-07-27T14:43:29.602455
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260916,HOSP-001,DEPT-DIAG,2026-09-16,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,61.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260916,PEX-KPI-DCF120177644,2026-07-27T14:43:29.608338
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260916,HOSP-001,DEPT-DIAG,2026-09-16,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260916,PEX-KPI-DCF120177644,2026-07-27T14:43:29.611966
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260917,HOSP-001,DEPT-DIAG,2026-09-17,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,57.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260917,PEX-KPI-DCF120177644,2026-07-27T14:43:29.615881
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260917,HOSP-001,DEPT-DIAG,2026-09-17,,,kpi_006,Patient Satisfaction Score,Patient Experience,6.0,2.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260917,PEX-KPI-DCF120177644,2026-07-27T14:43:29.620105
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260918,HOSP-001,DEPT-DIAG,2026-09-18,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,51.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260918,PEX-KPI-DCF120177644,2026-07-27T14:43:29.625214
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260918,HOSP-001,DEPT-DIAG,2026-09-18,,,kpi_006,Patient Satisfaction Score,Patient Experience,7.0,2.0,3.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260918,PEX-KPI-DCF120177644,2026-07-27T14:43:29.628495
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260919,HOSP-001,DEPT-DIAG,2026-09-19,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,51.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260919,PEX-KPI-DCF120177644,2026-07-27T14:43:29.631998
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260919,HOSP-001,DEPT-DIAG,2026-09-19,,,kpi_006,Patient Satisfaction Score,Patient Experience,10.0,3.0,3.3333333333333335,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260919,PEX-KPI-DCF120177644,2026-07-27T14:43:29.635201
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260920,HOSP-001,DEPT-DIAG,2026-09-20,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,56.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260920,PEX-KPI-DCF120177644,2026-07-27T14:43:29.639937
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260920,HOSP-001,DEPT-DIAG,2026-09-20,,,kpi_006,Patient Satisfaction Score,Patient Experience,2.0,1.0,2.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260920,PEX-KPI-DCF120177644,2026-07-27T14:43:29.643468
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260921,HOSP-001,DEPT-DIAG,2026-09-21,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,63.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260921,PEX-KPI-DCF120177644,2026-07-27T14:43:29.647331
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260921,HOSP-001,DEPT-DIAG,2026-09-21,,,kpi_006,Patient Satisfaction Score,Patient Experience,11.0,3.0,3.6666666666666665,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260921,PEX-KPI-DCF120177644,2026-07-27T14:43:29.651131
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260922,HOSP-001,DEPT-DIAG,2026-09-22,,,kpi_005,Patient Complaint Rate,Patient Experience,1.0,47.0,21.27659574468085,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260922,PEX-KPI-DCF120177644,2026-07-27T14:43:29.657309
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260922,HOSP-001,DEPT-DIAG,2026-09-22,,,kpi_006,Patient Satisfaction Score,Patient Experience,,0.0,,Score (1-5 scale),Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260922,PEX-KPI-DCF120177644,2026-07-27T14:43:29.661150
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260923,HOSP-001,DEPT-DIAG,2026-09-23,,,kpi_005,Patient Complaint Rate,Patient Experience,1.0,49.0,20.408163265306122,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260923,PEX-KPI-DCF120177644,2026-07-27T14:43:29.663289
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260923,HOSP-001,DEPT-DIAG,2026-09-23,,,kpi_006,Patient Satisfaction Score,Patient Experience,17.0,4.0,4.25,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260923,PEX-KPI-DCF120177644,2026-07-27T14:43:29.666703
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260924,HOSP-001,DEPT-DIAG,2026-09-24,,,kpi_005,Patient Complaint Rate,Patient Experience,,,,Complaints per 1000 encounters,Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260924,PEX-KPI-DCF120177644,2026-07-27T14:43:29.672260
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260924,HOSP-001,DEPT-DIAG,2026-09-24,,,kpi_006,Patient Satisfaction Score,Patient Experience,,,,Score (1-5 scale),Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260924,PEX-KPI-DCF120177644,2026-07-27T14:43:29.674388
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260925,HOSP-001,DEPT-DIAG,2026-09-25,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,42.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260925,PEX-KPI-DCF120177644,2026-07-27T14:43:29.676386
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260925,HOSP-001,DEPT-DIAG,2026-09-25,,,kpi_006,Patient Satisfaction Score,Patient Experience,2.0,1.0,2.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260925,PEX-KPI-DCF120177644,2026-07-27T14:43:29.679524
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260926,HOSP-001,DEPT-DIAG,2026-09-26,,,kpi_005,Patient Complaint Rate,Patient Experience,1.0,52.0,19.230769230769234,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260926,PEX-KPI-DCF120177644,2026-07-27T14:43:29.682868
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260926,HOSP-001,DEPT-DIAG,2026-09-26,,,kpi_006,Patient Satisfaction Score,Patient Experience,,0.0,,Score (1-5 scale),Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260926,PEX-KPI-DCF120177644,2026-07-27T14:43:29.686046
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260927,HOSP-001,DEPT-DIAG,2026-09-27,,,kpi_005,Patient Complaint Rate,Patient Experience,1.0,52.0,19.230769230769234,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260927,PEX-KPI-DCF120177644,2026-07-27T14:43:29.689126
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260927,HOSP-001,DEPT-DIAG,2026-09-27,,,kpi_006,Patient Satisfaction Score,Patient Experience,,0.0,,Score (1-5 scale),Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260927,PEX-KPI-DCF120177644,2026-07-27T14:43:29.692819
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260928,HOSP-001,DEPT-DIAG,2026-09-28,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,56.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260928,PEX-KPI-DCF120177644,2026-07-27T14:43:29.694909
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260928,HOSP-001,DEPT-DIAG,2026-09-28,,,kpi_006,Patient Satisfaction Score,Patient Experience,6.0,2.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260928,PEX-KPI-DCF120177644,2026-07-27T14:43:29.698577
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260929,HOSP-001,DEPT-DIAG,2026-09-29,,,kpi_005,Patient Complaint Rate,Patient Experience,1.0,60.0,16.666666666666668,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260929,PEX-KPI-DCF120177644,2026-07-27T14:43:29.702397
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260929,HOSP-001,DEPT-DIAG,2026-09-29,,,kpi_006,Patient Satisfaction Score,Patient Experience,8.0,2.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260929,PEX-KPI-DCF120177644,2026-07-27T14:43:29.708061
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260930,HOSP-001,DEPT-DIAG,2026-09-30,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,71.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260930,PEX-KPI-DCF120177644,2026-07-27T14:43:29.711787
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260930,HOSP-001,DEPT-DIAG,2026-09-30,,,kpi_006,Patient Satisfaction Score,Patient Experience,8.0,3.0,2.6666666666666665,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260930,PEX-KPI-DCF120177644,2026-07-27T14:43:29.715181
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20261001,HOSP-001,DEPT-DIAG,2026-10-01,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,54.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261001,PEX-KPI-DCF120177644,2026-07-27T14:43:29.718797
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20261001,HOSP-001,DEPT-DIAG,2026-10-01,,,kpi_006,Patient Satisfaction Score,Patient Experience,15.0,4.0,3.75,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261001,PEX-KPI-DCF120177644,2026-07-27T14:43:29.723953
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20261002,HOSP-001,DEPT-DIAG,2026-10-02,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,33.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261002,PEX-KPI-DCF120177644,2026-07-27T14:43:29.727345
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20261002,HOSP-001,DEPT-DIAG,2026-10-02,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261002,PEX-KPI-DCF120177644,2026-07-27T14:43:29.730751
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20261003,HOSP-001,DEPT-DIAG,2026-10-03,,,kpi_005,Patient Complaint Rate,Patient Experience,1.0,42.0,23.809523809523807,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261003,PEX-KPI-DCF120177644,2026-07-27T14:43:29.734495
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20261003,HOSP-001,DEPT-DIAG,2026-10-03,,,kpi_006,Patient Satisfaction Score,Patient Experience,12.0,4.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261003,PEX-KPI-DCF120177644,2026-07-27T14:43:29.739931
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20261004,HOSP-001,DEPT-DIAG,2026-10-04,,,kpi_005,Patient Complaint Rate,Patient Experience,4.0,61.0,65.57377049180329,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261004,PEX-KPI-DCF120177644,2026-07-27T14:43:29.743706
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20261004,HOSP-001,DEPT-DIAG,2026-10-04,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261004,PEX-KPI-DCF120177644,2026-07-27T14:43:29.747103
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20261005,HOSP-001,DEPT-DIAG,2026-10-05,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,54.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261005,PEX-KPI-DCF120177644,2026-07-27T14:43:29.750740
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20261005,HOSP-001,DEPT-DIAG,2026-10-05,,,kpi_006,Patient Satisfaction Score,Patient Experience,11.0,3.0,3.6666666666666665,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261005,PEX-KPI-DCF120177644,2026-07-27T14:43:29.755950
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20261006,HOSP-001,DEPT-DIAG,2026-10-06,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,66.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261006,PEX-KPI-DCF120177644,2026-07-27T14:43:29.759911
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20261006,HOSP-001,DEPT-DIAG,2026-10-06,,,kpi_006,Patient Satisfaction Score,Patient Experience,8.0,2.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261006,PEX-KPI-DCF120177644,2026-07-27T14:43:29.763336
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20261007,HOSP-001,DEPT-DIAG,2026-10-07,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,46.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261007,PEX-KPI-DCF120177644,2026-07-27T14:43:29.766946
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20261007,HOSP-001,DEPT-DIAG,2026-10-07,,,kpi_006,Patient Satisfaction Score,Patient Experience,2.0,1.0,2.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261007,PEX-KPI-DCF120177644,2026-07-27T14:43:29.771775
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20261008,HOSP-001,DEPT-DIAG,2026-10-08,,,kpi_005,Patient Complaint Rate,Patient Experience,0.0,57.0,0.0,Complaints per 1000 encounters,Calculated,Provisional but Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261008,PEX-KPI-DCF120177644,2026-07-27T14:43:29.775833
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20261008,HOSP-001,DEPT-DIAG,2026-10-08,,,kpi_006,Patient Satisfaction Score,Patient Experience,5.0,2.0,2.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20261008,PEX-KPI-DCF120177644,2026-07-27T14:43:29.779232
