department_risk_record_id,hospital_id,department_id,reporting_date,assessable_kpi_count,unavailable_kpi_count,green_kpi_count,amber_kpi_count,red_kpi_count,critical_kpi_count,low_utilisation_count,watch_condition_count,repeated_breach_count,deteriorating_kpi_count,provisional_kpi_count,maximum_kpi_risk_score,average_assessable_kpi_risk_score,concurrent_risk_flag,concurrent_kpi_count,concurrent_kpi_list,concurrence_score,concurrence_rule_id,escalation_score,department_risk_score_raw,department_risk_score_normalized,department_priority_tier,urgency_level,dominant_kpi_id,dominant_kpi_name,dominant_kpi_score,dominant_driver_reason,dominant_driver_is_provisional,secondary_driver_1,secondary_driver_2,contributing_kpi_count,contributing_kpi_list,confidence_level,contains_provisional_kpi,provisional_risk_flag,provisional_risk_contribution,provisional_contribution_materiality,governance_warning,evidence_pack_id,data_availability_status,department_data_availability_rate,minimum_assessable_kpi_requirement,engine_run_id,processed_at,kpi_id,threshold_state,threshold_is_provisional,dominant_threshold_is_provisional,dominant_breach_type_governed,dominant_driver_governance_warning,dominant_driver_reason_governed
DRS-03D7043F7D8E,HOSP-001,DEPT-ICU,2026-04-26,3,3,1,1,1,0,0,3,1,0,2,71.7391,45.74636666666667,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,3.0,47.056505,64.4922,High,Immediate Review,kpi_001,Staffing Level,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_002,kpi_003,2,kpi_001; kpi_002,Moderate,True,False,11.1522,Minor,Department contains provisional threshold KPIs,DEP-EP-11D9584BED65,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-225EEF01095D,HOSP-001,DEPT-PEX,2026-04-26,3,3,3,0,0,0,0,3,0,2,2,23.913,18.840566666666668,False,2,kpi_002; kpi_006,0.0,,4.0,16.813019999999998,23.0427,Monitor,Routine Monitoring,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_001,2,kpi_002; kpi_006,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-C1492E6BAB70,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-E350392BD49A,HOSP-001,DEPT-SURG,2026-04-26,4,2,4,0,0,0,0,3,0,1,2,23.913,12.9565,False,1,kpi_002,0.0,,2.0,14.8478,20.3493,Monitor,Routine Monitoring,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_003,kpi_001,1,kpi_002,Moderate,True,False,14.8696,Minor,Department contains provisional threshold KPIs,DEP-EP-9548C8CF80F4,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-BCC754FFDB72,HOSP-001,DEPT-MED,2026-04-26,4,2,4,0,0,0,0,1,0,1,2,23.913,8.9239,False,1,kpi_006,0.0,,2.0,13.63802,18.6913,Monitor,Routine Monitoring,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_003,kpi_001,1,kpi_006,Moderate,True,False,7.4348,Minor,Department contains provisional threshold KPIs,DEP-EP-D784FFBA8531,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-904467977AAD,HOSP-001,DEPT-ADM,2026-04-26,3,3,3,0,0,0,0,1,0,1,2,15.2174,7.971,False,1,kpi_006,0.0,,2.0,9.43913,12.9366,Stable,Routine Monitoring,kpi_006,Patient Satisfaction Score,15.2174,watch=Low; trend=deteriorating,False,kpi_001,kpi_002,1,kpi_006,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-0BA3BBDC54CA,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-79EF065498A4,HOSP-001,DEPT-DIAG,2026-04-27,5,1,4,0,1,0,0,5,0,4,2,93.4783,28.68914,True,3,kpi_001; kpi_002; kpi_004,10.0,Workforce Pressure; Staffing-Flow Pressure,8.0,52.971977,72.5995,High,Immediate Review,kpi_002,Staff Absenteeism Rate,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_001,kpi_004,3,kpi_002; kpi_001; kpi_004,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-9B2348DA8D84,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-E2DC03D52674,HOSP-001,DEPT-PEX,2026-04-27,3,3,2,0,1,0,0,3,0,3,2,76.087,38.4058,True,3,kpi_001; kpi_002; kpi_006,5.0,Workforce Pressure,6.0,47.110890000000005,64.5667,High,Immediate Review,kpi_006,Patient Satisfaction Score,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_002,kpi_001,3,kpi_006; kpi_002; kpi_001,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-B14F51BC7026,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-72E1D7817EA2,HOSP-001,DEPT-ED,2026-04-27,5,1,4,1,0,0,0,4,0,4,2,65.2174,26.26304,True,4,kpi_002; kpi_004; kpi_005; kpi_006,10.0,Flow-Complaint Pressure; Complaint-Satisfaction Pressure,8.0,39.52674199999999,54.1724,Elevated,Prompt Review,kpi_004,Average Patient Waiting Time,65.2174,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_002,kpi_005,4,kpi_004; kpi_002; kpi_005; kpi_006,Moderate,True,True,20.4457,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-35865E36A5E5,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-FA5C09171990,HOSP-001,DEPT-MED,2026-04-27,4,2,1,3,0,0,0,4,0,1,2,43.4783,38.4049,True,4,kpi_001; kpi_002; kpi_003; kpi_006,5.0,Workforce Pressure,2.0,32.036705,43.9071,Elevated,Review Soon,kpi_001,Staffing Level,43.4783,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_002,kpi_003,4,kpi_001; kpi_002; kpi_003; kpi_006,Moderate,True,True,42.75,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-9A650FDE8DFC,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-9EBF3901CE05,HOSP-001,DEPT-ICU,2026-04-27,4,2,4,0,0,0,0,3,1,2,2,30.4348,18.16305,False,2,kpi_002; kpi_006,0.0,,7.0,19.844575,27.1975,Monitor,Prompt Review,kpi_002,Staff Absenteeism Rate,30.4348,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_001,2,kpi_002; kpi_006,Moderate,True,False,7.4348,Minor,Department contains provisional threshold KPIs,DEP-EP-9A7AEF6068F3,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-87CA540961E1,HOSP-001,DEPT-OPC,2026-04-27,5,1,5,0,0,0,0,4,0,4,2,23.913,14.77608,True,3,kpi_001; kpi_004; kpi_006,5.0,Staffing-Flow Pressure,8.0,16.743674,22.9476,Monitor,Routine Monitoring,kpi_004,Average Patient Waiting Time,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_006,3,kpi_004; kpi_001; kpi_006,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-439CE8FD7E95,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-E9B5B79ACDC5,HOSP-001,DEPT-SURG,2026-04-27,3,3,3,0,0,0,0,2,0,0,2,14.8696,10.029,False,0,,0.0,,0.0,9.70002,13.2941,Stable,Routine Monitoring,kpi_003,Bed Occupancy Rate,14.8696,watch=Low,True,kpi_002,kpi_001,0,,Moderate,True,True,14.8696,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-7CBA85150364,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Normal Operating Band,True,True,No Breach,Dominant risk driver uses provisional threshold,No current adverse indicators
DRS-C8BCACE1C211,HOSP-001,DEPT-ADM,2026-04-27,2,4,2,0,0,0,0,0,0,0,2,2.1739,2.1739,False,0,,0.0,,0.0,1.6304250000000002,2.2345,Stable,Routine Monitoring,kpi_001,Staffing Level,2.1739,No current adverse indicators,False,kpi_002,,0,,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-DB1907DA83AE,Limited,0.3333333333333333,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-C06C732C53FE,HOSP-001,DEPT-MED,2026-04-28,4,2,3,0,1,0,0,2,0,2,2,93.4783,29.5761,False,2,kpi_001; kpi_006,0.0,,4.0,51.338065,70.3602,High,Immediate Review,kpi_006,Patient Satisfaction Score,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_001,kpi_003,2,kpi_006; kpi_001,Moderate,True,False,7.4348,Minor,Department contains provisional threshold KPIs,DEP-EP-EDD83DB3ED36,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-CF449CAE0B7B,HOSP-001,DEPT-OPC,2026-04-28,5,1,3,0,2,0,0,5,0,4,2,76.087,39.99348,True,4,kpi_001; kpi_002; kpi_004; kpi_006,10.0,Workforce Pressure; Staffing-Flow Pressure,8.0,48.537194,66.5215,High,Immediate Review,kpi_001,Staffing Level,76.087,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_002,kpi_004,4,kpi_001; kpi_002; kpi_004; kpi_006,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-6AF9FEF4CDF0,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-0A10A9F86A74,HOSP-001,DEPT-SURG,2026-04-28,4,2,3,0,1,0,0,2,0,0,2,67.3913,23.440225,False,1,kpi_006,0.0,,0.0,37.3581525,51.2003,Elevated,Immediate Review,kpi_006,Patient Satisfaction Score,67.3913,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_003,kpi_002,1,kpi_006,Moderate,True,False,11.1522,Minor,Department contains provisional threshold KPIs,DEP-EP-EDE5AB2940B0,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-1166A91931C2,HOSP-001,DEPT-DIAG,2026-04-28,5,1,4,1,0,0,0,5,0,5,2,60.8696,29.1239,True,4,kpi_001; kpi_002; kpi_004; kpi_006,10.0,Workforce Pressure; Staffing-Flow Pressure,10.0,38.62849,52.9414,Elevated,Prompt Review,kpi_004,Average Patient Waiting Time,60.8696,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_001,kpi_002,4,kpi_004; kpi_001; kpi_002; kpi_006,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-9C20EC339E93,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-CFF23E274A1B,HOSP-001,DEPT-ICU,2026-04-28,4,2,3,1,0,0,0,4,1,2,2,40.8913,26.527175,True,3,kpi_001; kpi_002; kpi_003,5.0,Workforce Pressure,7.0,27.8092375,38.1133,Elevated,Prompt Review,kpi_003,Bed Occupancy Rate,40.8913,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_001,3,kpi_003; kpi_002; kpi_001,Moderate,True,True,40.8913,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-1D8677B07D6A,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Lower Amber,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Lower Amber; breach=Provisional Breach
DRS-C12FE0D3CCDF,HOSP-001,DEPT-PEX,2026-04-28,2,4,2,0,0,0,0,2,0,2,2,23.913,23.913,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,4.0,19.08475,26.1561,Monitor,Review Soon,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,,2,kpi_001; kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-D0449A4EFF2F,Limited,0.3333333333333333,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-65CF15EDBFC7,HOSP-001,DEPT-ED,2026-04-28,5,1,5,0,0,0,0,4,0,4,2,23.913,16.5152,False,3,kpi_002; kpi_004; kpi_006,0.0,,8.0,16.51541,22.6348,Monitor,Routine Monitoring,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_004,kpi_006,3,kpi_002; kpi_004; kpi_006,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-1B1FAE895228,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-A206C2AFF34E,HOSP-001,DEPT-ADM,2026-04-28,3,3,3,0,0,0,0,2,0,0,2,6.5217,5.072433333333334,False,0,,0.0,,0.0,4.456495,6.1077,Stable,Routine Monitoring,kpi_001,Staffing Level,6.5217,watch=Low,False,kpi_006,kpi_002,0,,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-81E766069F6C,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-69BE388CD79D,HOSP-001,DEPT-ICU,2026-04-29,4,2,2,1,1,0,0,4,1,2,2,100.0,46.6522,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,7.0,60.44566,82.8424,Critical,Immediate Review,kpi_002,Staff Absenteeism Rate,100.0,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_001,kpi_003,2,kpi_002; kpi_001,Moderate,True,False,14.8696,Minor,Department contains provisional threshold KPIs,DEP-EP-F443522F472D,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-23440B607CC7,HOSP-001,DEPT-MED,2026-04-29,4,2,2,1,0,1,0,4,0,1,2,85.5,38.7663,False,3,kpi_001; kpi_003; kpi_006,0.0,,7.0,50.80489,69.6294,High,Immediate Review,kpi_003,Bed Occupancy Rate,85.5,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,True,kpi_001,kpi_006,3,kpi_003; kpi_001; kpi_006,Moderate,True,True,85.5,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-3C12CA881AD3,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Critical Capacity Pressure,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Critical Capacity Pressure; breach=Provisional Breach
DRS-E21728F6C4A4,HOSP-001,DEPT-SURG,2026-04-29,4,2,1,3,0,0,0,4,0,1,2,47.8261,38.4049,True,4,kpi_001; kpi_002; kpi_003; kpi_006,5.0,Workforce Pressure,2.0,33.993215,46.5886,Elevated,Prompt Review,kpi_001,Staffing Level,47.8261,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_002,kpi_003,4,kpi_001; kpi_002; kpi_003; kpi_006,Moderate,True,True,42.75,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-D4DF512B025D,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-33635BE3E4CB,HOSP-001,DEPT-DIAG,2026-04-29,4,2,4,0,0,0,0,3,0,3,2,23.913,16.225525,True,3,kpi_001; kpi_002; kpi_004,10.0,Workforce Pressure; Staffing-Flow Pressure,6.0,17.7285075,24.2974,Monitor,Routine Monitoring,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_004,3,kpi_001; kpi_002; kpi_004,Moderate,True,False,1.8587,Minor,Department contains provisional threshold KPIs,DEP-EP-BA47A030A4F2,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-37229D1F16F3,HOSP-001,DEPT-OPC,2026-04-29,4,2,4,0,0,0,0,3,0,3,2,23.913,14.66575,True,2,kpi_001; kpi_004,5.0,Staffing-Flow Pressure,6.0,16.510575,22.6282,Monitor,Routine Monitoring,kpi_004,Average Patient Waiting Time,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_005,2,kpi_004; kpi_001,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-1655DEBC96F5,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-497EA82F8008,HOSP-001,DEPT-ED,2026-04-29,5,1,5,0,0,0,0,4,0,3,2,23.913,14.77606,False,2,kpi_002; kpi_004,0.0,,6.0,15.793667999999998,21.6456,Monitor,Routine Monitoring,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_004,kpi_005,2,kpi_002; kpi_004,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-EC722966B9C5,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-D8DBF11BEF3A,HOSP-001,DEPT-PEX,2026-04-29,3,3,3,0,0,0,0,3,0,2,2,15.2174,13.0435,False,2,kpi_002; kpi_006,0.0,,4.0,11.16088,15.2963,Monitor,Routine Monitoring,kpi_002,Staff Absenteeism Rate,15.2174,watch=Low; trend=deteriorating,False,kpi_006,kpi_001,2,kpi_002; kpi_006,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-6997C11E5A26,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-EF215EB2A62A,HOSP-001,DEPT-ADM,2026-04-29,3,3,3,0,0,0,0,1,0,0,2,6.5217,3.623166666666666,False,0,,0.0,,0.0,4.021715,5.5119,Stable,Routine Monitoring,kpi_006,Patient Satisfaction Score,6.5217,watch=Low,False,kpi_001,kpi_002,0,,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-38EE5B954937,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-528E6D047447,HOSP-001,DEPT-PEX,2026-04-30,3,3,1,0,2,0,0,3,0,2,2,93.4783,60.14496666666668,False,2,kpi_002; kpi_006,0.0,,4.0,60.508725000000005,82.9288,Critical,Immediate Review,kpi_002,Staff Absenteeism Rate,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_006,kpi_001,2,kpi_002; kpi_006,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-389C43ACB610,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-53AE74954503,HOSP-001,DEPT-SURG,2026-04-30,4,2,3,0,1,0,0,3,0,1,2,93.4783,30.891325,False,1,kpi_006,0.0,,2.0,51.532632500000005,70.6268,High,Immediate Review,kpi_006,Patient Satisfaction Score,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_003,kpi_002,1,kpi_006,Moderate,True,False,14.8696,Minor,Department contains provisional threshold KPIs,DEP-EP-C2A4CD33AB97,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-0CDC48581E38,HOSP-001,DEPT-OPC,2026-04-30,5,1,4,1,0,0,0,4,0,4,2,60.8696,25.39348,True,4,kpi_001; kpi_004; kpi_005; kpi_006,15.0,Flow-Complaint Pressure; Complaint-Satisfaction Pressure; Staffing-Flow Pressure,8.0,38.059364,52.1614,Elevated,Prompt Review,kpi_004,Average Patient Waiting Time,60.8696,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_001,kpi_005,4,kpi_004; kpi_001; kpi_005; kpi_006,Moderate,True,True,20.4457,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-A2D38AEC20EA,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-8CE9C9E5D0BF,HOSP-001,DEPT-ED,2026-04-30,5,1,4,1,0,0,0,5,0,4,2,43.4783,23.90652,True,4,kpi_001; kpi_002; kpi_004; kpi_006,10.0,Workforce Pressure; Staffing-Flow Pressure,8.0,29.037191,39.7962,Elevated,Review Soon,kpi_001,Staffing Level,43.4783,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_002,kpi_004,4,kpi_001; kpi_002; kpi_004; kpi_006,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-8266F1278459,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-2514283A5561,HOSP-001,DEPT-MED,2026-04-30,4,2,3,1,0,0,0,3,0,2,2,46.4674,23.029875,False,3,kpi_001; kpi_003; kpi_006,0.0,,4.0,28.2192925,38.6753,Elevated,Review Soon,kpi_003,Bed Occupancy Rate,46.4674,threshold=Upper Amber; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_006,3,kpi_003; kpi_001; kpi_006,Moderate,True,True,46.4674,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-E5CD8FD2F03D,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Upper Amber,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Upper Amber; breach=Provisional Breach
DRS-7E639B9BC13E,HOSP-001,DEPT-ICU,2026-04-30,4,2,4,0,0,0,0,4,1,2,2,30.4348,16.760875,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,7.0,20.1739225,27.6489,Monitor,Prompt Review,kpi_002,Staff Absenteeism Rate,30.4348,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_003,2,kpi_002; kpi_001,Moderate,True,False,14.8696,Minor,Department contains provisional threshold KPIs,DEP-EP-AEF2A07D01F4,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
