evidence_record_id,relationship_record_id,evidence_type,source_reference,records_used,calculation_method,result_summary,engine_run_id,processed_at
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-DEPT-ADM-kpi_001-kpi_002,Pairwise Association,analytical_six_kpi_daily.csv,365.0,Pearson and Spearman correlation; direction agreement,Pearson=-0.6971; Spearman=-0.6763,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_003,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=31.45; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=25.0; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=5.37; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_002-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=16.93; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_003-kpi_004,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_003-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=18.4; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_003-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_003-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=18.4; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_003-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_003-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=17.24; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_004-kpi_005,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_004-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=16.1; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_004-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_004-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=17.5; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_005-kpi_006,RELCF-20260728043649-HOSP-001-DEPT-SURG-kpi_005-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=0.0; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_001-kpi_002,RELCF-20260728043649-HOSP-001-ALL-kpi_001-kpi_002,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=36.61; class=Supported Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_001-kpi_003,RELCF-20260728043649-HOSP-001-ALL-kpi_001-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=13.09; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_001-kpi_004,RELCF-20260728043649-HOSP-001-ALL-kpi_001-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=35.01; class=Supported Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_001-kpi_005,RELCF-20260728043649-HOSP-001-ALL-kpi_001-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=14.2; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_001-kpi_006,RELCF-20260728043649-HOSP-001-ALL-kpi_001-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=12.82; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_002-kpi_003,RELCF-20260728043649-HOSP-001-ALL-kpi_002-kpi_003,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=25.73; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_002-kpi_004,RELCF-20260728043649-HOSP-001-ALL-kpi_002-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=36.13; class=Supported Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_002-kpi_005,RELCF-20260728043649-HOSP-001-ALL-kpi_002-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=11.69; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_002-kpi_006,RELCF-20260728043649-HOSP-001-ALL-kpi_002-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=13.1; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_003-kpi_004,RELCF-20260728043649-HOSP-001-ALL-kpi_003-kpi_004,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=15.41; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_003-kpi_005,RELCF-20260728043649-HOSP-001-ALL-kpi_003-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,0.0,Weighted component scoring with contradiction penalty,CF score=14.76; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_003-kpi_006,RELCF-20260728043649-HOSP-001-ALL-kpi_003-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=12.89; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_004-kpi_005,RELCF-20260728043649-HOSP-001-ALL-kpi_004-kpi_005,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=31.78; class=Weak Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_004-kpi_006,RELCF-20260728043649-HOSP-001-ALL-kpi_004-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=36.53; class=Supported Association,RELCF-20260728043649,2026-07-28T04:37:58.486833
EVID-RELCF-20260728043649-RELCF-20260728043649-HOSP-001-ALL-kpi_005-kpi_006,RELCF-20260728043649-HOSP-001-ALL-kpi_005-kpi_006,Contributing Factor Score,analytical_kpi_risk_scores_daily.csv,100.0,Weighted component scoring with contradiction penalty,CF score=10.9; class=No Supported Relationship,RELCF-20260728043649,2026-07-28T04:37:58.486833
