comparison_id,scenario_run_id_a,scenario_run_id_b,comparator_a,comparator_b,approval_package_id,episode_id,scenario_template_id,incremental_primary_kpi_change,confidence_change,warning_change,comparator_relationship,evidence_basis
COMP-SR-BL-D82D03A02C1E510E-COMP-EXP-002-Expected-vs-Conservative,SR-BL-D82D03A02C1E510E-COMP-EXP-002,SR-BL-D82D03A02C1E510E-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,SCEN-ABS-001,-10.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-D82D03A02C1E510E-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-D82D03A02C1E510E-COMP-HIGH-002,SR-BL-D82D03A02C1E510E-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,SCEN-ABS-001,-15.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-D82D03A02C1E510E-COMP-EXP-002-Expected-vs-Baseline,SR-BL-D82D03A02C1E510E-COMP-EXP-002,SR-BL-D82D03A02C1E510E-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,SCEN-ABS-001,-20.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-D82D03A02C1E510E-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-D82D03A02C1E510E-COMP-HIGH-002,SR-BL-D82D03A02C1E510E-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-2AE42776F9AA2C7D-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-2AE42776F9AA2C7D-COMP-CONS-002,SR-BL-2AE42776F9AA2C7D-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,SCEN-ABS-001,-9.999999999999998,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-2AE42776F9AA2C7D-COMP-EXP-002-Expected-vs-Conservative,SR-BL-2AE42776F9AA2C7D-COMP-EXP-002,SR-BL-2AE42776F9AA2C7D-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,SCEN-ABS-001,-9.999999999999998,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-2AE42776F9AA2C7D-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-2AE42776F9AA2C7D-COMP-HIGH-002,SR-BL-2AE42776F9AA2C7D-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,SCEN-ABS-001,-14.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-2AE42776F9AA2C7D-COMP-EXP-002-Expected-vs-Baseline,SR-BL-2AE42776F9AA2C7D-COMP-EXP-002,SR-BL-2AE42776F9AA2C7D-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,SCEN-ABS-001,-19.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-2AE42776F9AA2C7D-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-2AE42776F9AA2C7D-COMP-HIGH-002,SR-BL-2AE42776F9AA2C7D-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,EP-HOSP-001-DEPT-DIAG-kpi_002-20260727,SCEN-ABS-001,-34.99999999999999,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-24C7187D9091688F-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-24C7187D9091688F-COMP-CONS-002,SR-BL-24C7187D9091688F-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,SCEN-ABS-001,-10.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-24C7187D9091688F-COMP-EXP-002-Expected-vs-Conservative,SR-BL-24C7187D9091688F-COMP-EXP-002,SR-BL-24C7187D9091688F-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,SCEN-ABS-001,-10.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-24C7187D9091688F-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-24C7187D9091688F-COMP-HIGH-002,SR-BL-24C7187D9091688F-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,SCEN-ABS-001,-15.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-24C7187D9091688F-COMP-EXP-002-Expected-vs-Baseline,SR-BL-24C7187D9091688F-COMP-EXP-002,SR-BL-24C7187D9091688F-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,SCEN-ABS-001,-20.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-24C7187D9091688F-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-24C7187D9091688F-COMP-HIGH-002,SR-BL-24C7187D9091688F-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-294CD3C94DA05CCF-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-294CD3C94DA05CCF-COMP-CONS-002,SR-BL-294CD3C94DA05CCF-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,SCEN-ABS-001,-10.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-294CD3C94DA05CCF-COMP-EXP-002-Expected-vs-Conservative,SR-BL-294CD3C94DA05CCF-COMP-EXP-002,SR-BL-294CD3C94DA05CCF-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,SCEN-ABS-001,-10.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-294CD3C94DA05CCF-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-294CD3C94DA05CCF-COMP-HIGH-002,SR-BL-294CD3C94DA05CCF-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,SCEN-ABS-001,-15.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-294CD3C94DA05CCF-COMP-EXP-002-Expected-vs-Baseline,SR-BL-294CD3C94DA05CCF-COMP-EXP-002,SR-BL-294CD3C94DA05CCF-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,SCEN-ABS-001,-20.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-294CD3C94DA05CCF-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-294CD3C94DA05CCF-COMP-HIGH-002,SR-BL-294CD3C94DA05CCF-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-811CC10E28CE7105-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-811CC10E28CE7105-COMP-CONS-002,SR-BL-811CC10E28CE7105-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,SCEN-ABS-001,-10.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-811CC10E28CE7105-COMP-EXP-002-Expected-vs-Conservative,SR-BL-811CC10E28CE7105-COMP-EXP-002,SR-BL-811CC10E28CE7105-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,SCEN-ABS-001,-10.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-811CC10E28CE7105-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-811CC10E28CE7105-COMP-HIGH-002,SR-BL-811CC10E28CE7105-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,SCEN-ABS-001,-14.999999999999993,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-811CC10E28CE7105-COMP-EXP-002-Expected-vs-Baseline,SR-BL-811CC10E28CE7105-COMP-EXP-002,SR-BL-811CC10E28CE7105-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,SCEN-ABS-001,-20.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-811CC10E28CE7105-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-811CC10E28CE7105-COMP-HIGH-002,SR-BL-811CC10E28CE7105-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,SCEN-ABS-001,-34.99999999999999,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-C08CF67492F5A2D8-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-C08CF67492F5A2D8-COMP-CONS-002,SR-BL-C08CF67492F5A2D8-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,SCEN-ABS-001,-9.999999999999993,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-C08CF67492F5A2D8-COMP-EXP-002-Expected-vs-Conservative,SR-BL-C08CF67492F5A2D8-COMP-EXP-002,SR-BL-C08CF67492F5A2D8-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,SCEN-ABS-001,-10.00000000000001,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-C08CF67492F5A2D8-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-C08CF67492F5A2D8-COMP-HIGH-002,SR-BL-C08CF67492F5A2D8-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,SCEN-ABS-001,-14.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-C08CF67492F5A2D8-COMP-EXP-002-Expected-vs-Baseline,SR-BL-C08CF67492F5A2D8-COMP-EXP-002,SR-BL-C08CF67492F5A2D8-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,SCEN-ABS-001,-20.000000000000004,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-C08CF67492F5A2D8-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-C08CF67492F5A2D8-COMP-HIGH-002,SR-BL-C08CF67492F5A2D8-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-DBA45C7ECC024F2A-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-DBA45C7ECC024F2A-COMP-CONS-002,SR-BL-DBA45C7ECC024F2A-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,SCEN-ABS-001,-9.999999999999998,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-DBA45C7ECC024F2A-COMP-EXP-002-Expected-vs-Conservative,SR-BL-DBA45C7ECC024F2A-COMP-EXP-002,SR-BL-DBA45C7ECC024F2A-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,SCEN-ABS-001,-9.999999999999998,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-DBA45C7ECC024F2A-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-DBA45C7ECC024F2A-COMP-HIGH-002,SR-BL-DBA45C7ECC024F2A-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,SCEN-ABS-001,-14.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-DBA45C7ECC024F2A-COMP-EXP-002-Expected-vs-Baseline,SR-BL-DBA45C7ECC024F2A-COMP-EXP-002,SR-BL-DBA45C7ECC024F2A-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,SCEN-ABS-001,-19.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-DBA45C7ECC024F2A-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-DBA45C7ECC024F2A-COMP-HIGH-002,SR-BL-DBA45C7ECC024F2A-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,SCEN-ABS-001,-34.99999999999999,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-E071EA94B2CE7EF4-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-E071EA94B2CE7EF4-COMP-CONS-002,SR-BL-E071EA94B2CE7EF4-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,SCEN-ABS-001,-9.999999999999993,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-E071EA94B2CE7EF4-COMP-EXP-002-Expected-vs-Conservative,SR-BL-E071EA94B2CE7EF4-COMP-EXP-002,SR-BL-E071EA94B2CE7EF4-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,SCEN-ABS-001,-10.00000000000001,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-E071EA94B2CE7EF4-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-E071EA94B2CE7EF4-COMP-HIGH-002,SR-BL-E071EA94B2CE7EF4-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,SCEN-ABS-001,-14.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-E071EA94B2CE7EF4-COMP-EXP-002-Expected-vs-Baseline,SR-BL-E071EA94B2CE7EF4-COMP-EXP-002,SR-BL-E071EA94B2CE7EF4-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,SCEN-ABS-001,-20.000000000000004,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-E071EA94B2CE7EF4-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-E071EA94B2CE7EF4-COMP-HIGH-002,SR-BL-E071EA94B2CE7EF4-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-22F79AE722DD9BCE-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-22F79AE722DD9BCE-COMP-CONS-002,SR-BL-22F79AE722DD9BCE-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,SCEN-ABS-001,-9.999999999999988,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-22F79AE722DD9BCE-COMP-EXP-002-Expected-vs-Conservative,SR-BL-22F79AE722DD9BCE-COMP-EXP-002,SR-BL-22F79AE722DD9BCE-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,SCEN-ABS-001,-10.000000000000009,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-22F79AE722DD9BCE-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-22F79AE722DD9BCE-COMP-HIGH-002,SR-BL-22F79AE722DD9BCE-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,SCEN-ABS-001,-15.000000000000004,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-22F79AE722DD9BCE-COMP-EXP-002-Expected-vs-Baseline,SR-BL-22F79AE722DD9BCE-COMP-EXP-002,SR-BL-22F79AE722DD9BCE-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,SCEN-ABS-001,-19.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-22F79AE722DD9BCE-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-22F79AE722DD9BCE-COMP-HIGH-002,SR-BL-22F79AE722DD9BCE-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,EP-HOSP-001-DEPT-DIAG-kpi_002-20261027,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-83DE60C89519B089-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-83DE60C89519B089-COMP-CONS-002,SR-BL-83DE60C89519B089-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,SCEN-ABS-001,-9.999999999999998,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-83DE60C89519B089-COMP-EXP-002-Expected-vs-Conservative,SR-BL-83DE60C89519B089-COMP-EXP-002,SR-BL-83DE60C89519B089-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,SCEN-ABS-001,-9.999999999999998,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-83DE60C89519B089-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-83DE60C89519B089-COMP-HIGH-002,SR-BL-83DE60C89519B089-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,SCEN-ABS-001,-15.000000000000004,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-83DE60C89519B089-COMP-EXP-002-Expected-vs-Baseline,SR-BL-83DE60C89519B089-COMP-EXP-002,SR-BL-83DE60C89519B089-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,SCEN-ABS-001,-19.999999999999996,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-83DE60C89519B089-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-83DE60C89519B089-COMP-HIGH-002,SR-BL-83DE60C89519B089-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,EP-HOSP-001-DEPT-DIAG-kpi_002-20261111,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-D8BF9220CA7444BB-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-D8BF9220CA7444BB-COMP-CONS-002,SR-BL-D8BF9220CA7444BB-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,SCEN-ABS-001,-10.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-D8BF9220CA7444BB-COMP-EXP-002-Expected-vs-Conservative,SR-BL-D8BF9220CA7444BB-COMP-EXP-002,SR-BL-D8BF9220CA7444BB-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,SCEN-ABS-001,-10.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
COMP-SR-BL-D8BF9220CA7444BB-COMP-HIGH-002-Higher Intensity-vs-Expected,SR-BL-D8BF9220CA7444BB-COMP-HIGH-002,SR-BL-D8BF9220CA7444BB-COMP-EXP-002,Higher Intensity,Expected,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,SCEN-ABS-001,-15.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Expected comparator results
COMP-SR-BL-D8BF9220CA7444BB-COMP-EXP-002-Expected-vs-Baseline,SR-BL-D8BF9220CA7444BB-COMP-EXP-002,SR-BL-D8BF9220CA7444BB-COMP-BASE-002,Expected,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,SCEN-ABS-001,-20.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Baseline comparator results
COMP-SR-BL-D8BF9220CA7444BB-COMP-HIGH-002-Higher Intensity-vs-Baseline,SR-BL-D8BF9220CA7444BB-COMP-HIGH-002,SR-BL-D8BF9220CA7444BB-COMP-BASE-002,Higher Intensity,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,EP-HOSP-001-DEPT-DIAG-kpi_002-20261115,SCEN-ABS-001,-35.0,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Higher Intensity versus Baseline comparator results
COMP-SR-BL-2577E4AF31EE74E2-COMP-CONS-002-Conservative-vs-Baseline,SR-BL-2577E4AF31EE74E2-COMP-CONS-002,SR-BL-2577E4AF31EE74E2-COMP-BASE-002,Conservative,Baseline,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,SCEN-ABS-001,-9.999999999999991,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Conservative versus Baseline comparator results
COMP-SR-BL-2577E4AF31EE74E2-COMP-EXP-002-Expected-vs-Conservative,SR-BL-2577E4AF31EE74E2-COMP-EXP-002,SR-BL-2577E4AF31EE74E2-COMP-CONS-002,Expected,Conservative,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,SCEN-ABS-001,-10.000000000000009,0,0.0,Higher Risk without Clear Additional Benefit,Pairwise comparison of Expected versus Conservative comparator results
