watch_record_id,integration_record_id,hospital_id,department_id,reporting_date,kpi_id,trend_direction,operational_trend_interpretation,trend_confidence,sustained_movement_flag,statistical_signal_flag,source_trend_record_id,engine_run_id,processed_at
WCH-1691B85EC98E4852,IKPI-kpi_002-HOSP-001-DEPT-ED-20260506,HOSP-001,DEPT-ED,2026-05-06,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260506-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-908B8FA7BB3D419E,IKPI-kpi_002-HOSP-001-DEPT-ED-20260507,HOSP-001,DEPT-ED,2026-05-07,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260507-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C38A21E672CE41D9,IKPI-kpi_002-HOSP-001-DEPT-ED-20260508,HOSP-001,DEPT-ED,2026-05-08,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260508-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-01AA0FFCE4154396,IKPI-kpi_002-HOSP-001-DEPT-ED-20260509,HOSP-001,DEPT-ED,2026-05-09,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260509-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C464D4AEB7EF4B49,IKPI-kpi_002-HOSP-001-DEPT-ED-20260510,HOSP-001,DEPT-ED,2026-05-10,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260510-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-AFEA40DA60FB4ECA,IKPI-kpi_002-HOSP-001-DEPT-ED-20260511,HOSP-001,DEPT-ED,2026-05-11,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260511-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-22FA9373CBC74D9E,IKPI-kpi_002-HOSP-001-DEPT-ED-20260512,HOSP-001,DEPT-ED,2026-05-12,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260512-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B7AEAB72A7264565,IKPI-kpi_002-HOSP-001-DEPT-ED-20260513,HOSP-001,DEPT-ED,2026-05-13,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260513-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4EA64DB2AE4A4C3B,IKPI-kpi_002-HOSP-001-DEPT-ED-20260514,HOSP-001,DEPT-ED,2026-05-14,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260514-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2765D2E085064FD8,IKPI-kpi_002-HOSP-001-DEPT-ED-20260515,HOSP-001,DEPT-ED,2026-05-15,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260515-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-AAD94D05827C439A,IKPI-kpi_002-HOSP-001-DEPT-ED-20260516,HOSP-001,DEPT-ED,2026-05-16,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260516-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8752CB079A564B85,IKPI-kpi_002-HOSP-001-DEPT-ED-20260517,HOSP-001,DEPT-ED,2026-05-17,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260517-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-82E9A2375C3940C1,IKPI-kpi_002-HOSP-001-DEPT-ED-20260518,HOSP-001,DEPT-ED,2026-05-18,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260518-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2E57B8C4B30941D8,IKPI-kpi_002-HOSP-001-DEPT-ED-20260519,HOSP-001,DEPT-ED,2026-05-19,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260519-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-95DA7C824AF14507,IKPI-kpi_002-HOSP-001-DEPT-ED-20260520,HOSP-001,DEPT-ED,2026-05-20,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260520-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B6E360FDFEEC4386,IKPI-kpi_002-HOSP-001-DEPT-ED-20260521,HOSP-001,DEPT-ED,2026-05-21,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260521-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0B6B1F904955490A,IKPI-kpi_002-HOSP-001-DEPT-ED-20260522,HOSP-001,DEPT-ED,2026-05-22,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260522-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DB06AFA466A548FC,IKPI-kpi_002-HOSP-001-DEPT-ED-20260523,HOSP-001,DEPT-ED,2026-05-23,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260523-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8B296E210F0A4DF6,IKPI-kpi_002-HOSP-001-DEPT-ED-20260524,HOSP-001,DEPT-ED,2026-05-24,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260524-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F224CCA77F6C486B,IKPI-kpi_002-HOSP-001-DEPT-ED-20260525,HOSP-001,DEPT-ED,2026-05-25,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260525-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-223449BA678540F7,IKPI-kpi_002-HOSP-001-DEPT-ED-20260526,HOSP-001,DEPT-ED,2026-05-26,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260526-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5C28578E6A394944,IKPI-kpi_002-HOSP-001-DEPT-ED-20260527,HOSP-001,DEPT-ED,2026-05-27,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260527-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BB81FF92B4D54C2D,IKPI-kpi_002-HOSP-001-DEPT-ED-20260528,HOSP-001,DEPT-ED,2026-05-28,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260528-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C8622D139C6543D1,IKPI-kpi_002-HOSP-001-DEPT-ED-20260529,HOSP-001,DEPT-ED,2026-05-29,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260529-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-45FDDA2836A24220,IKPI-kpi_002-HOSP-001-DEPT-ED-20260530,HOSP-001,DEPT-ED,2026-05-30,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260530-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CD7B661FDDEF449C,IKPI-kpi_002-HOSP-001-DEPT-ED-20260531,HOSP-001,DEPT-ED,2026-05-31,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260531-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-93AA2E9D5B3041D1,IKPI-kpi_002-HOSP-001-DEPT-ED-20260601,HOSP-001,DEPT-ED,2026-06-01,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260601-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6F2304F9501540A3,IKPI-kpi_002-HOSP-001-DEPT-ED-20260602,HOSP-001,DEPT-ED,2026-06-02,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260602-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-94D8DEDB65D74C13,IKPI-kpi_002-HOSP-001-DEPT-ED-20260603,HOSP-001,DEPT-ED,2026-06-03,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260603-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7DA5374F4D89493A,IKPI-kpi_002-HOSP-001-DEPT-ED-20260604,HOSP-001,DEPT-ED,2026-06-04,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260604-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4C09881D3A2B4293,IKPI-kpi_002-HOSP-001-DEPT-ED-20260605,HOSP-001,DEPT-ED,2026-06-05,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260605-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CCE541BF181549E3,IKPI-kpi_002-HOSP-001-DEPT-ED-20260606,HOSP-001,DEPT-ED,2026-06-06,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260606-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B59BEB071780488D,IKPI-kpi_002-HOSP-001-DEPT-ED-20260607,HOSP-001,DEPT-ED,2026-06-07,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260607-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EC0AD596EE964F7D,IKPI-kpi_002-HOSP-001-DEPT-ED-20260608,HOSP-001,DEPT-ED,2026-06-08,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260608-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9B2BAF89DF7A4D2A,IKPI-kpi_002-HOSP-001-DEPT-ED-20260609,HOSP-001,DEPT-ED,2026-06-09,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260609-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CF09ABC544E841E3,IKPI-kpi_002-HOSP-001-DEPT-ED-20260610,HOSP-001,DEPT-ED,2026-06-10,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260610-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-014535CC3D4F4604,IKPI-kpi_002-HOSP-001-DEPT-ED-20260611,HOSP-001,DEPT-ED,2026-06-11,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260611-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3AD6592C74274112,IKPI-kpi_002-HOSP-001-DEPT-ED-20260612,HOSP-001,DEPT-ED,2026-06-12,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260612-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2C10764E737A403A,IKPI-kpi_002-HOSP-001-DEPT-ED-20260613,HOSP-001,DEPT-ED,2026-06-13,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260613-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9DFDBE64F41A4083,IKPI-kpi_002-HOSP-001-DEPT-ED-20260614,HOSP-001,DEPT-ED,2026-06-14,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260614-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5AC88E3595834F1E,IKPI-kpi_002-HOSP-001-DEPT-ED-20260615,HOSP-001,DEPT-ED,2026-06-15,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260615-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A31CD714373641ED,IKPI-kpi_002-HOSP-001-DEPT-ED-20260616,HOSP-001,DEPT-ED,2026-06-16,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260616-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-42CDCB9A7DB447BD,IKPI-kpi_002-HOSP-001-DEPT-ED-20260617,HOSP-001,DEPT-ED,2026-06-17,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260617-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B4A9BCDB4753451E,IKPI-kpi_002-HOSP-001-DEPT-ED-20260618,HOSP-001,DEPT-ED,2026-06-18,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260618-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F793062770164D15,IKPI-kpi_002-HOSP-001-DEPT-ED-20260619,HOSP-001,DEPT-ED,2026-06-19,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260619-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A87CCC1E26C04EE8,IKPI-kpi_002-HOSP-001-DEPT-ED-20260620,HOSP-001,DEPT-ED,2026-06-20,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260620-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DE2E71B65A824BD8,IKPI-kpi_002-HOSP-001-DEPT-ED-20260621,HOSP-001,DEPT-ED,2026-06-21,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260621-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-03D75D7F8F2B447D,IKPI-kpi_002-HOSP-001-DEPT-ED-20260622,HOSP-001,DEPT-ED,2026-06-22,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260622-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D3F642E91C4B45A3,IKPI-kpi_002-HOSP-001-DEPT-ED-20260623,HOSP-001,DEPT-ED,2026-06-23,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260623-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-10C54760A0BF498D,IKPI-kpi_002-HOSP-001-DEPT-ED-20260624,HOSP-001,DEPT-ED,2026-06-24,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260624-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FEBC4C97FAE04AB0,IKPI-kpi_002-HOSP-001-DEPT-ED-20260625,HOSP-001,DEPT-ED,2026-06-25,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260625-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-426DA0EF59AC4739,IKPI-kpi_002-HOSP-001-DEPT-ED-20260626,HOSP-001,DEPT-ED,2026-06-26,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260626-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-586644F3FBB54234,IKPI-kpi_002-HOSP-001-DEPT-ED-20260627,HOSP-001,DEPT-ED,2026-06-27,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260627-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C0B12919EC4F4872,IKPI-kpi_002-HOSP-001-DEPT-ED-20260628,HOSP-001,DEPT-ED,2026-06-28,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260628-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0912D8F61E97423D,IKPI-kpi_002-HOSP-001-DEPT-ED-20260629,HOSP-001,DEPT-ED,2026-06-29,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260629-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-889017037DA04972,IKPI-kpi_002-HOSP-001-DEPT-ED-20260630,HOSP-001,DEPT-ED,2026-06-30,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260630-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1B2B0B0FF84A4CAE,IKPI-kpi_002-HOSP-001-DEPT-ED-20260701,HOSP-001,DEPT-ED,2026-07-01,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260701-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-892E58FD6B054121,IKPI-kpi_002-HOSP-001-DEPT-ED-20260702,HOSP-001,DEPT-ED,2026-07-02,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260702-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DCC1F0C49BFA4E55,IKPI-kpi_002-HOSP-001-DEPT-ED-20260703,HOSP-001,DEPT-ED,2026-07-03,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260703-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-41242722AE9F437A,IKPI-kpi_002-HOSP-001-DEPT-ED-20260704,HOSP-001,DEPT-ED,2026-07-04,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260704-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-56C9DBB4D3E94975,IKPI-kpi_002-HOSP-001-DEPT-ED-20260705,HOSP-001,DEPT-ED,2026-07-05,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260705-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-77A431D3475244F9,IKPI-kpi_002-HOSP-001-DEPT-ED-20260706,HOSP-001,DEPT-ED,2026-07-06,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260706-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0E9EB2002EA84A5E,IKPI-kpi_002-HOSP-001-DEPT-ED-20260707,HOSP-001,DEPT-ED,2026-07-07,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260707-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B56B1D34E23A4EC2,IKPI-kpi_002-HOSP-001-DEPT-ED-20260708,HOSP-001,DEPT-ED,2026-07-08,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260708-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DC1AF24C2E484FC1,IKPI-kpi_002-HOSP-001-DEPT-ED-20260709,HOSP-001,DEPT-ED,2026-07-09,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260709-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-69FF99DA97E048E5,IKPI-kpi_002-HOSP-001-DEPT-ED-20260710,HOSP-001,DEPT-ED,2026-07-10,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260710-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BA6747376CBB44B9,IKPI-kpi_002-HOSP-001-DEPT-ED-20260711,HOSP-001,DEPT-ED,2026-07-11,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260711-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F1BA98F73D2B4289,IKPI-kpi_002-HOSP-001-DEPT-ED-20260712,HOSP-001,DEPT-ED,2026-07-12,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260712-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5C66993DE1BD4B14,IKPI-kpi_002-HOSP-001-DEPT-ED-20260713,HOSP-001,DEPT-ED,2026-07-13,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260713-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5CD7753227844463,IKPI-kpi_002-HOSP-001-DEPT-ED-20260714,HOSP-001,DEPT-ED,2026-07-14,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260714-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8CBF3CA17B2B4259,IKPI-kpi_002-HOSP-001-DEPT-ED-20260715,HOSP-001,DEPT-ED,2026-07-15,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260715-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E4704CB0D7414E0A,IKPI-kpi_002-HOSP-001-DEPT-ED-20260716,HOSP-001,DEPT-ED,2026-07-16,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260716-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0F255A60C3AF4416,IKPI-kpi_002-HOSP-001-DEPT-ED-20260717,HOSP-001,DEPT-ED,2026-07-17,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260717-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-24BD4BD37F994E48,IKPI-kpi_002-HOSP-001-DEPT-ED-20260718,HOSP-001,DEPT-ED,2026-07-18,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260718-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F5057C4C39064578,IKPI-kpi_002-HOSP-001-DEPT-ED-20260719,HOSP-001,DEPT-ED,2026-07-19,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260719-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-ABAE366848574671,IKPI-kpi_002-HOSP-001-DEPT-ED-20260720,HOSP-001,DEPT-ED,2026-07-20,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260720-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D2239C7EF72A48D4,IKPI-kpi_002-HOSP-001-DEPT-ED-20260721,HOSP-001,DEPT-ED,2026-07-21,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260721-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1D1C3B33CF434FD7,IKPI-kpi_002-HOSP-001-DEPT-ED-20260722,HOSP-001,DEPT-ED,2026-07-22,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260722-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-96B5186C36A84EC8,IKPI-kpi_002-HOSP-001-DEPT-ED-20260723,HOSP-001,DEPT-ED,2026-07-23,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260723-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3F02AAE0742546A5,IKPI-kpi_002-HOSP-001-DEPT-ED-20260724,HOSP-001,DEPT-ED,2026-07-24,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260724-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-AB90B5F5A0AD4462,IKPI-kpi_002-HOSP-001-DEPT-ED-20260725,HOSP-001,DEPT-ED,2026-07-25,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260725-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-27A21C9C74F74ED8,IKPI-kpi_002-HOSP-001-DEPT-ED-20260726,HOSP-001,DEPT-ED,2026-07-26,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260726-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-65899FF4DA32494D,IKPI-kpi_002-HOSP-001-DEPT-ED-20260727,HOSP-001,DEPT-ED,2026-07-27,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-ED-20260727-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
