exclusion_id,kpi_id,hospital_id,department_id,reporting_date,reason_code,reason_description,source_record_id,calculation_run_id,_source_domain,integration_exclusion_id,source_exclusion_id,exclusion_origin,integration_run_id
EXC-290DC06D,kpi_003,HOSP-001,DEPT-DIAG,2026-04-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260412,PF-KPI-4E7933DFEF21,patient_flow,IEXC-221270F6,EXC-290DC06D,source_engine,SIX-KPI-8EC2F4190438
EXC-0885CF0D,kpi_003,HOSP-001,DEPT-DIAG,2026-04-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260413,PF-KPI-4E7933DFEF21,patient_flow,IEXC-DE11E546,EXC-0885CF0D,source_engine,SIX-KPI-8EC2F4190438
EXC-DFC01E14,kpi_003,HOSP-001,DEPT-DIAG,2026-04-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260414,PF-KPI-4E7933DFEF21,patient_flow,IEXC-664DB9A8,EXC-DFC01E14,source_engine,SIX-KPI-8EC2F4190438
EXC-96FB0E85,kpi_003,HOSP-001,DEPT-DIAG,2026-04-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260415,PF-KPI-4E7933DFEF21,patient_flow,IEXC-0B6D6924,EXC-96FB0E85,source_engine,SIX-KPI-8EC2F4190438
EXC-AE9E68A2,kpi_003,HOSP-001,DEPT-DIAG,2026-04-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260416,PF-KPI-4E7933DFEF21,patient_flow,IEXC-A1CA5025,EXC-AE9E68A2,source_engine,SIX-KPI-8EC2F4190438
EXC-6562ABBA,kpi_003,HOSP-001,DEPT-DIAG,2026-04-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260417,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C7274C74,EXC-6562ABBA,source_engine,SIX-KPI-8EC2F4190438
EXC-AAAFAFB4,kpi_003,HOSP-001,DEPT-DIAG,2026-04-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260418,PF-KPI-4E7933DFEF21,patient_flow,IEXC-18974595,EXC-AAAFAFB4,source_engine,SIX-KPI-8EC2F4190438
EXC-70322B35,kpi_003,HOSP-001,DEPT-DIAG,2026-04-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260419,PF-KPI-4E7933DFEF21,patient_flow,IEXC-8EAB66B5,EXC-70322B35,source_engine,SIX-KPI-8EC2F4190438
EXC-D70FABD6,kpi_003,HOSP-001,DEPT-DIAG,2026-04-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260420,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C2135662,EXC-D70FABD6,source_engine,SIX-KPI-8EC2F4190438
EXC-CC5F2F38,kpi_003,HOSP-001,DEPT-DIAG,2026-04-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260421,PF-KPI-4E7933DFEF21,patient_flow,IEXC-A6A82EC9,EXC-CC5F2F38,source_engine,SIX-KPI-8EC2F4190438
EXC-29A6C913,kpi_003,HOSP-001,DEPT-DIAG,2026-04-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260422,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B7913401,EXC-29A6C913,source_engine,SIX-KPI-8EC2F4190438
EXC-08571306,kpi_003,HOSP-001,DEPT-DIAG,2026-04-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260423,PF-KPI-4E7933DFEF21,patient_flow,IEXC-82921A0A,EXC-08571306,source_engine,SIX-KPI-8EC2F4190438
EXC-97248B90,kpi_003,HOSP-001,DEPT-DIAG,2026-04-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260424,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B0B8CD7D,EXC-97248B90,source_engine,SIX-KPI-8EC2F4190438
EXC-4DE556FF,kpi_003,HOSP-001,DEPT-DIAG,2026-04-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260425,PF-KPI-4E7933DFEF21,patient_flow,IEXC-0A0F7F2D,EXC-4DE556FF,source_engine,SIX-KPI-8EC2F4190438
EXC-7F8166B0,kpi_003,HOSP-001,DEPT-DIAG,2026-04-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260426,PF-KPI-4E7933DFEF21,patient_flow,IEXC-378306D3,EXC-7F8166B0,source_engine,SIX-KPI-8EC2F4190438
EXC-04ABD13A,kpi_003,HOSP-001,DEPT-DIAG,2026-04-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260427,PF-KPI-4E7933DFEF21,patient_flow,IEXC-A59CC234,EXC-04ABD13A,source_engine,SIX-KPI-8EC2F4190438
EXC-41DD89F7,kpi_003,HOSP-001,DEPT-DIAG,2026-04-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260428,PF-KPI-4E7933DFEF21,patient_flow,IEXC-F6ADA07D,EXC-41DD89F7,source_engine,SIX-KPI-8EC2F4190438
EXC-99B35BD8,kpi_003,HOSP-001,DEPT-DIAG,2026-04-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260429,PF-KPI-4E7933DFEF21,patient_flow,IEXC-9F2724B1,EXC-99B35BD8,source_engine,SIX-KPI-8EC2F4190438
EXC-4B287F19,kpi_003,HOSP-001,DEPT-DIAG,2026-04-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260430,PF-KPI-4E7933DFEF21,patient_flow,IEXC-CBCB713C,EXC-4B287F19,source_engine,SIX-KPI-8EC2F4190438
EXC-2300A0BD,kpi_003,HOSP-001,DEPT-DIAG,2026-05-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260501,PF-KPI-4E7933DFEF21,patient_flow,IEXC-8AE62FD8,EXC-2300A0BD,source_engine,SIX-KPI-8EC2F4190438
EXC-C8366409,kpi_003,HOSP-001,DEPT-DIAG,2026-05-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260502,PF-KPI-4E7933DFEF21,patient_flow,IEXC-8FE48639,EXC-C8366409,source_engine,SIX-KPI-8EC2F4190438
EXC-59738DAF,kpi_003,HOSP-001,DEPT-DIAG,2026-05-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260503,PF-KPI-4E7933DFEF21,patient_flow,IEXC-2E9021D9,EXC-59738DAF,source_engine,SIX-KPI-8EC2F4190438
EXC-6907684A,kpi_003,HOSP-001,DEPT-DIAG,2026-05-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260504,PF-KPI-4E7933DFEF21,patient_flow,IEXC-1AA5165D,EXC-6907684A,source_engine,SIX-KPI-8EC2F4190438
EXC-CD23BD6C,kpi_003,HOSP-001,DEPT-DIAG,2026-05-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260505,PF-KPI-4E7933DFEF21,patient_flow,IEXC-96DB8F31,EXC-CD23BD6C,source_engine,SIX-KPI-8EC2F4190438
EXC-308DD1F1,kpi_003,HOSP-001,DEPT-DIAG,2026-05-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260506,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B8228B3A,EXC-308DD1F1,source_engine,SIX-KPI-8EC2F4190438
EXC-9C08A28D,kpi_003,HOSP-001,DEPT-DIAG,2026-05-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260507,PF-KPI-4E7933DFEF21,patient_flow,IEXC-AE69A45E,EXC-9C08A28D,source_engine,SIX-KPI-8EC2F4190438
EXC-C42809C2,kpi_003,HOSP-001,DEPT-DIAG,2026-05-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260508,PF-KPI-4E7933DFEF21,patient_flow,IEXC-7531109B,EXC-C42809C2,source_engine,SIX-KPI-8EC2F4190438
EXC-91C21760,kpi_003,HOSP-001,DEPT-DIAG,2026-05-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260509,PF-KPI-4E7933DFEF21,patient_flow,IEXC-CE6E03E2,EXC-91C21760,source_engine,SIX-KPI-8EC2F4190438
EXC-9437CEE9,kpi_003,HOSP-001,DEPT-DIAG,2026-05-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260510,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4A6710B7,EXC-9437CEE9,source_engine,SIX-KPI-8EC2F4190438
EXC-BBCB39EB,kpi_003,HOSP-001,DEPT-DIAG,2026-05-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260511,PF-KPI-4E7933DFEF21,patient_flow,IEXC-9586F81C,EXC-BBCB39EB,source_engine,SIX-KPI-8EC2F4190438
EXC-82C8C56E,kpi_003,HOSP-001,DEPT-DIAG,2026-05-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260512,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C906F276,EXC-82C8C56E,source_engine,SIX-KPI-8EC2F4190438
EXC-C0ABCDC3,kpi_003,HOSP-001,DEPT-DIAG,2026-05-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260513,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C0EB04DF,EXC-C0ABCDC3,source_engine,SIX-KPI-8EC2F4190438
EXC-1A9FB4EB,kpi_003,HOSP-001,DEPT-DIAG,2026-05-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260514,PF-KPI-4E7933DFEF21,patient_flow,IEXC-5B052A61,EXC-1A9FB4EB,source_engine,SIX-KPI-8EC2F4190438
EXC-57AF053F,kpi_003,HOSP-001,DEPT-DIAG,2026-05-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260515,PF-KPI-4E7933DFEF21,patient_flow,IEXC-BF19E1CC,EXC-57AF053F,source_engine,SIX-KPI-8EC2F4190438
EXC-20515A54,kpi_003,HOSP-001,DEPT-DIAG,2026-05-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260516,PF-KPI-4E7933DFEF21,patient_flow,IEXC-EA76A92A,EXC-20515A54,source_engine,SIX-KPI-8EC2F4190438
EXC-2325E95E,kpi_003,HOSP-001,DEPT-DIAG,2026-05-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260517,PF-KPI-4E7933DFEF21,patient_flow,IEXC-5E5233AE,EXC-2325E95E,source_engine,SIX-KPI-8EC2F4190438
EXC-D173DE1F,kpi_003,HOSP-001,DEPT-DIAG,2026-05-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260518,PF-KPI-4E7933DFEF21,patient_flow,IEXC-DEF374F4,EXC-D173DE1F,source_engine,SIX-KPI-8EC2F4190438
EXC-F8C88DBC,kpi_003,HOSP-001,DEPT-DIAG,2026-05-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260519,PF-KPI-4E7933DFEF21,patient_flow,IEXC-E973E138,EXC-F8C88DBC,source_engine,SIX-KPI-8EC2F4190438
EXC-ED94883C,kpi_003,HOSP-001,DEPT-DIAG,2026-05-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260520,PF-KPI-4E7933DFEF21,patient_flow,IEXC-ACAF1E8B,EXC-ED94883C,source_engine,SIX-KPI-8EC2F4190438
EXC-F46A77D9,kpi_003,HOSP-001,DEPT-DIAG,2026-05-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260521,PF-KPI-4E7933DFEF21,patient_flow,IEXC-D0B75298,EXC-F46A77D9,source_engine,SIX-KPI-8EC2F4190438
EXC-25A2020F,kpi_003,HOSP-001,DEPT-DIAG,2026-05-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260522,PF-KPI-4E7933DFEF21,patient_flow,IEXC-E4B48EB9,EXC-25A2020F,source_engine,SIX-KPI-8EC2F4190438
EXC-EF3F8404,kpi_003,HOSP-001,DEPT-DIAG,2026-05-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260523,PF-KPI-4E7933DFEF21,patient_flow,IEXC-5C142F69,EXC-EF3F8404,source_engine,SIX-KPI-8EC2F4190438
EXC-79C26C8F,kpi_003,HOSP-001,DEPT-DIAG,2026-05-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260524,PF-KPI-4E7933DFEF21,patient_flow,IEXC-68E4091C,EXC-79C26C8F,source_engine,SIX-KPI-8EC2F4190438
EXC-708700F6,kpi_003,HOSP-001,DEPT-DIAG,2026-05-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260525,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B819F416,EXC-708700F6,source_engine,SIX-KPI-8EC2F4190438
EXC-FE908B06,kpi_003,HOSP-001,DEPT-DIAG,2026-05-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260526,PF-KPI-4E7933DFEF21,patient_flow,IEXC-7FC84573,EXC-FE908B06,source_engine,SIX-KPI-8EC2F4190438
EXC-12F16AEC,kpi_003,HOSP-001,DEPT-DIAG,2026-05-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260527,PF-KPI-4E7933DFEF21,patient_flow,IEXC-72E31425,EXC-12F16AEC,source_engine,SIX-KPI-8EC2F4190438
EXC-A0977DBB,kpi_003,HOSP-001,DEPT-DIAG,2026-05-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260528,PF-KPI-4E7933DFEF21,patient_flow,IEXC-5BBBE485,EXC-A0977DBB,source_engine,SIX-KPI-8EC2F4190438
EXC-26FC156D,kpi_003,HOSP-001,DEPT-DIAG,2026-05-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260529,PF-KPI-4E7933DFEF21,patient_flow,IEXC-17CA9DE5,EXC-26FC156D,source_engine,SIX-KPI-8EC2F4190438
EXC-7E2B4085,kpi_003,HOSP-001,DEPT-DIAG,2026-05-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260530,PF-KPI-4E7933DFEF21,patient_flow,IEXC-A5CE9724,EXC-7E2B4085,source_engine,SIX-KPI-8EC2F4190438
EXC-420C1FE9,kpi_003,HOSP-001,DEPT-DIAG,2026-05-31,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260531,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B40A30BD,EXC-420C1FE9,source_engine,SIX-KPI-8EC2F4190438
EXC-8EC5F20E,kpi_003,HOSP-001,DEPT-DIAG,2026-06-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260601,PF-KPI-4E7933DFEF21,patient_flow,IEXC-983255B7,EXC-8EC5F20E,source_engine,SIX-KPI-8EC2F4190438
EXC-588EE518,kpi_003,HOSP-001,DEPT-DIAG,2026-06-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260602,PF-KPI-4E7933DFEF21,patient_flow,IEXC-43F4094F,EXC-588EE518,source_engine,SIX-KPI-8EC2F4190438
EXC-C55C215B,kpi_003,HOSP-001,DEPT-DIAG,2026-06-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260603,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4D766082,EXC-C55C215B,source_engine,SIX-KPI-8EC2F4190438
EXC-39875840,kpi_003,HOSP-001,DEPT-DIAG,2026-06-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260604,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B3EB2063,EXC-39875840,source_engine,SIX-KPI-8EC2F4190438
EXC-6618FB37,kpi_003,HOSP-001,DEPT-DIAG,2026-06-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260605,PF-KPI-4E7933DFEF21,patient_flow,IEXC-02350155,EXC-6618FB37,source_engine,SIX-KPI-8EC2F4190438
EXC-18019E95,kpi_003,HOSP-001,DEPT-DIAG,2026-06-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260606,PF-KPI-4E7933DFEF21,patient_flow,IEXC-42A18693,EXC-18019E95,source_engine,SIX-KPI-8EC2F4190438
EXC-D0CE25B9,kpi_003,HOSP-001,DEPT-DIAG,2026-06-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260607,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4FCDDDE2,EXC-D0CE25B9,source_engine,SIX-KPI-8EC2F4190438
EXC-A32E7148,kpi_003,HOSP-001,DEPT-DIAG,2026-06-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260608,PF-KPI-4E7933DFEF21,patient_flow,IEXC-2D680157,EXC-A32E7148,source_engine,SIX-KPI-8EC2F4190438
EXC-88EB7F5F,kpi_003,HOSP-001,DEPT-DIAG,2026-06-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260609,PF-KPI-4E7933DFEF21,patient_flow,IEXC-245CEE9E,EXC-88EB7F5F,source_engine,SIX-KPI-8EC2F4190438
EXC-B395CD83,kpi_003,HOSP-001,DEPT-DIAG,2026-06-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260610,PF-KPI-4E7933DFEF21,patient_flow,IEXC-F58537C3,EXC-B395CD83,source_engine,SIX-KPI-8EC2F4190438
EXC-49BD71CC,kpi_003,HOSP-001,DEPT-DIAG,2026-06-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260611,PF-KPI-4E7933DFEF21,patient_flow,IEXC-EFABCAE2,EXC-49BD71CC,source_engine,SIX-KPI-8EC2F4190438
EXC-C8235899,kpi_003,HOSP-001,DEPT-DIAG,2026-06-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260612,PF-KPI-4E7933DFEF21,patient_flow,IEXC-3CD05DE0,EXC-C8235899,source_engine,SIX-KPI-8EC2F4190438
EXC-5A51AD1D,kpi_003,HOSP-001,DEPT-DIAG,2026-06-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260613,PF-KPI-4E7933DFEF21,patient_flow,IEXC-20AFB268,EXC-5A51AD1D,source_engine,SIX-KPI-8EC2F4190438
EXC-63044D7F,kpi_003,HOSP-001,DEPT-DIAG,2026-06-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260614,PF-KPI-4E7933DFEF21,patient_flow,IEXC-F454DC58,EXC-63044D7F,source_engine,SIX-KPI-8EC2F4190438
EXC-A6879D02,kpi_003,HOSP-001,DEPT-DIAG,2026-06-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260615,PF-KPI-4E7933DFEF21,patient_flow,IEXC-5155262F,EXC-A6879D02,source_engine,SIX-KPI-8EC2F4190438
EXC-BF652305,kpi_003,HOSP-001,DEPT-DIAG,2026-06-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260616,PF-KPI-4E7933DFEF21,patient_flow,IEXC-36C85ED1,EXC-BF652305,source_engine,SIX-KPI-8EC2F4190438
EXC-1DC379C5,kpi_003,HOSP-001,DEPT-DIAG,2026-06-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260617,PF-KPI-4E7933DFEF21,patient_flow,IEXC-3219D100,EXC-1DC379C5,source_engine,SIX-KPI-8EC2F4190438
EXC-0EE483ED,kpi_003,HOSP-001,DEPT-DIAG,2026-06-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260618,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C67DCD73,EXC-0EE483ED,source_engine,SIX-KPI-8EC2F4190438
EXC-90C4052F,kpi_003,HOSP-001,DEPT-DIAG,2026-06-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260619,PF-KPI-4E7933DFEF21,patient_flow,IEXC-8A83A53F,EXC-90C4052F,source_engine,SIX-KPI-8EC2F4190438
EXC-FD0C3872,kpi_003,HOSP-001,DEPT-DIAG,2026-06-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260620,PF-KPI-4E7933DFEF21,patient_flow,IEXC-38619BD4,EXC-FD0C3872,source_engine,SIX-KPI-8EC2F4190438
EXC-6CAF9559,kpi_003,HOSP-001,DEPT-DIAG,2026-06-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260621,PF-KPI-4E7933DFEF21,patient_flow,IEXC-62E025C3,EXC-6CAF9559,source_engine,SIX-KPI-8EC2F4190438
EXC-AFF80596,kpi_003,HOSP-001,DEPT-DIAG,2026-06-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260622,PF-KPI-4E7933DFEF21,patient_flow,IEXC-06800E31,EXC-AFF80596,source_engine,SIX-KPI-8EC2F4190438
EXC-506E685B,kpi_003,HOSP-001,DEPT-DIAG,2026-06-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260623,PF-KPI-4E7933DFEF21,patient_flow,IEXC-E795112B,EXC-506E685B,source_engine,SIX-KPI-8EC2F4190438
EXC-64CEA026,kpi_003,HOSP-001,DEPT-DIAG,2026-06-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260624,PF-KPI-4E7933DFEF21,patient_flow,IEXC-D47BBE5A,EXC-64CEA026,source_engine,SIX-KPI-8EC2F4190438
EXC-F27EF6A7,kpi_003,HOSP-001,DEPT-DIAG,2026-06-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260625,PF-KPI-4E7933DFEF21,patient_flow,IEXC-851C4C78,EXC-F27EF6A7,source_engine,SIX-KPI-8EC2F4190438
EXC-FA30137F,kpi_003,HOSP-001,DEPT-DIAG,2026-06-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260626,PF-KPI-4E7933DFEF21,patient_flow,IEXC-242F5648,EXC-FA30137F,source_engine,SIX-KPI-8EC2F4190438
EXC-E074A0B1,kpi_003,HOSP-001,DEPT-DIAG,2026-06-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260627,PF-KPI-4E7933DFEF21,patient_flow,IEXC-B8815DB3,EXC-E074A0B1,source_engine,SIX-KPI-8EC2F4190438
EXC-2936F64E,kpi_003,HOSP-001,DEPT-DIAG,2026-06-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260628,PF-KPI-4E7933DFEF21,patient_flow,IEXC-4E2D13AA,EXC-2936F64E,source_engine,SIX-KPI-8EC2F4190438
EXC-29D8B4CA,kpi_003,HOSP-001,DEPT-DIAG,2026-06-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260629,PF-KPI-4E7933DFEF21,patient_flow,IEXC-7780A80F,EXC-29D8B4CA,source_engine,SIX-KPI-8EC2F4190438
EXC-3494F750,kpi_003,HOSP-001,DEPT-DIAG,2026-06-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260630,PF-KPI-4E7933DFEF21,patient_flow,IEXC-19234FF4,EXC-3494F750,source_engine,SIX-KPI-8EC2F4190438
EXC-219254C1,kpi_003,HOSP-001,DEPT-DIAG,2026-07-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260701,PF-KPI-4E7933DFEF21,patient_flow,IEXC-CBE12337,EXC-219254C1,source_engine,SIX-KPI-8EC2F4190438
EXC-878D972E,kpi_003,HOSP-001,DEPT-DIAG,2026-07-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260702,PF-KPI-4E7933DFEF21,patient_flow,IEXC-BB898B41,EXC-878D972E,source_engine,SIX-KPI-8EC2F4190438
EXC-F5AEB6D8,kpi_003,HOSP-001,DEPT-DIAG,2026-07-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260703,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C5448A39,EXC-F5AEB6D8,source_engine,SIX-KPI-8EC2F4190438
EXC-14936A46,kpi_003,HOSP-001,DEPT-DIAG,2026-07-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260704,PF-KPI-4E7933DFEF21,patient_flow,IEXC-8A78B7CD,EXC-14936A46,source_engine,SIX-KPI-8EC2F4190438
EXC-7D46916F,kpi_003,HOSP-001,DEPT-DIAG,2026-07-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260705,PF-KPI-4E7933DFEF21,patient_flow,IEXC-3049338D,EXC-7D46916F,source_engine,SIX-KPI-8EC2F4190438
EXC-93464AC7,kpi_003,HOSP-001,DEPT-DIAG,2026-07-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260706,PF-KPI-4E7933DFEF21,patient_flow,IEXC-5623170D,EXC-93464AC7,source_engine,SIX-KPI-8EC2F4190438
EXC-7678F4FC,kpi_003,HOSP-001,DEPT-DIAG,2026-07-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260707,PF-KPI-4E7933DFEF21,patient_flow,IEXC-BEE9CA4D,EXC-7678F4FC,source_engine,SIX-KPI-8EC2F4190438
EXC-27CA32D0,kpi_003,HOSP-001,DEPT-DIAG,2026-07-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260708,PF-KPI-4E7933DFEF21,patient_flow,IEXC-5A23414D,EXC-27CA32D0,source_engine,SIX-KPI-8EC2F4190438
EXC-8FE5C59D,kpi_003,HOSP-001,DEPT-DIAG,2026-07-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260709,PF-KPI-4E7933DFEF21,patient_flow,IEXC-D5E876EF,EXC-8FE5C59D,source_engine,SIX-KPI-8EC2F4190438
EXC-5F839A97,kpi_003,HOSP-001,DEPT-DIAG,2026-07-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260710,PF-KPI-4E7933DFEF21,patient_flow,IEXC-387BB4E9,EXC-5F839A97,source_engine,SIX-KPI-8EC2F4190438
EXC-6531405A,kpi_003,HOSP-001,DEPT-DIAG,2026-07-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260711,PF-KPI-4E7933DFEF21,patient_flow,IEXC-C6D7D186,EXC-6531405A,source_engine,SIX-KPI-8EC2F4190438
EXC-C1F1B148,kpi_003,HOSP-001,DEPT-DIAG,2026-07-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-DIAG-20260712,PF-KPI-4E7933DFEF21,patient_flow,IEXC-BA5E1A00,EXC-C1F1B148,source_engine,SIX-KPI-8EC2F4190438
