analytical_record_id,kpi_id,evidence_type,source_dataset,source_field,source_value,evidence_role,source_record_id,calculation_run_id
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260425,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,2.0,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260425,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260425,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260425,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260425,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260425,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260426,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,3.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260426,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260426,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,57.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260426,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260426,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260426,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,11.0,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260426,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260426,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260426,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260426,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260426,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260427,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260427,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260427,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,66.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260427,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260427,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260427,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,11.0,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260427,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260427,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260427,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260427,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260427,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260428,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260428,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260428,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,64.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260428,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260428,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260428,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,19.0,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260428,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260428,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,5.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260428,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260428,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260428,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260429,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260429,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260429,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,65.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260429,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260429,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260429,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260429,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260429,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,0.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260429,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260429,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260429,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260430,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260430,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260430,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,50.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260430,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260430,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260430,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,7.0,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260430,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260430,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260430,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260430,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260430,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260501,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260501,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260501,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,52.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260501,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260501,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260501,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,6.0,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260501,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260501,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260501,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260501,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260501,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260502,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260502,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260502,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260502,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260502,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260502,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260502,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260502,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260502,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260502,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260502,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260503,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260503,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260503,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,64.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260503,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260503,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260503,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,12.0,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260503,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260503,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,4.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260503,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260503,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260503,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260504,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260504,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260504,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,68.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260504,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260504,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260504,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,2.0,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260504,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260504,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260504,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260504,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260504,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260505,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260505,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260505,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,49.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260505,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260505,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260505,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260505,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260505,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260505,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260505,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260505,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260506,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,3.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260506,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260506,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,72.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260506,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260506,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260506,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,4.0,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260506,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260506,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260506,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260506,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260506,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260507,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260507,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260507,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,61.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260507,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260507,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260507,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260507,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260507,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,0.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260507,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260507,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260507,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260508,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260508,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260508,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,54.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260508,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260508,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260508,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260508,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260508,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260508,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260508,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260508,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260509,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260509,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260509,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,54.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260509,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260509,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260509,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,15.0,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260509,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260509,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,4.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260509,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260509,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260509,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260510,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260510,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260510,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260510,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260510,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260510,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260510,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260510,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260510,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260510,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260510,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260511,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260511,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260511,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,54.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260511,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260511,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260511,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,2.0,weighted_score_numerator,OPD-HOSP-001-DEPT-DIAG-20260511,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260511,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-DIAG-20260511,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260511,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260511,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260512,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-DIAG-20260512,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260512,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,54.0,exposure_denominator,OPD-HOSP-001-DEPT-DIAG-20260512,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260512,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
