scenario_run_id,primary_kpi_id,baseline_value,scenario_value,absolute_change,percentage_change,direction_of_change,affected_supporting_kpis,supporting_kpi_result_status
SR-BL-4AD80E402F2044AB-COMP-BASE-002,kpi_002,23.07692307692308,23.07692307692308,0.0,0.0,No Change,[],
SR-BL-4AD80E402F2044AB-COMP-CONS-002,kpi_002,23.07692307692308,20.769230769230774,-2.3076923076923066,-9.999999999999993,Decrease,[],
SR-BL-4AD80E402F2044AB-COMP-EXP-002,kpi_002,23.07692307692308,18.461538461538463,-4.615384615384617,-20.000000000000004,Decrease,[],
SR-BL-4AD80E402F2044AB-COMP-HIGH-002,kpi_002,23.07692307692308,15.000000000000002,-8.076923076923078,-35.0,Decrease,[],
SR-BL-DB148A3FC65B1A49-,kpi_002,23.07692307692308,,,,Uncertain,[],
SR-BL-9F59256B1F93A2FE-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-5F70E8D8CDCD3FA1-COMP-BASE-002,kpi_002,15.384615384615383,15.384615384615383,0.0,0.0,No Change,[],
SR-BL-5F70E8D8CDCD3FA1-COMP-CONS-002,kpi_002,15.384615384615383,13.846153846153845,-1.5384615384615383,-10.0,Decrease,[],
SR-BL-5F70E8D8CDCD3FA1-COMP-EXP-002,kpi_002,15.384615384615383,12.307692307692307,-3.0769230769230766,-20.0,Decrease,[],
SR-BL-5F70E8D8CDCD3FA1-COMP-HIGH-002,kpi_002,15.384615384615383,10.0,-5.384615384615383,-34.99999999999999,Decrease,[],
SR-BL-A49FE82E16CFE20A-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-F6FF5B6CB6C54239-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-A2D4B87CED1D8FBA-COMP-BASE-002,kpi_002,15.384615384615383,15.384615384615383,0.0,0.0,No Change,[],
SR-BL-A2D4B87CED1D8FBA-COMP-CONS-002,kpi_002,15.384615384615383,13.846153846153845,-1.5384615384615383,-10.0,Decrease,[],
SR-BL-A2D4B87CED1D8FBA-COMP-EXP-002,kpi_002,15.384615384615383,12.307692307692307,-3.0769230769230766,-20.0,Decrease,[],
SR-BL-A2D4B87CED1D8FBA-COMP-HIGH-002,kpi_002,15.384615384615383,10.0,-5.384615384615383,-34.99999999999999,Decrease,[],
SR-BL-06C660ED656D90B4-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-0AA1713C3471F36A-,kpi_002,19.851190476190474,,,,Uncertain,[],
SR-BL-7C780C8FC9E335FE-COMP-BASE-002,kpi_002,19.851190476190474,19.851190476190474,0.0,0.0,No Change,[],
SR-BL-7C780C8FC9E335FE-COMP-CONS-002,kpi_002,19.851190476190474,17.866071428571427,-1.9851190476190474,-10.0,Decrease,[],
SR-BL-7C780C8FC9E335FE-COMP-EXP-002,kpi_002,19.851190476190474,15.88095238095238,-3.970238095238095,-20.0,Decrease,[],
SR-BL-7C780C8FC9E335FE-COMP-HIGH-002,kpi_002,19.851190476190474,12.903273809523808,-6.947916666666666,-35.0,Decrease,[],
SR-BL-2DDFE958A0C84D1F-,kpi_002,19.851190476190474,,,,Uncertain,[],
SR-BL-478F9F7063FC1ADE-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-115F5DAD55E1127E-COMP-BASE-002,kpi_002,15.384615384615383,15.384615384615383,0.0,0.0,No Change,[],
SR-BL-115F5DAD55E1127E-COMP-CONS-002,kpi_002,15.384615384615383,13.846153846153845,-1.5384615384615383,-10.0,Decrease,[],
SR-BL-115F5DAD55E1127E-COMP-EXP-002,kpi_002,15.384615384615383,12.307692307692307,-3.0769230769230766,-20.0,Decrease,[],
SR-BL-115F5DAD55E1127E-COMP-HIGH-002,kpi_002,15.384615384615383,10.0,-5.384615384615383,-34.99999999999999,Decrease,[],
SR-BL-9FD5C4E7DCC05EAC-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-8359E691E4D65417-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-75AED2490A9FD068-COMP-BASE-002,kpi_002,15.384615384615383,15.384615384615383,0.0,0.0,No Change,[],
SR-BL-75AED2490A9FD068-COMP-CONS-002,kpi_002,15.384615384615383,13.846153846153845,-1.5384615384615383,-10.0,Decrease,[],
SR-BL-75AED2490A9FD068-COMP-EXP-002,kpi_002,15.384615384615383,12.307692307692307,-3.0769230769230766,-20.0,Decrease,[],
SR-BL-75AED2490A9FD068-COMP-HIGH-002,kpi_002,15.384615384615383,10.0,-5.384615384615383,-34.99999999999999,Decrease,[],
SR-BL-0880A8400804356B-,kpi_002,15.384615384615383,,,,Uncertain,[],
SR-BL-767ED8EC7F2314B8-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-77E9E29455DF9DE5-COMP-BASE-002,kpi_002,20.0,20.0,0.0,0.0,No Change,[],
SR-BL-77E9E29455DF9DE5-COMP-CONS-002,kpi_002,20.0,18.0,-2.0,-10.0,Decrease,[],
SR-BL-77E9E29455DF9DE5-COMP-EXP-002,kpi_002,20.0,16.0,-4.0,-20.0,Decrease,[],
SR-BL-77E9E29455DF9DE5-COMP-HIGH-002,kpi_002,20.0,13.0,-7.0,-35.0,Decrease,[],
SR-BL-A1750ED20077C520-,kpi_002,20.0,,,,Uncertain,[],
SR-BL-4821A8556C080B6E-,kpi_002,23.07692307692308,,,,Uncertain,[],
SR-BL-2E258E2B6EECBB9A-COMP-BASE-002,kpi_002,23.07692307692308,23.07692307692308,0.0,0.0,No Change,[],
SR-BL-2E258E2B6EECBB9A-COMP-CONS-002,kpi_002,23.07692307692308,20.769230769230774,-2.3076923076923066,-9.999999999999993,Decrease,[],
SR-BL-2E258E2B6EECBB9A-COMP-EXP-002,kpi_002,23.07692307692308,18.461538461538463,-4.615384615384617,-20.000000000000004,Decrease,[],
SR-BL-2E258E2B6EECBB9A-COMP-HIGH-002,kpi_002,23.07692307692308,15.000000000000002,-8.076923076923078,-35.0,Decrease,[],
SR-BL-31AA222832E28967-,kpi_002,23.07692307692308,,,,Uncertain,[],
SR-BL-D025D8D663C11391-,kpi_002,12.425595238095237,,,,Uncertain,[],
SR-BL-7B5E7D4C33015107-COMP-BASE-002,kpi_002,12.425595238095237,12.425595238095237,0.0,0.0,No Change,[],
SR-BL-7B5E7D4C33015107-COMP-CONS-002,kpi_002,12.425595238095237,11.183035714285714,-1.2425595238095237,-10.0,Decrease,[],
SR-BL-7B5E7D4C33015107-COMP-EXP-002,kpi_002,12.425595238095237,9.94047619047619,-2.4851190476190474,-20.0,Decrease,[],
SR-BL-7B5E7D4C33015107-COMP-HIGH-002,kpi_002,12.425595238095237,8.076636904761905,-4.348958333333332,-34.99999999999999,Decrease,[],
SR-BL-E4EBBD8B222CCE23-,kpi_002,12.425595238095237,,,,Uncertain,[],
SR-BL-60176ECC72D0CF72-,kpi_004,45.8786245854942,,,,Uncertain,[],
SR-BL-717C3041C52D461B-,kpi_004,47.66037735849056,,,,Uncertain,[],
SR-BL-A59EA802A0FB8080-,kpi_004,47.3671875,,,,Uncertain,[],
SR-BL-A3B0C3014BCA4A25-,kpi_004,47.67479674796748,,,,Uncertain,[],
SR-BL-04DB2DCC55B39B6B-,kpi_004,47.35652173913044,,,,Uncertain,[],
SR-BL-8C252FC6FAAFBF21-,kpi_004,55.13123413596762,,,,Uncertain,[],
SR-BL-DF599DF8EE7050E7-COMP-BASE-003,kpi_004,55.13123413596762,55.13123413596762,0.0,0.0,No Change,[],
SR-BL-DF599DF8EE7050E7-COMP-CONS-003,kpi_004,55.13123413596762,58.60331792912449,3.4720837931568767,6.297852474323061,Increase,[],
SR-BL-DF599DF8EE7050E7-COMP-EXP-003,kpi_004,55.13123413596762,61.789941635506565,6.658707499538949,12.077922077922084,Increase,[],
SR-BL-DF599DF8EE7050E7-COMP-HIGH-003,kpi_004,55.13123413596762,66.70223006236178,11.570995926394161,20.988095238095248,Increase,[],
SR-BL-DE1A6414A0B5A1CF-,kpi_004,55.13123413596762,,,,Uncertain,[],
SR-BL-F7E23B6852FBE17F-,kpi_004,54.40870949086626,,,,Uncertain,[],
SR-BL-0B92FC41A972F69B-COMP-BASE-003,kpi_004,54.40870949086626,54.40870949086626,0.0,0.0,No Change,[],
SR-BL-0B92FC41A972F69B-COMP-CONS-003,kpi_004,54.40870949086626,57.835289747784024,3.4265802569177666,6.297852474323061,Increase,[],
SR-BL-0B92FC41A972F69B-COMP-EXP-003,kpi_004,54.40870949086626,60.980151026776085,6.571441535909827,12.07792207792209,Increase,[],
SR-BL-0B92FC41A972F69B-COMP-HIGH-003,kpi_004,54.40870949086626,65.82806125662783,11.419351765761576,20.988095238095244,Increase,[],
SR-BL-CB4EDD32E4E3B3C9-,kpi_004,54.40870949086626,,,,Uncertain,[],
SR-BL-0EF8FBF86E62EB02-,kpi_004,54.318490803834074,,,,Uncertain,[],
SR-BL-A0612B49C9FE475C-COMP-BASE-003,kpi_004,54.318490803834074,54.318490803834074,0.0,0.0,No Change,[],
SR-BL-A0612B49C9FE475C-COMP-CONS-003,kpi_004,54.318490803834074,57.739389220938286,3.420898417104212,6.297852474323067,Increase,[],
SR-BL-A0612B49C9FE475C-COMP-EXP-003,kpi_004,54.318490803834074,60.87903579702443,6.560544993190355,12.07792207792209,Increase,[],
SR-BL-A0612B49C9FE475C-COMP-HIGH-003,kpi_004,54.318490803834074,65.71890738563877,11.400416581804699,20.988095238095237,Increase,[],
SR-BL-187B3482F61B6576-,kpi_004,54.318490803834074,,,,Uncertain,[],
SR-BL-35D096A82C22F473--MON,kpi_005,,,,,Uncertain,[],
SR-BL-2CAF626A08B041D9--MON,kpi_005,,,,,Uncertain,[],
SR-BL-EE87F7F75CB80C5E--MON,kpi_005,,,,,Uncertain,[],
SR-BL-8EFC1BF74F136CA8--MON,kpi_005,,,,,Uncertain,[],
SR-BL-59F4B76F203E4788--MON,kpi_005,,,,,Uncertain,[],
SR-BL-065804D3B54B5BCE--MON,kpi_005,,,,,Uncertain,[],
SR-BL-F9F5409E57CED1D3--MON,kpi_005,,,,,Uncertain,[],
SR-BL-C7EE0D3C6944D83E--MON,kpi_005,,,,,Uncertain,[],
SR-BL-C62E9B4165011B3E--MON,kpi_005,,,,,Uncertain,[],
SR-BL-4EAE14B624EBB955--MON,kpi_005,,,,,Uncertain,[],
SR-BL-661211B94BDF4832--MON,kpi_005,,,,,Uncertain,[],
SR-BL-9B7E360269902906--MON,kpi_005,,,,,Uncertain,[],
SR-BL-885386B68F74031B--MON,kpi_005,,,,,Uncertain,[],
SR-BL-72187E3C7E7E838B--MON,kpi_005,,,,,Uncertain,[],
SR-BL-A58E6E71A2C764C6--MON,kpi_005,,,,,Uncertain,[],
SR-BL-BCB2904AB4DB5BE2--MON,kpi_005,,,,,Uncertain,[],
SR-BL-21ED7D1362C9123C--MON,kpi_006,,,,,Uncertain,[],
SR-BL-3F408940C70A1B57--MON,kpi_006,,,,,Uncertain,[],
SR-BL-8B8996887F07D91A--MON,kpi_006,,,,,Uncertain,[],
SR-BL-DF7AD94C4508EE27--MON,kpi_006,,,,,Uncertain,[],
SR-BL-F65B036FD808132B--MON,kpi_006,,,,,Uncertain,[],
SR-BL-9D1CB23AE04E7E48--MON,kpi_006,,,,,Uncertain,[],
SR-BL-4E4EBBDED75CE2DA--MON,kpi_006,,,,,Uncertain,[],
SR-BL-39F856789B6B4530--MON,kpi_006,,,,,Uncertain,[],
SR-BL-F5781E592DDD54BF--MON,kpi_006,,,,,Uncertain,[],
SR-BL-4DE7629234990145--MON,kpi_006,,,,,Uncertain,[],
SR-BL-5143F2D5659F0C75--MON,kpi_006,,,,,Uncertain,[],
SR-BL-11F076839A1E9D5B--MON,kpi_006,,,,,Uncertain,[],
SR-BL-6CD11DC1E205ABD5--MON,kpi_006,,,,,Uncertain,[],
SR-BL-C02E65A8C56E8632--MON,kpi_006,,,,,Uncertain,[],
SR-BL-B77126A09675DD1C--MON,kpi_006,,,,,Uncertain,[],
SR-BL-A33B7F1B8BB31C96--MON,kpi_006,,,,,Uncertain,[],
SR-BL-640975197FA04042--MON,kpi_006,,,,,Uncertain,[],
SR-BL-AC8E243687963490--MON,kpi_006,,,,,Uncertain,[],
SR-BL-8B558A9842645EAC--MON,kpi_006,,,,,Uncertain,[],
SR-BL-73CA478C5F4986E2--MON,kpi_006,,,,,Uncertain,[],
SR-BL-9E2DF988B69B0C34--MON,kpi_006,,,,,Uncertain,[],
SR-BL-D7817169735BB48F--MON,kpi_006,,,,,Uncertain,[],
SR-BL-E6F13C1E488B0636--MON,kpi_006,,,,,Uncertain,[],
SR-BL-F979132E34F53F71--MON,kpi_006,,,,,Uncertain,[],
SR-BL-DD8B5C585D4A368B--MON,kpi_006,,,,,Uncertain,[],
SR-BL-113F02FA67839817--MON,kpi_006,,,,,Uncertain,[],
SR-BL-BD44C5662AD685F3--MON,kpi_006,,,,,Uncertain,[],
SR-BL-00C71683938CAED2--MON,kpi_006,,,,,Uncertain,[],
SR-BL-70D364EF34F9A430--MON,kpi_006,,,,,Uncertain,[],
SR-BL-27D9CD0C766D5773--MON,kpi_006,,,,,Uncertain,[],
SR-BL-D4F581BA90AA7D0D--MON,kpi_006,,,,,Uncertain,[],
SR-BL-BDC01C1266A6E75F--MON,kpi_006,,,,,Uncertain,[],
SR-BL-90EF043027716DEC--MON,kpi_006,,,,,Uncertain,[],
SR-BL-CCC4105891D139B0--MON,kpi_006,,,,,Uncertain,[],
SR-BL-1F2D37CDCADE7AAC--MON,kpi_006,,,,,Uncertain,[],
SR-BL-94DF98046EE1E00F--MON,kpi_006,,,,,Uncertain,[],
SR-BL-1FB41F7B58A47EB6--MON,kpi_006,,,,,Uncertain,[],
SR-BL-F603A8FACAF7ADEF--MON,kpi_006,,,,,Uncertain,[],
SR-BL-87395B849B04888D--MON,kpi_006,,,,,Uncertain,[],
SR-BL-0935E02D1B4731AD--MON,kpi_006,,,,,Uncertain,[],
SR-BL-EED85294B154B96F--MON,kpi_006,,,,,Uncertain,[],
SR-BL-BC4A66BC39B09EA1--MON,kpi_006,,,,,Uncertain,[],
SR-BL-B4129373EF43AAF4-,kpi_001,77.77777777777779,,,,Uncertain,[],
SR-BL-6F8BFFC14A228B81-COMP-BASE-001,kpi_001,77.77777777777779,77.77777777777779,0.0,0.0,No Change,[],
SR-BL-6F8BFFC14A228B81-COMP-CONS-001,kpi_001,77.77777777777779,88.88888888888889,2.0,11.1111111111111,Increase,[],
SR-BL-6F8BFFC14A228B81-COMP-EXP-001,kpi_001,77.77777777777779,100.0,5.0,22.222222222222214,Increase,[],
SR-BL-6F8BFFC14A228B81-COMP-HIGH-001,kpi_001,77.77777777777779,100.0,9.0,22.222222222222214,Increase,[],
SR-BL-B1A264E3E5651E6C-,kpi_001,77.77777777777779,,,,Uncertain,[],
SR-BL-478DE0B55E86E85C-,kpi_001,80.0,,,,Uncertain,[],
SR-BL-1E015E22AD2D25A5-COMP-BASE-001,kpi_001,80.0,80.0,0.0,0.0,No Change,[],
SR-BL-1E015E22AD2D25A5-COMP-CONS-001,kpi_001,80.0,93.33333333333333,2.0,13.333333333333329,Increase,[],
SR-BL-1E015E22AD2D25A5-COMP-EXP-001,kpi_001,80.0,100.0,5.0,20.0,Increase,[],
SR-BL-1E015E22AD2D25A5-COMP-HIGH-001,kpi_001,80.0,100.0,9.0,20.0,Increase,[],
SR-BL-AB66174EBCB53783-,kpi_001,80.0,,,,Uncertain,[],
SR-BL-F387C8AEE3022793-,kpi_001,81.25,,,,Uncertain,[],
SR-BL-6066780E8FD7DD47-COMP-BASE-001,kpi_001,81.25,81.25,0.0,0.0,No Change,[],
SR-BL-6066780E8FD7DD47-COMP-CONS-001,kpi_001,81.25,93.75,2.0,12.5,Increase,[],
SR-BL-6066780E8FD7DD47-COMP-EXP-001,kpi_001,81.25,100.0,5.0,18.75,Increase,[],
SR-BL-6066780E8FD7DD47-COMP-HIGH-001,kpi_001,81.25,100.0,9.0,18.75,Increase,[],
SR-BL-B461E91992329E83-,kpi_001,81.25,,,,Uncertain,[],
SR-BL-C83813AA86405761-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-ACC46F6CB15B6EBF-COMP-BASE-001,kpi_001,78.57142857142857,78.57142857142857,0.0,0.0,No Change,[],
SR-BL-ACC46F6CB15B6EBF-COMP-CONS-001,kpi_001,78.57142857142857,92.85714285714286,2.0,14.285714285714292,Increase,[],
SR-BL-ACC46F6CB15B6EBF-COMP-EXP-001,kpi_001,78.57142857142857,100.0,5.0,21.42857142857143,Increase,[],
SR-BL-ACC46F6CB15B6EBF-COMP-HIGH-001,kpi_001,78.57142857142857,100.0,9.0,21.42857142857143,Increase,[],
SR-BL-FA693CCF4B81F7B5-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-388C72DB07B5FAAB-,kpi_001,85.51925198984021,,,,Uncertain,[],
SR-BL-F42FAC4C4D3A4309-COMP-BASE-001,kpi_001,85.51925198984021,85.36585365853658,0.0,-0.15339833130363445,Decrease,[],
SR-BL-F42FAC4C4D3A4309-COMP-CONS-001,kpi_001,85.51925198984021,100.0,2.0,14.480748010159786,Increase,[],
SR-BL-F42FAC4C4D3A4309-COMP-EXP-001,kpi_001,85.51925198984021,100.0,4.999999999999998,14.480748010159786,Increase,[],
SR-BL-F42FAC4C4D3A4309-COMP-HIGH-001,kpi_001,85.51925198984021,100.0,8.999999999999998,14.480748010159786,Increase,[],
SR-BL-4E0616D87B3E8EF7-,kpi_001,85.51925198984021,,,,Uncertain,[],
SR-BL-64039B8E895FE70E-,kpi_001,82.35294117647058,,,,Uncertain,[],
SR-BL-F31A0E1BCBEA15E3-COMP-BASE-001,kpi_001,82.35294117647058,82.35294117647058,0.0,0.0,No Change,[],
SR-BL-F31A0E1BCBEA15E3-COMP-CONS-001,kpi_001,82.35294117647058,94.11764705882352,2.0,11.764705882352942,Increase,[],
SR-BL-F31A0E1BCBEA15E3-COMP-EXP-001,kpi_001,82.35294117647058,100.0,5.0,17.64705882352942,Increase,[],
SR-BL-F31A0E1BCBEA15E3-COMP-HIGH-001,kpi_001,82.35294117647058,100.0,9.0,17.64705882352942,Increase,[],
SR-BL-FF424A0AB382C7BF-,kpi_001,82.35294117647058,,,,Uncertain,[],
SR-BL-0E0F6211930F0546-,kpi_001,69.23076923076923,,,,Uncertain,[],
SR-BL-10FA56CAF893F136-COMP-BASE-001,kpi_001,69.23076923076923,69.23076923076923,0.0,0.0,No Change,[],
SR-BL-10FA56CAF893F136-COMP-CONS-001,kpi_001,69.23076923076923,84.61538461538461,2.0,15.384615384615387,Increase,[],
SR-BL-10FA56CAF893F136-COMP-EXP-001,kpi_001,69.23076923076923,100.0,5.0,30.769230769230774,Increase,[],
SR-BL-10FA56CAF893F136-COMP-HIGH-001,kpi_001,69.23076923076923,100.0,9.0,30.769230769230774,Increase,[],
SR-BL-C538D938C4765B07-,kpi_001,69.23076923076923,,,,Uncertain,[],
SR-BL-22F0626F953D3520-,kpi_001,73.97435897435898,,,,Uncertain,[],
SR-BL-631AA6ED81601D84-COMP-BASE-001,kpi_001,73.97435897435898,74.28571428571429,0.0,0.3113553113553138,Increase,[],
SR-BL-631AA6ED81601D84-COMP-CONS-001,kpi_001,73.97435897435898,91.42857142857143,2.0,17.454212454212453,Increase,[],
SR-BL-631AA6ED81601D84-COMP-EXP-001,kpi_001,73.97435897435898,100.0,5.0,26.025641025641022,Increase,[],
SR-BL-631AA6ED81601D84-COMP-HIGH-001,kpi_001,73.97435897435898,100.0,8.999999999999998,26.025641025641022,Increase,[],
SR-BL-03D0BBAD8BC967C8-,kpi_001,73.97435897435898,,,,Uncertain,[],
SR-BL-3299C937AA7B9B88-,kpi_001,85.09920634920636,,,,Uncertain,[],
SR-BL-F6B2E5E23B8A7322-COMP-BASE-001,kpi_001,85.09920634920636,84.61538461538461,0.0,-0.4838217338217419,Decrease,[],
SR-BL-F6B2E5E23B8A7322-COMP-CONS-001,kpi_001,85.09920634920636,98.07692307692307,2.0,12.977716727716711,Increase,[],
SR-BL-F6B2E5E23B8A7322-COMP-EXP-001,kpi_001,85.09920634920636,100.0,4.999999999999998,14.900793650793645,Increase,[],
SR-BL-F6B2E5E23B8A7322-COMP-HIGH-001,kpi_001,85.09920634920636,100.0,8.999999999999998,14.900793650793645,Increase,[],
SR-BL-DB0730D6C69AD29B-,kpi_001,85.09920634920636,,,,Uncertain,[],
SR-BL-AAC69201781022FD-,kpi_001,80.0,,,,Uncertain,[],
SR-BL-7FB2C8C6F74E5FEC-COMP-BASE-001,kpi_001,80.0,80.0,0.0,0.0,No Change,[],
SR-BL-7FB2C8C6F74E5FEC-COMP-CONS-001,kpi_001,80.0,93.33333333333333,2.0,13.333333333333329,Increase,[],
SR-BL-7FB2C8C6F74E5FEC-COMP-EXP-001,kpi_001,80.0,100.0,5.0,20.0,Increase,[],
SR-BL-7FB2C8C6F74E5FEC-COMP-HIGH-001,kpi_001,80.0,100.0,9.0,20.0,Increase,[],
SR-BL-1AC83ADDF0B1A3E5-,kpi_001,80.0,,,,Uncertain,[],
SR-BL-E17A9C26B96BC14A-,kpi_001,83.33333333333334,,,,Uncertain,[],
SR-BL-0AD930E0AC51BA76-COMP-BASE-001,kpi_001,83.33333333333334,83.33333333333334,0.0,0.0,No Change,[],
SR-BL-0AD930E0AC51BA76-COMP-CONS-001,kpi_001,83.33333333333334,100.0,2.0,16.666666666666657,Increase,[],
SR-BL-0AD930E0AC51BA76-COMP-EXP-001,kpi_001,83.33333333333334,100.0,5.0,16.666666666666657,Increase,[],
SR-BL-0AD930E0AC51BA76-COMP-HIGH-001,kpi_001,83.33333333333334,100.0,9.0,16.666666666666657,Increase,[],
SR-BL-0C63E59B03BB3FD5-,kpi_001,83.33333333333334,,,,Uncertain,[],
SR-BL-41A70FB42FE3FEAA-,kpi_001,81.25,,,,Uncertain,[],
SR-BL-3865B4B4B991BFF5-COMP-BASE-001,kpi_001,81.25,81.25,0.0,0.0,No Change,[],
SR-BL-3865B4B4B991BFF5-COMP-CONS-001,kpi_001,81.25,93.75,2.0,12.5,Increase,[],
SR-BL-3865B4B4B991BFF5-COMP-EXP-001,kpi_001,81.25,100.0,5.0,18.75,Increase,[],
SR-BL-3865B4B4B991BFF5-COMP-HIGH-001,kpi_001,81.25,100.0,9.0,18.75,Increase,[],
SR-BL-9B5928994E7FEA5F-,kpi_001,81.25,,,,Uncertain,[],
SR-BL-A188C02CFBAFA1DA-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-41190B74CBFF97DC-COMP-BASE-001,kpi_001,78.57142857142857,78.57142857142857,0.0,0.0,No Change,[],
SR-BL-41190B74CBFF97DC-COMP-CONS-001,kpi_001,78.57142857142857,92.85714285714286,2.0,14.285714285714292,Increase,[],
SR-BL-41190B74CBFF97DC-COMP-EXP-001,kpi_001,78.57142857142857,100.0,5.0,21.42857142857143,Increase,[],
SR-BL-41190B74CBFF97DC-COMP-HIGH-001,kpi_001,78.57142857142857,100.0,9.0,21.42857142857143,Increase,[],
SR-BL-462B3B4505EFA77B-,kpi_001,78.57142857142857,,,,Uncertain,[],
SR-BL-D6DD03960810729C-,kpi_001,77.29166666666666,,,,Uncertain,[],
SR-BL-365F3CDA682E06AB-COMP-BASE-001,kpi_001,77.29166666666666,77.41935483870968,0.0,0.12768817204302252,Increase,[],
SR-BL-365F3CDA682E06AB-COMP-CONS-001,kpi_001,77.29166666666666,90.32258064516128,2.0,13.030913978494624,Increase,[],
SR-BL-365F3CDA682E06AB-COMP-EXP-001,kpi_001,77.29166666666666,100.0,5.0,22.708333333333343,Increase,[],
SR-BL-365F3CDA682E06AB-COMP-HIGH-001,kpi_001,77.29166666666666,100.0,9.0,22.708333333333343,Increase,[],
SR-BL-771D233C84FA1A0C-,kpi_001,77.29166666666666,,,,Uncertain,[],
SR-BL-ADDE9BCE5485A4EE-,kpi_001,83.48476890756302,,,,Uncertain,[],
SR-BL-7FB623F904162769-COMP-BASE-001,kpi_001,83.48476890756302,83.87096774193549,0.0,0.3861988343724647,Increase,[],
SR-BL-7FB623F904162769-COMP-CONS-001,kpi_001,83.48476890756302,96.7741935483871,2.0,13.28942464082408,Increase,[],
SR-BL-7FB623F904162769-COMP-EXP-001,kpi_001,83.48476890756302,100.0,5.0,16.515231092436977,Increase,[],
SR-BL-7FB623F904162769-COMP-HIGH-001,kpi_001,83.48476890756302,100.0,9.0,16.515231092436977,Increase,[],
SR-BL-81338364C7A3CA31-,kpi_001,83.48476890756302,,,,Uncertain,[],
SR-BL-86D0A53ACEBC7492-,kpi_001,72.72727272727273,,,,Uncertain,[],
SR-BL-6B8BB20E172B6851-COMP-BASE-001,kpi_001,72.72727272727273,72.72727272727273,0.0,0.0,No Change,[],
SR-BL-6B8BB20E172B6851-COMP-CONS-001,kpi_001,72.72727272727273,90.9090909090909,2.0,18.181818181818173,Increase,[],
SR-BL-6B8BB20E172B6851-COMP-EXP-001,kpi_001,72.72727272727273,100.0,5.0,27.272727272727266,Increase,[],
SR-BL-6B8BB20E172B6851-COMP-HIGH-001,kpi_001,72.72727272727273,100.0,9.0,27.272727272727266,Increase,[],
SR-BL-A0922442B4F736D1-,kpi_001,72.72727272727273,,,,Uncertain,[],
SR-BL-4EB0748305EF0771-,kpi_001,81.81818181818183,,,,Uncertain,[],
SR-BL-0B5A85869F8B8397-COMP-BASE-001,kpi_001,81.81818181818183,81.81818181818183,0.0,0.0,No Change,[],
SR-BL-0B5A85869F8B8397-COMP-CONS-001,kpi_001,81.81818181818183,100.0,2.0,18.181818181818173,Increase,[],
SR-BL-0B5A85869F8B8397-COMP-EXP-001,kpi_001,81.81818181818183,100.0,5.0,18.181818181818173,Increase,[],
SR-BL-0B5A85869F8B8397-COMP-HIGH-001,kpi_001,81.81818181818183,100.0,9.0,18.181818181818173,Increase,[],
SR-BL-42495FC3D7B9D4E0-,kpi_001,81.81818181818183,,,,Uncertain,[],
SR-BL-8564DD0F463F96F6-,kpi_001,85.04193722943722,,,,Uncertain,[],
SR-BL-A25C9716E2AC7EBD-COMP-BASE-001,kpi_001,85.04193722943722,85.71428571428571,0.0,0.6723484848484844,Increase,[],
SR-BL-A25C9716E2AC7EBD-COMP-CONS-001,kpi_001,85.04193722943722,100.0,2.0,14.958062770562776,Increase,[],
SR-BL-A25C9716E2AC7EBD-COMP-EXP-001,kpi_001,85.04193722943722,100.0,5.0,14.958062770562776,Increase,[],
SR-BL-A25C9716E2AC7EBD-COMP-HIGH-001,kpi_001,85.04193722943722,100.0,9.0,14.958062770562776,Increase,[],
SR-BL-E35104AF0515029B-,kpi_001,85.04193722943722,,,,Uncertain,[],
SR-BL-9B3CAD8368A7E747-,kpi_001,80.0,,,,Uncertain,[],
SR-BL-C1C45E32A2C1DA10-COMP-BASE-001,kpi_001,80.0,80.0,0.0,0.0,No Change,[],
SR-BL-C1C45E32A2C1DA10-COMP-CONS-001,kpi_001,80.0,93.33333333333333,2.0,13.333333333333329,Increase,[],
SR-BL-C1C45E32A2C1DA10-COMP-EXP-001,kpi_001,80.0,100.0,5.0,20.0,Increase,[],
SR-BL-C1C45E32A2C1DA10-COMP-HIGH-001,kpi_001,80.0,100.0,9.0,20.0,Increase,[],
SR-BL-27B856A1B20EF768-,kpi_001,80.0,,,,Uncertain,[],
SR-BL-1ECBC783572DB7BF-,kpi_001,84.37229437229438,,,,Uncertain,[],
SR-BL-C4EB16F780D437C5-COMP-BASE-001,kpi_001,84.37229437229438,85.18518518518519,0.0,0.8128908128908137,Increase,[],
SR-BL-C4EB16F780D437C5-COMP-CONS-001,kpi_001,84.37229437229438,100.0,2.0,15.627705627705623,Increase,[],
SR-BL-C4EB16F780D437C5-COMP-EXP-001,kpi_001,84.37229437229438,100.0,5.0,15.627705627705623,Increase,[],
