reporting_date,hospital_id,department_id,department_risk_score_normalized,department_priority_tier,urgency_level,rank_within_hospital,dominant_kpi_id,dominant_kpi_name,dominant_driver_reason,secondary_driver_1,secondary_driver_2,assessable_kpi_count,provisional_risk_flag,confidence_level,evidence_pack_id,engine_run_id,processed_at
2026-05-05,HOSP-001,DEPT-ICU,57.5554,High,Immediate Review,3,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=High,kpi_002,kpi_003,4,False,Moderate,DEP-EP-5537B36631D4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-05,HOSP-001,DEPT-OPC,51.9534,Elevated,Prompt Review,4,kpi_004,Average Patient Waiting Time,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_001,kpi_006,5,False,Moderate,DEP-EP-F36A6BCB896C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-05,HOSP-001,DEPT-PEX,25.2385,Monitor,Review Soon,5,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-8AF6DB9AC1DC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-05,HOSP-001,DEPT-SURG,24.6069,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,4,False,Moderate,DEP-EP-E67B3BBA1BA4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-05,HOSP-001,DEPT-DIAG,19.771,Monitor,Routine Monitoring,7,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_006,5,False,Moderate,DEP-EP-EA45BAD0CA3F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-05,HOSP-001,DEPT-ADM,10.5769,Stable,Routine Monitoring,8,kpi_001,Staffing Level,watch=Low,kpi_006,kpi_002,3,False,High,DEP-EP-DD3248714D47,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-06,HOSP-001,DEPT-ICU,94.7958,Critical,Immediate Review,1,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_003,kpi_002,3,True,Moderate,DEP-EP-5A5C806CCAF8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-06,HOSP-001,DEPT-MED,74.3339,High,Immediate Review,2,kpi_003,Bed Occupancy Rate,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,kpi_001,kpi_002,4,True,Moderate,DEP-EP-1A99D4B11A03,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-06,HOSP-001,DEPT-ADM,71.4908,High,Immediate Review,3,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=High,kpi_006,kpi_002,3,False,High,DEP-EP-9D3E2075B5E4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-06,HOSP-001,DEPT-OPC,70.9918,High,Immediate Review,4,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_004,kpi_006,5,False,Moderate,DEP-EP-EB14CB22A1C9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-06,HOSP-001,DEPT-DIAG,44.4812,Elevated,Immediate Review,5,kpi_005,Patient Complaint Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_002,kpi_006,5,True,Moderate,DEP-EP-08BB19D48CF0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-06,HOSP-001,DEPT-PEX,54.2877,Elevated,Prompt Review,6,kpi_006,Patient Satisfaction Score,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_001,kpi_002,3,False,High,DEP-EP-4AAF51ADD93B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-06,HOSP-001,DEPT-ED,24.6906,Monitor,Routine Monitoring,7,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_004,kpi_002,5,False,Moderate,DEP-EP-A8ACF4ADFC1E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-06,HOSP-001,DEPT-SURG,24.2248,Monitor,Routine Monitoring,8,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,4,False,Moderate,DEP-EP-BA4AC90D32AA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-07,HOSP-001,DEPT-ICU,83.8107,Critical,Immediate Review,1,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_002,kpi_003,3,False,Moderate,DEP-EP-08F0A6EE16A4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-07,HOSP-001,DEPT-OPC,81.0932,Critical,Immediate Review,2,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_002,kpi_006,5,False,Moderate,DEP-EP-543DD916794F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-07,HOSP-001,DEPT-DIAG,71.699,High,Immediate Review,3,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_002,kpi_004,4,False,Moderate,DEP-EP-868C4DD84C55,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-07,HOSP-001,DEPT-MED,41.7649,Elevated,Review Soon,4,kpi_003,Bed Occupancy Rate,threshold=Upper Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,4,True,Moderate,DEP-EP-0647D8787975,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-07,HOSP-001,DEPT-PEX,25.2385,Monitor,Review Soon,5,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-E3FD8C14D7CD,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-07,HOSP-001,DEPT-ED,24.4886,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_004,kpi_002,5,False,Moderate,DEP-EP-5F8B28C18DFB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-07,HOSP-001,DEPT-SURG,23.7131,Monitor,Routine Monitoring,7,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,4,False,Moderate,DEP-EP-513D792D9E17,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-07,HOSP-001,DEPT-ADM,9.981,Stable,Routine Monitoring,8,kpi_001,Staffing Level,watch=Low,kpi_006,kpi_002,3,False,High,DEP-EP-37D3BE591EC7,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-08,HOSP-001,DEPT-OPC,50.2694,Elevated,Prompt Review,1,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_004,kpi_006,5,False,Moderate,DEP-EP-495E26E3BFE8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-08,HOSP-001,DEPT-ED,49.605,Elevated,Prompt Review,2,kpi_004,Average Patient Waiting Time,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_001,kpi_002,5,False,Moderate,DEP-EP-E6595AE390B6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-08,HOSP-001,DEPT-SURG,41.9657,Elevated,Review Soon,3,kpi_003,Bed Occupancy Rate,threshold=Upper Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,3,True,Moderate,DEP-EP-E1E159934BD6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-08,HOSP-001,DEPT-DIAG,40.4159,Elevated,Review Soon,4,kpi_004,Average Patient Waiting Time,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,5,False,Moderate,DEP-EP-D51B00EBE11D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-08,HOSP-001,DEPT-ICU,28.1606,Monitor,Prompt Review,5,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_003,4,False,Moderate,DEP-EP-95559BB78D01,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-08,HOSP-001,DEPT-PEX,25.2385,Monitor,Review Soon,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-AB647490D350,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-08,HOSP-001,DEPT-MED,23.4389,Monitor,Routine Monitoring,7,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_003,4,False,Moderate,DEP-EP-66A7126EF7CD,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-08,HOSP-001,DEPT-ADM,10.5769,Stable,Routine Monitoring,8,kpi_002,Staff Absenteeism Rate,watch=Low,kpi_006,kpi_001,3,False,High,DEP-EP-1FD4FB4C2C89,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-09,HOSP-001,DEPT-SURG,60.0499,High,Immediate Review,1,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_003,kpi_001,3,False,Moderate,DEP-EP-6E2B8FAFBBE2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-09,HOSP-001,DEPT-ICU,56.2512,High,Immediate Review,2,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_002,kpi_001,4,False,Moderate,DEP-EP-1C3E65BDB5E2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-09,HOSP-001,DEPT-ADM,55.2679,High,Immediate Review,3,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_002,kpi_001,3,False,High,DEP-EP-33F8B21062BA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-09,HOSP-001,DEPT-OPC,61.0003,High,Prompt Review,4,kpi_004,Average Patient Waiting Time,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_002,kpi_001,3,False,High,DEP-EP-633C4808595C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-09,HOSP-001,DEPT-ED,56.3981,High,Prompt Review,5,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_002,kpi_004,5,False,Moderate,DEP-EP-5BBF18E8C416,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-09,HOSP-001,DEPT-DIAG,27.771,Monitor,Review Soon,6,kpi_005,Patient Complaint Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_004,kpi_006,5,True,Moderate,DEP-EP-65782D837FC5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-09,HOSP-001,DEPT-PEX,23.7726,Monitor,Routine Monitoring,7,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-958B9F5EF143,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-09,HOSP-001,DEPT-MED,23.7131,Monitor,Routine Monitoring,8,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,4,False,Moderate,DEP-EP-436ADF32E08F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-10,HOSP-001,DEPT-PEX,85.7443,Critical,Immediate Review,1,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-9C80B5A5A50E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-10,HOSP-001,DEPT-MED,68.4734,High,Immediate Review,2,kpi_003,Bed Occupancy Rate,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,kpi_001,kpi_002,4,True,Moderate,DEP-EP-1C4E0E1B6268,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-10,HOSP-001,DEPT-ED,58.2702,High,Immediate Review,3,kpi_005,Patient Complaint Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_006,kpi_001,5,True,Moderate,DEP-EP-E08AD9DD1099,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-10,HOSP-001,DEPT-ADM,55.2679,High,Immediate Review,4,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_002,kpi_001,3,False,High,DEP-EP-CE9EBAF38A35,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-10,HOSP-001,DEPT-ICU,24.9675,Monitor,Prompt Review,5,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_003,4,False,Moderate,DEP-EP-D3F33CF33521,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-10,HOSP-001,DEPT-OPC,19.0244,Monitor,Routine Monitoring,6,kpi_004,Average Patient Waiting Time,watch=Moderate; trend=deteriorating,kpi_006,kpi_001,5,False,Moderate,DEP-EP-53E6CF193B9E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-10,HOSP-001,DEPT-SURG,14.0807,Stable,Routine Monitoring,7,kpi_002,Staff Absenteeism Rate,watch=Low; trend=deteriorating,kpi_003,kpi_001,3,False,Moderate,DEP-EP-FE65548F3AD1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-10,HOSP-001,DEPT-DIAG,9.3851,Stable,Routine Monitoring,8,kpi_004,Average Patient Waiting Time,watch=Low,kpi_002,kpi_001,3,False,High,DEP-EP-B929C97C1FB9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-11,HOSP-001,DEPT-MED,68.9203,High,Immediate Review,1,kpi_003,Bed Occupancy Rate,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,kpi_001,kpi_002,4,True,Moderate,DEP-EP-15A6B73AA5D5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-11,HOSP-001,DEPT-DIAG,61.6924,High,Immediate Review,2,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=High,kpi_006,kpi_002,5,False,Moderate,DEP-EP-6889A4855D14,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-11,HOSP-001,DEPT-SURG,58.4589,High,Prompt Review,3,kpi_002,Staff Absenteeism Rate,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_001,kpi_003,3,False,Moderate,DEP-EP-E59BFED470C2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-11,HOSP-001,DEPT-ED,40.9403,Elevated,Review Soon,4,kpi_005,Patient Complaint Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,5,True,Moderate,DEP-EP-8C3A5F247998,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-11,HOSP-001,DEPT-ICU,25.8613,Monitor,Prompt Review,5,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_003,4,False,Moderate,DEP-EP-4E4B4340A3C4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-11,HOSP-001,DEPT-OPC,19.6357,Monitor,Routine Monitoring,6,kpi_004,Average Patient Waiting Time,watch=Moderate; trend=deteriorating,kpi_006,kpi_005,5,False,Moderate,DEP-EP-FD4F61C5EF08,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-11,HOSP-001,DEPT-ADM,18.8953,Monitor,Routine Monitoring,7,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_001,kpi_002,3,False,High,DEP-EP-2220D864F314,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-11,HOSP-001,DEPT-PEX,16.6221,Monitor,Routine Monitoring,8,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-05E10621454C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-12,HOSP-001,DEPT-DIAG,59.4871,High,Immediate Review,1,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=High,kpi_002,kpi_005,5,False,Moderate,DEP-EP-AEA144F8DBA6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-12,HOSP-001,DEPT-ICU,28.6075,Monitor,Prompt Review,2,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_003,4,False,Moderate,DEP-EP-805211631FA1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-12,HOSP-001,DEPT-SURG,24.2248,Monitor,Routine Monitoring,3,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_006,kpi_001,4,False,Moderate,DEP-EP-CA9F46B5F1FA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-12,HOSP-001,DEPT-MED,23.8859,Monitor,Routine Monitoring,4,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_003,4,False,Moderate,DEP-EP-465B943C8F26,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-12,HOSP-001,DEPT-PEX,23.1768,Monitor,Routine Monitoring,5,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_006,3,False,High,DEP-EP-8BCE3AC678F8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-12,HOSP-001,DEPT-ED,22.5809,Monitor,Routine Monitoring,6,kpi_004,Average Patient Waiting Time,watch=Moderate; trend=deteriorating,kpi_001,kpi_002,3,False,High,DEP-EP-05E39AF1F569,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-12,HOSP-001,DEPT-OPC,19.6357,Monitor,Routine Monitoring,7,kpi_004,Average Patient Waiting Time,watch=Moderate; trend=deteriorating,kpi_006,kpi_005,5,False,Moderate,DEP-EP-A8B46365D7E5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-12,HOSP-001,DEPT-ADM,9.3851,Stable,Routine Monitoring,8,kpi_006,Patient Satisfaction Score,watch=Low,kpi_002,kpi_001,3,False,High,DEP-EP-E16F4C6C1069,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-13,HOSP-001,DEPT-ICU,83.7869,Critical,Immediate Review,1,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_006,kpi_002,4,False,Moderate,DEP-EP-6C9767E9C8F0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-13,HOSP-001,DEPT-ED,43.7922,Elevated,Review Soon,2,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_005,5,True,Moderate,DEP-EP-D444D48E2911,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-13,HOSP-001,DEPT-ADM,38.4343,Elevated,Review Soon,3,kpi_006,Patient Satisfaction Score,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_001,3,False,High,DEP-EP-6F0CE575D4A1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-13,HOSP-001,DEPT-DIAG,32.9224,Monitor,Review Soon,4,kpi_005,Patient Complaint Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,5,True,Moderate,DEP-EP-C08186E63048,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-13,HOSP-001,DEPT-SURG,25.5007,Monitor,Review Soon,5,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,4,False,Moderate,DEP-EP-55A0257E7A36,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-13,HOSP-001,DEPT-PEX,24.3685,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-6E9BEDABC1B3,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-13,HOSP-001,DEPT-MED,23.725,Monitor,Routine Monitoring,7,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_003,3,False,Moderate,DEP-EP-46E4AD318910,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-13,HOSP-001,DEPT-OPC,19.33,Monitor,Routine Monitoring,8,kpi_004,Average Patient Waiting Time,watch=Moderate; trend=deteriorating,kpi_006,kpi_005,5,False,Moderate,DEP-EP-F11F4B8236BA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-14,HOSP-001,DEPT-MED,72.7191,High,Immediate Review,1,kpi_003,Bed Occupancy Rate,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,kpi_006,kpi_002,4,True,Moderate,DEP-EP-E03D9347FB25,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-14,HOSP-001,DEPT-DIAG,36.0243,Elevated,Review Soon,2,kpi_002,Staff Absenteeism Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_005,kpi_004,5,False,Moderate,DEP-EP-9A848A60C382,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-14,HOSP-001,DEPT-ICU,29.7106,Monitor,Prompt Review,3,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_006,4,False,Moderate,DEP-EP-1ACCABE15B39,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-14,HOSP-001,DEPT-PEX,26.1561,Monitor,Review Soon,4,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,,2,False,High,DEP-EP-E632442BC6EC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-14,HOSP-001,DEPT-SURG,24.6069,Monitor,Routine Monitoring,5,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_006,kpi_002,4,False,Moderate,DEP-EP-8A4EE8E73A83,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-14,HOSP-001,DEPT-ED,22.3607,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_006,kpi_005,5,False,Moderate,DEP-EP-A0E45F68313C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-14,HOSP-001,DEPT-OPC,13.5059,Stable,Routine Monitoring,7,kpi_006,Patient Satisfaction Score,watch=Low; trend=deteriorating,kpi_005,kpi_004,5,False,Moderate,DEP-EP-5C51BCB7836F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-14,HOSP-001,DEPT-ADM,9.3851,Stable,Routine Monitoring,8,kpi_002,Staff Absenteeism Rate,watch=Low,kpi_006,kpi_001,3,False,High,DEP-EP-72813008B5B5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-15,HOSP-001,DEPT-DIAG,72.5247,High,Immediate Review,1,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_004,kpi_001,3,False,High,DEP-EP-9C7E80D51FB0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-15,HOSP-001,DEPT-ADM,56.138,High,Prompt Review,2,kpi_002,Staff Absenteeism Rate,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_001,,2,False,High,DEP-EP-7AB352FCC64E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-15,HOSP-001,DEPT-ICU,52.0055,Elevated,Prompt Review,3,kpi_006,Patient Satisfaction Score,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_001,kpi_002,4,False,Moderate,DEP-EP-45D33F07F643,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-15,HOSP-001,DEPT-PEX,50.626,Elevated,Prompt Review,4,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_006,kpi_002,3,False,High,DEP-EP-847F3AB7C52B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-15,HOSP-001,DEPT-MED,40.597,Elevated,Review Soon,5,kpi_003,Bed Occupancy Rate,threshold=Upper Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,4,True,Moderate,DEP-EP-9A11678ECA8C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-15,HOSP-001,DEPT-SURG,23.725,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_003,3,False,Moderate,DEP-EP-13737BD7B015,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-15,HOSP-001,DEPT-ED,20.6565,Monitor,Routine Monitoring,7,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_005,kpi_001,5,False,Moderate,DEP-EP-935DF11D5DC5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-15,HOSP-001,DEPT-OPC,9.981,Stable,Routine Monitoring,8,kpi_004,Average Patient Waiting Time,watch=Low,kpi_001,kpi_002,3,False,High,DEP-EP-690526F2311C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-16,HOSP-001,DEPT-SURG,71.429,High,Immediate Review,1,kpi_003,Bed Occupancy Rate,threshold=Critical Capacity Pressure; breach=Provisional Breach; watch=Critical,kpi_001,kpi_002,4,True,Moderate,DEP-EP-6E400D604057,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-16,HOSP-001,DEPT-DIAG,68.5654,High,Immediate Review,2,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_005,kpi_004,5,False,Moderate,DEP-EP-167A7E362D18,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-16,HOSP-001,DEPT-ICU,61.232,High,Immediate Review,3,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_002,kpi_006,4,False,Moderate,DEP-EP-F4C816889456,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-05-16,HOSP-001,DEPT-OPC,41.7751,Elevated,Review Soon,4,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_005,5,True,Moderate,DEP-EP-174CBDE9C798,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
