watch_record_id,integration_record_id,hospital_id,department_id,reporting_date,kpi_id,evidence_record_id,source_kpi_record_id,source_threshold_record_id,engine_run_id,processed_at
WCH-BCD8FD17C6D6475D,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261001,HOSP-001,DEPT-DIAG,2026-10-01,kpi_001,EVD-D8008EA4A1E345AE,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261001,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D1C2F85FDF1E42B3,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261002,HOSP-001,DEPT-DIAG,2026-10-02,kpi_001,EVD-2506967FEDAD4621,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261002,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-957EEB70FF5A4587,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261003,HOSP-001,DEPT-DIAG,2026-10-03,kpi_001,EVD-9C4C687665004E30,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261003,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1A2D9FD1E5494A06,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261004,HOSP-001,DEPT-DIAG,2026-10-04,kpi_001,EVD-2A1A2EF3EB444BD8,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261004,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8637C68B7C1F44D8,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261005,HOSP-001,DEPT-DIAG,2026-10-05,kpi_001,EVD-45F0D9DAB96D41C9,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261005,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0B4B059193CE4DC3,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261006,HOSP-001,DEPT-DIAG,2026-10-06,kpi_001,EVD-1F5B16EE20404576,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261006,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E63415D423884FB3,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261007,HOSP-001,DEPT-DIAG,2026-10-07,kpi_001,EVD-32B11F5653A147E7,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261007,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F6D9F866A8DD4B71,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261008,HOSP-001,DEPT-DIAG,2026-10-08,kpi_001,EVD-FFA2904FA9C34BCD,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261008,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7049BCEEEED5441C,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261009,HOSP-001,DEPT-DIAG,2026-10-09,kpi_001,EVD-BE08E2F0E1794288,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261009,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-15A7B1683B8A41EE,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261010,HOSP-001,DEPT-DIAG,2026-10-10,kpi_001,EVD-A9BBAB07623D4676,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261010,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-839907B55182454C,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261011,HOSP-001,DEPT-DIAG,2026-10-11,kpi_001,EVD-FAB268B545E64D2A,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261011,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0E9CE0E8346B4584,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261012,HOSP-001,DEPT-DIAG,2026-10-12,kpi_001,EVD-4990B5DE680C421B,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261012,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E0D0240FD9244B84,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261013,HOSP-001,DEPT-DIAG,2026-10-13,kpi_001,EVD-E3BB26FB0A5644E2,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261013,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A1D4664B474D4BD9,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261014,HOSP-001,DEPT-DIAG,2026-10-14,kpi_001,EVD-A2B7AE32A6634F37,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261014,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4D97368992554B73,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261015,HOSP-001,DEPT-DIAG,2026-10-15,kpi_001,EVD-71A79A0BEFE940D9,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261015,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-63E5961F957944A1,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261016,HOSP-001,DEPT-DIAG,2026-10-16,kpi_001,EVD-A4255739708E474F,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261016,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FB6E5A83484E4C72,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261017,HOSP-001,DEPT-DIAG,2026-10-17,kpi_001,EVD-128AB17E5AA44E72,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261017,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-AE2C8CD96F7341C8,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261018,HOSP-001,DEPT-DIAG,2026-10-18,kpi_001,EVD-E89A517564204147,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261018,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2763C6EFA4BF4D3E,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261019,HOSP-001,DEPT-DIAG,2026-10-19,kpi_001,EVD-D909F07ACF2746F8,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261019,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FA96DC1BC69B4CC2,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261020,HOSP-001,DEPT-DIAG,2026-10-20,kpi_001,EVD-B31BDC1C58314E72,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261020,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2592019B4A20485B,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261021,HOSP-001,DEPT-DIAG,2026-10-21,kpi_001,EVD-E57C163BDCD44228,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261021,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EF7BF665ABC14295,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261022,HOSP-001,DEPT-DIAG,2026-10-22,kpi_001,EVD-F45C515042674AFA,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261022,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EBFC7604921A4C2F,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261023,HOSP-001,DEPT-DIAG,2026-10-23,kpi_001,EVD-CF34494BAADB4FC9,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261023,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-215970A3E0544F95,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261024,HOSP-001,DEPT-DIAG,2026-10-24,kpi_001,EVD-786FF2ACE83C47FF,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261024,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BBBB80C04CF4459A,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261025,HOSP-001,DEPT-DIAG,2026-10-25,kpi_001,EVD-C9E51AC6EB8B497F,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261025,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-126423B091974B12,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261026,HOSP-001,DEPT-DIAG,2026-10-26,kpi_001,EVD-FF44B63DC0EF477C,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261026,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6F01811BB174440A,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261027,HOSP-001,DEPT-DIAG,2026-10-27,kpi_001,EVD-C0A4B352D30A4F3B,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261027,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5CE65B3620CF4588,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261028,HOSP-001,DEPT-DIAG,2026-10-28,kpi_001,EVD-8F4AE178B115432B,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261028,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-56E4C9A73A2E486D,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261029,HOSP-001,DEPT-DIAG,2026-10-29,kpi_001,EVD-170008860A9A433D,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261029,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-294589A6BC54472C,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261030,HOSP-001,DEPT-DIAG,2026-10-30,kpi_001,EVD-E473E6E4BE5E4009,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261030,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-270270149C364CC5,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261031,HOSP-001,DEPT-DIAG,2026-10-31,kpi_001,EVD-E035A306ADE94AF5,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261031,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5864A9A69AD04083,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261101,HOSP-001,DEPT-DIAG,2026-11-01,kpi_001,EVD-C9FC7A30C9A84368,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261101,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E4777D8DA5E24824,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261102,HOSP-001,DEPT-DIAG,2026-11-02,kpi_001,EVD-C4EAB05B1A8045E3,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261102,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-31944BD19A604BC6,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261103,HOSP-001,DEPT-DIAG,2026-11-03,kpi_001,EVD-55477E8231504495,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261103,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E47986C9B9094FF9,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261104,HOSP-001,DEPT-DIAG,2026-11-04,kpi_001,EVD-02AC1B700017430D,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261104,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6211A17701BC4E90,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261105,HOSP-001,DEPT-DIAG,2026-11-05,kpi_001,EVD-D35868D316BE4486,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261105,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FD5B46BC56234546,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261106,HOSP-001,DEPT-DIAG,2026-11-06,kpi_001,EVD-D41B9192E13A474C,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261106,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B4E4703DB42547AB,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261107,HOSP-001,DEPT-DIAG,2026-11-07,kpi_001,EVD-44C2C09A075242DD,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261107,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4B292FE53FBF4888,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261108,HOSP-001,DEPT-DIAG,2026-11-08,kpi_001,EVD-A68489776757474F,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261108,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-05836D59E9A94050,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261109,HOSP-001,DEPT-DIAG,2026-11-09,kpi_001,EVD-CB242F5EC7494064,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261109,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1A8B824FD81E4D56,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261110,HOSP-001,DEPT-DIAG,2026-11-10,kpi_001,EVD-9C21082A94714B3A,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261110,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-23F5FC2D9FFE4D7C,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261111,HOSP-001,DEPT-DIAG,2026-11-11,kpi_001,EVD-0390B32218BD4722,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261111,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-98D444C235B74A83,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261112,HOSP-001,DEPT-DIAG,2026-11-12,kpi_001,EVD-3AA919D473414E23,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261112,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7CCB30AB3436452D,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261113,HOSP-001,DEPT-DIAG,2026-11-13,kpi_001,EVD-B74F837009DF46FE,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261113,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4E65EF88B7C244AC,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261114,HOSP-001,DEPT-DIAG,2026-11-14,kpi_001,EVD-864B14F5B2B44BFE,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261114,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6D1EB2972CAE4139,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261115,HOSP-001,DEPT-DIAG,2026-11-15,kpi_001,EVD-C2B0D037B769495E,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261115,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A140300288034960,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261116,HOSP-001,DEPT-DIAG,2026-11-16,kpi_001,EVD-2C2276A4F20747BB,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261116,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-752077273DFD4778,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261117,HOSP-001,DEPT-DIAG,2026-11-17,kpi_001,EVD-3BA794C2C2E44D08,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261117,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-9BDA83A53183450D,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261118,HOSP-001,DEPT-DIAG,2026-11-18,kpi_001,EVD-E73448AFCB174902,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261118,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-656213BFE5894362,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261119,HOSP-001,DEPT-DIAG,2026-11-19,kpi_001,EVD-E77CEC7FF2DB452B,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261119,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F60DAD0B223440D6,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261120,HOSP-001,DEPT-DIAG,2026-11-20,kpi_001,EVD-072E0E0C1D4E4ACF,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261120,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-B85A2EA2F7E04C44,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261121,HOSP-001,DEPT-DIAG,2026-11-21,kpi_001,EVD-E2E0540B65414850,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261121,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6B7339FF23B344D3,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261122,HOSP-001,DEPT-DIAG,2026-11-22,kpi_001,EVD-F15F4545D8304FD2,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261122,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EF300C5C76C247E6,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261123,HOSP-001,DEPT-DIAG,2026-11-23,kpi_001,EVD-93774005604746E4,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261123,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1E2E65B6C98940E2,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261124,HOSP-001,DEPT-DIAG,2026-11-24,kpi_001,EVD-620807D2C3E24E29,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261124,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5CDB57AB4D1C4283,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261125,HOSP-001,DEPT-DIAG,2026-11-25,kpi_001,EVD-06E1786370024389,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261125,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EC5B5989CBAB400E,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261126,HOSP-001,DEPT-DIAG,2026-11-26,kpi_001,EVD-F922098E07F44483,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261126,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2EF40F13FED142A1,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261127,HOSP-001,DEPT-DIAG,2026-11-27,kpi_001,EVD-ED49A4AC796D4867,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261127,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-500CDF96C19C44B2,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261128,HOSP-001,DEPT-DIAG,2026-11-28,kpi_001,EVD-CBF129517D654010,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261128,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-63CE1971565A4302,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261129,HOSP-001,DEPT-DIAG,2026-11-29,kpi_001,EVD-ED16901A5E6745BB,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261129,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-A30C52D9B50C4F85,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261130,HOSP-001,DEPT-DIAG,2026-11-30,kpi_001,EVD-0542E669E7FA44F3,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261130,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6A139094EB724FFE,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261201,HOSP-001,DEPT-DIAG,2026-12-01,kpi_001,EVD-18A3732217914B9C,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261201,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-24727EF673D3469D,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261202,HOSP-001,DEPT-DIAG,2026-12-02,kpi_001,EVD-82419F1FB7914472,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261202,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-777F6F3681E54497,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261203,HOSP-001,DEPT-DIAG,2026-12-03,kpi_001,EVD-B873882B232B4953,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261203,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-768C2566A0194CA1,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261204,HOSP-001,DEPT-DIAG,2026-12-04,kpi_001,EVD-B4AF77FCB6C5430E,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261204,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D94473B0FC9E4645,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261205,HOSP-001,DEPT-DIAG,2026-12-05,kpi_001,EVD-342EA46EC4DC4CCB,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261205,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-130E69D3316F4CE3,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261206,HOSP-001,DEPT-DIAG,2026-12-06,kpi_001,EVD-C2FB9EED0B454545,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261206,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-998DA95CCFCB4A3A,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261207,HOSP-001,DEPT-DIAG,2026-12-07,kpi_001,EVD-CECF7F6473D34AA9,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261207,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-25EB48F0F9D24B87,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261208,HOSP-001,DEPT-DIAG,2026-12-08,kpi_001,EVD-B2ABB52ACA084730,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261208,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1C1783D7D7E0427B,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261209,HOSP-001,DEPT-DIAG,2026-12-09,kpi_001,EVD-66F43AC07A124DCA,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261209,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1215C4D1843E4FA0,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261210,HOSP-001,DEPT-DIAG,2026-12-10,kpi_001,EVD-F4504338F03B4A2A,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261210,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-F70499BF9D6D411A,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261211,HOSP-001,DEPT-DIAG,2026-12-11,kpi_001,EVD-B64B6C148B7E4433,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261211,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8F93CD78CC164129,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261212,HOSP-001,DEPT-DIAG,2026-12-12,kpi_001,EVD-FD47418E1E094E3E,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261212,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-81D50177CC0145BB,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261213,HOSP-001,DEPT-DIAG,2026-12-13,kpi_001,EVD-FCF8218C4B0F4C57,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261213,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2C9E8A35A9D848EC,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261214,HOSP-001,DEPT-DIAG,2026-12-14,kpi_001,EVD-F6CFA5DF1D284197,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261214,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CDC410C3DE904A71,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261215,HOSP-001,DEPT-DIAG,2026-12-15,kpi_001,EVD-F8196F998EE74C3A,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261215,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-AA64B31C785943D6,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261216,HOSP-001,DEPT-DIAG,2026-12-16,kpi_001,EVD-D733BB5F34304D1B,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261216,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D5464ADD6E614E18,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261217,HOSP-001,DEPT-DIAG,2026-12-17,kpi_001,EVD-94677AA1FE5E412F,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261217,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8F8CB95FB9984A56,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261218,HOSP-001,DEPT-DIAG,2026-12-18,kpi_001,EVD-AD668D9298CC4563,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261218,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8464D07089CD4AB6,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261219,HOSP-001,DEPT-DIAG,2026-12-19,kpi_001,EVD-975634BF21C448DB,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261219,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C98259A9D7954743,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261220,HOSP-001,DEPT-DIAG,2026-12-20,kpi_001,EVD-A6B702CCE8104A28,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261220,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0DC784F874A24383,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261221,HOSP-001,DEPT-DIAG,2026-12-21,kpi_001,EVD-1B4B48A637DD4464,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261221,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BE4ADCD756BB4A4F,IKPI-kpi_001-HOSP-001-DEPT-DIAG-20261222,HOSP-001,DEPT-DIAG,2026-12-22,kpi_001,EVD-DE0A7F121CB64DA0,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261222,DEC-001,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
