baseline_id,approval_package_id,episode_id,scenario_template_id,hospital_id,department_id,episode_start_date,episode_end_date,dominant_kpi_id,dominant_kpi_name,baseline_kpi_value,baseline_kpi_unit,supporting_kpi_values_json,baseline_required_staff,baseline_available_staff,baseline_staffing_coverage_pct,baseline_absenteeism_rate,baseline_avg_wait_min,baseline_arrivals,baseline_service_capacity,source_file_list,source_record_id_list,baseline_observation_count,baseline_data_completeness,baseline_confidence,baseline_provisional_flag,baseline_contradiction_severity,baseline_status,baseline_created_at,baseline_version,baseline_aggregation_method,baseline_reference_date,baseline_window_start,baseline_window_end
BL-EA51A04E691524B9,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,EP-HOSP-001-DEPT-DIAG-kpi_001-20260912,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-09-12,2026-09-22,kpi_001,Staffing Level,81.96564798837525,Percent,{},12.363636363636363,10.181818181818182,81.96564798837525,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-DIAG-20260912,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20260913,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20260914,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20260915,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20260916,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20260917,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20260918,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20260919,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20260920,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20260921,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20260922",22,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.346288,2C-2C-1.0,episode-period mean,2026-09-22,2026-09-12,2026-09-22
BL-50C8DDBEDD838DE1,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-10-23,2026-10-23,kpi_001,Staffing Level,78.57142857142857,Percent,{},14.0,11.0,78.57142857142857,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261023,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.365014,2C-2C-1.0,episode-period mean,2026-10-23,2026-10-23,2026-10-23
BL-047D3EEF2C3B17A9,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,SCEN-STAFF-001,HOSP-001,DEPT-DIAG,2026-10-23,2026-10-23,kpi_001,Staffing Level,78.57142857142857,Percent,{},14.0,11.0,78.57142857142857,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261023,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.394004,2C-2C-1.0,episode-period mean,2026-10-23,2026-10-23,2026-10-23
BL-7303B3D158B0453B,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,EP-HOSP-001-DEPT-DIAG-kpi_001-20261023,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-10-23,2026-10-23,kpi_001,Staffing Level,78.57142857142857,Percent,{},14.0,11.0,78.57142857142857,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261023,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.415296,2C-2C-1.0,episode-period mean,2026-10-23,2026-10-23,2026-10-23
BL-773E477B6CEF5092,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-10-31,2026-10-31,kpi_001,Staffing Level,81.81818181818183,Percent,{},11.0,9.0,81.81818181818183,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261031,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.442276,2C-2C-1.0,episode-period mean,2026-10-31,2026-10-31,2026-10-31
BL-F7B5D619087F6EBD,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,SCEN-STAFF-001,HOSP-001,DEPT-DIAG,2026-10-31,2026-10-31,kpi_001,Staffing Level,81.81818181818183,Percent,{},11.0,9.0,81.81818181818183,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261031,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.477218,2C-2C-1.0,episode-period mean,2026-10-31,2026-10-31,2026-10-31
BL-80AEB8E2DFFD8693,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,EP-HOSP-001-DEPT-DIAG-kpi_001-20261031,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-10-31,2026-10-31,kpi_001,Staffing Level,81.81818181818183,Percent,{},11.0,9.0,81.81818181818183,,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261031,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.559689,2C-2C-1.0,episode-period mean,2026-10-31,2026-10-31,2026-10-31
BL-E420CFBCB020DE61,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-11-08,2026-11-12,kpi_001,Staffing Level,80.57109557109557,Percent,{},12.4,10.0,80.57109557109557,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261108,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261109,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261110,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261111,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261112",10,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.609993,2C-2C-1.0,episode-period mean,2026-11-12,2026-11-08,2026-11-12
BL-D5B12F1E9C4A93D9,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,SCEN-STAFF-001,HOSP-001,DEPT-DIAG,2026-11-08,2026-11-12,kpi_001,Staffing Level,80.57109557109557,Percent,{},12.4,10.0,80.57109557109557,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261108,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261109,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261110,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261111,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261112",10,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.635823,2C-2C-1.0,episode-period mean,2026-11-12,2026-11-08,2026-11-12
BL-4B6ABC65AC17BCD6,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,EP-HOSP-001-DEPT-DIAG-kpi_001-20261108,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-11-08,2026-11-12,kpi_001,Staffing Level,80.57109557109557,Percent,{},12.4,10.0,80.57109557109557,,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261108,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261109,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261110,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261111,AKPI-kpi_001-HOSP-001-DEPT-DIAG-20261112",10,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.662475,2C-2C-1.0,episode-period mean,2026-11-12,2026-11-08,2026-11-12
BL-7F5CF279EB91C859,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-01-22,2026-01-22,kpi_002,Staff Absenteeism Rate,33.33333333333333,Percent,{},,,,33.33333333333333,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260122,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.685457,2C-2C-1.0,episode-period mean,2026-01-22,2026-01-22,2026-01-22
BL-0258B09545055290,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,SCEN-ABS-001,HOSP-001,DEPT-DIAG,2026-01-22,2026-01-22,kpi_002,Staff Absenteeism Rate,33.33333333333333,Percent,{},,,,33.33333333333333,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260122,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.710001,2C-2C-1.0,episode-period mean,2026-01-22,2026-01-22,2026-01-22
BL-CE7E7EB61A5684A3,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,EP-HOSP-001-DEPT-DIAG-kpi_002-20260122,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-01-22,2026-01-22,kpi_002,Staff Absenteeism Rate,33.33333333333333,Percent,{},,,,33.33333333333333,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260122,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.742806,2C-2C-1.0,episode-period mean,2026-01-22,2026-01-22,2026-01-22
BL-D799C5DEC843F2FA,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-03-28,2026-03-28,kpi_002,Staff Absenteeism Rate,15.384615384615383,Percent,{},,,,15.384615384615383,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260328,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.780203,2C-2C-1.0,episode-period mean,2026-03-28,2026-03-28,2026-03-28
BL-8CC358EFDC91E8CD,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,SCEN-ABS-001,HOSP-001,DEPT-DIAG,2026-03-28,2026-03-28,kpi_002,Staff Absenteeism Rate,15.384615384615383,Percent,{},,,,15.384615384615383,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260328,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.810948,2C-2C-1.0,episode-period mean,2026-03-28,2026-03-28,2026-03-28
BL-E50E44185A8557BC,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,EP-HOSP-001-DEPT-DIAG-kpi_002-20260328,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-03-28,2026-03-28,kpi_002,Staff Absenteeism Rate,15.384615384615383,Percent,{},,,,15.384615384615383,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260328,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.834579,2C-2C-1.0,episode-period mean,2026-03-28,2026-03-28,2026-03-28
BL-44E432B40BC6E736,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-04-09,2026-04-11,kpi_002,Staff Absenteeism Rate,12.222222222222221,Percent,{},,,,12.222222222222221,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260409,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260410,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260411",6,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.871007,2C-2C-1.0,episode-period mean,2026-04-11,2026-04-09,2026-04-11
BL-8103288615D22BDC,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,SCEN-ABS-001,HOSP-001,DEPT-DIAG,2026-04-09,2026-04-11,kpi_002,Staff Absenteeism Rate,12.222222222222221,Percent,{},,,,12.222222222222221,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260409,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260410,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260411",6,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.930134,2C-2C-1.0,episode-period mean,2026-04-11,2026-04-09,2026-04-11
BL-788A7D31FCEE5B37,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,EP-HOSP-001-DEPT-DIAG-kpi_002-20260409,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-04-09,2026-04-11,kpi_002,Staff Absenteeism Rate,12.222222222222221,Percent,{},,,,12.222222222222221,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260409,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260410,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260411",6,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:33.997992,2C-2C-1.0,episode-period mean,2026-04-11,2026-04-09,2026-04-11
BL-1C73214A576CA935,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-04-22,2026-04-22,kpi_002,Staff Absenteeism Rate,17.647058823529413,Percent,{},,,,17.647058823529413,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260422,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.029275,2C-2C-1.0,episode-period mean,2026-04-22,2026-04-22,2026-04-22
BL-E1CC2592F6C9FF5D,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,SCEN-ABS-001,HOSP-001,DEPT-DIAG,2026-04-22,2026-04-22,kpi_002,Staff Absenteeism Rate,17.647058823529413,Percent,{},,,,17.647058823529413,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260422,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.053343,2C-2C-1.0,episode-period mean,2026-04-22,2026-04-22,2026-04-22
BL-5E1A530C4233A0E8,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,EP-HOSP-001-DEPT-DIAG-kpi_002-20260422,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-04-22,2026-04-22,kpi_002,Staff Absenteeism Rate,17.647058823529413,Percent,{},,,,17.647058823529413,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260422,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.074271,2C-2C-1.0,episode-period mean,2026-04-22,2026-04-22,2026-04-22
BL-7D3F1AB8FD2713F6,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-04-26,2026-04-27,kpi_002,Staff Absenteeism Rate,24.03846153846154,Percent,{},,,,24.03846153846154,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260426,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260427",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.091486,2C-2C-1.0,episode-period mean,2026-04-27,2026-04-26,2026-04-27
BL-E5112414C7B6EE2B,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,SCEN-ABS-001,HOSP-001,DEPT-DIAG,2026-04-26,2026-04-27,kpi_002,Staff Absenteeism Rate,24.03846153846154,Percent,{},,,,24.03846153846154,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260426,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260427",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.107904,2C-2C-1.0,episode-period mean,2026-04-27,2026-04-26,2026-04-27
BL-0E25AB87844828A4,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,EP-HOSP-001-DEPT-DIAG-kpi_002-20260426,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-04-26,2026-04-27,kpi_002,Staff Absenteeism Rate,24.03846153846154,Percent,{},,,,24.03846153846154,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260426,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260427",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.118829,2C-2C-1.0,episode-period mean,2026-04-27,2026-04-26,2026-04-27
BL-7A46F409A8C90FAF,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-05-15,2026-05-16,kpi_002,Staff Absenteeism Rate,25.174825174825173,Percent,{},,,,25.174825174825173,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260515,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260516",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.143826,2C-2C-1.0,episode-period mean,2026-05-16,2026-05-15,2026-05-16
BL-B09A9FE61EB3980B,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,SCEN-ABS-001,HOSP-001,DEPT-DIAG,2026-05-15,2026-05-16,kpi_002,Staff Absenteeism Rate,25.174825174825173,Percent,{},,,,25.174825174825173,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260515,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260516",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.162106,2C-2C-1.0,episode-period mean,2026-05-16,2026-05-15,2026-05-16
BL-1A90AB2AC3040FDF,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,EP-HOSP-001-DEPT-DIAG-kpi_002-20260515,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-05-15,2026-05-16,kpi_002,Staff Absenteeism Rate,25.174825174825173,Percent,{},,,,25.174825174825173,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260515,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260516",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.178992,2C-2C-1.0,episode-period mean,2026-05-16,2026-05-15,2026-05-16
BL-DF2AAC5F6ABF4462,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-05-21,2026-05-21,kpi_002,Staff Absenteeism Rate,20.0,Percent,{},,,,20.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260521,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.195743,2C-2C-1.0,episode-period mean,2026-05-21,2026-05-21,2026-05-21
BL-57A1BFEDDFB3858E,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,SCEN-ABS-001,HOSP-001,DEPT-DIAG,2026-05-21,2026-05-21,kpi_002,Staff Absenteeism Rate,20.0,Percent,{},,,,20.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260521,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.208518,2C-2C-1.0,episode-period mean,2026-05-21,2026-05-21,2026-05-21
BL-BB6F7473D8B9DAD7,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,EP-HOSP-001-DEPT-DIAG-kpi_002-20260521,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-05-21,2026-05-21,kpi_002,Staff Absenteeism Rate,20.0,Percent,{},,,,20.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260521,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.220313,2C-2C-1.0,episode-period mean,2026-05-21,2026-05-21,2026-05-21
BL-21BF224029786AD4,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-06-15,2026-06-15,kpi_002,Staff Absenteeism Rate,27.27272727272727,Percent,{},,,,27.27272727272727,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260615,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.239550,2C-2C-1.0,episode-period mean,2026-06-15,2026-06-15,2026-06-15
BL-65961F3EEDFDE03F,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,SCEN-ABS-001,HOSP-001,DEPT-DIAG,2026-06-15,2026-06-15,kpi_002,Staff Absenteeism Rate,27.27272727272727,Percent,{},,,,27.27272727272727,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260615,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.253154,2C-2C-1.0,episode-period mean,2026-06-15,2026-06-15,2026-06-15
BL-50FF042735561564,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,EP-HOSP-001-DEPT-DIAG-kpi_002-20260615,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-06-15,2026-06-15,kpi_002,Staff Absenteeism Rate,27.27272727272727,Percent,{},,,,27.27272727272727,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260615,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.274399,2C-2C-1.0,episode-period mean,2026-06-15,2026-06-15,2026-06-15
BL-4C80F24FCF16EE0E,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-06-21,2026-06-21,kpi_002,Staff Absenteeism Rate,15.384615384615383,Percent,{},,,,15.384615384615383,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260621,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.292780,2C-2C-1.0,episode-period mean,2026-06-21,2026-06-21,2026-06-21
BL-277EBDFF9E5DE512,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,SCEN-ABS-001,HOSP-001,DEPT-DIAG,2026-06-21,2026-06-21,kpi_002,Staff Absenteeism Rate,15.384615384615383,Percent,{},,,,15.384615384615383,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260621,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.306983,2C-2C-1.0,episode-period mean,2026-06-21,2026-06-21,2026-06-21
BL-1B6F08275BB810CC,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,EP-HOSP-001-DEPT-DIAG-kpi_002-20260621,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-06-21,2026-06-21,kpi_002,Staff Absenteeism Rate,15.384615384615383,Percent,{},,,,15.384615384615383,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260621,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.318442,2C-2C-1.0,episode-period mean,2026-06-21,2026-06-21,2026-06-21
BL-8B408465AB651CAB,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-06-26,2026-06-27,kpi_002,Staff Absenteeism Rate,23.333333333333336,Percent,{},,,,23.333333333333336,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260626,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260627",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.331951,2C-2C-1.0,episode-period mean,2026-06-27,2026-06-26,2026-06-27
BL-0F8F7C9EE711C4F4,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,SCEN-ABS-001,HOSP-001,DEPT-DIAG,2026-06-26,2026-06-27,kpi_002,Staff Absenteeism Rate,23.333333333333336,Percent,{},,,,23.333333333333336,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260626,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260627",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.346796,2C-2C-1.0,episode-period mean,2026-06-27,2026-06-26,2026-06-27
BL-DD652AE19CA1EFC5,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,EP-HOSP-001-DEPT-DIAG-kpi_002-20260626,SCEN-MON-001,HOSP-001,DEPT-DIAG,2026-06-26,2026-06-27,kpi_002,Staff Absenteeism Rate,23.333333333333336,Percent,{},,,,23.333333333333336,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260626,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260627",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.359282,2C-2C-1.0,episode-period mean,2026-06-27,2026-06-26,2026-06-27
BL-396FEAAEE79CEA3F,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,SCEN-BASE-001,HOSP-001,DEPT-DIAG,2026-07-20,2026-07-20,kpi_002,Staff Absenteeism Rate,20.0,Percent,{},,,,20.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260720,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.371227,2C-2C-1.0,episode-period mean,2026-07-20,2026-07-20,2026-07-20
BL-D82D03A02C1E510E,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,EP-HOSP-001-DEPT-DIAG-kpi_002-20260720,SCEN-ABS-001,HOSP-001,DEPT-DIAG,2026-07-20,2026-07-20,kpi_002,Staff Absenteeism Rate,20.0,Percent,{},,,,20.0,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-DIAG-20260720,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:34.382706,2C-2C-1.0,episode-period mean,2026-07-20,2026-07-20,2026-07-20
