exclusion_id,kpi_id,hospital_id,department_id,reporting_date,reason_code,reason_description,source_record_id,calculation_run_id
EXC-07D69A34,kpi_003,HOSP-001,DEPT-OPC,2026-04-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260401,PF-KPI-4E7933DFEF21
EXC-2BFA1139,kpi_003,HOSP-001,DEPT-OPC,2026-04-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260402,PF-KPI-4E7933DFEF21
EXC-B5F5E3D2,kpi_003,HOSP-001,DEPT-OPC,2026-04-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260403,PF-KPI-4E7933DFEF21
EXC-774B561F,kpi_003,HOSP-001,DEPT-OPC,2026-04-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260404,PF-KPI-4E7933DFEF21
EXC-2C5E2D98,kpi_003,HOSP-001,DEPT-OPC,2026-04-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260405,PF-KPI-4E7933DFEF21
EXC-45C3BE65,kpi_003,HOSP-001,DEPT-OPC,2026-04-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260406,PF-KPI-4E7933DFEF21
EXC-0956A951,kpi_003,HOSP-001,DEPT-OPC,2026-04-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260407,PF-KPI-4E7933DFEF21
EXC-BE462C6A,kpi_003,HOSP-001,DEPT-OPC,2026-04-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260408,PF-KPI-4E7933DFEF21
EXC-E6433E81,kpi_003,HOSP-001,DEPT-OPC,2026-04-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260409,PF-KPI-4E7933DFEF21
EXC-4F7BD8CD,kpi_003,HOSP-001,DEPT-OPC,2026-04-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260410,PF-KPI-4E7933DFEF21
EXC-E43EB624,kpi_003,HOSP-001,DEPT-OPC,2026-04-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260411,PF-KPI-4E7933DFEF21
EXC-50B16179,kpi_003,HOSP-001,DEPT-OPC,2026-04-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260412,PF-KPI-4E7933DFEF21
EXC-8F06100E,kpi_003,HOSP-001,DEPT-OPC,2026-04-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260413,PF-KPI-4E7933DFEF21
EXC-AEF3220A,kpi_003,HOSP-001,DEPT-OPC,2026-04-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260414,PF-KPI-4E7933DFEF21
EXC-9B772BE4,kpi_003,HOSP-001,DEPT-OPC,2026-04-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260415,PF-KPI-4E7933DFEF21
EXC-BED340D2,kpi_003,HOSP-001,DEPT-OPC,2026-04-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260416,PF-KPI-4E7933DFEF21
EXC-BBFDC98E,kpi_003,HOSP-001,DEPT-OPC,2026-04-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260417,PF-KPI-4E7933DFEF21
EXC-8D61B4BE,kpi_003,HOSP-001,DEPT-OPC,2026-04-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260418,PF-KPI-4E7933DFEF21
EXC-5206FA60,kpi_003,HOSP-001,DEPT-OPC,2026-04-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260419,PF-KPI-4E7933DFEF21
EXC-EDE4AE53,kpi_003,HOSP-001,DEPT-OPC,2026-04-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260420,PF-KPI-4E7933DFEF21
EXC-8EB0DAD2,kpi_003,HOSP-001,DEPT-OPC,2026-04-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260421,PF-KPI-4E7933DFEF21
EXC-44E3F6B7,kpi_003,HOSP-001,DEPT-OPC,2026-04-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260422,PF-KPI-4E7933DFEF21
EXC-E79EE3D2,kpi_003,HOSP-001,DEPT-OPC,2026-04-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260423,PF-KPI-4E7933DFEF21
EXC-C36629A0,kpi_003,HOSP-001,DEPT-OPC,2026-04-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260424,PF-KPI-4E7933DFEF21
EXC-168625ED,kpi_003,HOSP-001,DEPT-OPC,2026-04-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260425,PF-KPI-4E7933DFEF21
EXC-26589029,kpi_003,HOSP-001,DEPT-OPC,2026-04-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260426,PF-KPI-4E7933DFEF21
EXC-7AA5B4D0,kpi_003,HOSP-001,DEPT-OPC,2026-04-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260427,PF-KPI-4E7933DFEF21
EXC-B33F2238,kpi_003,HOSP-001,DEPT-OPC,2026-04-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260428,PF-KPI-4E7933DFEF21
EXC-6FA1115D,kpi_003,HOSP-001,DEPT-OPC,2026-04-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260429,PF-KPI-4E7933DFEF21
EXC-6810DFF5,kpi_003,HOSP-001,DEPT-OPC,2026-04-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260430,PF-KPI-4E7933DFEF21
EXC-58C1E071,kpi_003,HOSP-001,DEPT-OPC,2026-05-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260501,PF-KPI-4E7933DFEF21
EXC-2C2BEE5A,kpi_003,HOSP-001,DEPT-OPC,2026-05-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260502,PF-KPI-4E7933DFEF21
EXC-EC450012,kpi_003,HOSP-001,DEPT-OPC,2026-05-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260503,PF-KPI-4E7933DFEF21
EXC-CB71EAAE,kpi_003,HOSP-001,DEPT-OPC,2026-05-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260504,PF-KPI-4E7933DFEF21
EXC-C326285C,kpi_003,HOSP-001,DEPT-OPC,2026-05-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260505,PF-KPI-4E7933DFEF21
EXC-41116186,kpi_003,HOSP-001,DEPT-OPC,2026-05-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260506,PF-KPI-4E7933DFEF21
EXC-2823F9A9,kpi_003,HOSP-001,DEPT-OPC,2026-05-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260507,PF-KPI-4E7933DFEF21
EXC-EC128303,kpi_003,HOSP-001,DEPT-OPC,2026-05-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260508,PF-KPI-4E7933DFEF21
EXC-C699EB8E,kpi_003,HOSP-001,DEPT-OPC,2026-05-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260509,PF-KPI-4E7933DFEF21
EXC-17AF510F,kpi_003,HOSP-001,DEPT-OPC,2026-05-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260510,PF-KPI-4E7933DFEF21
EXC-DBBA7656,kpi_003,HOSP-001,DEPT-OPC,2026-05-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260511,PF-KPI-4E7933DFEF21
EXC-61701D21,kpi_003,HOSP-001,DEPT-OPC,2026-05-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260512,PF-KPI-4E7933DFEF21
EXC-D0C6D148,kpi_003,HOSP-001,DEPT-OPC,2026-05-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260513,PF-KPI-4E7933DFEF21
EXC-51659E93,kpi_003,HOSP-001,DEPT-OPC,2026-05-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260514,PF-KPI-4E7933DFEF21
EXC-CC27C065,kpi_003,HOSP-001,DEPT-OPC,2026-05-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260515,PF-KPI-4E7933DFEF21
EXC-0F12E007,kpi_003,HOSP-001,DEPT-OPC,2026-05-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260516,PF-KPI-4E7933DFEF21
EXC-DE924104,kpi_003,HOSP-001,DEPT-OPC,2026-05-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260517,PF-KPI-4E7933DFEF21
EXC-9460398E,kpi_003,HOSP-001,DEPT-OPC,2026-05-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260518,PF-KPI-4E7933DFEF21
EXC-FEBD0815,kpi_003,HOSP-001,DEPT-OPC,2026-05-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260519,PF-KPI-4E7933DFEF21
EXC-4156B2C2,kpi_003,HOSP-001,DEPT-OPC,2026-05-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260520,PF-KPI-4E7933DFEF21
EXC-F827EAB7,kpi_003,HOSP-001,DEPT-OPC,2026-05-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260521,PF-KPI-4E7933DFEF21
EXC-659C80EA,kpi_003,HOSP-001,DEPT-OPC,2026-05-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260522,PF-KPI-4E7933DFEF21
EXC-EED9F25E,kpi_003,HOSP-001,DEPT-OPC,2026-05-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260523,PF-KPI-4E7933DFEF21
EXC-9ED0B046,kpi_003,HOSP-001,DEPT-OPC,2026-05-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260524,PF-KPI-4E7933DFEF21
EXC-B8A8B12D,kpi_003,HOSP-001,DEPT-OPC,2026-05-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260525,PF-KPI-4E7933DFEF21
EXC-238D03AD,kpi_003,HOSP-001,DEPT-OPC,2026-05-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260526,PF-KPI-4E7933DFEF21
EXC-7CDBE0E8,kpi_003,HOSP-001,DEPT-OPC,2026-05-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260527,PF-KPI-4E7933DFEF21
EXC-2198EA41,kpi_003,HOSP-001,DEPT-OPC,2026-05-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260528,PF-KPI-4E7933DFEF21
EXC-CCD18579,kpi_003,HOSP-001,DEPT-OPC,2026-05-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260529,PF-KPI-4E7933DFEF21
EXC-F2136E9B,kpi_003,HOSP-001,DEPT-OPC,2026-05-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260530,PF-KPI-4E7933DFEF21
EXC-B3D22075,kpi_003,HOSP-001,DEPT-OPC,2026-05-31,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260531,PF-KPI-4E7933DFEF21
EXC-E38870E6,kpi_003,HOSP-001,DEPT-OPC,2026-06-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260601,PF-KPI-4E7933DFEF21
EXC-C1C049B1,kpi_003,HOSP-001,DEPT-OPC,2026-06-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260602,PF-KPI-4E7933DFEF21
EXC-19AB1E78,kpi_003,HOSP-001,DEPT-OPC,2026-06-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260603,PF-KPI-4E7933DFEF21
EXC-6A0EB34A,kpi_003,HOSP-001,DEPT-OPC,2026-06-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260604,PF-KPI-4E7933DFEF21
EXC-CEFB5D2F,kpi_003,HOSP-001,DEPT-OPC,2026-06-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260605,PF-KPI-4E7933DFEF21
EXC-656F67A4,kpi_003,HOSP-001,DEPT-OPC,2026-06-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260606,PF-KPI-4E7933DFEF21
EXC-19A3BFE2,kpi_003,HOSP-001,DEPT-OPC,2026-06-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260607,PF-KPI-4E7933DFEF21
EXC-2FC14464,kpi_003,HOSP-001,DEPT-OPC,2026-06-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260608,PF-KPI-4E7933DFEF21
EXC-C2150A66,kpi_003,HOSP-001,DEPT-OPC,2026-06-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260609,PF-KPI-4E7933DFEF21
EXC-E6361B4E,kpi_003,HOSP-001,DEPT-OPC,2026-06-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260610,PF-KPI-4E7933DFEF21
EXC-2FD4D242,kpi_003,HOSP-001,DEPT-OPC,2026-06-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260611,PF-KPI-4E7933DFEF21
EXC-F0E4E4D6,kpi_003,HOSP-001,DEPT-OPC,2026-06-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260612,PF-KPI-4E7933DFEF21
EXC-5F59DAF2,kpi_003,HOSP-001,DEPT-OPC,2026-06-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260613,PF-KPI-4E7933DFEF21
EXC-EB4D86F6,kpi_003,HOSP-001,DEPT-OPC,2026-06-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260614,PF-KPI-4E7933DFEF21
EXC-2D248989,kpi_003,HOSP-001,DEPT-OPC,2026-06-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260615,PF-KPI-4E7933DFEF21
EXC-58819EED,kpi_003,HOSP-001,DEPT-OPC,2026-06-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260616,PF-KPI-4E7933DFEF21
EXC-18E71699,kpi_003,HOSP-001,DEPT-OPC,2026-06-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260617,PF-KPI-4E7933DFEF21
EXC-CF8D7306,kpi_003,HOSP-001,DEPT-OPC,2026-06-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260618,PF-KPI-4E7933DFEF21
EXC-74E957D9,kpi_003,HOSP-001,DEPT-OPC,2026-06-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260619,PF-KPI-4E7933DFEF21
EXC-22702F67,kpi_003,HOSP-001,DEPT-OPC,2026-06-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260620,PF-KPI-4E7933DFEF21
EXC-272A73D0,kpi_003,HOSP-001,DEPT-OPC,2026-06-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260621,PF-KPI-4E7933DFEF21
EXC-E16F41F0,kpi_003,HOSP-001,DEPT-OPC,2026-06-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260622,PF-KPI-4E7933DFEF21
EXC-44C2E468,kpi_003,HOSP-001,DEPT-OPC,2026-06-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260623,PF-KPI-4E7933DFEF21
EXC-122EBEFE,kpi_003,HOSP-001,DEPT-OPC,2026-06-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260624,PF-KPI-4E7933DFEF21
EXC-5ED3B37A,kpi_003,HOSP-001,DEPT-OPC,2026-06-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260625,PF-KPI-4E7933DFEF21
EXC-A17E796E,kpi_003,HOSP-001,DEPT-OPC,2026-06-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260626,PF-KPI-4E7933DFEF21
EXC-E1CEB989,kpi_003,HOSP-001,DEPT-OPC,2026-06-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260627,PF-KPI-4E7933DFEF21
EXC-0FD241AE,kpi_003,HOSP-001,DEPT-OPC,2026-06-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260628,PF-KPI-4E7933DFEF21
EXC-B10A0D19,kpi_003,HOSP-001,DEPT-OPC,2026-06-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260629,PF-KPI-4E7933DFEF21
EXC-2AEB4BDD,kpi_003,HOSP-001,DEPT-OPC,2026-06-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260630,PF-KPI-4E7933DFEF21
EXC-BE6EA9F6,kpi_003,HOSP-001,DEPT-OPC,2026-07-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260701,PF-KPI-4E7933DFEF21
EXC-4D6D0BE1,kpi_003,HOSP-001,DEPT-OPC,2026-07-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260702,PF-KPI-4E7933DFEF21
EXC-8A3CD635,kpi_003,HOSP-001,DEPT-OPC,2026-07-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260703,PF-KPI-4E7933DFEF21
EXC-1C531E60,kpi_003,HOSP-001,DEPT-OPC,2026-07-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260704,PF-KPI-4E7933DFEF21
EXC-EDF34CA8,kpi_003,HOSP-001,DEPT-OPC,2026-07-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260705,PF-KPI-4E7933DFEF21
EXC-D104A6D5,kpi_003,HOSP-001,DEPT-OPC,2026-07-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260706,PF-KPI-4E7933DFEF21
EXC-43D43AA7,kpi_003,HOSP-001,DEPT-OPC,2026-07-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260707,PF-KPI-4E7933DFEF21
EXC-E9CF8772,kpi_003,HOSP-001,DEPT-OPC,2026-07-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260708,PF-KPI-4E7933DFEF21
EXC-1FA47D48,kpi_003,HOSP-001,DEPT-OPC,2026-07-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260709,PF-KPI-4E7933DFEF21
EXC-988A7DA1,kpi_003,HOSP-001,DEPT-OPC,2026-07-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260710,PF-KPI-4E7933DFEF21
EXC-E2836112,kpi_003,HOSP-001,DEPT-OPC,2026-07-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260711,PF-KPI-4E7933DFEF21
EXC-512B10C6,kpi_003,HOSP-001,DEPT-OPC,2026-07-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260712,PF-KPI-4E7933DFEF21
EXC-DD35ACE3,kpi_003,HOSP-001,DEPT-OPC,2026-07-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260713,PF-KPI-4E7933DFEF21
EXC-0C1C50CD,kpi_003,HOSP-001,DEPT-OPC,2026-07-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260714,PF-KPI-4E7933DFEF21
EXC-7AD5F060,kpi_003,HOSP-001,DEPT-OPC,2026-07-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260715,PF-KPI-4E7933DFEF21
EXC-CDF5243B,kpi_003,HOSP-001,DEPT-OPC,2026-07-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260716,PF-KPI-4E7933DFEF21
EXC-494D49BF,kpi_003,HOSP-001,DEPT-OPC,2026-07-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260717,PF-KPI-4E7933DFEF21
EXC-DFDDF9FD,kpi_003,HOSP-001,DEPT-OPC,2026-07-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260718,PF-KPI-4E7933DFEF21
EXC-0712626F,kpi_003,HOSP-001,DEPT-OPC,2026-07-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260719,PF-KPI-4E7933DFEF21
EXC-458D1AAB,kpi_003,HOSP-001,DEPT-OPC,2026-07-20,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260720,PF-KPI-4E7933DFEF21
EXC-0B5EE47C,kpi_003,HOSP-001,DEPT-OPC,2026-07-21,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260721,PF-KPI-4E7933DFEF21
EXC-349B0963,kpi_003,HOSP-001,DEPT-OPC,2026-07-22,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260722,PF-KPI-4E7933DFEF21
EXC-F308D3EF,kpi_003,HOSP-001,DEPT-OPC,2026-07-23,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260723,PF-KPI-4E7933DFEF21
EXC-D73E5B3F,kpi_003,HOSP-001,DEPT-OPC,2026-07-24,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260724,PF-KPI-4E7933DFEF21
EXC-3251B43D,kpi_003,HOSP-001,DEPT-OPC,2026-07-25,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260725,PF-KPI-4E7933DFEF21
EXC-9C118A57,kpi_003,HOSP-001,DEPT-OPC,2026-07-26,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260726,PF-KPI-4E7933DFEF21
EXC-BA71CB30,kpi_003,HOSP-001,DEPT-OPC,2026-07-27,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260727,PF-KPI-4E7933DFEF21
EXC-2256D107,kpi_003,HOSP-001,DEPT-OPC,2026-07-28,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260728,PF-KPI-4E7933DFEF21
EXC-B455EDD6,kpi_003,HOSP-001,DEPT-OPC,2026-07-29,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260729,PF-KPI-4E7933DFEF21
EXC-D845D3C0,kpi_003,HOSP-001,DEPT-OPC,2026-07-30,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260730,PF-KPI-4E7933DFEF21
EXC-E6759C64,kpi_003,HOSP-001,DEPT-OPC,2026-07-31,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260731,PF-KPI-4E7933DFEF21
EXC-48157F78,kpi_003,HOSP-001,DEPT-OPC,2026-08-01,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260801,PF-KPI-4E7933DFEF21
EXC-124B18B8,kpi_003,HOSP-001,DEPT-OPC,2026-08-02,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260802,PF-KPI-4E7933DFEF21
EXC-9490AE6B,kpi_003,HOSP-001,DEPT-OPC,2026-08-03,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260803,PF-KPI-4E7933DFEF21
EXC-BC353799,kpi_003,HOSP-001,DEPT-OPC,2026-08-04,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260804,PF-KPI-4E7933DFEF21
EXC-6879EB4E,kpi_003,HOSP-001,DEPT-OPC,2026-08-05,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260805,PF-KPI-4E7933DFEF21
EXC-BA894994,kpi_003,HOSP-001,DEPT-OPC,2026-08-06,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260806,PF-KPI-4E7933DFEF21
EXC-960B73BC,kpi_003,HOSP-001,DEPT-OPC,2026-08-07,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260807,PF-KPI-4E7933DFEF21
EXC-7EEF280B,kpi_003,HOSP-001,DEPT-OPC,2026-08-08,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260808,PF-KPI-4E7933DFEF21
EXC-CC0F45CA,kpi_003,HOSP-001,DEPT-OPC,2026-08-09,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260809,PF-KPI-4E7933DFEF21
EXC-DC79FAC4,kpi_003,HOSP-001,DEPT-OPC,2026-08-10,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260810,PF-KPI-4E7933DFEF21
EXC-9F8AE6D5,kpi_003,HOSP-001,DEPT-OPC,2026-08-11,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260811,PF-KPI-4E7933DFEF21
EXC-2D85A71D,kpi_003,HOSP-001,DEPT-OPC,2026-08-12,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260812,PF-KPI-4E7933DFEF21
EXC-1F6ABD44,kpi_003,HOSP-001,DEPT-OPC,2026-08-13,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260813,PF-KPI-4E7933DFEF21
EXC-6ABB0A88,kpi_003,HOSP-001,DEPT-OPC,2026-08-14,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260814,PF-KPI-4E7933DFEF21
EXC-2F75DC7B,kpi_003,HOSP-001,DEPT-OPC,2026-08-15,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260815,PF-KPI-4E7933DFEF21
EXC-A0D040A5,kpi_003,HOSP-001,DEPT-OPC,2026-08-16,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260816,PF-KPI-4E7933DFEF21
EXC-A3ACD3A4,kpi_003,HOSP-001,DEPT-OPC,2026-08-17,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260817,PF-KPI-4E7933DFEF21
EXC-1FD16E84,kpi_003,HOSP-001,DEPT-OPC,2026-08-18,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260818,PF-KPI-4E7933DFEF21
EXC-B4AC95DE,kpi_003,HOSP-001,DEPT-OPC,2026-08-19,ELIGIBILITY,operational_beds is null,OPD-HOSP-001-DEPT-OPC-20260819,PF-KPI-4E7933DFEF21
