evidence_id,scenario_run_id,evidence_type,source_type,source_id,source_file,link_type,recorded_at,metadata_json
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-REC-24,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260730,,Contributed To,2026-07-28T14:58:59.767763,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-REC-25,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260731,,Contributed To,2026-07-28T14:58:59.767766,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-26,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260707-OPT1,,Approved By,2026-07-28T14:58:59.767770,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-27,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260707-OPT2,,Approved By,2026-07-28T14:58:59.767774,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-28,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260707-OPT3,,Approved By,2026-07-28T14:58:59.767777,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-29,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260708-OPT1,,Approved By,2026-07-28T14:58:59.767780,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-30,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260708-OPT2,,Approved By,2026-07-28T14:58:59.767784,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-31,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260708-OPT3,,Approved By,2026-07-28T14:58:59.767787,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-32,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260709-OPT1,,Approved By,2026-07-28T14:58:59.767790,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-33,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260709-OPT2,,Approved By,2026-07-28T14:58:59.767793,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-34,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260709-OPT3,,Approved By,2026-07-28T14:58:59.767796,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-35,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260710-OPT1,,Approved By,2026-07-28T14:58:59.767800,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-36,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260710-OPT2,,Approved By,2026-07-28T14:58:59.767803,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-37,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260710-OPT3,,Approved By,2026-07-28T14:58:59.767806,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-38,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260711-OPT1,,Approved By,2026-07-28T14:58:59.767809,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-39,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260711-OPT2,,Approved By,2026-07-28T14:58:59.767812,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-40,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260711-OPT3,,Approved By,2026-07-28T14:58:59.767816,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-41,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260712-OPT1,,Approved By,2026-07-28T14:58:59.767819,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-42,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260712-OPT2,,Approved By,2026-07-28T14:58:59.767822,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-43,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260712-OPT3,,Approved By,2026-07-28T14:58:59.767825,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-44,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260713-OPT1,,Approved By,2026-07-28T14:58:59.767828,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-45,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260713-OPT2,,Approved By,2026-07-28T14:58:59.767831,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-46,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260713-OPT3,,Approved By,2026-07-28T14:58:59.767834,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-47,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260714-OPT1,,Approved By,2026-07-28T14:58:59.767837,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-48,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260714-OPT2,,Approved By,2026-07-28T14:58:59.767840,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-49,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260714-OPT3,,Approved By,2026-07-28T14:58:59.767843,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-50,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260715-OPT1,,Approved By,2026-07-28T14:58:59.767847,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-51,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260715-OPT2,,Approved By,2026-07-28T14:58:59.767850,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-52,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260715-OPT3,,Approved By,2026-07-28T14:58:59.767853,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-53,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260716-OPT1,,Approved By,2026-07-28T14:58:59.767856,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-54,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260716-OPT2,,Approved By,2026-07-28T14:58:59.767859,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-55,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260716-OPT3,,Approved By,2026-07-28T14:58:59.767862,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-56,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260717-OPT1,,Approved By,2026-07-28T14:58:59.767865,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-57,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260717-OPT2,,Approved By,2026-07-28T14:58:59.767868,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-58,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260717-OPT3,,Approved By,2026-07-28T14:58:59.767872,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-59,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260718-OPT1,,Approved By,2026-07-28T14:58:59.767875,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-60,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260718-OPT2,,Approved By,2026-07-28T14:58:59.767878,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-61,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260718-OPT3,,Approved By,2026-07-28T14:58:59.767884,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-62,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260719-OPT1,,Approved By,2026-07-28T14:58:59.767887,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-63,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260719-OPT2,,Approved By,2026-07-28T14:58:59.767891,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-64,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260719-OPT3,,Approved By,2026-07-28T14:58:59.767894,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-65,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260721-OPT1,,Approved By,2026-07-28T14:58:59.767898,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-66,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260721-OPT2,,Approved By,2026-07-28T14:58:59.767901,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-67,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260721-OPT3,,Approved By,2026-07-28T14:58:59.767904,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-68,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260722-OPT1,,Approved By,2026-07-28T14:58:59.767907,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-69,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260722-OPT2,,Approved By,2026-07-28T14:58:59.767910,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-70,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260722-OPT3,,Approved By,2026-07-28T14:58:59.767913,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-71,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260724-OPT1,,Approved By,2026-07-28T14:58:59.767916,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-72,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260724-OPT2,,Approved By,2026-07-28T14:58:59.767919,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-73,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260724-OPT3,,Approved By,2026-07-28T14:58:59.767922,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-74,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260726-OPT1,,Approved By,2026-07-28T14:58:59.767925,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-75,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260726-OPT2,,Approved By,2026-07-28T14:58:59.767928,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-76,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260726-OPT3,,Approved By,2026-07-28T14:58:59.767931,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-77,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260729-OPT1,,Approved By,2026-07-28T14:58:59.767935,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-78,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260729-OPT2,,Approved By,2026-07-28T14:58:59.767938,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-79,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260729-OPT3,,Approved By,2026-07-28T14:58:59.767941,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-80,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260730-OPT1,,Approved By,2026-07-28T14:58:59.767944,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-81,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260730-OPT2,,Approved By,2026-07-28T14:58:59.767947,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-82,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260730-OPT3,,Approved By,2026-07-28T14:58:59.767950,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-83,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260731-OPT1,,Approved By,2026-07-28T14:58:59.767955,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-84,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260731-OPT2,,Approved By,2026-07-28T14:58:59.767958,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-RECID-85,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260731-OPT3,,Approved By,2026-07-28T14:58:59.767962,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-COMP-86,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Comparator Configuration,Comparator Config,COMP-BASE-003,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:58:59.767967,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-PKG-87,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Approval Package,Package,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:58:59.767971,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003-EP-88,SR-BL-4D5FEEBD0155BB4E-COMP-BASE-003,Episode,Episode,EP-HOSP-001-DEPT-DIAG-kpi_004-20260707,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:58:59.767975,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-BASE-0,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Baseline,Analytical Dataset,analytical_six_kpi_daily.csv,analytical_six_kpi_daily.csv,Derived From,2026-07-28T14:58:59.772027,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-1,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260707,,Contributed To,2026-07-28T14:58:59.772032,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-2,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260708,,Contributed To,2026-07-28T14:58:59.772036,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-3,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260709,,Contributed To,2026-07-28T14:58:59.772040,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-4,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260710,,Contributed To,2026-07-28T14:58:59.772043,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-5,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260711,,Contributed To,2026-07-28T14:58:59.772046,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-6,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260712,,Contributed To,2026-07-28T14:58:59.772049,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-7,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260713,,Contributed To,2026-07-28T14:58:59.772052,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-8,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260714,,Contributed To,2026-07-28T14:58:59.772055,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-9,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260715,,Contributed To,2026-07-28T14:58:59.772059,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-10,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260716,,Contributed To,2026-07-28T14:58:59.772062,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-11,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260717,,Contributed To,2026-07-28T14:58:59.772065,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-12,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260718,,Contributed To,2026-07-28T14:58:59.772068,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-13,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260719,,Contributed To,2026-07-28T14:58:59.772071,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-14,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260720,,Contributed To,2026-07-28T14:58:59.772073,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-15,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260721,,Contributed To,2026-07-28T14:58:59.772077,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-16,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260722,,Contributed To,2026-07-28T14:58:59.772079,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-17,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260723,,Contributed To,2026-07-28T14:58:59.772083,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-18,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260724,,Contributed To,2026-07-28T14:58:59.772086,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-19,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260725,,Contributed To,2026-07-28T14:58:59.772088,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-20,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260726,,Contributed To,2026-07-28T14:58:59.772092,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-21,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260727,,Contributed To,2026-07-28T14:58:59.772095,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-22,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260728,,Contributed To,2026-07-28T14:58:59.772098,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-23,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260729,,Contributed To,2026-07-28T14:58:59.772101,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-24,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260730,,Contributed To,2026-07-28T14:58:59.772104,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-REC-25,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Source Record,Analytical Record,IKPI-kpi_004-HOSP-001-DEPT-DIAG-20260731,,Contributed To,2026-07-28T14:58:59.772107,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-RECID-26,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260707-OPT1,,Approved By,2026-07-28T14:58:59.772110,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-RECID-27,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260707-OPT2,,Approved By,2026-07-28T14:58:59.772114,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-RECID-28,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260707-OPT3,,Approved By,2026-07-28T14:58:59.772117,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-RECID-29,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260708-OPT1,,Approved By,2026-07-28T14:58:59.772120,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-RECID-30,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260708-OPT2,,Approved By,2026-07-28T14:58:59.772123,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-RECID-31,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260708-OPT3,,Approved By,2026-07-28T14:58:59.772127,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-RECID-32,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260709-OPT1,,Approved By,2026-07-28T14:58:59.772130,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-RECID-33,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260709-OPT2,,Approved By,2026-07-28T14:58:59.772133,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-RECID-34,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260709-OPT3,,Approved By,2026-07-28T14:58:59.772136,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-RECID-35,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260710-OPT1,,Approved By,2026-07-28T14:58:59.772139,{}
EV-SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003-RECID-36,SR-BL-4D5FEEBD0155BB4E-COMP-CONS-003,Recommendation,Recommendation,REC-CASE-DEPT-DIAG-20260710-OPT2,,Approved By,2026-07-28T14:58:59.772142,{}
