issue_id,severity,issue_type,kpi_id,hospital_id,department_id,reporting_date,message,source_dataset,source_record_id,calculation_run_id,_source_domain,integration_issue_id,source_issue_id,issue_origin,integration_run_id
ISS-kpi_006-3575E598,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-05-30,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260530,PEX-KPI-DCF120177644,patient_experience,IISS-54667FB7,ISS-kpi_006-3575E598,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-3323A1EE,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-31,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260531,PEX-KPI-DCF120177644,patient_experience,IISS-3948B5E5,ISS-kpi_005-3323A1EE,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-6B61C489,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-01,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260601,PEX-KPI-DCF120177644,patient_experience,IISS-E8DD91E9,ISS-kpi_005-6B61C489,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-DA62578A,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-06-02,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260602,PEX-KPI-DCF120177644,patient_experience,IISS-751BC982,ISS-kpi_005-DA62578A,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-E49429C0,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-06-02,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260602,PEX-KPI-DCF120177644,patient_experience,IISS-F1CD4030,ISS-kpi_006-E49429C0,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C0F8D045,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-03,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260603,PEX-KPI-DCF120177644,patient_experience,IISS-EDEE9859,ISS-kpi_005-C0F8D045,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-D4182123,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-04,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260604,PEX-KPI-DCF120177644,patient_experience,IISS-1B90D979,ISS-kpi_005-D4182123,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-ABF359E6,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-05,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260605,PEX-KPI-DCF120177644,patient_experience,IISS-1AF13A04,ISS-kpi_005-ABF359E6,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-674E6013,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-06,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260606,PEX-KPI-DCF120177644,patient_experience,IISS-83868F0C,ISS-kpi_005-674E6013,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-4AC82427,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-06-07,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260607,PEX-KPI-DCF120177644,patient_experience,IISS-9E763205,ISS-kpi_005-4AC82427,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-4EE56D1D,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-06-07,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260607,PEX-KPI-DCF120177644,patient_experience,IISS-84A0E2CF,ISS-kpi_006-4EE56D1D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-DABD643D,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-08,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260608,PEX-KPI-DCF120177644,patient_experience,IISS-D101EFF6,ISS-kpi_005-DABD643D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-4134C57E,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-09,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260609,PEX-KPI-DCF120177644,patient_experience,IISS-87D078BA,ISS-kpi_005-4134C57E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-2467522E,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-10,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260610,PEX-KPI-DCF120177644,patient_experience,IISS-0E028610,ISS-kpi_005-2467522E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C1734178,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-11,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260611,PEX-KPI-DCF120177644,patient_experience,IISS-EA2D9E99,ISS-kpi_005-C1734178,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-F658ECA0,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-12,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260612,PEX-KPI-DCF120177644,patient_experience,IISS-8F2C80E2,ISS-kpi_005-F658ECA0,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-5A3238BC,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-13,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260613,PEX-KPI-DCF120177644,patient_experience,IISS-9039CDDD,ISS-kpi_005-5A3238BC,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-7C7E4A10,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-14,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260614,PEX-KPI-DCF120177644,patient_experience,IISS-5E6A3D6D,ISS-kpi_005-7C7E4A10,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-F81F7F30,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-DIAG,2026-06-14,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260614,PEX-KPI-DCF120177644,patient_experience,IISS-DDD58215,ISS-kpi_006-F81F7F30,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-58324A8A,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-15,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260615,PEX-KPI-DCF120177644,patient_experience,IISS-0E94A77C,ISS-kpi_005-58324A8A,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-6A12378D,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-16,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260616,PEX-KPI-DCF120177644,patient_experience,IISS-55ACDE31,ISS-kpi_005-6A12378D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-144F1128,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-17,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260617,PEX-KPI-DCF120177644,patient_experience,IISS-6851437B,ISS-kpi_005-144F1128,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-D1D10BDD,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-18,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260618,PEX-KPI-DCF120177644,patient_experience,IISS-F38CC29D,ISS-kpi_005-D1D10BDD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-5CBC35BC,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-19,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260619,PEX-KPI-DCF120177644,patient_experience,IISS-44986618,ISS-kpi_005-5CBC35BC,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-8DC530F4,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-06-20,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260620,PEX-KPI-DCF120177644,patient_experience,IISS-26433D64,ISS-kpi_005-8DC530F4,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-2F2B267E,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-06-20,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260620,PEX-KPI-DCF120177644,patient_experience,IISS-64E8E924,ISS-kpi_006-2F2B267E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-4550D45D,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-06-21,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260621,PEX-KPI-DCF120177644,patient_experience,IISS-4E4C1103,ISS-kpi_005-4550D45D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-82385F92,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-06-21,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260621,PEX-KPI-DCF120177644,patient_experience,IISS-DB5388D9,ISS-kpi_006-82385F92,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-94D63168,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-22,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260622,PEX-KPI-DCF120177644,patient_experience,IISS-2955F0A9,ISS-kpi_005-94D63168,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-30A899B3,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-23,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260623,PEX-KPI-DCF120177644,patient_experience,IISS-0E910CD6,ISS-kpi_005-30A899B3,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-D4B23C8C,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-24,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260624,PEX-KPI-DCF120177644,patient_experience,IISS-04131F59,ISS-kpi_005-D4B23C8C,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-3C7BBE7C,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-25,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260625,PEX-KPI-DCF120177644,patient_experience,IISS-8D57482F,ISS-kpi_005-3C7BBE7C,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-67930802,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-DIAG,2026-06-25,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260625,PEX-KPI-DCF120177644,patient_experience,IISS-06D2AEBB,ISS-kpi_006-67930802,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-291E5E68,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-26,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260626,PEX-KPI-DCF120177644,patient_experience,IISS-A46AAF85,ISS-kpi_005-291E5E68,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-7ECCE234,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-27,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260627,PEX-KPI-DCF120177644,patient_experience,IISS-380594CF,ISS-kpi_005-7ECCE234,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-309CD585,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-28,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260628,PEX-KPI-DCF120177644,patient_experience,IISS-2C38AAC9,ISS-kpi_005-309CD585,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-AC6718BB,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-29,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260629,PEX-KPI-DCF120177644,patient_experience,IISS-FB01916F,ISS-kpi_005-AC6718BB,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-8FC5BAAD,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-DIAG,2026-06-29,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260629,PEX-KPI-DCF120177644,patient_experience,IISS-78283B84,ISS-kpi_006-8FC5BAAD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-8EF10663,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-30,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260630,PEX-KPI-DCF120177644,patient_experience,IISS-D185A04D,ISS-kpi_005-8EF10663,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-4222F524,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-DIAG,2026-06-30,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260630,PEX-KPI-DCF120177644,patient_experience,IISS-DDB9E640,ISS-kpi_006-4222F524,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-CCFF0C8B,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-01,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260701,PEX-KPI-DCF120177644,patient_experience,IISS-5ACE3D49,ISS-kpi_005-CCFF0C8B,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-127B0988,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-02,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260702,PEX-KPI-DCF120177644,patient_experience,IISS-21457C8C,ISS-kpi_005-127B0988,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-A23C75D0,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-03,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260703,PEX-KPI-DCF120177644,patient_experience,IISS-2CF8F1B7,ISS-kpi_005-A23C75D0,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-5CD56D08,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-04,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260704,PEX-KPI-DCF120177644,patient_experience,IISS-4C241C13,ISS-kpi_005-5CD56D08,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-79BC3089,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-05,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260705,PEX-KPI-DCF120177644,patient_experience,IISS-0EA9BF93,ISS-kpi_005-79BC3089,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-E9C568D9,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-06,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260706,PEX-KPI-DCF120177644,patient_experience,IISS-A7AD2AD8,ISS-kpi_005-E9C568D9,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-3F4ACD6B,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-07,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260707,PEX-KPI-DCF120177644,patient_experience,IISS-7FBA9285,ISS-kpi_005-3F4ACD6B,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-DA3A9916,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-08,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260708,PEX-KPI-DCF120177644,patient_experience,IISS-41FD84AD,ISS-kpi_005-DA3A9916,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-05F708BD,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-07-09,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260709,PEX-KPI-DCF120177644,patient_experience,IISS-C2A30A4C,ISS-kpi_005-05F708BD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-B05EE8DD,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-07-09,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260709,PEX-KPI-DCF120177644,patient_experience,IISS-2614C8E4,ISS-kpi_006-B05EE8DD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-2F43E5E0,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-10,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260710,PEX-KPI-DCF120177644,patient_experience,IISS-E0B2B89A,ISS-kpi_005-2F43E5E0,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-53C7D49D,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-11,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260711,PEX-KPI-DCF120177644,patient_experience,IISS-153B6483,ISS-kpi_005-53C7D49D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-278DD225,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-12,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260712,PEX-KPI-DCF120177644,patient_experience,IISS-9153DAF2,ISS-kpi_005-278DD225,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-7E0E438B,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-13,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260713,PEX-KPI-DCF120177644,patient_experience,IISS-C94DE5CF,ISS-kpi_005-7E0E438B,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-26FAD26C,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-14,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260714,PEX-KPI-DCF120177644,patient_experience,IISS-370C825A,ISS-kpi_005-26FAD26C,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C6ADCFEA,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-07-15,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260715,PEX-KPI-DCF120177644,patient_experience,IISS-480F2C27,ISS-kpi_005-C6ADCFEA,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-8736CCA7,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-07-15,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260715,PEX-KPI-DCF120177644,patient_experience,IISS-8623B690,ISS-kpi_006-8736CCA7,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-95AB800F,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-16,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260716,PEX-KPI-DCF120177644,patient_experience,IISS-D7152931,ISS-kpi_005-95AB800F,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-CB184D7E,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-17,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260717,PEX-KPI-DCF120177644,patient_experience,IISS-79A1D883,ISS-kpi_005-CB184D7E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-602A1C48,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-18,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260718,PEX-KPI-DCF120177644,patient_experience,IISS-A05AED26,ISS-kpi_005-602A1C48,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-21AA9A31,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-19,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260719,PEX-KPI-DCF120177644,patient_experience,IISS-F847F5B5,ISS-kpi_005-21AA9A31,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-AA2043A3,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-20,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260720,PEX-KPI-DCF120177644,patient_experience,IISS-7406254F,ISS-kpi_005-AA2043A3,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-427DD0B1,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-21,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260721,PEX-KPI-DCF120177644,patient_experience,IISS-94D3E59C,ISS-kpi_005-427DD0B1,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-7F8F6132,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-22,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260722,PEX-KPI-DCF120177644,patient_experience,IISS-3C54C25F,ISS-kpi_005-7F8F6132,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-80177655,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-23,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260723,PEX-KPI-DCF120177644,patient_experience,IISS-5EEB4F7E,ISS-kpi_005-80177655,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-18EE3E52,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-07-24,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260724,PEX-KPI-DCF120177644,patient_experience,IISS-E4A7F462,ISS-kpi_005-18EE3E52,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-404B728D,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-DIAG,2026-07-24,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260724,PEX-KPI-DCF120177644,patient_experience,IISS-EEEB0AC3,ISS-kpi_006-404B728D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-43D6794E,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-07-25,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260725,PEX-KPI-DCF120177644,patient_experience,IISS-A1EB3C7E,ISS-kpi_005-43D6794E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-6C738A65,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-07-25,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260725,PEX-KPI-DCF120177644,patient_experience,IISS-8980E733,ISS-kpi_006-6C738A65,source_engine,SIX-KPI-8EC2F4190438
