episode_id,hospital_id,department_id,department_name,episode_start_date,episode_end_date,linked_case_count,maximum_risk_score,maximum_urgency,priority_tiers,dominant_kpi_id,dominant_kpi_name,representative_recommendation,representative_recommendation_id,persistence_summary,episode_grouping_basis,episode_grouping_kpi_id
EP-HOSP-001-DEPT-ED-kpi_005-20260312,HOSP-001,DEPT-ED,Emergency Department,2026-03-12,2026-03-16,3,67.07,Immediate Review,"Elevated, High",kpi_005,Patient Complaint Rate,Validate Complaint Records and Review Recent Service Events,REC-CASE-DEPT-ED-20260316-OPT1,Dominant KPI Patient Complaint Rate persisted across 3 reporting date(s) from 2026-03-12 to 2026-03-16. Max risk: 67.1. Max urgency: Immediate Review.,dominant_kpi,kpi_005
EP-HOSP-001-DEPT-ED-kpi_005-20260510,HOSP-001,DEPT-ED,Emergency Department,2026-05-10,2026-05-10,1,58.27,Immediate Review,High,kpi_005,Patient Complaint Rate,Validate Complaint Records and Review Recent Service Events,REC-CASE-DEPT-ED-20260510-OPT1,Dominant KPI Patient Complaint Rate persisted across 1 reporting date(s) from 2026-05-10 to 2026-05-10. Max risk: 58.3. Max urgency: Immediate Review.,dominant_kpi,kpi_005
EP-HOSP-001-DEPT-ED-kpi_005-20260719,HOSP-001,DEPT-ED,Emergency Department,2026-07-19,2026-07-19,1,49.14,Prompt Review,Elevated,kpi_005,Patient Complaint Rate,Validate Complaint Records and Review Recent Service Events,REC-CASE-DEPT-ED-20260719-OPT1,Dominant KPI Patient Complaint Rate persisted across 1 reporting date(s) from 2026-07-19 to 2026-07-19. Max risk: 49.1. Max urgency: Prompt Review.,dominant_kpi,kpi_005
EP-HOSP-001-DEPT-ED-kpi_005-20260913,HOSP-001,DEPT-ED,Emergency Department,2026-09-13,2026-09-13,1,46.5,Prompt Review,Elevated,kpi_005,Patient Complaint Rate,Validate Complaint Records and Review Recent Service Events,REC-CASE-DEPT-ED-20260913-OPT1,Dominant KPI Patient Complaint Rate persisted across 1 reporting date(s) from 2026-09-13 to 2026-09-13. Max risk: 46.5. Max urgency: Prompt Review.,dominant_kpi,kpi_005
EP-HOSP-001-DEPT-ED-kpi_005-20260917,HOSP-001,DEPT-ED,Emergency Department,2026-09-17,2026-09-17,1,49.54,Immediate Review,Elevated,kpi_005,Patient Complaint Rate,Validate Complaint Records and Review Recent Service Events,REC-CASE-DEPT-ED-20260917-OPT1,Dominant KPI Patient Complaint Rate persisted across 1 reporting date(s) from 2026-09-17 to 2026-09-17. Max risk: 49.5. Max urgency: Immediate Review.,dominant_kpi,kpi_005
EP-HOSP-001-DEPT-ED-kpi_005-20261116,HOSP-001,DEPT-ED,Emergency Department,2026-11-16,2026-11-17,2,49.05,Immediate Review,Elevated,kpi_005,Patient Complaint Rate,Validate Complaint Records and Review Recent Service Events,REC-CASE-DEPT-ED-20261116-OPT1,Dominant KPI Patient Complaint Rate persisted across 2 reporting date(s) from 2026-11-16 to 2026-11-17. Max risk: 49.1. Max urgency: Immediate Review.,dominant_kpi,kpi_005
EP-HOSP-001-DEPT-ED-kpi_006-20260128,HOSP-001,DEPT-ED,Emergency Department,2026-01-28,2026-01-29,2,55.3,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260128-OPT1,Dominant KPI Patient Satisfaction Score persisted across 2 reporting date(s) from 2026-01-28 to 2026-01-29. Max risk: 55.3. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20260309,HOSP-001,DEPT-ED,Emergency Department,2026-03-09,2026-03-09,1,53.39,Prompt Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260309-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-03-09 to 2026-03-09. Max risk: 53.4. Max urgency: Prompt Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20260318,HOSP-001,DEPT-ED,Emergency Department,2026-03-18,2026-03-18,1,77.7,Immediate Review,Critical,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260318-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-03-18 to 2026-03-18. Max risk: 77.7. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20260323,HOSP-001,DEPT-ED,Emergency Department,2026-03-23,2026-03-23,1,60.96,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260323-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-03-23 to 2026-03-23. Max risk: 61.0. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20260330,HOSP-001,DEPT-ED,Emergency Department,2026-03-30,2026-03-30,1,57.36,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260330-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-03-30 to 2026-03-30. Max risk: 57.4. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20260412,HOSP-001,DEPT-ED,Emergency Department,2026-04-12,2026-04-12,1,54.91,Immediate Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260412-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-04-12 to 2026-04-12. Max risk: 54.9. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20260702,HOSP-001,DEPT-ED,Emergency Department,2026-07-02,2026-07-03,2,77.48,Immediate Review,"Critical, Elevated",kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260702-OPT1,Dominant KPI Patient Satisfaction Score persisted across 2 reporting date(s) from 2026-07-02 to 2026-07-03. Max risk: 77.5. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20260712,HOSP-001,DEPT-ED,Emergency Department,2026-07-12,2026-07-15,2,74.71,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260715-OPT1,Dominant KPI Patient Satisfaction Score persisted across 2 reporting date(s) from 2026-07-12 to 2026-07-15. Max risk: 74.7. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20260731,HOSP-001,DEPT-ED,Emergency Department,2026-07-31,2026-07-31,1,66.5,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260731-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-07-31 to 2026-07-31. Max risk: 66.5. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20260805,HOSP-001,DEPT-ED,Emergency Department,2026-08-05,2026-08-05,1,51.55,Immediate Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260805-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-08-05 to 2026-08-05. Max risk: 51.5. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20260902,HOSP-001,DEPT-ED,Emergency Department,2026-09-02,2026-09-05,2,52.39,Immediate Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260905-OPT1,Dominant KPI Patient Satisfaction Score persisted across 2 reporting date(s) from 2026-09-02 to 2026-09-05. Max risk: 52.4. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20260909,HOSP-001,DEPT-ED,Emergency Department,2026-09-09,2026-09-09,1,50.14,Prompt Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260909-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-09-09 to 2026-09-09. Max risk: 50.1. Max urgency: Prompt Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20260914,HOSP-001,DEPT-ED,Emergency Department,2026-09-14,2026-09-14,1,57.33,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260914-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-09-14 to 2026-09-14. Max risk: 57.3. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20260921,HOSP-001,DEPT-ED,Emergency Department,2026-09-21,2026-09-21,1,56.05,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20260921-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-09-21 to 2026-09-21. Max risk: 56.1. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20261004,HOSP-001,DEPT-ED,Emergency Department,2026-10-04,2026-10-04,1,58.36,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20261004-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-10-04 to 2026-10-04. Max risk: 58.4. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20261111,HOSP-001,DEPT-ED,Emergency Department,2026-11-11,2026-11-11,1,50.52,Prompt Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20261111-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-11-11 to 2026-11-11. Max risk: 50.5. Max urgency: Prompt Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20261118,HOSP-001,DEPT-ED,Emergency Department,2026-11-18,2026-11-18,1,53.71,Immediate Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20261118-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-11-18 to 2026-11-18. Max risk: 53.7. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20261129,HOSP-001,DEPT-ED,Emergency Department,2026-11-29,2026-11-29,1,51.76,Immediate Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20261129-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-11-29 to 2026-11-29. Max risk: 51.8. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20261203,HOSP-001,DEPT-ED,Emergency Department,2026-12-03,2026-12-03,1,56.82,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20261203-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-12-03 to 2026-12-03. Max risk: 56.8. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20261210,HOSP-001,DEPT-ED,Emergency Department,2026-12-10,2026-12-10,1,56.92,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20261210-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-12-10 to 2026-12-10. Max risk: 56.9. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ED-kpi_006-20261224,HOSP-001,DEPT-ED,Emergency Department,2026-12-24,2026-12-24,1,58.36,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-ED-20261224-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-12-24 to 2026-12-24. Max risk: 58.4. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-ICU-kpi_001-20260106,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-01-06,2026-01-06,1,68.52,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260106-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-01-06 to 2026-01-06. Max risk: 68.5. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260114,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-01-14,2026-01-14,1,55.33,Prompt Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260114-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-01-14 to 2026-01-14. Max risk: 55.3. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260211,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-02-11,2026-02-11,1,56.85,Prompt Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260211-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-02-11 to 2026-02-11. Max risk: 56.8. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260216,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-02-16,2026-02-16,1,82.23,Immediate Review,Critical,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260216-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-02-16 to 2026-02-16. Max risk: 82.2. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260323,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-03-23,2026-03-28,3,80.9,Immediate Review,"Critical, Elevated",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260328-OPT1,Dominant KPI Staffing Level persisted across 3 reporting date(s) from 2026-03-23 to 2026-03-28. Max risk: 80.9. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260407,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-04-07,2026-04-07,1,58.46,Prompt Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260407-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-04-07 to 2026-04-07. Max risk: 58.5. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260426,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-04-26,2026-04-26,1,64.49,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260426-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-04-26 to 2026-04-26. Max risk: 64.5. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260505,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-05-05,2026-05-07,3,94.8,Immediate Review,"Critical, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260506-OPT1,Dominant KPI Staffing Level persisted across 3 reporting date(s) from 2026-05-05 to 2026-05-07. Max risk: 94.8. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260513,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-05-13,2026-05-19,4,94.8,Immediate Review,"Critical, Elevated, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260518-OPT1,Dominant KPI Staffing Level persisted across 4 reporting date(s) from 2026-05-13 to 2026-05-19. Max risk: 94.8. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260528,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-05-28,2026-05-28,1,51.83,Prompt Review,Elevated,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260528-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-05-28 to 2026-05-28. Max risk: 51.8. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260612,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-06-12,2026-06-12,1,42.35,Prompt Review,Elevated,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260612-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-06-12 to 2026-06-12. Max risk: 42.3. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260707,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-07-07,2026-07-07,1,43.97,Prompt Review,Elevated,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260707-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-07-07 to 2026-07-07. Max risk: 44.0. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260801,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-08-01,2026-08-01,1,77.63,Immediate Review,Critical,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260801-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-08-01 to 2026-08-01. Max risk: 77.6. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260830,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-08-30,2026-08-31,2,81.38,Immediate Review,"Critical, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260830-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-08-30 to 2026-08-31. Max risk: 81.4. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260914,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-09-14,2026-09-17,3,81.97,Immediate Review,"Critical, Elevated, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260915-OPT1,Dominant KPI Staffing Level persisted across 3 reporting date(s) from 2026-09-14 to 2026-09-17. Max risk: 82.0. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20260922,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-09-22,2026-09-22,1,78.44,Immediate Review,Critical,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20260922-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-09-22 to 2026-09-22. Max risk: 78.4. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20261105,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-11-05,2026-11-05,1,53.41,Prompt Review,Elevated,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20261105-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-11-05 to 2026-11-05. Max risk: 53.4. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20261111,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-11-11,2026-11-14,2,57.71,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20261111-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-11-11 to 2026-11-14. Max risk: 57.7. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20261130,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-11-30,2026-11-30,1,59.36,Prompt Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20261130-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-11-30 to 2026-11-30. Max risk: 59.4. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_001-20261227,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-12-27,2026-12-30,2,65.48,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-ICU-20261230-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-12-27 to 2026-12-30. Max risk: 65.5. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-ICU-kpi_002-20260109,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-01-09,2026-01-09,1,66.71,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-ICU-20260109-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-01-09 to 2026-01-09. Max risk: 66.7. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-ICU-kpi_002-20260126,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-01-26,2026-01-26,1,64.86,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-ICU-20260126-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-01-26 to 2026-01-26. Max risk: 64.9. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-ICU-kpi_002-20260219,HOSP-001,DEPT-ICU,Intensive Care Unit,2026-02-19,2026-02-19,1,51.31,Prompt Review,Elevated,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-ICU-20260219-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-02-19 to 2026-02-19. Max risk: 51.3. Max urgency: Prompt Review.,dominant_kpi,kpi_002
