scenario_run_id,approval_package_id,comparator_type,assumption_plausibility,hard_limit_violated,soft_limit_violated
SR-BL-1E015E22AD2D25A5-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,Expected,Internally Inconsistent,False,False
SR-BL-1E015E22AD2D25A5-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,Higher Intensity,Internally Inconsistent,False,False
SR-BL-6066780E8FD7DD47-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,Baseline,Internally Inconsistent,False,False
SR-BL-6066780E8FD7DD47-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,Conservative,Internally Inconsistent,False,False
SR-BL-6066780E8FD7DD47-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,Expected,Internally Inconsistent,False,False
SR-BL-6066780E8FD7DD47-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,Higher Intensity,Internally Inconsistent,False,False
SR-BL-ACC46F6CB15B6EBF-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,Baseline,Internally Inconsistent,False,False
SR-BL-ACC46F6CB15B6EBF-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,Conservative,Internally Inconsistent,False,False
SR-BL-ACC46F6CB15B6EBF-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,Expected,Internally Inconsistent,False,False
SR-BL-ACC46F6CB15B6EBF-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,Higher Intensity,Internally Inconsistent,False,False
SR-BL-F42FAC4C4D3A4309-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,Baseline,Internally Inconsistent,False,False
SR-BL-F42FAC4C4D3A4309-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,Conservative,Internally Inconsistent,False,False
SR-BL-F42FAC4C4D3A4309-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,Expected,Internally Inconsistent,False,False
SR-BL-F42FAC4C4D3A4309-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260323,Higher Intensity,Internally Inconsistent,False,False
SR-BL-F31A0E1BCBEA15E3-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,Baseline,Internally Inconsistent,False,False
SR-BL-F31A0E1BCBEA15E3-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,Conservative,Internally Inconsistent,False,False
SR-BL-F31A0E1BCBEA15E3-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,Expected,Internally Inconsistent,False,False
SR-BL-F31A0E1BCBEA15E3-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,Higher Intensity,Internally Inconsistent,False,False
SR-BL-10FA56CAF893F136-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,Baseline,Internally Inconsistent,False,False
SR-BL-10FA56CAF893F136-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,Conservative,Internally Inconsistent,False,False
SR-BL-10FA56CAF893F136-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,Expected,Internally Inconsistent,False,False
SR-BL-10FA56CAF893F136-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,Higher Intensity,Internally Inconsistent,False,False
SR-BL-631AA6ED81601D84-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,Baseline,Internally Inconsistent,False,False
SR-BL-631AA6ED81601D84-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,Conservative,Internally Inconsistent,False,False
SR-BL-631AA6ED81601D84-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,Expected,Internally Inconsistent,False,False
SR-BL-631AA6ED81601D84-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,Higher Intensity,Internally Inconsistent,False,False
SR-BL-F6B2E5E23B8A7322-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,Baseline,Internally Inconsistent,False,False
SR-BL-F6B2E5E23B8A7322-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,Conservative,Internally Inconsistent,False,False
SR-BL-F6B2E5E23B8A7322-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,Expected,Internally Inconsistent,False,False
SR-BL-F6B2E5E23B8A7322-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260513,Higher Intensity,Internally Inconsistent,False,False
SR-BL-7FB2C8C6F74E5FEC-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,Baseline,Internally Inconsistent,False,False
SR-BL-7FB2C8C6F74E5FEC-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,Conservative,Internally Inconsistent,False,False
SR-BL-7FB2C8C6F74E5FEC-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,Expected,Internally Inconsistent,False,False
SR-BL-7FB2C8C6F74E5FEC-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260528,Higher Intensity,Internally Inconsistent,False,False
SR-BL-0AD930E0AC51BA76-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,Baseline,Internally Inconsistent,False,False
SR-BL-0AD930E0AC51BA76-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,Conservative,Internally Inconsistent,False,False
SR-BL-0AD930E0AC51BA76-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,Expected,Internally Inconsistent,False,False
SR-BL-0AD930E0AC51BA76-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260612,Higher Intensity,Internally Inconsistent,False,False
SR-BL-3865B4B4B991BFF5-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,Baseline,Internally Inconsistent,False,False
SR-BL-3865B4B4B991BFF5-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,Conservative,Internally Inconsistent,False,False
SR-BL-3865B4B4B991BFF5-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,Expected,Internally Inconsistent,False,False
SR-BL-3865B4B4B991BFF5-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260707,Higher Intensity,Internally Inconsistent,False,False
SR-BL-41190B74CBFF97DC-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,Baseline,Internally Inconsistent,False,False
SR-BL-41190B74CBFF97DC-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,Conservative,Internally Inconsistent,False,False
SR-BL-41190B74CBFF97DC-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,Expected,Internally Inconsistent,False,False
SR-BL-41190B74CBFF97DC-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260801,Higher Intensity,Internally Inconsistent,False,False
SR-BL-365F3CDA682E06AB-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Baseline,Internally Inconsistent,False,False
SR-BL-365F3CDA682E06AB-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Conservative,Internally Inconsistent,False,False
SR-BL-365F3CDA682E06AB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Expected,Internally Inconsistent,False,False
SR-BL-365F3CDA682E06AB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260830,Higher Intensity,Internally Inconsistent,False,False
SR-BL-7FB623F904162769-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Baseline,Internally Inconsistent,False,False
SR-BL-7FB623F904162769-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Conservative,Internally Inconsistent,False,False
SR-BL-7FB623F904162769-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Expected,Internally Inconsistent,False,False
SR-BL-7FB623F904162769-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260914,Higher Intensity,Internally Inconsistent,False,False
SR-BL-6B8BB20E172B6851-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Baseline,Internally Inconsistent,False,False
SR-BL-6B8BB20E172B6851-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Conservative,Internally Inconsistent,False,False
SR-BL-6B8BB20E172B6851-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Expected,Internally Inconsistent,False,False
SR-BL-6B8BB20E172B6851-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260922,Higher Intensity,Internally Inconsistent,False,False
SR-BL-0B5A85869F8B8397-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Baseline,Internally Inconsistent,False,False
SR-BL-0B5A85869F8B8397-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Conservative,Internally Inconsistent,False,False
SR-BL-0B5A85869F8B8397-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Expected,Internally Inconsistent,False,False
SR-BL-0B5A85869F8B8397-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261105,Higher Intensity,Internally Inconsistent,False,False
SR-BL-A25C9716E2AC7EBD-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Baseline,Internally Inconsistent,False,False
SR-BL-A25C9716E2AC7EBD-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Conservative,Internally Inconsistent,False,False
SR-BL-A25C9716E2AC7EBD-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Expected,Internally Inconsistent,False,False
SR-BL-A25C9716E2AC7EBD-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261111,Higher Intensity,Internally Inconsistent,False,False
SR-BL-C1C45E32A2C1DA10-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,Baseline,Internally Inconsistent,False,False
SR-BL-C1C45E32A2C1DA10-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,Conservative,Internally Inconsistent,False,False
SR-BL-C1C45E32A2C1DA10-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,Expected,Internally Inconsistent,False,False
SR-BL-C1C45E32A2C1DA10-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261130,Higher Intensity,Internally Inconsistent,False,False
SR-BL-C4EB16F780D437C5-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,Baseline,Internally Inconsistent,False,False
SR-BL-C4EB16F780D437C5-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,Conservative,Internally Inconsistent,False,False
SR-BL-C4EB16F780D437C5-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,Expected,Internally Inconsistent,False,False
SR-BL-C4EB16F780D437C5-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20261227,Higher Intensity,Internally Inconsistent,False,False
SR-BL-5AB786BB9A210BA9-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,Baseline,Internally Inconsistent,False,False
SR-BL-5AB786BB9A210BA9-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,Conservative,Internally Inconsistent,False,False
SR-BL-5AB786BB9A210BA9-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,Expected,Internally Inconsistent,False,False
SR-BL-5AB786BB9A210BA9-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260109,Higher Intensity,Internally Inconsistent,False,False
SR-BL-73F70DF48AF98D86-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,Baseline,Internally Inconsistent,False,False
SR-BL-73F70DF48AF98D86-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,Conservative,Internally Inconsistent,False,False
SR-BL-73F70DF48AF98D86-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,Expected,Internally Inconsistent,False,False
SR-BL-73F70DF48AF98D86-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,Higher Intensity,Internally Inconsistent,False,False
SR-BL-2CE41C509912DF71-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,Baseline,Internally Inconsistent,False,False
SR-BL-2CE41C509912DF71-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,Conservative,Internally Inconsistent,False,False
SR-BL-2CE41C509912DF71-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,Expected,Internally Inconsistent,False,False
SR-BL-2CE41C509912DF71-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,Higher Intensity,Internally Inconsistent,False,False
SR-BL-CD18D51E979C42EE-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,Baseline,Internally Inconsistent,False,False
SR-BL-CD18D51E979C42EE-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,Conservative,Internally Inconsistent,False,False
SR-BL-CD18D51E979C42EE-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,Expected,Internally Inconsistent,False,False
SR-BL-CD18D51E979C42EE-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,Higher Intensity,Internally Inconsistent,False,False
SR-BL-AE4620047CC60360-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,Baseline,Internally Inconsistent,False,False
SR-BL-AE4620047CC60360-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,Conservative,Internally Inconsistent,False,False
SR-BL-AE4620047CC60360-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,Expected,Internally Inconsistent,False,False
SR-BL-AE4620047CC60360-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,Higher Intensity,Internally Inconsistent,False,False
SR-BL-9D66226849111836-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,Baseline,Internally Inconsistent,False,False
SR-BL-9D66226849111836-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,Conservative,Internally Inconsistent,False,False
SR-BL-9D66226849111836-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,Expected,Internally Inconsistent,False,False
SR-BL-9D66226849111836-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,Higher Intensity,Internally Inconsistent,False,False
SR-BL-92CC9141A6E2FEA9-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,Baseline,Internally Inconsistent,False,False
SR-BL-92CC9141A6E2FEA9-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,Conservative,Internally Inconsistent,False,False
SR-BL-92CC9141A6E2FEA9-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,Expected,Internally Inconsistent,False,False
SR-BL-92CC9141A6E2FEA9-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260406,Higher Intensity,Internally Inconsistent,False,False
SR-BL-9E8B3DFB3469FF88-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,Baseline,Internally Inconsistent,False,False
SR-BL-9E8B3DFB3469FF88-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,Conservative,Internally Inconsistent,False,False
SR-BL-9E8B3DFB3469FF88-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,Expected,Internally Inconsistent,False,False
SR-BL-9E8B3DFB3469FF88-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260422,Higher Intensity,Internally Inconsistent,False,False
SR-BL-D9E8F1B0F158F311-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,Baseline,Internally Inconsistent,False,False
SR-BL-D9E8F1B0F158F311-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,Conservative,Internally Inconsistent,False,False
SR-BL-D9E8F1B0F158F311-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,Expected,Internally Inconsistent,False,False
SR-BL-D9E8F1B0F158F311-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260429,Higher Intensity,Internally Inconsistent,False,False
SR-BL-921DC570492B5F00-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,Baseline,Internally Inconsistent,False,False
SR-BL-921DC570492B5F00-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,Conservative,Internally Inconsistent,False,False
SR-BL-921DC570492B5F00-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,Expected,Internally Inconsistent,False,False
SR-BL-921DC570492B5F00-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260522,Higher Intensity,Internally Inconsistent,False,False
SR-BL-FF4A86119C667B26-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,Baseline,Internally Inconsistent,False,False
SR-BL-FF4A86119C667B26-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,Conservative,Internally Inconsistent,False,False
SR-BL-FF4A86119C667B26-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,Expected,Internally Inconsistent,False,False
SR-BL-FF4A86119C667B26-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260530,Higher Intensity,Internally Inconsistent,False,False
SR-BL-E032CADFA9E7049E-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,Baseline,Internally Inconsistent,False,False
SR-BL-E032CADFA9E7049E-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,Conservative,Internally Inconsistent,False,False
SR-BL-E032CADFA9E7049E-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,Expected,Internally Inconsistent,False,False
SR-BL-E032CADFA9E7049E-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260615,Higher Intensity,Internally Inconsistent,False,False
SR-BL-09923380121DE9F5-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,Baseline,Internally Inconsistent,False,False
SR-BL-09923380121DE9F5-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,Conservative,Internally Inconsistent,False,False
SR-BL-09923380121DE9F5-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,Expected,Internally Inconsistent,False,False
SR-BL-09923380121DE9F5-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260630,Higher Intensity,Internally Inconsistent,False,False
SR-BL-45EE363121383A55-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,Baseline,Internally Inconsistent,False,False
SR-BL-45EE363121383A55-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,Conservative,Internally Inconsistent,False,False
SR-BL-45EE363121383A55-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,Expected,Internally Inconsistent,False,False
SR-BL-45EE363121383A55-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260718,Higher Intensity,Internally Inconsistent,False,False
SR-BL-2F892DACDD651C7D-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,Baseline,Internally Inconsistent,False,False
SR-BL-2F892DACDD651C7D-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,Conservative,Internally Inconsistent,False,False
SR-BL-2F892DACDD651C7D-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,Expected,Internally Inconsistent,False,False
SR-BL-2F892DACDD651C7D-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260818,Higher Intensity,Internally Inconsistent,False,False
SR-BL-9838F8E9D8951D40-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,Baseline,Internally Inconsistent,False,False
SR-BL-9838F8E9D8951D40-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,Conservative,Internally Inconsistent,False,False
SR-BL-9838F8E9D8951D40-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,Expected,Internally Inconsistent,False,False
SR-BL-9838F8E9D8951D40-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260911,Higher Intensity,Internally Inconsistent,False,False
SR-BL-D207440696CD41CF-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,Baseline,Internally Inconsistent,False,False
SR-BL-D207440696CD41CF-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,Conservative,Internally Inconsistent,False,False
SR-BL-D207440696CD41CF-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,Expected,Internally Inconsistent,False,False
SR-BL-D207440696CD41CF-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261014,Higher Intensity,Internally Inconsistent,False,False
SR-BL-11A51694AAF1C17E-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,Baseline,Internally Inconsistent,False,False
SR-BL-11A51694AAF1C17E-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,Conservative,Internally Inconsistent,False,False
SR-BL-11A51694AAF1C17E-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,Expected,Internally Inconsistent,False,False
SR-BL-11A51694AAF1C17E-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,Higher Intensity,Internally Inconsistent,False,False
SR-BL-59FD21FD8B502BCF-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,Baseline,Internally Inconsistent,False,False
SR-BL-59FD21FD8B502BCF-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,Conservative,Internally Inconsistent,False,False
SR-BL-59FD21FD8B502BCF-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,Expected,Internally Inconsistent,False,False
SR-BL-59FD21FD8B502BCF-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,Higher Intensity,Internally Inconsistent,False,False
SR-BL-8C041C02619F296B-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,Baseline,Internally Inconsistent,False,False
SR-BL-8C041C02619F296B-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,Conservative,Internally Inconsistent,False,False
SR-BL-8C041C02619F296B-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,Expected,Internally Inconsistent,False,False
SR-BL-8C041C02619F296B-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,Higher Intensity,Internally Inconsistent,False,False
SR-BL-8D58E766E0F8149A-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,Baseline,Internally Inconsistent,False,False
SR-BL-8D58E766E0F8149A-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,Conservative,Internally Inconsistent,False,False
SR-BL-8D58E766E0F8149A-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,Expected,Internally Inconsistent,False,False
SR-BL-8D58E766E0F8149A-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,Higher Intensity,Internally Inconsistent,False,False
SR-BL-ED1B6F966DDBF9A5-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,Baseline,Internally Inconsistent,False,False
SR-BL-ED1B6F966DDBF9A5-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,Conservative,Internally Inconsistent,False,False
SR-BL-ED1B6F966DDBF9A5-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,Expected,Internally Inconsistent,False,False
SR-BL-ED1B6F966DDBF9A5-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,Higher Intensity,Internally Inconsistent,False,False
SR-BL-1716810432B0A219-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,Baseline,Internally Inconsistent,False,False
SR-BL-1716810432B0A219-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,Conservative,Internally Inconsistent,False,False
SR-BL-1716810432B0A219-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,Expected,Internally Inconsistent,False,False
SR-BL-1716810432B0A219-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,Higher Intensity,Internally Inconsistent,False,False
SR-BL-9DA71EA6F095DE3C-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,Baseline,Internally Inconsistent,False,False
SR-BL-9DA71EA6F095DE3C-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,Conservative,Internally Inconsistent,False,False
SR-BL-9DA71EA6F095DE3C-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,Expected,Internally Inconsistent,False,False
SR-BL-9DA71EA6F095DE3C-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,Higher Intensity,Internally Inconsistent,False,False
SR-BL-6E42DB4834A8870A-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,Baseline,Internally Inconsistent,False,False
SR-BL-6E42DB4834A8870A-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,Conservative,Internally Inconsistent,False,False
