scenario_run_id,approval_package_id,cost_component_name,financial_input_id,base_cost,base_rate,uncertainty_eligibility,uncertainty_status,governance_warning
SR-BL-1D96A40F71E676FB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-1D96A40F71E676FB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-1D96A40F71E676FB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1D96A40F71E676FB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-1D96A40F71E676FB-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1D96A40F71E676FB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1D96A40F71E676FB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-1D96A40F71E676FB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-1D96A40F71E676FB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-1D96A40F71E676FB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-1D96A40F71E676FB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-1D96A40F71E676FB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-1D96A40F71E676FB-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-BE82963C39B9912F-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-BE82963C39B9912F-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-22C42CC7D8441311-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-22C42CC7D8441311-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-2CCB064E1D409CEE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-2CCB064E1D409CEE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-E9948BC6064C806C-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-E9948BC6064C806C-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-3C57805EB83FB27D-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-3C57805EB83FB27D-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-3C57805EB83FB27D-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-3C57805EB83FB27D-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-3C57805EB83FB27D-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-3C57805EB83FB27D-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-3C57805EB83FB27D-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-3C57805EB83FB27D-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-3C57805EB83FB27D-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-3C57805EB83FB27D-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
