management_scenario_package_id,approval_package_id,financial_readiness,Baseline,Conservative,Expected,Higher Intensity,total_estimated_benefit,net_financial_impact,cost_completeness,benefit_completeness,roi_status,roi_percent,payback_status,payback_period,affordability,uncertainty_range,primary_financial_driver,primary_financial_risk,financial_confidence,required_confirmation,management_action_required,approval_status,governance_warning
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Ready for Financial Comparison,,6410.0,24820.0,47580.0,6030.0,-72780.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-90.67361531464734,Calculated,11.799384056222962,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
MGMT-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,Ready for Financial Comparison,,46290.0,82180.0,124280.0,31500.0,-221250.0,Complete with Governed Assumptions,Partial,ROI Calculated — Governed Inputs,-87.73620991493108,Calculated,8.178201058201058,Budget Availability Unknown,Low-High,Workforce cost,Missing actual cost rates,Low,Management review required,Compare Financial Impacts;Validate Cost Inputs,Pending Management Review,Draft analytical estimates — no actual cost data used
