scenario_run_id,approval_package_id,episode_id,comparator_id,comparator_type,scenario_template_id,baseline_id,primary_kpi_id,assumption_version,assumption_set_id,baseline_source,evidence_id,lineage_id,overall_validation_status,governance_warning,closure_status
SR-BL-8A4D8FC38A2271AD-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,EP-HOSP-001-DEPT-MED-kpi_002-20260701,COMP-CONS-002,Conservative,SCEN-ABS-001,BL-8A4D8FC38A2271AD,kpi_002,,absenteeism-default,BL-8A4D8FC38A2271AD,EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-BASE-0;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-REC-1;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-REC-2;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-REC-3;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-REC-4;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-REC-5;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-RECID-6;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-RECID-7;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-RECID-8;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-RECID-9;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-RECID-10;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-RECID-11;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-COMP-12;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-PKG-13;EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-EP-14,LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-BASE-0;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-REC-1;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-REC-2;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-REC-3;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-REC-4;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-REC-5;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-RECID-6;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-RECID-7;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-RECID-8;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-RECID-9;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-RECID-10;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-RECID-11;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-COMP-12;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-PKG-13;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-CONS-002-EP-14,,,Closed — Requires Revision
SR-BL-8A4D8FC38A2271AD-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,EP-HOSP-001-DEPT-MED-kpi_002-20260701,COMP-EXP-002,Expected,SCEN-ABS-001,BL-8A4D8FC38A2271AD,kpi_002,,absenteeism-default,BL-8A4D8FC38A2271AD,EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-BASE-0;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-REC-1;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-REC-2;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-REC-3;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-REC-4;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-REC-5;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-RECID-6;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-RECID-7;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-RECID-8;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-RECID-9;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-RECID-10;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-RECID-11;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-COMP-12;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-PKG-13;EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-EP-14,LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-BASE-0;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-REC-1;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-REC-2;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-REC-3;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-REC-4;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-REC-5;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-RECID-6;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-RECID-7;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-RECID-8;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-RECID-9;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-RECID-10;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-RECID-11;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-COMP-12;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-PKG-13;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-EXP-002-EP-14,,,Closed — Requires Revision
SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,EP-HOSP-001-DEPT-MED-kpi_002-20260701,COMP-HIGH-002,Higher Intensity,SCEN-ABS-001,BL-8A4D8FC38A2271AD,kpi_002,,absenteeism-default,BL-8A4D8FC38A2271AD,EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-BASE-0;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-REC-1;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-REC-2;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-REC-3;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-REC-4;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-REC-5;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-RECID-6;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-RECID-7;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-RECID-8;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-RECID-9;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-RECID-10;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-RECID-11;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-COMP-12;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-PKG-13;EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-EP-14,LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-BASE-0;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-REC-1;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-REC-2;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-REC-3;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-REC-4;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-REC-5;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-RECID-6;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-RECID-7;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-RECID-8;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-RECID-9;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-RECID-10;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-RECID-11;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-COMP-12;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-PKG-13;LIN-EV-SR-BL-8A4D8FC38A2271AD-COMP-HIGH-002-EP-14,,,Closed — Requires Revision
SR-BL-D3F54AC02307623D-,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,EP-HOSP-001-DEPT-MED-kpi_002-20260701,-BLOCKED,Baseline,,BL-D3F54AC02307623D,kpi_002,,,BL-D3F54AC02307623D,,,,Scenario family 'Monitoring-Only or Validation Scenario' is not supported for quantitative modelling.,Closed — Unsupported
SR-BL-0ED825E20B085FE1-,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,EP-HOSP-001-DEPT-MED-kpi_002-20260709,-BLOCKED,Baseline,,BL-0ED825E20B085FE1,kpi_002,,,BL-0ED825E20B085FE1,,,,Scenario family 'No-Action or Baseline Comparator' is not supported for quantitative modelling.,Closed — Unsupported
SR-BL-0B956423BE705304-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,EP-HOSP-001-DEPT-MED-kpi_002-20260709,COMP-BASE-002,Baseline,SCEN-ABS-001,BL-0B956423BE705304,kpi_002,,absenteeism-default,BL-0B956423BE705304,EV-SR-BL-0B956423BE705304-COMP-BASE-002-BASE-0;EV-SR-BL-0B956423BE705304-COMP-BASE-002-REC-1;EV-SR-BL-0B956423BE705304-COMP-BASE-002-RECID-2;EV-SR-BL-0B956423BE705304-COMP-BASE-002-RECID-3;EV-SR-BL-0B956423BE705304-COMP-BASE-002-COMP-4;EV-SR-BL-0B956423BE705304-COMP-BASE-002-PKG-5;EV-SR-BL-0B956423BE705304-COMP-BASE-002-EP-6,LIN-EV-SR-BL-0B956423BE705304-COMP-BASE-002-BASE-0;LIN-EV-SR-BL-0B956423BE705304-COMP-BASE-002-REC-1;LIN-EV-SR-BL-0B956423BE705304-COMP-BASE-002-RECID-2;LIN-EV-SR-BL-0B956423BE705304-COMP-BASE-002-RECID-3;LIN-EV-SR-BL-0B956423BE705304-COMP-BASE-002-COMP-4;LIN-EV-SR-BL-0B956423BE705304-COMP-BASE-002-PKG-5;LIN-EV-SR-BL-0B956423BE705304-COMP-BASE-002-EP-6,,,Closed — Requires Revision
SR-BL-0B956423BE705304-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,EP-HOSP-001-DEPT-MED-kpi_002-20260709,COMP-CONS-002,Conservative,SCEN-ABS-001,BL-0B956423BE705304,kpi_002,,absenteeism-default,BL-0B956423BE705304,EV-SR-BL-0B956423BE705304-COMP-CONS-002-BASE-0;EV-SR-BL-0B956423BE705304-COMP-CONS-002-REC-1;EV-SR-BL-0B956423BE705304-COMP-CONS-002-RECID-2;EV-SR-BL-0B956423BE705304-COMP-CONS-002-RECID-3;EV-SR-BL-0B956423BE705304-COMP-CONS-002-COMP-4;EV-SR-BL-0B956423BE705304-COMP-CONS-002-PKG-5;EV-SR-BL-0B956423BE705304-COMP-CONS-002-EP-6,LIN-EV-SR-BL-0B956423BE705304-COMP-CONS-002-BASE-0;LIN-EV-SR-BL-0B956423BE705304-COMP-CONS-002-REC-1;LIN-EV-SR-BL-0B956423BE705304-COMP-CONS-002-RECID-2;LIN-EV-SR-BL-0B956423BE705304-COMP-CONS-002-RECID-3;LIN-EV-SR-BL-0B956423BE705304-COMP-CONS-002-COMP-4;LIN-EV-SR-BL-0B956423BE705304-COMP-CONS-002-PKG-5;LIN-EV-SR-BL-0B956423BE705304-COMP-CONS-002-EP-6,,,Closed — Requires Revision
SR-BL-0B956423BE705304-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,EP-HOSP-001-DEPT-MED-kpi_002-20260709,COMP-EXP-002,Expected,SCEN-ABS-001,BL-0B956423BE705304,kpi_002,,absenteeism-default,BL-0B956423BE705304,EV-SR-BL-0B956423BE705304-COMP-EXP-002-BASE-0;EV-SR-BL-0B956423BE705304-COMP-EXP-002-REC-1;EV-SR-BL-0B956423BE705304-COMP-EXP-002-RECID-2;EV-SR-BL-0B956423BE705304-COMP-EXP-002-RECID-3;EV-SR-BL-0B956423BE705304-COMP-EXP-002-COMP-4;EV-SR-BL-0B956423BE705304-COMP-EXP-002-PKG-5;EV-SR-BL-0B956423BE705304-COMP-EXP-002-EP-6,LIN-EV-SR-BL-0B956423BE705304-COMP-EXP-002-BASE-0;LIN-EV-SR-BL-0B956423BE705304-COMP-EXP-002-REC-1;LIN-EV-SR-BL-0B956423BE705304-COMP-EXP-002-RECID-2;LIN-EV-SR-BL-0B956423BE705304-COMP-EXP-002-RECID-3;LIN-EV-SR-BL-0B956423BE705304-COMP-EXP-002-COMP-4;LIN-EV-SR-BL-0B956423BE705304-COMP-EXP-002-PKG-5;LIN-EV-SR-BL-0B956423BE705304-COMP-EXP-002-EP-6,,,Closed — Requires Revision
SR-BL-0B956423BE705304-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,EP-HOSP-001-DEPT-MED-kpi_002-20260709,COMP-HIGH-002,Higher Intensity,SCEN-ABS-001,BL-0B956423BE705304,kpi_002,,absenteeism-default,BL-0B956423BE705304,EV-SR-BL-0B956423BE705304-COMP-HIGH-002-BASE-0;EV-SR-BL-0B956423BE705304-COMP-HIGH-002-REC-1;EV-SR-BL-0B956423BE705304-COMP-HIGH-002-RECID-2;EV-SR-BL-0B956423BE705304-COMP-HIGH-002-RECID-3;EV-SR-BL-0B956423BE705304-COMP-HIGH-002-COMP-4;EV-SR-BL-0B956423BE705304-COMP-HIGH-002-PKG-5;EV-SR-BL-0B956423BE705304-COMP-HIGH-002-EP-6,LIN-EV-SR-BL-0B956423BE705304-COMP-HIGH-002-BASE-0;LIN-EV-SR-BL-0B956423BE705304-COMP-HIGH-002-REC-1;LIN-EV-SR-BL-0B956423BE705304-COMP-HIGH-002-RECID-2;LIN-EV-SR-BL-0B956423BE705304-COMP-HIGH-002-RECID-3;LIN-EV-SR-BL-0B956423BE705304-COMP-HIGH-002-COMP-4;LIN-EV-SR-BL-0B956423BE705304-COMP-HIGH-002-PKG-5;LIN-EV-SR-BL-0B956423BE705304-COMP-HIGH-002-EP-6,,,Closed — Requires Revision
SR-BL-27F90BC922BDE961-,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,EP-HOSP-001-DEPT-MED-kpi_002-20260709,-BLOCKED,Baseline,,BL-27F90BC922BDE961,kpi_002,,,BL-27F90BC922BDE961,,,,Scenario family 'Monitoring-Only or Validation Scenario' is not supported for quantitative modelling.,Closed — Unsupported
SR-BL-248FC0190F69D458-,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,EP-HOSP-001-DEPT-MED-kpi_002-20260802,-BLOCKED,Baseline,,BL-248FC0190F69D458,kpi_002,,,BL-248FC0190F69D458,,,,Scenario family 'No-Action or Baseline Comparator' is not supported for quantitative modelling.,Closed — Unsupported
SR-BL-46A2F0023A1595AC-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,EP-HOSP-001-DEPT-MED-kpi_002-20260802,COMP-BASE-002,Baseline,SCEN-ABS-001,BL-46A2F0023A1595AC,kpi_002,,absenteeism-default,BL-46A2F0023A1595AC,EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-BASE-0;EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-REC-1;EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-REC-2;EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-RECID-3;EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-RECID-4;EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-RECID-5;EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-RECID-6;EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-COMP-7;EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-PKG-8;EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-EP-9,LIN-EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-BASE-0;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-REC-1;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-REC-2;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-RECID-3;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-RECID-4;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-RECID-5;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-RECID-6;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-COMP-7;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-PKG-8;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-BASE-002-EP-9,,,Closed — Requires Revision
SR-BL-46A2F0023A1595AC-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,EP-HOSP-001-DEPT-MED-kpi_002-20260802,COMP-CONS-002,Conservative,SCEN-ABS-001,BL-46A2F0023A1595AC,kpi_002,,absenteeism-default,BL-46A2F0023A1595AC,EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-BASE-0;EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-REC-1;EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-REC-2;EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-RECID-3;EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-RECID-4;EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-RECID-5;EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-RECID-6;EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-COMP-7;EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-PKG-8;EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-EP-9,LIN-EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-BASE-0;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-REC-1;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-REC-2;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-RECID-3;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-RECID-4;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-RECID-5;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-RECID-6;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-COMP-7;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-PKG-8;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-CONS-002-EP-9,,,Closed — Requires Revision
SR-BL-46A2F0023A1595AC-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,EP-HOSP-001-DEPT-MED-kpi_002-20260802,COMP-EXP-002,Expected,SCEN-ABS-001,BL-46A2F0023A1595AC,kpi_002,,absenteeism-default,BL-46A2F0023A1595AC,EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-BASE-0;EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-REC-1;EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-REC-2;EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-RECID-3;EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-RECID-4;EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-RECID-5;EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-RECID-6;EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-COMP-7;EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-PKG-8;EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-EP-9,LIN-EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-BASE-0;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-REC-1;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-REC-2;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-RECID-3;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-RECID-4;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-RECID-5;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-RECID-6;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-COMP-7;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-PKG-8;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-EXP-002-EP-9,,,Closed — Requires Revision
SR-BL-46A2F0023A1595AC-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,EP-HOSP-001-DEPT-MED-kpi_002-20260802,COMP-HIGH-002,Higher Intensity,SCEN-ABS-001,BL-46A2F0023A1595AC,kpi_002,,absenteeism-default,BL-46A2F0023A1595AC,EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-BASE-0;EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-REC-1;EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-REC-2;EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-RECID-3;EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-RECID-4;EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-RECID-5;EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-RECID-6;EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-COMP-7;EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-PKG-8;EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-EP-9,LIN-EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-BASE-0;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-REC-1;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-REC-2;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-RECID-3;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-RECID-4;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-RECID-5;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-RECID-6;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-COMP-7;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-PKG-8;LIN-EV-SR-BL-46A2F0023A1595AC-COMP-HIGH-002-EP-9,,,Closed — Requires Revision
SR-BL-17AFB5BE82EA3984-,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,EP-HOSP-001-DEPT-MED-kpi_002-20260802,-BLOCKED,Baseline,,BL-17AFB5BE82EA3984,kpi_002,,,BL-17AFB5BE82EA3984,,,,Scenario family 'Monitoring-Only or Validation Scenario' is not supported for quantitative modelling.,Closed — Unsupported
SR-BL-AC8AC528BA8480D2-,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,EP-HOSP-001-DEPT-MED-kpi_002-20261111,-BLOCKED,Baseline,,BL-AC8AC528BA8480D2,kpi_002,,,BL-AC8AC528BA8480D2,,,,Scenario family 'No-Action or Baseline Comparator' is not supported for quantitative modelling.,Closed — Unsupported
SR-BL-67782FB8BA6FCCAD-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,EP-HOSP-001-DEPT-MED-kpi_002-20261111,COMP-BASE-002,Baseline,SCEN-ABS-001,BL-67782FB8BA6FCCAD,kpi_002,,absenteeism-default,BL-67782FB8BA6FCCAD,EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-BASE-0;EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-REC-1;EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-RECID-2;EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-RECID-3;EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-COMP-4;EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-PKG-5;EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-EP-6,LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-BASE-0;LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-REC-1;LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-RECID-2;LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-RECID-3;LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-COMP-4;LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-PKG-5;LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-BASE-002-EP-6,,,Closed — Requires Revision
SR-BL-67782FB8BA6FCCAD-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,EP-HOSP-001-DEPT-MED-kpi_002-20261111,COMP-CONS-002,Conservative,SCEN-ABS-001,BL-67782FB8BA6FCCAD,kpi_002,,absenteeism-default,BL-67782FB8BA6FCCAD,EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-BASE-0;EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-REC-1;EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-RECID-2;EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-RECID-3;EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-COMP-4;EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-PKG-5;EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-EP-6,LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-BASE-0;LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-REC-1;LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-RECID-2;LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-RECID-3;LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-COMP-4;LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-PKG-5;LIN-EV-SR-BL-67782FB8BA6FCCAD-COMP-CONS-002-EP-6,,,Closed — Requires Revision
