management_scenario_package_id,approval_package_id,episode_id,hospital_id,department_id,department_name,scenario_family,dominant_kpi_id,dominant_kpi_name,observed_problem,risk_score,priority_tier,urgency,representative_recommendation,contradiction_severity,provisional_warning,baseline_summary,conservative_summary,expected_summary,higher_intensity_summary,comparator_completeness,comparator_consistency,primary_kpi_effects,supporting_kpi_effects,tradeoff_summary,displacement_summary,sensitivity_summary,dominance_summary,baseline_validity,assumption_plausibility,numerical_validity,final_scenario_confidence,scenario_validation_status,validation_scorecard_band,package_readiness,management_questions,required_confirmation,monitoring_requirements,scenario_limitations,management_action_required,financial_review_required,financial_input_requirements,approval_status
MGMT-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20260923,EP-HOSP-001-DEPT-ED-kpi_002-20260923,HOSP-001,DEPT-ED,Emergency Department,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 23.07692307692308,Estimated impact: -9.999999999999991%,Estimated impact: -20.000000000000004%,Estimated impact: -35.0%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261005,EP-HOSP-001-DEPT-ED-kpi_002-20261005,HOSP-001,DEPT-ED,Emergency Department,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 15.384615384615383,Estimated impact: -10.0%,Estimated impact: -20.0%,Estimated impact: -34.99999999999999%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261013,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261013,EP-HOSP-001-DEPT-ED-kpi_002-20261013,HOSP-001,DEPT-ED,Emergency Department,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 15.384615384615383,Estimated impact: -10.0%,Estimated impact: -20.0%,Estimated impact: -34.99999999999999%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261026,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261026,EP-HOSP-001-DEPT-ED-kpi_002-20261026,HOSP-001,DEPT-ED,Emergency Department,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 19.851190476190474,Estimated impact: -10.0%,Estimated impact: -20.0%,Estimated impact: -35.0%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261102,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261102,EP-HOSP-001-DEPT-ED-kpi_002-20261102,HOSP-001,DEPT-ED,Emergency Department,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 15.384615384615383,Estimated impact: -10.0%,Estimated impact: -20.0%,Estimated impact: -34.99999999999999%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261109,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261109,EP-HOSP-001-DEPT-ED-kpi_002-20261109,HOSP-001,DEPT-ED,Emergency Department,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 15.384615384615383,Estimated impact: -10.0%,Estimated impact: -20.0%,Estimated impact: -34.99999999999999%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261127,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261127,EP-HOSP-001-DEPT-ED-kpi_002-20261127,HOSP-001,DEPT-ED,Emergency Department,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 20.0,Estimated impact: -10.0%,Estimated impact: -20.0%,Estimated impact: -35.0%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261212,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261212,EP-HOSP-001-DEPT-ED-kpi_002-20261212,HOSP-001,DEPT-ED,Emergency Department,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 23.07692307692308,Estimated impact: -9.999999999999991%,Estimated impact: -20.000000000000004%,Estimated impact: -35.0%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ED-kpi_002-20261217,EP-HOSP-001-DEPT-ED-kpi_002-20261217,HOSP-001,DEPT-ED,Emergency Department,No-Action or Baseline Comparator,kpi_002,Kpi 002,,,,,,No Contradiction,False,Baseline value: 12.425595238095235,Estimated impact: -10.0%,Estimated impact: -20.0%,Estimated impact: -34.99999999999999%,4/4 present,Consistent,No Change; Decrease,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260601,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260601,EP-HOSP-001-DEPT-ED-kpi_004-20260601,HOSP-001,DEPT-ED,Emergency Department,No-Action or Baseline Comparator,kpi_004,Kpi 004,,,,,,No Contradiction,False,Baseline value: 55.13123413596762,Estimated impact: 6.297852474323061%,Estimated impact: 12.077922077922084%,Estimated impact: 20.988095238095248%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260606,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260606,EP-HOSP-001-DEPT-ED-kpi_004-20260606,HOSP-001,DEPT-ED,Emergency Department,No-Action or Baseline Comparator,kpi_004,Kpi 004,,,,,,No Contradiction,False,Baseline value: 54.40870949086626,Estimated impact: 6.297852474323061%,Estimated impact: 12.07792207792209%,Estimated impact: 20.988095238095244%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,PKG-EP-HOSP-001-DEPT-ED-kpi_004-20260716,EP-HOSP-001-DEPT-ED-kpi_004-20260716,HOSP-001,DEPT-ED,Emergency Department,No-Action or Baseline Comparator,kpi_004,Kpi 004,,,,,,No Contradiction,False,Baseline value: 54.31849080383408,Estimated impact: 6.297852474323067%,Estimated impact: 12.07792207792209%,Estimated impact: 20.98809523809524%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260106,EP-HOSP-001-DEPT-ICU-kpi_001-20260106,HOSP-001,DEPT-ICU,Intensive Care Unit,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 77.77777777777779,Estimated impact: 11.1111111111111%,Estimated impact: 22.22222222222221%,Estimated impact: 22.22222222222221%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260114,EP-HOSP-001-DEPT-ICU-kpi_001-20260114,HOSP-001,DEPT-ICU,Intensive Care Unit,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 80.0,Estimated impact: 13.333333333333329%,Estimated impact: 20.0%,Estimated impact: 20.0%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260211,EP-HOSP-001-DEPT-ICU-kpi_001-20260211,HOSP-001,DEPT-ICU,Intensive Care Unit,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 81.25,Estimated impact: 12.5%,Estimated impact: 18.75%,Estimated impact: 18.75%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260216,EP-HOSP-001-DEPT-ICU-kpi_001-20260216,HOSP-001,DEPT-ICU,Intensive Care Unit,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 78.57142857142857,Estimated impact: 14.285714285714292%,Estimated impact: 21.42857142857143%,Estimated impact: 21.42857142857143%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260407,EP-HOSP-001-DEPT-ICU-kpi_001-20260407,HOSP-001,DEPT-ICU,Intensive Care Unit,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 82.35294117647058,Estimated impact: 11.764705882352942%,Estimated impact: 17.64705882352942%,Estimated impact: 17.64705882352942%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260426,EP-HOSP-001-DEPT-ICU-kpi_001-20260426,HOSP-001,DEPT-ICU,Intensive Care Unit,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 69.23076923076923,Estimated impact: 15.384615384615389%,Estimated impact: 30.769230769230774%,Estimated impact: 30.769230769230774%,4/4 present,Consistent,No Change; Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
MGMT-PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,PKG-EP-HOSP-001-DEPT-ICU-kpi_001-20260505,EP-HOSP-001-DEPT-ICU-kpi_001-20260505,HOSP-001,DEPT-ICU,Intensive Care Unit,No-Action or Baseline Comparator,kpi_001,Kpi 001,,,,,,No Contradiction,False,Baseline value: 73.97435897435898,Estimated impact: 17.454212454212453%,Estimated impact: 26.025641025641026%,Estimated impact: 26.025641025641026%,4/4 present,Consistent,Increase,,No trade-offs,Displacement risk flagged,,,Valid,Assumed valid,Valid,Insufficient Evidence,Valid with Conditions,Acceptable with Conditions,Ready with Conditions,Are assumptions realistic? Is baseline data complete?,Management review required before any decision.,Monitor KPI trends during any trial.,Analytical scenario only. Not confirmed. No financial impact calculated.,Compare Scenarios;Send to Financial Review,Yes,Cost inputs required for financial-impact analysis.,Pending Management Review
