issue_id,severity,issue_type,kpi_id,hospital_id,department_id,reporting_date,message,source_dataset,source_record_id,calculation_run_id
ISS-kpi_005-90486133,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-03-25,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260325,PEX-KPI-DCF120177644
ISS-kpi_005-26EA4C29,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-03-26,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260326,PEX-KPI-DCF120177644
ISS-kpi_005-1262BDA3,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-03-27,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260327,PEX-KPI-DCF120177644
ISS-kpi_005-9DE81B2C,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-03-28,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260328,PEX-KPI-DCF120177644
ISS-kpi_005-E2817FFC,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-03-29,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260329,PEX-KPI-DCF120177644
ISS-kpi_005-11E2F546,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-03-30,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260330,PEX-KPI-DCF120177644
ISS-kpi_005-204BF9AD,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-03-31,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260331,PEX-KPI-DCF120177644
ISS-kpi_005-97D7C4D4,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-01,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260401,PEX-KPI-DCF120177644
ISS-kpi_005-251F89CD,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-04-02,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260402,PEX-KPI-DCF120177644
ISS-kpi_006-CD9C51E4,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-04-02,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260402,PEX-KPI-DCF120177644
ISS-kpi_005-38710E23,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-03,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260403,PEX-KPI-DCF120177644
ISS-kpi_005-904DB5D4,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-04,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260404,PEX-KPI-DCF120177644
ISS-kpi_005-CE87AA42,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-05,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260405,PEX-KPI-DCF120177644
ISS-kpi_006-68643BE6,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-DIAG,2026-04-05,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260405,PEX-KPI-DCF120177644
ISS-kpi_005-E6B86AC2,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-06,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260406,PEX-KPI-DCF120177644
ISS-kpi_005-FBD9A434,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-07,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260407,PEX-KPI-DCF120177644
ISS-kpi_006-A2776408,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-DIAG,2026-04-07,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260407,PEX-KPI-DCF120177644
ISS-kpi_005-2EF1334C,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-08,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260408,PEX-KPI-DCF120177644
ISS-kpi_005-5DB12345,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-09,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260409,PEX-KPI-DCF120177644
ISS-kpi_005-82B47E26,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-10,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260410,PEX-KPI-DCF120177644
ISS-kpi_005-50828D72,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-11,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260411,PEX-KPI-DCF120177644
ISS-kpi_005-42A261E4,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-12,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260412,PEX-KPI-DCF120177644
ISS-kpi_005-B7CF0F1A,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-13,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260413,PEX-KPI-DCF120177644
ISS-kpi_005-28416EC8,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-14,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260414,PEX-KPI-DCF120177644
ISS-kpi_005-17191D4F,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-15,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260415,PEX-KPI-DCF120177644
ISS-kpi_005-AE8048F6,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-16,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260416,PEX-KPI-DCF120177644
ISS-kpi_005-7A053DD7,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-17,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260417,PEX-KPI-DCF120177644
ISS-kpi_005-2DC35A72,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-04-18,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260418,PEX-KPI-DCF120177644
ISS-kpi_006-03D149D9,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-04-18,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260418,PEX-KPI-DCF120177644
ISS-kpi_005-1577C0A2,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-19,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260419,PEX-KPI-DCF120177644
ISS-kpi_005-0B61A084,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-20,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260420,PEX-KPI-DCF120177644
ISS-kpi_005-39173A09,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-21,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260421,PEX-KPI-DCF120177644
ISS-kpi_006-02DEEA88,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-DIAG,2026-04-21,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260421,PEX-KPI-DCF120177644
ISS-kpi_005-94117CD9,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-22,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260422,PEX-KPI-DCF120177644
ISS-kpi_005-C83AF0E1,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-23,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260423,PEX-KPI-DCF120177644
ISS-kpi_005-59E33561,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-04-24,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260424,PEX-KPI-DCF120177644
ISS-kpi_006-379C4FB4,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-04-24,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260424,PEX-KPI-DCF120177644
ISS-kpi_005-19926D3C,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-25,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260425,PEX-KPI-DCF120177644
ISS-kpi_005-1820FBAD,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-26,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260426,PEX-KPI-DCF120177644
ISS-kpi_005-F6E3769F,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-27,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260427,PEX-KPI-DCF120177644
ISS-kpi_005-E83405DB,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-28,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260428,PEX-KPI-DCF120177644
ISS-kpi_005-5B495C97,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-29,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260429,PEX-KPI-DCF120177644
ISS-kpi_006-63432B88,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-DIAG,2026-04-29,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260429,PEX-KPI-DCF120177644
ISS-kpi_005-16912058,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-04-30,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260430,PEX-KPI-DCF120177644
ISS-kpi_005-D1975ADE,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-01,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260501,PEX-KPI-DCF120177644
ISS-kpi_005-AA543961,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-05-02,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260502,PEX-KPI-DCF120177644
ISS-kpi_006-1B49891E,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-05-02,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260502,PEX-KPI-DCF120177644
ISS-kpi_005-78FE233E,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-03,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260503,PEX-KPI-DCF120177644
ISS-kpi_005-94956B85,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-04,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260504,PEX-KPI-DCF120177644
ISS-kpi_005-111C236C,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-05,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260505,PEX-KPI-DCF120177644
ISS-kpi_005-C8F3C4F0,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-06,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260506,PEX-KPI-DCF120177644
ISS-kpi_005-535178C4,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-07,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260507,PEX-KPI-DCF120177644
ISS-kpi_006-16B7ADA3,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-DIAG,2026-05-07,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260507,PEX-KPI-DCF120177644
ISS-kpi_005-68ABDBEF,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-08,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260508,PEX-KPI-DCF120177644
ISS-kpi_005-1D17D154,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-09,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260509,PEX-KPI-DCF120177644
ISS-kpi_005-7F461E3E,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-05-10,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260510,PEX-KPI-DCF120177644
ISS-kpi_006-D4D8594E,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-05-10,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260510,PEX-KPI-DCF120177644
ISS-kpi_005-4E91B2C4,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-11,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260511,PEX-KPI-DCF120177644
ISS-kpi_005-D6BF79FB,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-12,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260512,PEX-KPI-DCF120177644
ISS-kpi_005-FFD7B627,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-13,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260513,PEX-KPI-DCF120177644
ISS-kpi_005-422B75C7,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-14,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260514,PEX-KPI-DCF120177644
ISS-kpi_005-05D4FCF8,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-05-15,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260515,PEX-KPI-DCF120177644
ISS-kpi_006-85B25955,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-05-15,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260515,PEX-KPI-DCF120177644
ISS-kpi_005-8C37EB79,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-16,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260516,PEX-KPI-DCF120177644
ISS-kpi_005-A15D7D90,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-17,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260517,PEX-KPI-DCF120177644
ISS-kpi_005-4BD513CB,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-18,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260518,PEX-KPI-DCF120177644
ISS-kpi_005-977AD423,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-05-19,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260519,PEX-KPI-DCF120177644
ISS-kpi_006-45B150F9,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-05-19,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260519,PEX-KPI-DCF120177644
ISS-kpi_005-0C4C9BB7,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-20,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260520,PEX-KPI-DCF120177644
ISS-kpi_005-09BD1DD8,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-21,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260521,PEX-KPI-DCF120177644
ISS-kpi_005-DFAD04D7,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-22,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260522,PEX-KPI-DCF120177644
ISS-kpi_005-1138CBBF,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-23,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260523,PEX-KPI-DCF120177644
ISS-kpi_005-2FD538EC,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-24,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260524,PEX-KPI-DCF120177644
ISS-kpi_005-AC649BBF,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-25,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260525,PEX-KPI-DCF120177644
ISS-kpi_005-B9491019,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-26,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260526,PEX-KPI-DCF120177644
ISS-kpi_005-DD68EB30,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-27,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260527,PEX-KPI-DCF120177644
ISS-kpi_005-72955DB6,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-28,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260528,PEX-KPI-DCF120177644
ISS-kpi_005-7967284D,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-29,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260529,PEX-KPI-DCF120177644
ISS-kpi_005-34BA1A5E,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-05-30,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260530,PEX-KPI-DCF120177644
ISS-kpi_006-3575E598,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-05-30,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260530,PEX-KPI-DCF120177644
ISS-kpi_005-3323A1EE,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-05-31,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260531,PEX-KPI-DCF120177644
ISS-kpi_005-6B61C489,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-01,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260601,PEX-KPI-DCF120177644
ISS-kpi_005-DA62578A,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-06-02,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260602,PEX-KPI-DCF120177644
ISS-kpi_006-E49429C0,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-06-02,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260602,PEX-KPI-DCF120177644
ISS-kpi_005-C0F8D045,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-03,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260603,PEX-KPI-DCF120177644
ISS-kpi_005-D4182123,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-04,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260604,PEX-KPI-DCF120177644
ISS-kpi_005-ABF359E6,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-05,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260605,PEX-KPI-DCF120177644
ISS-kpi_005-674E6013,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-06,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260606,PEX-KPI-DCF120177644
ISS-kpi_005-4AC82427,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-DIAG,2026-06-07,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260607,PEX-KPI-DCF120177644
ISS-kpi_006-4EE56D1D,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-DIAG,2026-06-07,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260607,PEX-KPI-DCF120177644
ISS-kpi_005-DABD643D,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-08,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260608,PEX-KPI-DCF120177644
ISS-kpi_005-4134C57E,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-09,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260609,PEX-KPI-DCF120177644
ISS-kpi_005-2467522E,Info,PROVISIONAL_DENOMINATOR,kpi_005,HOSP-001,DEPT-DIAG,2026-06-10,Complaint rate denominator is provisional and pending stakeholder approval,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260610,PEX-KPI-DCF120177644
