integration_record_id,kpi_id,kpi_value,calculation_status,threshold_status,data_confidence_level,inconsistencies
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260704,kpi_002,22.22222222222222,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260705,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260705,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260706,kpi_001,91.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260706,kpi_002,8.333333333333332,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260707,kpi_001,90.9090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260707,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260708,kpi_001,90.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260708,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260709,kpi_001,70.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260709,kpi_002,30.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260710,kpi_001,80.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260710,kpi_002,10.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260711,kpi_001,83.33333333333334,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260711,kpi_002,16.666666666666664,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260712,kpi_001,81.81818181818183,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260712,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260713,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260713,kpi_002,12.5,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260714,kpi_001,80.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260714,kpi_002,10.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260715,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260715,kpi_002,11.11111111111111,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260716,kpi_001,90.9090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260716,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260717,kpi_001,81.81818181818183,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260717,kpi_002,27.27272727272727,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260718,kpi_001,91.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260718,kpi_002,8.333333333333332,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260719,kpi_001,92.3076923076923,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260719,kpi_002,15.384615384615383,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260720,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260720,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260721,kpi_001,77.77777777777779,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260721,kpi_002,22.22222222222222,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260722,kpi_001,88.88888888888889,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260722,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260723,kpi_001,81.81818181818183,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260723,kpi_002,36.36363636363637,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260724,kpi_001,80.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260724,kpi_002,20.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260725,kpi_001,90.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260725,kpi_002,10.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260726,kpi_001,77.77777777777779,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260726,kpi_002,11.11111111111111,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260727,kpi_001,90.9090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260727,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260728,kpi_001,85.71428571428571,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260728,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260729,kpi_001,91.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260729,kpi_002,16.666666666666664,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260730,kpi_001,88.88888888888889,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260730,kpi_002,22.22222222222222,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260731,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260731,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260801,kpi_001,91.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260801,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260802,kpi_001,72.72727272727273,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260802,kpi_002,18.181818181818183,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260803,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260803,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260804,kpi_001,93.33333333333331,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260804,kpi_002,6.666666666666667,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260805,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260805,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260806,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260806,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260807,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260807,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260808,kpi_001,88.88888888888889,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260808,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260809,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260809,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260810,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260810,kpi_002,10.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260811,kpi_001,85.71428571428571,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260811,kpi_002,14.285714285714285,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260812,kpi_001,93.33333333333331,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260812,kpi_002,6.666666666666667,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260813,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260813,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260814,kpi_001,90.9090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260814,kpi_002,9.090909090909092,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260815,kpi_001,81.81818181818183,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260815,kpi_002,9.090909090909092,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260816,kpi_001,91.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260816,kpi_002,8.333333333333332,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260817,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260817,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260818,kpi_001,92.85714285714286,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260818,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260819,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260819,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260820,kpi_001,90.9090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260820,kpi_002,18.181818181818183,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260821,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260821,kpi_002,9.090909090909092,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260822,kpi_001,75.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260822,kpi_002,33.33333333333333,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260823,kpi_001,92.85714285714286,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260823,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260824,kpi_001,88.88888888888889,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260824,kpi_002,22.22222222222222,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260825,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260825,kpi_002,7.142857142857142,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260826,kpi_001,85.71428571428571,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260826,kpi_002,14.285714285714285,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260827,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260827,kpi_002,22.22222222222222,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260828,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260828,kpi_002,16.666666666666664,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260829,kpi_001,87.5,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260829,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260830,kpi_001,90.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260830,kpi_002,10.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260831,kpi_001,91.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260831,kpi_002,16.666666666666664,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260901,kpi_001,84.61538461538461,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260901,kpi_002,15.384615384615383,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260902,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260902,kpi_002,11.11111111111111,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260903,kpi_001,76.92307692307693,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260903,kpi_002,15.384615384615383,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260904,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260904,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260905,kpi_001,85.71428571428571,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260905,kpi_002,7.142857142857142,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260906,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260906,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260907,kpi_001,90.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260907,kpi_002,10.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260908,kpi_001,80.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260908,kpi_002,30.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260909,kpi_001,88.88888888888889,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260909,kpi_002,11.11111111111111,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260910,kpi_001,90.9090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260910,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260911,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260911,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260912,kpi_001,91.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260912,kpi_002,16.666666666666664,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260913,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260913,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260914,kpi_001,90.9090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260914,kpi_002,9.090909090909092,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260915,kpi_001,90.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260915,kpi_002,10.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260916,kpi_001,80.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260916,kpi_002,10.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260917,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260917,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260918,kpi_001,75.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260918,kpi_002,16.666666666666664,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260919,kpi_001,81.81818181818183,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260919,kpi_002,18.181818181818183,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260920,kpi_001,87.5,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260920,kpi_002,12.5,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260921,kpi_001,75.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260921,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260922,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260922,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260923,kpi_001,87.5,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260923,kpi_002,12.5,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260924,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260924,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260925,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260925,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260926,kpi_001,92.3076923076923,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260926,kpi_002,7.6923076923076925,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260927,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260927,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260928,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260928,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260929,kpi_001,75.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260929,kpi_002,25.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20260930,kpi_001,80.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20260930,kpi_002,10.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261001,kpi_001,88.88888888888889,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261001,kpi_002,11.11111111111111,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261002,kpi_001,90.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261002,kpi_002,10.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261003,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261003,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261004,kpi_001,88.88888888888889,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261004,kpi_002,22.22222222222222,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261005,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261005,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261006,kpi_001,70.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261006,kpi_002,30.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261007,kpi_001,70.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261007,kpi_002,20.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261008,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261008,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261009,kpi_001,88.88888888888889,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261009,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261010,kpi_001,80.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261010,kpi_002,20.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261011,kpi_001,85.71428571428571,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261011,kpi_002,28.57142857142857,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261012,kpi_001,90.9090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261012,kpi_002,9.090909090909092,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261013,kpi_001,90.9090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261013,kpi_002,9.090909090909092,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261014,kpi_001,87.5,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261014,kpi_002,12.5,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261015,kpi_001,92.3076923076923,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261015,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261016,kpi_001,81.81818181818183,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261016,kpi_002,9.090909090909092,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261017,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261017,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261018,kpi_001,66.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261018,kpi_002,33.33333333333333,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261019,kpi_001,92.3076923076923,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261019,kpi_002,7.6923076923076925,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261020,kpi_001,78.57142857142857,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261020,kpi_002,14.285714285714285,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261021,kpi_001,91.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261021,kpi_002,16.666666666666664,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261022,kpi_001,90.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261022,kpi_002,10.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261023,kpi_001,100.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261023,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261024,kpi_001,90.9090909090909,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261024,kpi_002,0.0,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261025,kpi_001,87.5,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261025,kpi_002,12.5,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261026,kpi_001,77.77777777777779,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261026,kpi_002,22.22222222222222,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261027,kpi_001,88.88888888888889,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261027,kpi_002,11.11111111111111,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261028,kpi_001,87.5,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261028,kpi_002,12.5,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261029,kpi_001,91.66666666666666,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261029,kpi_002,8.333333333333332,Calculated,Not Assessed,High,none
IKPI-kpi_001-HOSP-001-DEPT-SURG-20261030,kpi_001,90.0,Calculated,Not Assessed,High,none
IKPI-kpi_002-HOSP-001-DEPT-SURG-20261030,kpi_002,20.0,Calculated,Not Assessed,High,none
