department,reporting_date,kpi_id,kpi_name,value,status,severity_score,breach_magnitude,trend_score,persistence_score,confidence_score,final_priority_rank,selected_as_dominant,selection_reason
DEPT-ED,2026-11-27,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-ED,2026-11-29,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ED,2026-12-03,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ED,2026-12-10,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ED,2026-12-12,kpi_002,Staff Absenteeism Rate,23.07692307692308,Red,3.0,0.21153846153846173,0,0,0,1,True,Highest composite severity score
DEPT-ED,2026-12-20,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-ED,2026-12-24,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ED,2026-12-27,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-01,kpi_003,Bed Occupancy Rate,78.94736842105263,Red,3.0,0.03390595287974989,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-03,kpi_003,Bed Occupancy Rate,80.0,Red,3.0,0.021024698918146536,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-04,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-04,kpi_003,Bed Occupancy Rate,76.19047619047619,Red,3.0,0.0676425703982348,0,0,0,2,False,
DEPT-ICU,2026-01-05,kpi_003,Bed Occupancy Rate,76.19047619047619,Red,3.0,0.0676425703982348,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-06,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-07,kpi_003,Bed Occupancy Rate,75.0,Red,3.0,0.08221065523576238,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-08,kpi_003,Bed Occupancy Rate,76.19047619047619,Red,3.0,0.0676425703982348,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-09,kpi_003,Bed Occupancy Rate,75.0,Red,3.0,0.08221065523576238,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-09,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,2,False,
DEPT-ICU,2026-01-10,kpi_003,Bed Occupancy Rate,71.42857142857143,Red,3.0,0.1259149097483451,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-11,kpi_003,Bed Occupancy Rate,80.0,Red,3.0,0.021024698918146536,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-14,kpi_003,Bed Occupancy Rate,80.95238095238095,Red,3.0,0.009370231048124511,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-14,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-ICU,2026-01-16,kpi_003,Bed Occupancy Rate,80.0,Red,3.0,0.021024698918146536,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-17,kpi_003,Bed Occupancy Rate,77.27272727272727,Red,3.0,0.05439885690957344,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-19,kpi_003,Bed Occupancy Rate,76.19047619047619,Red,3.0,0.0676425703982348,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-22,kpi_003,Bed Occupancy Rate,76.19047619047619,Red,3.0,0.0676425703982348,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-24,kpi_003,Bed Occupancy Rate,76.19047619047619,Red,3.0,0.0676425703982348,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-26,kpi_003,Bed Occupancy Rate,77.27272727272727,Red,3.0,0.05439885690957344,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-01-26,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,2,False,
DEPT-ICU,2026-01-30,kpi_003,Bed Occupancy Rate,80.95238095238095,Red,3.0,0.009370231048124511,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-01,kpi_003,Bed Occupancy Rate,75.0,Red,3.0,0.08221065523576238,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-02,kpi_003,Bed Occupancy Rate,76.19047619047619,Red,3.0,0.0676425703982348,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-06,kpi_003,Bed Occupancy Rate,77.27272727272727,Red,3.0,0.05439885690957344,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-10,kpi_003,Bed Occupancy Rate,71.42857142857143,Red,3.0,0.1259149097483451,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-11,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-12,kpi_003,Bed Occupancy Rate,75.0,Red,3.0,0.08221065523576238,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-15,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-15,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,2,False,
DEPT-ICU,2026-02-16,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-18,kpi_003,Bed Occupancy Rate,80.95238095238095,Red,3.0,0.009370231048124511,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-19,kpi_003,Bed Occupancy Rate,80.95238095238095,Red,3.0,0.009370231048124511,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-21,kpi_003,Bed Occupancy Rate,78.94736842105263,Red,3.0,0.03390595287974989,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-22,kpi_003,Bed Occupancy Rate,80.0,Red,3.0,0.021024698918146536,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-23,kpi_003,Bed Occupancy Rate,80.95238095238095,Red,3.0,0.009370231048124511,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-24,kpi_003,Bed Occupancy Rate,76.19047619047619,Red,3.0,0.0676425703982348,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-25,kpi_003,Bed Occupancy Rate,80.95238095238095,Red,3.0,0.009370231048124511,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-26,kpi_003,Bed Occupancy Rate,76.19047619047619,Red,3.0,0.0676425703982348,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-02-28,kpi_003,Bed Occupancy Rate,77.27272727272727,Red,3.0,0.05439885690957344,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-03-09,kpi_003,Bed Occupancy Rate,78.94736842105263,Red,3.0,0.03390595287974989,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-03-13,kpi_003,Bed Occupancy Rate,78.94736842105263,Red,3.0,0.03390595287974989,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-03-14,kpi_003,Bed Occupancy Rate,80.0,Red,3.0,0.021024698918146536,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-03-16,kpi_003,Bed Occupancy Rate,80.95238095238095,Red,3.0,0.009370231048124511,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-03-18,kpi_003,Bed Occupancy Rate,80.95238095238095,Red,3.0,0.009370231048124511,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-03-23,kpi_001,Staffing Level,82.35294117647058,Amber,2.0,0.021898067996890765,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-03-25,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-03-27,kpi_003,Bed Occupancy Rate,77.27272727272727,Red,3.0,0.05439885690957344,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-03-28,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-03-28,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,2,False,
DEPT-ICU,2026-03-29,kpi_003,Bed Occupancy Rate,78.94736842105263,Red,3.0,0.03390595287974989,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-03-31,kpi_003,Bed Occupancy Rate,80.0,Red,3.0,0.021024698918146536,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-04-03,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-04-03,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-ICU,2026-04-06,kpi_002,Staff Absenteeism Rate,36.36363636363637,Red,3.0,0.9090909090909093,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-04-06,kpi_001,Staffing Level,63.63636363636363,Red,3.0,0.20454545454545459,0,0,0,2,False,
DEPT-ICU,2026-04-07,kpi_001,Staffing Level,82.35294117647058,Amber,2.0,0.021898067996890765,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-04-11,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-04-13,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-04-18,kpi_003,Bed Occupancy Rate,105.0,Red,3.0,0.0022727272727272986,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-04-19,kpi_002,Staff Absenteeism Rate,20.0,Red,3.0,0.05000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-04-22,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-04-25,kpi_002,Staff Absenteeism Rate,23.07692307692308,Red,3.0,0.21153846153846173,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-04-26,kpi_001,Staffing Level,69.23076923076923,Red,3.0,0.13461538461538466,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-04-29,kpi_002,Staff Absenteeism Rate,27.27272727272727,Red,3.0,0.43181818181818166,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-04-29,kpi_001,Staffing Level,81.81818181818183,Amber,2.0,0.028249379243663993,0,0,0,2,False,
DEPT-ICU,2026-05-05,kpi_001,Staffing Level,76.92307692307693,Red,3.0,0.038461538461538325,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-05-06,kpi_002,Staff Absenteeism Rate,40.0,Red,3.0,1.1,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-05-06,kpi_001,Staffing Level,70.0,Red,3.0,0.125,0,0,0,2,False,
DEPT-ICU,2026-05-06,kpi_003,Bed Occupancy Rate,105.0,Red,3.0,0.0022727272727272986,0,0,0,3,False,
DEPT-ICU,2026-05-07,kpi_001,Staffing Level,75.0,Red,3.0,0.0625,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-05-09,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-05-13,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-05-13,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,2,False,
DEPT-ICU,2026-05-15,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-05-16,kpi_001,Staffing Level,77.77777777777779,Red,3.0,0.02777777777777768,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-05-18,kpi_002,Staff Absenteeism Rate,21.428571428571427,Red,3.0,0.12499999999999993,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-05-18,kpi_001,Staffing Level,71.42857142857143,Red,3.0,0.10714285714285712,0,0,0,2,False,
DEPT-ICU,2026-05-19,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-05-23,kpi_002,Staff Absenteeism Rate,26.666666666666668,Red,3.0,0.4000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-05-23,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-ICU,2026-05-24,kpi_002,Staff Absenteeism Rate,26.666666666666668,Red,3.0,0.4000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-05-24,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-ICU,2026-05-26,kpi_002,Staff Absenteeism Rate,23.07692307692308,Red,3.0,0.21153846153846173,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-05-28,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-03,kpi_006,Patient Satisfaction Score,2.333333333333333,Red,3.0,0.06666666666666679,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-03,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,2,False,
DEPT-ICU,2026-06-04,kpi_003,Bed Occupancy Rate,115.0,Red,3.0,0.09772727272727276,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-05,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-06,kpi_003,Bed Occupancy Rate,109.52380952380952,Red,3.0,0.04545454545454543,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-08,kpi_006,Patient Satisfaction Score,2.6666666666666665,Amber,2.0,0.04879800315230077,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-09,kpi_003,Bed Occupancy Rate,114.28571428571428,Red,3.0,0.09090909090909086,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-09,kpi_001,Staffing Level,80.0,Amber,2.0,0.04984383748269379,0,0,0,2,False,
DEPT-ICU,2026-06-10,kpi_003,Bed Occupancy Rate,109.09090909090908,Red,3.0,0.041322314049586695,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-10,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-ICU,2026-06-12,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-13,kpi_003,Bed Occupancy Rate,105.0,Red,3.0,0.0022727272727272986,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-14,kpi_003,Bed Occupancy Rate,109.09090909090908,Red,3.0,0.041322314049586695,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-14,kpi_006,Patient Satisfaction Score,2.75,Amber,2.0,0.019072940750810116,0,0,0,2,False,
DEPT-ICU,2026-06-19,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-21,kpi_003,Bed Occupancy Rate,118.1818181818182,Red,3.0,0.12809917355371922,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-22,kpi_002,Staff Absenteeism Rate,28.57142857142857,Red,3.0,0.4999999999999999,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-22,kpi_001,Staffing Level,71.42857142857143,Red,3.0,0.10714285714285712,0,0,0,2,False,
DEPT-ICU,2026-06-22,kpi_003,Bed Occupancy Rate,109.52380952380952,Red,3.0,0.04545454545454543,0,0,0,3,False,
DEPT-ICU,2026-06-23,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-23,kpi_003,Bed Occupancy Rate,109.52380952380952,Red,3.0,0.04545454545454543,0,0,0,2,False,
DEPT-ICU,2026-06-24,kpi_006,Patient Satisfaction Score,2.75,Amber,2.0,0.019072940750810116,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-25,kpi_003,Bed Occupancy Rate,114.28571428571428,Red,3.0,0.09090909090909086,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-26,kpi_002,Staff Absenteeism Rate,25.0,Red,3.0,0.3125,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-26,kpi_003,Bed Occupancy Rate,110.5263157894737,Red,3.0,0.055023923444976246,0,0,0,2,False,
DEPT-ICU,2026-06-26,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,3,False,
DEPT-ICU,2026-06-27,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-28,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-28,kpi_003,Bed Occupancy Rate,110.5263157894737,Red,3.0,0.055023923444976246,0,0,0,2,False,
DEPT-ICU,2026-06-29,kpi_003,Bed Occupancy Rate,109.09090909090908,Red,3.0,0.041322314049586695,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-30,kpi_002,Staff Absenteeism Rate,26.666666666666668,Red,3.0,0.4000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-06-30,kpi_001,Staffing Level,73.33333333333333,Red,3.0,0.0833333333333334,0,0,0,2,False,
DEPT-ICU,2026-06-30,kpi_003,Bed Occupancy Rate,110.0,Red,3.0,0.05000000000000003,0,0,0,3,False,
DEPT-ICU,2026-06-30,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,4,False,
DEPT-ICU,2026-07-01,kpi_003,Bed Occupancy Rate,109.52380952380952,Red,3.0,0.04545454545454543,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-07,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-08,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-09,kpi_002,Staff Absenteeism Rate,26.666666666666668,Red,3.0,0.4000000000000001,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-09,kpi_001,Staffing Level,73.33333333333333,Red,3.0,0.0833333333333334,0,0,0,2,False,
DEPT-ICU,2026-07-09,kpi_003,Bed Occupancy Rate,109.52380952380952,Red,3.0,0.04545454545454543,0,0,0,3,False,
DEPT-ICU,2026-07-11,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-11,kpi_003,Bed Occupancy Rate,110.0,Red,3.0,0.05000000000000003,0,0,0,2,False,
DEPT-ICU,2026-07-12,kpi_003,Bed Occupancy Rate,115.78947368421052,Red,3.0,0.10526315789473681,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-14,kpi_002,Staff Absenteeism Rate,28.57142857142857,Red,3.0,0.4999999999999999,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-14,kpi_003,Bed Occupancy Rate,110.5263157894737,Red,3.0,0.055023923444976246,0,0,0,2,False,
DEPT-ICU,2026-07-14,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,3,False,
DEPT-ICU,2026-07-16,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-16,kpi_003,Bed Occupancy Rate,109.52380952380952,Red,3.0,0.04545454545454543,0,0,0,2,False,
DEPT-ICU,2026-07-17,kpi_003,Bed Occupancy Rate,109.52380952380952,Red,3.0,0.04545454545454543,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-18,kpi_002,Staff Absenteeism Rate,33.33333333333333,Red,3.0,0.7499999999999998,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-18,kpi_001,Staffing Level,73.33333333333333,Red,3.0,0.0833333333333334,0,0,0,2,False,
DEPT-ICU,2026-07-19,kpi_003,Bed Occupancy Rate,110.0,Red,3.0,0.05000000000000003,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-20,kpi_003,Bed Occupancy Rate,114.28571428571428,Red,3.0,0.09090909090909086,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-20,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-ICU,2026-07-23,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-23,kpi_001,Staffing Level,83.33333333333334,Amber,2.0,0.010253997377805918,0,0,0,2,False,
DEPT-ICU,2026-07-24,kpi_003,Bed Occupancy Rate,114.28571428571428,Red,3.0,0.09090909090909086,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-24,kpi_006,Patient Satisfaction Score,2.5,Amber,2.0,0.10824812795528192,0,0,0,2,False,
DEPT-ICU,2026-07-24,kpi_001,Staffing Level,81.25,Amber,2.0,0.03499764744336088,0,0,0,3,False,
DEPT-ICU,2026-07-25,kpi_002,Staff Absenteeism Rate,23.52941176470588,Red,3.0,0.23529411764705874,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-25,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,2,False,
DEPT-ICU,2026-07-25,kpi_003,Bed Occupancy Rate,105.0,Red,3.0,0.0022727272727272986,0,0,0,3,False,
DEPT-ICU,2026-07-25,kpi_001,Staffing Level,82.35294117647058,Amber,2.0,0.021898067996890765,0,0,0,4,False,
DEPT-ICU,2026-07-26,kpi_003,Bed Occupancy Rate,115.0,Red,3.0,0.09772727272727276,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-28,kpi_003,Bed Occupancy Rate,109.52380952380952,Red,3.0,0.04545454545454543,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-29,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-29,kpi_003,Bed Occupancy Rate,114.28571428571428,Red,3.0,0.09090909090909086,0,0,0,2,False,
DEPT-ICU,2026-07-30,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-07-31,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-08-01,kpi_001,Staffing Level,78.57142857142857,Red,3.0,0.017857142857142884,0,0,0,1,True,Highest composite severity score
DEPT-ICU,2026-08-09,kpi_006,Patient Satisfaction Score,2.0,Red,3.0,0.2,0,0,0,1,True,Highest composite severity score
